Snowball Map,Dedupe Key,brizo_id,Name,Street,Business Type,Amenities,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Phone,Most Common Email,Cuisines (Regional),Price Range,Dishes,Technology Vendors
77280,59 First GL6W 4,fa4ee43e6f0e6080,Jake's Boathouse,59 First Gulf Blvd,Eatertainment; Restaurant; Event Venue; Drinking Place,Groups; Wi-Fi; Wheelchair Accessible; Table Service; Alcohol; Seating; Reservations; Bike Parking; Delivery; Credit Cards; Curbside Pickup; Restroom; Parking; Online Ordering; TV; Fresh Ingredients; Contactless Delivery; High Chairs; Debit Cards; Dine-in; Outdoor Seating; Takeout,Brampton,ON,L6W 4P9,Canada,Raj,S,Business Owner,Owner,,,1979.0,(905) 451-9695,info@jakesboathouse.com,Indian; Mexican; Creole; Cajun; Italian,$$,Sandwiches; Chicken; Hamburgers; French Fries; Pasta; Fish and Chips; Seafood; Salads; BBQ; Chicken Wings; Grill,Skip the Dishes; Uber Eats
77281,1115 GrosvS7H 4,fab65a52430e0f35,Nisen Dim Sum & BBQ,1115 Grosvenor Ave,Restaurant,Delivery; Online Ordering; Takeout,Saskatoon,SK,S7H 4G2,Canada,,,,,,,,(639) 384-7599,,Chinese,,BBQ; Chicken,Skip the Dishes; Fantuan
77282,213 BedforB3M 2,fec4f7928644bda6,China Town Restaurant,213 Bedford Hwy,Restaurant,Groups; Wheelchair Accessible; Table Service; Alcohol; Seating; Reservations; Credit Cards; Restroom; Parking; Online Ordering; High Chairs; Catering; Debit Cards; Dine-in; Delivery; Takeout,Halifax,NS,B3M 2J9,Canada,,,,,,,,(902) 443-2444,,Chinese,$$,,TouchBistro Dine; WooCommerce; Google Maps; TouchBistro
77283,1891 RathbL4W 3,fe77d402a077215e,China China Palace,1891 Rathburn Rd E,Restaurant,Restroom; Wheelchair Accessible; Online Ordering; Delivery; Credit Cards; Debit Cards; Dine-in; Takeout,Mississauga,ON,L4W 3Z3,Canada,,,,,,,,(905) 238-3663,,Chinese,$,Soups; Seafood; Chicken; Noodles; French Fries,Skip the Dishes; WooCommerce; DoorDash; Uber Eats
77284,186 PrinceC1A 4,fc1e223932182937,Splendid Essence,186 Prince St,Hotel/Resort; Restaurant,Groups; Wi-Fi; Gift Cards; Table Service; Alcohol; Seating; Reservations; Bike Parking; Credit Cards; Restroom; Parking; TV; High Chairs; Debit Cards; Dine-in; Outdoor Seating; Delivery; Takeout,Charlottetown,PE,C1A 4R9,Canada,,,,,splendidessencepei@gmail.com,,2011.0,(902) 566-4991,splendidessencepei@gmail.com,Chinese,$$,,Facebook Pixel; WooCommerce
77285,100 SchoolV3K 6,fb8b083d561d6ac4,Mei Le Bakery and Restaurant,100 Schoolhouse St,Bakery; Restaurant,Groups; Wi-Fi; Wheelchair Accessible; Alcohol; Seating; Reservations; Delivery; Credit Cards; Restroom; Parking; Online Ordering; TV; High Chairs; Debit Cards; Dine-in; Takeout,Coquitlam,BC,V3K 6V9,Canada,,,,,meileinc@gmail.com,,,(604) 526-1336,meileinc@gmail.com,Chinese,$$,Dim Sum; Seafood; Chicken; Noodles,Wix Restaurants; Skip the Dishes
77286,Cartmell PT6W 1,fab79e4b0b1c519a,Szechuan Paramount,Cartmell Pl SW,Restaurant,Delivery; Online Ordering; Buffet; Takeout,Edmonton,AB,T6W 1Z1,Canada,,,,,,,,(780) 433-0288,,Chinese,,Seafood; Chicken; French Fries,Skip the Dishes
77287,707 DanforM4J 1,fb4520e3e2b69983,Athens Restaurant,707 Danforth Ave,Restaurant,Groups; Wi-Fi; Gift Cards; Table Service; Alcohol; Seating; Reservations; Bike Parking; Delivery; Credit Cards; QR Codes; Restroom; Parking; Online Ordering; TV; Digital Payments; Fresh Ingredients; Catering; High Chairs; Debit Cards; Dine-in; Takeout,Toronto,ON,M4J 1L2,Canada,,,,,,,,(416) 465-4441,,Creole; Mediterranean; Cajun,$$,Pitas; Sandwiches; Chicken; French Fries; Steaks; Pasta; Fish and Chips; Smoked Salmon; Seafood; Salads; Subs; Chicken Wings,PayPal; Facebook Pixel; Google Analytics; Skip the Dishes; Google Maps; Uber Eats; Apple App Store
77288,8205 108 ST6E 0,fa820c58fd569295,New Spice Grill,8205 108 St NW,Restaurant,Restroom; Alcohol; Online Ordering; TV; Reservations; Delivery; Contactless Delivery; Credit Cards; Curbside Pickup; Debit Cards; Dine-in; Takeout,Edmonton,AB,T6E 0T2,Canada,,,,,,,,(780) 757-3903,,Indian; Chinese,$$,Soups; Seafood; Chicken; French Fries,WooCommerce; Skip the Dishes; Google Maps; DoorDash
77289,583 King SN2V 2,faaf92f8b2b37d5b,Ye's Buffet,583 King St N,Restaurant,Groups; Wheelchair Accessible; Table Service; Parking; Alcohol; TV; Seating; Bike Parking; Reservations; Catering; Debit Cards; Takeout,Waterloo,ON,N2V 2E5,Canada,,,,,info@yessushi.com,,,(519) 888-6066,info@yessushi.com,Japanese,$$,Smoked Salmon; Sushi,Google Maps
77290,3015 WinstL5L 2,fd6e21a14a0a99d9,Summit Garden Chinese Fu Yuan,3015 Winston Churchill Blvd,Restaurant,Groups; Wheelchair Accessible; Table Service; Alcohol; Seating; Reservations; Delivery; Credit Cards; Restroom; Parking; Online Ordering; TV; Digital Payments; Contactless Delivery; Catering; High Chairs; Debit Cards; Dine-in; Takeout,Mississauga,ON,L5L 2V8,Canada,,,,,summitgarden@yahoo.com,,1998.0,(905) 828-6686,summitgarden@yahoo.com,Chinese,$$,Dim Sum; Sandwiches,PayPal; Stripe; Google Maps; DoorDash
77291,5640 SprinB3J 3,fcffa26d9ef793a0,Ko-Doraku,5640 Spring Garden Rd,Hotel/Resort; Restaurant,Groups; Wheelchair Accessible; TV; Seating; Bike Parking; Reservations; Catering; Takeout,Halifax,NS,B3J 3M7,Canada,,,,,,,,(902) 423-8787,,Japanese,$,Sushi,
77292,4902 50 AvT4L 1,fd325171740733cf,Lucky Palace Restaurant,4902 50 Ave,Hotel/Resort; Restaurant,Restroom; Groups; Wheelchair Accessible; Alcohol; Seating; Reservations; Credit Cards; High Chairs; Debit Cards; Dine-in; Takeout,Lacombe,AB,T4L 1Y1,Canada,,,,,,,,(403) 782-3816,,Chinese,$$,Seafood; Salads,
77293,8911 CorneV5A 4,fbc976ecd34978da,Bamboo Garden,8911 Cornerstone Mews,Restaurant,Wheelchair Accessible; Online Ordering; Credit Cards; Debit Cards; Dine-in; Outdoor Seating; Takeout,Burnaby,BC,V5A 4Y7,Canada,,,,,,,,(604) 298-9869,,Chinese,$,,
77294,3745 MemorT2A,ff977c644efdcfce,Sushi Toki,3745 Memorial Dr E,Restaurant,Groups; Delivery; Online Ordering; Takeout,Calgary,AB,T2A,Canada,,,,,,,,(403) 235-5055,,Japanese,$,Smoked Salmon; Sushi,Uber Eats
77295,523 BroadwR0K 1,a7184cbbc8470fd9,Wu's Restaurant,523 Broadway Ave,Restaurant,Restroom; Groups; Wheelchair Accessible; Seating; Reservations; Credit Cards; High Chairs; Debit Cards; Dine-in; Buffet; Takeout,Killarney-Turtle Mountain,MB,R0K 1G0,Canada,,,,,,,,(204) 523-8989,,Chinese,$,,
77296,875 CorydoR3M 0,aa93a4fa669add88,Wako Sushi Cafe,875 Corydon Ave,Restaurant,Parking; Online Ordering; TV; Bike Parking; Delivery; Credit Cards; Debit Cards; Dine-in; Takeout,Winnipeg,MB,R3M 0W7,Canada,Calvin,Kim,Senior Manager,General,ckk_0627@hotmail.com,,,(204) 339-7777,ckk_0627@hotmail.com,Japanese,$,Smoked Salmon; Seafood; Sashimi; Sushi,Skip the Dishes; Uber Eats; DoorDash
77297,1399 McPhiR2V 3,bbee9b2e8cccc3ba,Korean Garden,1399 McPhillips St,Restaurant,Restroom; Groups; Wheelchair Accessible; Alcohol; Online Ordering; Seating; Reservations; Delivery; Credit Cards; High Chairs; Debit Cards; Dine-in; Takeout,Winnipeg,MB,R2V 3C4,Canada,,,,,,,,(204) 415-1010,,Korean; Japanese,,Smoked Salmon; Seafood; BBQ; Sushi; Chicken; Hamburgers,Skip the Dishes; Uber Eats; DoorDash
77298,1045 St JaR3H 1,bf432b4d2b1e4c76,Fortune Cooking Chinese Restaurant,1045 St James St,Restaurant,Restroom; Groups; Wheelchair Accessible; Table Service; Alcohol; TV; Seating; Reservations; Credit Cards; Catering; High Chairs; Debit Cards; Dine-in; Delivery; Takeout,Winnipeg,MB,R3H 1B1,Canada,,,,,,,,(204) 774-7888,,Chinese,$$,,
77299,837 SherbrR3A 1,5026d8162144ae6f,Watta Sushi,837 Sherbrook St,Restaurant,Delivery; Credit Cards; Online Ordering; Debit Cards; Dine-in; TV; Takeout,Winnipeg,MB,R3A 1M6,Canada,,,,,,,,(204) 774-7777,,Japanese,$$,Smoked Salmon; Seafood; Salads; Sushi; Chicken; Noodles; Shrimp,Google Analytics; Skip the Dishes; DoorDash
77300,311 PembinR3L 2,7e1c7e2cdfd4e4b7,Aburi Sushi,311 Pembina Hwy,Restaurant,Wheelchair Accessible; Online Ordering; Reservations; Delivery; Contactless Delivery; Credit Cards; Curbside Pickup; Catering; Debit Cards; Dine-in; Takeout,Winnipeg,MB,R3L 2E3,Canada,,,,,,,,(204) 306-0888,,Japanese,$$,Soups; Smoked Salmon; Seafood; Sushi,Skip the Dishes; Fantuan; DoorDash; Uber Eats
77301,65 Goulet R2H 0,67ca11d048d08d11,Honba Sushi,65 Goulet St,Restaurant,Wheelchair Accessible; Online Ordering; TV; Reservations; Delivery; Contactless Delivery; Credit Cards; Debit Cards; Dine-in; Takeout,Winnipeg,MB,R2H 0R5,Canada,,,,,,,,(204) 237-0001,,Japanese,$$,Smoked Salmon; Sashimi; Sushi,Skip the Dishes; DoorDash
77302,305 MadisoR3J 1,5941f96713fb67c9,Damecca Lounge,305 Madison St,Restaurant,Delivery; Online Ordering; Takeout,Winnipeg,MB,R3J 1H9,Canada,,,,,,,,(204) 306-1130,,American; Japanese,$$,Sandwiches; Chicken; Hamburgers; French Fries; Steaks; Pasta; Salads; Smoked Salmon; Sushi; Subs; Chicken Wings,Skip the Dishes; Uber Eats; DoorDash
77303,390 1st StR6W 2,244c4e23646275fe,SushiSmith,390 1st St,Restaurant,Restroom; Wheelchair Accessible; Delivery; Contactless Delivery; Credit Cards; Debit Cards; Dine-in; Takeout,Winkler,MB,R6W 2R6,Canada,,,,,,,,(204) 331-3353,,Japanese,,Smoked Salmon,Feastify
77304,759 1st StR7A 2,d4e15073dbd856a2,Wah Lee Chinese Restaurant,759 1st St,Restaurant,Restroom; Groups; Wheelchair Accessible; Table Service; Parking; Seating; Reservations; Credit Cards; High Chairs; Debit Cards; Dine-in; Buffet; Delivery; Takeout,Brandon,MB,R7A 2X5,Canada,,,,,,,,(204) 728-0878,,Chinese,$$,,OpenStreetMap
77305,236 EdmontR3C 1,15e816fc02f04b4b,Ming Court Restaurant & Bar,236 Edmonton St,Restaurant; Event Venue,Groups; Loyalty and Reward Programs; Wi-Fi; Wheelchair Accessible; Cash-Only; Parking; Alcohol; Online Ordering; Seating; Reservations; Delivery; Credit Cards; Catering; Debit Cards; Takeout,Winnipeg,MB,R3C 1R7,Canada,,,,,mingcourt7215@gmail.com,,1979.0,(204) 949-1087,mingcourt7215@gmail.com,Chinese,$$,Seafood; Chicken; Noodles,Wix Restaurants; Google Analytics; Skip the Dishes; Fantuan; DoorDash; Uber Eats
77306,1575 RegenR2C 3,41bba652587055cd,GaiJin Izakaya,1575 Regent Ave W,Restaurant,Groups; Wi-Fi; Wheelchair Accessible; Table Service; Alcohol; Reservations; Delivery; Credit Cards; Restroom; Parking; Online Ordering; Fresh Ingredients; Catering; Debit Cards; Dine-in; Takeout,Winnipeg,MB,R2C 3B3,Canada,,,,,gaijinwinnipeg@gmail.com,,2018.0,(204) 615-6868,gaijinwinnipeg@gmail.com,Japanese,$$,BBQ; Sushi; Ramen; Noodles,Oracle GloriaFood; WooCommerce; Skip the Dishes; GlobalFood
77307,558 StepheR0K 0,5d82397c42e33ad6,Choy's Chinese Restaurant,558 Stephen St,Hotel/Resort; Restaurant,Restroom; Groups; Wheelchair Accessible; Seating; Reservations; Credit Cards; High Chairs; Debit Cards; Dine-in; Buffet; Takeout,Boissevain-Morton,MB,R0K 0E0,Canada,,,,,choysrestaurant@hotmail.com,,,(204) 534-6257,choysrestaurant@hotmail.com,Chinese,$,,
77308,3421 PortaR3K 2,6196f816a837d6da,Sushi Maru,3421 Portage Ave,Restaurant,Restroom; Groups; Wheelchair Accessible; Alcohol; Online Ordering; Seating; Reservations; Delivery; Contactless Delivery; Credit Cards; Curbside Pickup; High Chairs; Debit Cards; Dine-in; Takeout,Winnipeg,MB,R3K 2C9,Canada,,,,,,,,(204) 774-6278,,Japanese,$$,Smoked Salmon; Seafood; Sashimi; Sushi; Chicken,Google Analytics; Skip the Dishes; DoorDash; Uber Eats
77309,1220 St MaR2M 3,3a7e818e6d326b21,That Stir Fry Express,1220 St Mary's Rd,Restaurant,Restroom; Wheelchair Accessible; Online Ordering; Delivery; Credit Cards; Debit Cards; Dine-in; Takeout,Winnipeg,MB,R2M 3V6,Canada,,,,,,,,(204) 691-0880,,Korean; Chinese,$$,Soups; Seafood; Chicken; Noodles; French Fries,Skip the Dishes; DoorDash
77310,1659 KenasR3P 2,3cd73c7328755027,Umi Sushi,1659 Kenaston Blvd,Restaurant,Groups; Table Service; Alcohol; Seating; Reservations; Delivery; Credit Cards; Curbside Pickup; Restroom; Parking; Online Ordering; TV; Contactless Delivery; High Chairs; Debit Cards; Dine-in; Takeout,Winnipeg,MB,R3P 2M4,Canada,,,,,helloumisushi@gmail.com,,,(204) 489-3118,helloumisushi@gmail.com,Japanese,$$,Smoked Salmon; Seafood; Salads; Sushi,Skip the Dishes; Google Maps; DoorDash; Uber Eats
77311,1225 St MaR2M 5,b1d4775e8f0258f2,Umi Bento & Sushi,1225 St Mary's Rd,Restaurant,Delivery; Online Ordering; Takeout,Winnipeg,MB,R2M 5L5,Canada,,,,,,,,(204) 955-3370,,Japanese,,Smoked Salmon; Sushi; Chicken,Skip the Dishes
77312,100 Main SR0J 1,1b8f97e097f21ae0,Sun Sun Chinese Restaurant,100 Main St,Restaurant,Restroom; Groups; Wheelchair Accessible; Alcohol; Seating; Reservations; Credit Cards; Fast Service; High Chairs; Debit Cards; Dine-in; Buffet; Takeout,Minnedosa,MB,R0J 1E0,Canada,,,,,,,,(204) 867-1913,,Chinese,$,,
77313,2237 PembiR3T 2,d9afe25bbcd8bdda,Golden Loong,2237 Pembina Hwy,Restaurant,Restroom; Groups; Wheelchair Accessible; Table Service; Alcohol; Online Ordering; Reservations; Delivery; Credit Cards; Debit Cards; Dine-in; Takeout,Winnipeg,MB,R3T 2H1,Canada,,,,,,,,(204) 504-6766,,Chinese,$$,Chicken; Noodles,Skip the Dishes; WooCommerce
77314,2991 PembiR3T 2,82b8dad3e08021f2,Hai Shang,2991 Pembina Hwy,Restaurant,Restroom; Groups; Wheelchair Accessible; Table Service; Parking; Alcohol; Online Ordering; Seating; Reservations; Delivery; Credit Cards; High Chairs; Debit Cards; Dine-in; Takeout,Winnipeg,MB,R3T 2H5,Canada,,,,,,,,(204) 505-1887,,Chinese,$$,Chicken,Skip the Dishes; UEAT; DoorDash; Uber Eats
77315,Airport RdT2E 6,43e18c471c6f256c,Netsui Sushi & Japanese Grill,Airport Rd NE,Restaurant,Restroom; Wheelchair Accessible; Credit Cards; Dine-in; Delivery; Takeout,Calgary,AB,T2E 6W5,Canada,,,,,,,,,,Japanese,,Sushi,
77316,3916 FraseV5V 4,3c05382f6e4f714e,Good Sushi,3916 Fraser St,Restaurant,Groups; Wi-Fi; Wheelchair Accessible; Alcohol; Seating; Reservations; Delivery; Credit Cards; Restroom; Parking; Online Ordering; TV; Contactless Delivery; High Chairs; Debit Cards; Dine-in; Takeout,Vancouver,BC,V5V 4E4,Canada,,,,,goodsushicompany@gmail.com,,,(604) 873-3638,goodsushicompany@gmail.com,Japanese,$$,Smoked Salmon; Seafood; BBQ; Sushi; Chicken; French Fries,Skip the Dishes; Fantuan; Clover POS; Uber Eats
77317,205 OxfordN6A 5,3ebaccfad44a2016,Poke Poke,205 Oxford St E,Restaurant,Groups; Delivery; Online Ordering; Takeout,London,ON,N6A 5G5,Canada,,,,,,,,(226) 663-2659,,Japanese,,Sushi; Poke,Uber Eats
77318,4936 PlazaT0G 2,336ae2967f9f1801,Swan Palace Restaurant,4936 Plaza Ave,Hotel/Resort; Restaurant,Restroom; Groups; Wheelchair Accessible; Alcohol; Seating; Reservations; Credit Cards; High Chairs; Debit Cards; Dine-in; Takeout,Swan Hills,AB,T0G 2C0,Canada,,,,,,,,(780) 333-4892,,Chinese,$$,,
77319,1161 The HV3B 7,3ce30f728598ca8b,CHUAN CHILI NOODLE HOUSE( Xiao Chuan Jia Mian Dian ),1161 The High St,Restaurant,Delivery; Online Ordering; Takeout,Coquitlam,BC,V3B 7W3,Canada,,,,,,,,(604) 552-0362,,Korean; Chinese,,Noodles,Uber Eats
77320,10649 97 ST5H 2,3c58c2a3a9122e45,Hong Kong Bakery,10649 97 St NW,Bakery; Restaurant,Groups; Delivery; Cash-Only; Online Ordering; Takeout,Edmonton,AB,T5H 2L7,Canada,,,,,,,,(780) 429-3838,,Chinese,$,Cookies; Soups; Cakes,Google Analytics; Oracle GloriaFood; Skip the Dishes; The Order Guys; Google Maps; GlobalFood; Uber Eats; DoorDash
77321,3779 SexsmV6X 3,3d3c081e85ca556f,Wonderful Hot Pot,3779 Sexsmith Rd,Hotel/Resort; Restaurant,Delivery; Online Ordering; Takeout,Richmond,BC,V6X 3Z9,Canada,,,,,,,,(604) 370-0250,,Chinese,,Soups; Noodles; French Fries,Skip the Dishes; Uber Eats
77322,5294 Main L0B 1,3da7e85c342676e0,Sunny Restaurant Inc,5294 Main St,Restaurant,Restroom; Groups; Credit Cards; Alcohol; Debit Cards; Dine-in; Takeout,Clarington,ON,L0B 1M0,Canada,,,,,,,,(905) 983-9291,,Chinese,$$,,
77323,40 Davis DL3Y 2,412f5276153c7d16,Rain or Shine Hotspot Newmarket,40 Davis Dr,Restaurant,Groups; Wi-Fi; Wheelchair Accessible; Alcohol; Seating; Reservations; Delivery; Credit Cards; Curbside Pickup; Restroom; Parking; Online Ordering; High Chairs; Debit Cards; Dine-in; Takeout,Newmarket,ON,L3Y 2M7,Canada,,,,,,,,(905) 698-0279,,Chinese,,Dim Sum; Soups; Seafood; BBQ; Hot Pot; Chicken,Skip the Dishes; Fantuan; DoorDash; Uber Eats
77324,1755 St LaK1G 3,4058114944edfa16,OpenRice,1755 St Laurent Blvd,Restaurant; Drinking Place,Groups; Wheelchair Accessible; Table Service; Alcohol; Seating; Reservations; Bike Parking; Delivery; Credit Cards; Restroom; Parking; Online Ordering; TV; Catering; High Chairs; Debit Cards; Dine-in; Takeout,Ottawa,ON,K1G 3V4,Canada,Michael,H,Business Owner,Owner,,,,(613) 739-8833,openriceasiankitchen@gmail.com,Korean; Japanese; Vietnamese; Chinese,$$,Seafood,Skip the Dishes; Uber Eats
77325,3700 No 3 V6X 3,451525c9e470212b,Golden Rice Bowl,3700 No 3 Rd,Food Court; Restaurant,Restroom; Groups; Wi-Fi; Wheelchair Accessible; TV; Seating; Reservations; Credit Cards; Catering; Dine-in; Delivery; Takeout,Richmond,BC,V6X 3X2,Canada,,,,,,,1998.0,(604) 244-8082,,Chinese,$,,
77326,30 CountryT3K 5,45f0268bdee42a1e,Cafe 100%,30 Country Hills Lndg NW,Restaurant,Restroom; Groups; Wheelchair Accessible; Parking; Alcohol; Online Ordering; Seating; Reservations; Delivery; Credit Cards; Fast Service; High Chairs; Debit Cards; Dine-in; Takeout,Calgary,AB,T3K 5P4,Canada,,,,,,,,(403) 460-3728,,Chinese,$,Smoked Salmon; Seafood; Curry; Chicken; Noodles; French Fries,Skip the Dishes; Fantuan; DoorDash; Uber Eats
77327,199 Bay StM5J,44ce9daf7536091a,Koha Pacific Kitchen (Commerce Court West),199 Bay St,Restaurant,Delivery; Online Ordering; Fresh Ingredients; Takeout,Toronto,ON,M5J,Canada,,,,,,,,(647) 350-5642,,Hawaiian; Korean; Japanese,$,Sushi; Poke,Uber Eats
77328,28 S UnionL3R 4,48f8269ec864fafe,Fantasticks MK Group Delivery | Deliver On Friday (MISS),28 S Unionville Ave,Restaurant,Restroom; Groups; Parking; Alcohol; Online Ordering; Delivery; Contactless Delivery; Credit Cards; Debit Cards; Dine-in; Takeout,Markham,ON,L3R 4P9,Canada,,,,,,,,(647) 938-6801,,Chinese,,Grill,Fantuan
77329,3604 CarriV4T 3,495c32c83fcb3760,Kaiso Japanese and Thai Cuisine,3604 Carrington Rd,Restaurant,Groups; Wi-Fi; Wheelchair Accessible; Table Service; Alcohol; Seating; Reservations; Credit Cards; Curbside Pickup; Restroom; Online Ordering; High Chairs; Debit Cards; Dine-in; Delivery; Takeout,West Kelowna,BC,V4T 3K7,Canada,,,,,kaisoeats@gmail.com,,2016.0,(778) 754-7599,kaisoeats@gmail.com,Japanese; Thai,$$,Sushi,Wix Restaurants; Clover POS
77330,701 WonderN6H 0,4c1500fed01286ac,Asian Eatery,701 Wonderland Rd N,Restaurant,Groups; Wi-Fi; Wheelchair Accessible; Alcohol; Seating; Reservations; Delivery; Credit Cards; Restroom; Parking; Online Ordering; High Chairs; Catering; Debit Cards; Dine-in; Takeout,London,ON,N6H 0H8,Canada,,,,,asianeaterylondon@gmail.com,,,(519) 701-2116,asianeaterylondon@gmail.com,Chinese,$$,Pork; Sandwiches; Chicken; Smoothies; Seafood; Chicken Wings; Subs; Noodles,Mrsdigi; Skip the Dishes; WooCommerce; Fantuan; MailChimp; DoorDash; Uber Eats
77331,4809 CentrT2E 2,48cfb16f92ab93e2,Lucky Chinese Restaurant,4809 Centre St N,Restaurant,Restroom; Wheelchair Accessible; Seating; Credit Cards; Catering; Dine-in; Delivery; Takeout,Calgary,AB,T2E 2Z6,Canada,,,,,,,,(403) 456-0384,,Chinese,,,Fantuan
77332,3051 WalkeL7M 0,484bd286dc6fa156,Light Wok Express,3051 Walkers Line,Restaurant,Restroom; Wheelchair Accessible; Gift Cards; Parking; Online Ordering; Seating; Delivery; Contactless Delivery; Credit Cards; Catering; High Chairs; Debit Cards; Dine-in; Takeout,Burlington,ON,L7M 0W3,Canada,,,,,eth.8202@gmail.com,,,(289) 313-0523,,Chinese,,Noodles,Weebly; Skip the Dishes; Google Maps; Uber Eats; Square; Square Gift Cards
77333,186 King SN6A 1,4ad69058d0740792,Rain & Sunny Restaurant (LD),186 King St,Hotel/Resort; Restaurant,Delivery; Wheelchair Accessible; Credit Cards; Online Ordering; Debit Cards; Dine-in; Takeout,London,ON,N6A 1C7,Canada,,,,,,,,(519) 660-1881,,Chinese,,Noodles,Fantuan; DoorDash
77334,12975 KeelL7B 1,4ad29ff90cc06266,Paper Crane,12975 Keele St,Hotel/Resort; Restaurant,Groups; Wi-Fi; Table Service; Alcohol; Seating; Reservations; Bike Parking; Delivery; Credit Cards; Restroom; Parking; Online Ordering; TV; Catering; Debit Cards; Dine-in; Outdoor Seating; Takeout,King,ON,L7B 1G2,Canada,,,,,,,,(647) 693-5831,,Japanese,$$,Sushi,Google Maps; Uber Eats
77335,175 CommanM1S 3,525a26e7e178e80c,Sushi Legend,175 Commander Blvd,Restaurant,Groups; Wi-Fi; Wheelchair Accessible; Table Service; Eco-friendly Tableware; Alcohol; Online Ordering; Seating; Reservations; Bike Parking; Delivery; Debit Cards; Buffet; Takeout,Toronto,ON,M1S 3M7,Canada,,,,,,,,(416) 293-0118,,Japanese,$$,Sushi,Facebook Pixel; Uber Eats
77336,215 KeeferV6A 1,51fede5773df865a,GhostFish,215 Keefer St,Hotel/Resort; Restaurant,Delivery; Online Ordering; Takeout,Vancouver,BC,V6A 1X6,Canada,,,,,,,,(778) 956-8328,,Japanese,,Sushi; French Fries,Uber Eats
77337,4750 YongeM2N 0,541b9410ab13bea3,Jiangnan Handmade Dim Sum,4750 Yonge St,Restaurant,Delivery; Online Ordering; Takeout,Toronto,ON,M2N 0J6,Canada,,,,,,,,(416) 218-0000,,Chinese,,Noodles,Fantuan; Uber Eats
77338,15277 100 V3R 8,558f8e5e6d2ebc64,Kwan Kee Noodle House,15277 100 Ave,Restaurant,Seating; Restroom; Wheelchair Accessible; Credit Cards; Debit Cards; Dine-in; Takeout,Surrey,BC,V3R 8X2,Canada,,,,,,,,(778) 836-3268,,Chinese,,Dumplings; Noodles,
77339,4741 WilliV5G 3,426aa66b5e3f0807,No.1 Beef Noodle,4741 Willingdon Ave,Restaurant,Groups; Wi-Fi; Table Service; Eco-friendly Tableware; Online Ordering; TV; Fresh Ingredients; Seating; Bike Parking; Reservations; Delivery; Takeout,Burnaby,BC,V5G 3H5,Canada,,,,,jynoodle6648@gmail.com,,,(604) 438-6648,jynoodle6648@gmail.com,Chinese,$$,Seafood; French Fries,Google Analytics; Oracle GloriaFood; WooCommerce; Fantuan; Google Maps; Uber Eats; GlobalFood
77340,10050 158 T5P 2,4257338886ad01ad,Hot Wok,10050 158 St NW,Restaurant,Restroom; Groups; Wheelchair Accessible; Table Service; Alcohol; Online Ordering; TV; Seating; Reservations; Delivery; Credit Cards; High Chairs; Debit Cards; Dine-in; Takeout,Edmonton,AB,T5P 2X7,Canada,,,,,,,,(780) 486-3378,,Chinese,$$,Seafood; Chicken,Skip the Dishes; Uber Eats; DoorDash
77341,538 SeymouV6B 3,42feb766b6fea895,Mount Everest Kitchen & Grill,538 Seymour St,Hotel/Resort; Restaurant,Groups; Wheelchair Accessible; Table Service; Alcohol; Reservations; Delivery; Credit Cards; Curbside Pickup; Restroom; Online Ordering; Fresh Ingredients; Contactless Delivery; Catering; Debit Cards; Dine-in; Takeout,Vancouver,BC,V6B 3J5,Canada,,,,,,,,(604) 622-1136,,Indian; Chinese; Nepalese,$$,Soups; Fried Rice; Curry; Chicken; French Fries; Seafood; Lamb; Noodles; Tandoori,Facebook Pixel; Google Analytics; WooCommerce; Skip the Dishes; MailChimp; Google Maps; Uber Eats; DoorDash
