Check Map,Check B#,Check M#,Snowball Map,Group,brizo_id,Mapping,Name,First Seen,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Contact LinkedIn,Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range,Vitality Score,Reputation Score,Technology Vendors
-,-,-,49923,Group C,8f54c343a45e4947,14460 Fall27614,Taste of China,3/1/2020,14460 Falls of Neuse Rd,Raleigh,NC,27614,United States,Michael,Chan,,(919)488-3737,1,,Chinese,$,,,Google Analytics; WooCommerce; Postmates; Menusifu; Google Maps; Uber Eats; DoorDash; Caviar
-,-,-,49924,Group C,8f9706325197c88e,19700 One 28031,Thai House,3/1/2020,19700 One Norman Blvd,Cornelius,NC,28031,United States,Kobkaeo,C,,(704)765-0624,1,,Japanese,$$,,,Grubhub; ezCater; DoorDash; Uber Eats
-,-,-,49925,Group C,8fb4f0a30a3be32f,189 Libert97301,Noble Wave,3/1/2020,189 Liberty St NE,Salem,OR,97301,United States,,,,(971)304-7974,0,info@enjoynoblewave.com,Southern; Creole; Cajun,$$,,,EatStreet; Google Maps; Square Gift Cards; Square; Squarespace
-,-,-,49926,Group C,8fd996a66390ef74,6101 SW Mu97008,Ninja Bowl Teriyaki,8/15/2022,6101 SW Murray Blvd,Beaverton,OR,97008,United States,,,,(503)574-2525,0,,Japanese,$$,,,Grubhub; Seamless; Uber Eats; Postmates; DoorDash
-,-,-,49927,Group C,8fda622a082e50a3,1642 E Bro28625,Shang Hai Buffet,3/1/2020,1642 E Broad St,Statesville,NC,28625,United States,Yuezhu,Zhao,,(704)883-9585,1,,Chinese,$,,,Google Analytics; Squarespace; Postmates; Chinese Menu Online; MealKeyway; Apple Pay; EHungry; MailChimp; Google Maps; Opencart; Uber Eats; DoorDash
-,-,-,49928,Group C,8ffe584a5847232a,3085 Richl28540,Golden China,3/1/2020,3085 Richlands Hwy,Jacksonville,NC,28540,United States,,,,(910)346-2300,0,,Chinese,$,,,Google Analytics
-,-,-,49929,Group C,900c37d621d4202f,2432 SW Ca27513,Golden China,3/1/2020,2432 SW Cary Pkwy,Cary,NC,27513,United States,Xiao,Ren,,(919)380-7895,1,info@goldenchinanc.com,Chinese,$,,,Google Analytics; Squarespace; Chinese Menu Online; Postmates; Apple Pay; Google Maps; MailChimp; Opencart; DoorDash; Uber Eats
-,-,-,49930,Group C,9022d8093de71d6e,13500 SW P97223,Ichi Teriyaki 25,3/1/2020,13500 SW Pacific Hwy,Tigard,OR,97223,United States,,,,(503)521-7495,0,,Japanese,$,,,YourAdChoices; Grubhub; Oracle GloriaFood; The NAI; EatStreet; We Deliver Eats; GlobalFood; DoorDash; Uber Eats
-,-,-,49931,Group C,9022f43ff85c009b,7183 NE Im97124,O Sushi,3/1/2020,7183 NE Imbrie Dr,Hillsboro,OR,97124,United States,,,,(503)352-4797,0,,Japanese,$,,,Grubhub; Seamless; Menufy; Uber Eats; Caviar; DoorDash
-,-,-,49932,Group C,9026798b23890947,1935 NW 1697006,Chang's Mongolian Grill,3/1/2020,1935 NW 167th Pl,Beaverton,OR,97006,United States,Kam,Tang,,(503)645-7718,4,,Mongolian,$$,,,Google Maps
-,-,-,49933,Group C,902bfba23c805b40,1225 Alder97401,Spring House,3/1/2020,1225 Alder St,Eugene,OR,97401,United States,Michael,Cheung,,(541)343-8899,1,springhouse1225@outlook.com,Chinese,$,,,Grubhub; Seamless; Uber Eats; Postmates; Caviar; DoorDash
-,-,-,49934,Group C,9034ffdb2a5ce680,11016 Capi27587,The Cooking Mama,2/6/2023,11016 Capital Blvd,Wake Forest,NC,27587,United States,,,,(919)801-3470,0,,Southern; Cajun,$$,,,Toast Marketplace; Takeout Central; Grubhub; DoorDash
-,-,-,49935,Group C,9044fd682562d5eb,3919 N Cro27949,Sanya,3/1/2020,3919 N Croatan Hwy,Kitty Hawk,NC,27949,United States,Jack,Chen,,(252)261-1946,1,sanyasushi@gmail.com,Japanese,$$,,,WooCommerce; BeyondMenu; Google Maps; Uber Eats; MealKeyway
-,-,-,49936,Group C,9060cd578c6e2ab2,1025 E Cas28170,Jade Kitchen,3/1/2020,1025 E Caswell St,Wadesboro,NC,28170,United States,Andy,Dong,,(704)694-7888,1,,Chinese,$,,,
-,-,-,49937,Group C,90a0225e86a15b37,1190 N Mai2904,Yama Fuji,3/1/2020,1190 N Main St,Providence,RI,2904,United States,,,,(401)228-7805,0,,Korean; Japanese,$$,,,Grubhub; MenuPages; Google Maps; BeyondMenu; Culinary Agents; DoorDash; Uber Eats
-,-,-,49938,Group C,90a4e8579ad32a82,108 W Main27282,China Garden,3/1/2020,108 W Main St,Jamestown,NC,27282,United States,,,,(336)803-4139,0,,Chinese,$$,,,Google Analytics; WooCommerce; Google Maps; Menusifu; MealKeyway
-,-,-,49939,Group C,90b4e84b8d30f68e,411 W Morg27603,Yoho Hibachi and Sushi,3/1/2020,411 W Morgan St,Raleigh,NC,27603,United States,,,,(919)623-9227,0,,Japanese,$$,,,Facebook Pixel; Grubhub; Postmates; Google Maps; ezCater; Seamless; Uber Eats; DoorDash
-,-,-,49940,Group C,90bf180c40c2d6a0,3486 SW Ce97005,Kigaru Sushi,3/1/2020,3486 SW Cedar Hills Blvd,Beaverton,OR,97005,United States,,,,(971)371-3134,0,kigarusushi@gmail.com,Japanese,$$,,,Fantuan; Owner; Chownow; EatStreet; Stripe; We Deliver Eats; Google Maps; Uber Eats; DoorDash
-,-,-,49941,Group C,90e7a22f9966c2df,2705 NE 2397060,Teriyaki Guys,3/1/2020,2705 NE 238th Dr,Wood Village,OR,97060,United States,Jungwon,Jin,,(503)912-3133,1,,Japanese,$$,,,Grubhub; Seamless; Uber Eats; Postmates; Caviar; DoorDash
-,-,-,49942,Group C,90ed586c8c43b91b,SW Tualati97003,Stir Crazy Kitchen,3/1/2020,SW Tualatin Valley Hwy,Beaverton,OR,97003,United States,,,,(503)848-8155,0,,Korean; Chinese,$$,,,Google Analytics; WooCommerce; Grubhub; EatStreet; We Deliver Eats; Menusifu; Google Maps; Seamless
-,-,-,49943,Group C,90f346961317b880,803 S Memo27834,Empire Buffet,3/1/2020,803 S Memorial Dr,Greenville,NC,27834,United States,,,,(252)329-0333,0,,Japanese; Chinese,$,,,
-,-,-,49944,Group C,90f4b3b81921174e,4138 Clemm27012,Lee's Chinese Restaurant,3/1/2020,4138 Clemmons Rd,Clemmons,NC,27012,United States,L. I.,Han Jin,,(336)712-0002,1,,Chinese,$,,,
-,-,-,49945,Group C,911303b45e44f7de,679 S Hugh27909,New Star,3/1/2020,679 S Hughes Blvd,Elizabeth City,NC,27909,United States,,,,(252)333-1115,0,,Japanese; Chinese,$,,,OrangeCrate; Delivery.com
-,-,-,49946,Group C,9121a6ae9ce8eecd,112 Argus 28117,China II Mooresville,3/31/2020,112 Argus Ln,Mooresville,NC,28117,United States,,,,(704)228-6000,0,,Chinese,$,,,
-,-,-,49947,Group C,914e5849261f71fa,628 NE Bro97232,Yosu Sushi,1/18/2024,628 NE Broadway,Portland,OR,97232,United States,,,,(971)867-2140,0,,Japanese,,,,Uber Eats
-,-,-,49948,Group C,917d6b3849d6b5bf,39131 Pion97055,Double Dragon,3/1/2020,39131 Pioneer Blvd,Sandy,OR,97055,United States,Senny,Kaung,,(503)668-7243,1,,Chinese,$,,,
-,-,-,49949,Group C,9182fb6c53059402,366 NW Fro97060,Yu's Garden,3/1/2020,366 NW Frontage Rd,Troutdale,OR,97060,United States,,,,(503)665-8828,0,,Chinese,$$,,,Grubhub; Apple App Store; Postmates; Seamless; BeyondMenu; Google Maps; DoorDash; Uber Eats; Caviar
-,-,-,49950,Group C,9185b7633cd650b9,4015 Unive27707,Neo-China,3/1/2020,4015 University Dr,Durham,NC,27707,United States,Joyce,E,,(919)489-2828,2,,Chinese,$$,,,Takeout Central; WooCommerce; Grubhub; Postmates; Toast Marketplace; Seamless; Google Maps; Uber Eats; DoorDash
-,-,-,49951,Group C,91badf01c027fed2,18 SE 82nd97216,Fortune BBQ Noodle House,11/13/2022,18 SE 82nd Ave,Portland,OR,97216,United States,,,,(503)265-8378,0,,Cantonese; Chinese,$$,,,
-,-,-,49952,Group C,91c2dc77efb9ef2d,1981 W Bur97209,Yakipura,7/14/2020,1981 W Burnside St,Portland,OR,97209,United States,,,,,0,,Japanese,,,,
-,-,-,49953,Group C,9263e4770bb95a57,12275 SW C97005,King Kong Korean BBQ,3/31/2020,12275 SW Canyon Rd,Beaverton,OR,97005,United States,,,,(503)641-1734,0,,Chinese,$$,,,Grubhub; Seamless; Google Maps; Uber Eats; DoorDash
-,-,-,49954,Group C,926b2b6aeca0e844,4403 Wrigh28403,Double Happiness,3/1/2020,4403 Wrightsville Ave,Wilmington,NC,28403,United States,Mingwei,Zheng,,(910)313-1088,1,chinesedoublehappiness@gmail.com,Chinese,$$,,,Google Analytics; Zuppler; Squarespace; Chownow; Apple Pay; Google Maps; MailChimp; Opencart
-,-,-,49955,Group C,92743dd81a2deaf6,3504 Mt Mo27707,Kanki Japanese House of Steaks,3/1/2020,3504 Mt Moriah Rd,Durham,NC,27707,United States,Tom,Mukoyama,,(919)401-6908,1,,Japanese,$$,,,Grubhub; Apple App Store; OpenTable; Chownow; Card Foundry; MailChimp; Google Maps; Mopro
-,-,-,49956,Group C,928ca0461f1a1e1c,1935 NE Di97030,Bon Teriyaki,3/1/2020,1935 NE Division St,Gresham,OR,97030,United States,Grace,Ha,,(503)492-2927,1,,Japanese,$,,,Grubhub; Seamless; Uber Eats; Postmates; DoorDash
-,-,-,49957,Group C,928d854b27524139,2425 SE 2697214,Kashiwagi,3/1/2020,2425 SE 26th Ave,Portland,OR,97214,United States,,,,(503)233-3946,0,,Japanese,$$,,,EatStreet; We Deliver Eats; Google Maps; Square; Squarespace
-,-,-,49958,Group C,92967f04a28a506e,431 Wester28546,Beijing House,3/1/2020,431 Western Blvd,Jacksonville,NC,28546,United States,,,,(910)455-3936,0,,Chinese,$$,,,Facebook Pixel; Google Analytics; Google Maps
-,-,-,49959,Group C,92970065de2911f1,117 NE 43r97124,Good Taste Noodle House,3/1/2020,117 NE 43rd Ave,Hillsboro,OR,97124,United States,,,,(503)693-6878,0,,Chinese,$$,,,
-,-,-,49960,Group C,933584cf038e4b68,214 N Main97132,Nara Teriyaki,3/1/2020,214 N Main St,Newberg,OR,97132,United States,Dongho,Song,,(503)538-8949,1,,Japanese,$,,,
-,-,-,49961,Group C,93808d78494ec46e,1341 Patte97401,Hanzo Sushi,3/1/2020,1341 Patterson St,Eugene,OR,97401,United States,,,,(541)687-6868,0,,Japanese,$,,,Uber Eats
-,-,-,49962,Group C,93a60279787886c6,201 W Broa97401,Tokyo Tonkatsu,3/1/2020,201 W Broadway,Eugene,OR,97401,United States,,,,(458)205-8076,0,,Japanese,$,,,
-,-,-,49963,Group C,93b4e7d7228f2a64,17940 NE G97230,Mr. Chen's Chinese Kitchen,3/1/2020,17940 NE Glisan St,Portland,OR,97230,United States,,,,(503)912-3041,0,,Chinese,$$,,,Google Analytics; WooCommerce; Grubhub; Postmates; EatStreet; Seamless; Menusifu; Google Maps; ezCater; DoorDash; Uber Eats
-,-,-,49964,Group C,93d0a770f71b50c5,2128 US Hi28602,NY Hibachi Buffet,3/1/2020,2128 US Highway 70 SE,Hickory,NC,28602,United States,Fang,Chen,,(828)328-1001,2,,Japanese; Chinese,$$,,,WooCommerce; Zuppler; DoorDash; Postmates; Uber Eats
-,-,-,49965,Group C,93e58128099491f3,776 Hope S2906,Wara Wara,3/1/2020,776 Hope St,Providence,RI,2906,United States,Kazu,K,,(401)831-9272,1,info@warawarari.com,Japanese,$$,,,Wix Restaurants; Grubhub; Seamless; Google Maps; Upserve; Culinary Agents
-,-,-,49966,Group C,93fd31f58c7e9d57,900 Victor2896,Yama Fuji,3/1/2020,900 Victory Hwy,North Smithfield,RI,2896,United States,,,,(401)597-0885,0,,Japanese,$$,,,
-,-,-,49967,Group C,93ffa7f20898ab63,11729 SW B97005,TEN SECONDS,7/29/2023,11729 SW Beaverton-Hillsdale Hwy,Beaverton,OR,97005,United States,,,,(971)238-8888,0,,Chinese,$$,,,Fantuan; Grubhub; Google Maps; ez order now; Uber Eats; Postmates; DoorDash
-,-,-,49968,Group C,9423461754dd8d9b,3320 Robin28054,JP's House,3/1/2020,3320 Robinwood Rd,Gastonia,NC,28054,United States,,,,(980)888-4351,0,,Japanese,$$,,,Google Analytics; WooCommerce; Grubhub; MealKeyway; Seamless; Google Maps; Menusifu; Uber Eats; Caviar; DoorDash
-,-,-,49969,Group C,9424d476e53add04,82 Glen Rd27529,Snoopys Hot Dogs,3/1/2020,82 Glen Rd,Garner,NC,27529,United States,Steve,Webb,https://www.linkedin.com/in/steve-webb-b4329b32,(919)779-2545,1,snoopys3@snoopys.com,Chinese,$,,,Google Maps; Constant Contact; Uber Eats
-,-,-,49970,Group C,942a04aaaa540a7c,13815 SW P97223,Kims Red Rose Restaurant,12/3/2023,13815 SW Pacific Hwy,Tigard,OR,97223,United States,,,,(503)648-0574,0,,Japanese,,,,Uber Eats; Postmates
-,-,-,49971,Group C,943af07f22a30b5d,8978 SE Su97015,Joy Teriyaki,3/1/2020,8978 SE Sunnyside Rd,Clackamas,OR,97015,United States,,,,(503)344-4270,0,,Korean; Japanese,$,,,Grubhub; Seamless; Menufy; Uber Eats; Postmates; Caviar; DoorDash
-,-,-,49972,Group C,94400c612b97bbc7,11508 Prov28277,The Wok,3/1/2020,11508 Providence Rd,Charlotte,NC,28277,United States,Michelle,Chen,,(704)847-2088,1,,Chinese,$,,,MenuPages; Google Maps; BeyondMenu; Caviar; DoorDash; Uber Eats; Postmates
-,-,-,49973,Group C,9452a9b30e97ee2a,3209 S Mem27834,Sakura Asian Express,3/1/2020,3209 S Memorial Dr,Greenville,NC,27834,United States,Tiffany,Y,,(252)321-3088,2,,Korean; Japanese; Thai,$$,,,Google Analytics; WooCommerce; Google Maps; Culinary Agents
-,-,-,49974,Group C,9463153851fa891e,4330 Arend28557,Musashi,3/1/2020,4330 Arendell St,Morehead City,NC,28557,United States,,,,(252)240-3431,0,,Japanese,$$,,,Google Analytics; Google Maps
-,-,-,49975,Group C,94683cc9492b662b,1425 NW Mo97330,Tian Fu Noodle,3/1/2020,1425 NW Monroe Ave,Corvallis,OR,97330,United States,,,,(541)757-9690,0,tianfudiyhotpot@gmail.com,Chinese,$,,,Wix Restaurants; EatStreet; We Deliver Eats
-,-,-,49976,Group C,948e1f2e8576ea4f,3532 Olean28403,Masa Sushi & Eastern Kitchen,1/27/2022,3532 Oleander Dr,Wilmington,NC,28403,United States,,,,(910)218-2180,0,,Japanese,,,,Google Analytics; WooCommerce; Google Maps; Menusifu; MealKeyway
-,-,-,49977,Group C,94dc44b540b9eb94,19826 Nort28031,Dragon Wok Kitchen,11/20/2023,19826 Northcove Rd,Cornelius,NC,28031,United States,,,,(980)276-2715,0,,Chinese,,,,Uber Eats
-,-,-,49978,Group C,950f39b032dc85af,140 Monmou97361,Yang's Teriyaki Plus,3/1/2020,140 Monmouth Ave N,Monmouth,OR,97361,United States,Yao-Tsung,Yang,,(503)838-2330,1,,Japanese,$,,,We Deliver Eats; EatStreet; Google Maps; DoorDash; Caviar; Squarespace
-,-,-,49979,Group C,95375ed9558cf985,591 River 28117,Pisces Sushi Bar & Lounge,3/1/2020,591 River Hwy,Mooresville,NC,28117,United States,John,Scherer,,(704)662-0062,2,rlaupisces@gmail.com,Japanese,$$,,,SpotOn; Google Analytics; Grubhub; SpotOn Reservations; Postmates; Chownow; Seamless; Google Maps; DoorDash; Uber Eats
-,-,-,49980,Group C,9557ff3f815a6503,2519 Lewis27012,Kimono,3/1/2020,2519 Lewisville Clemmons Rd,Clemmons,NC,27012,United States,Jay,Park,,(336)766-6261,1,,Japanese,$,,,
-,-,-,49981,Group C,9559fb6e8b3c8da4,320 4th St58301,Buffet House,3/1/2020,320 4th St NE,Devils Lake,ND,58301,United States,Martin,Azure,,(701)662-5888,1,buffethouse2003@gmail.com,Chinese,$$,,,
-,-,-,49982,Group C,9565809be367d9a3,433 Main S97338,Love Love Teriyaki & Sushi,3/1/2020,433 Main St,Dallas,OR,97338,United States,,,,(503)623-3355,0,,Japanese,$$,,,We Deliver Eats; EatStreet; Google Maps; DoorDash
-,-,-,49983,Group C,956ea09cd9e01912,560 2nd Av58102,Poke Bowl,3/1/2020,560 2nd Ave N,Fargo,ND,58102,United States,,,,(701)478-2442,0,,Japanese,$,,,Toast Online Ordering; Grubhub; Seamless; Squarespace; Uber Eats; DoorDash; Caviar
-,-,-,49984,Group C,9573d886759971ea,1405 Broad97301,China Gourmet,3/1/2020,1405 Broadway St NE,Salem,OR,97301,United States,Bingo,C,,(503)371-9449,1,,Chinese,$,,,EatStreet
-,-,-,49985,Group C,95b4e1191dbbd426,120 SW Ank97204,Tiger Express,3/1/2020,120 SW Ankeny St,Portland,OR,97204,United States,,,,(971)319-6174,0,,Chinese,$,,,
-,-,-,49986,Group C,95b8d3af3e1215a6,9739 North28216,Edomae Sushi and Hibachi Grill,3/1/2020,9739 Northlake Centre Pkwy,Charlotte,NC,28216,United States,Chai,Chen,,(704)596-9600,1,info@edomaecharlottenc.com,Japanese,$$,,,MenuPages; Grubhub; Postmates; Google Maps; BeyondMenu; Menufy; Uber Eats; DoorDash
-,-,-,49987,Group C,95dacb95662f00b9,8418 Park 28210,Riceblossom: Authentic Chinese Cuisine,2/7/2024,8418 Park Rd,Charlotte,NC,28210,United States,,,,(704)315-6989,0,,Japanese; Chinese,,,,Uber Eats
-,-,-,49988,Group C,95e83152db29f416,1323 US-8158237,Lee's Restaurant,3/1/2020,1323 US-81,Grafton,ND,58237,United States,Yuen,Lee,,(701)352-1853,1,,Cantonese; Chinese,$$,,,
-,-,-,49989,Group C,95ecd35aac537bcd,10477 SE M97222,Chan's Steakery,3/1/2020,10477 SE Main St,Milwaukie,OR,97222,United States,,,,(503)653-2709,0,,Chinese,$$,,,Grubhub; Seamless; ezCater; Clover POS; Uber Eats; Postmates; DoorDash
-,-,-,49990,Group C,95eecbd2c5263b9e,5365 NE Sa97213,Du's Grill,3/1/2020,5365 NE Sandy Blvd,Portland,OR,97213,United States,Munch,Park,,(503)284-1773,1,dusgrill@gmail.com,Japanese,$,,,Grubhub; Seamless; Caviar; DoorDash
-,-,-,49991,Group C,960799f1f0282981,2705 N Mai27265,Huangs Kitchen,3/1/2020,2705 N Main St,High Point,NC,27265,United States,,,,(336)803-4360,0,yimofoods@gmail.com,Chinese,$,,,Google Analytics; Postmates; Chinese Menu Online; Squarespace; Apple Pay; BeyondMenu; Google Maps; MailChimp; Opencart; Caviar; Uber Eats; DoorDash
-,-,-,49992,Group C,960960fcb1b0078b,100 E Cali97530,Umi Sushi,3/1/2020,100 E California St,Jacksonville,OR,97530,United States,K.,Nam,,(541)702-2258,1,,Japanese,$$,,,
-,-,-,49993,Group C,9612d7c045e16b8d,1415 NW 1897006,Happy Panda Restaurant,3/1/2020,1415 NW 185th Ave,Beaverton,OR,97006,United States,Andy,Liu,,(503)690-3663,1,,Chinese,$$,,,Google Analytics; Grubhub; Google Maps; Heartland POS; Uber Eats; DoorDash
-,-,-,49994,Group C,962a8dba15a38199,1023 NE St97470,Chi's Garden Restaurant,3/1/2020,1023 NE Stephens St,Roseburg,OR,97470,United States,,,,(541)464-8395,0,luonikki@hotmail.com,Chinese,$,,,Facebook Pixel; OpenStreetMap; Grubhub; Seamless; Google Maps; DoorDash; Caviar
-,-,-,49995,Group C,963e3f2908cbbdbc,223 River 28630,Tokyo Diner,3/1/2020,223 River Bend Dr,Granite Falls,NC,28630,United States,,,,(828)212-1552,0,,Japanese,$$,,,
-,-,-,49996,Group C,96b1c9495ef6d88a,599 Bond S97103,Golden Star,3/1/2020,599 Bond St,Astoria,OR,97103,United States,,,,(503)325-6260,0,fvw3000k@hotmail.com,Chinese,$$,,,Cute Order; DoorDash
-,-,-,49997,Group C,96b5bcba3d2c0e88,590 Cedar 28312,New China Garden,3/1/2020,590 Cedar Creek Rd,Fayetteville,NC,28312,United States,Guiyang,Wang,,(910)486-8777,1,info@newchinagardennc.com,Chinese,$,,,Google Analytics; Apple Pay; Google Maps; MailChimp; Opencart; Squarespace; Chinese Menu Online
-,-,-,49998,Group C,9715aa3fae43786d,3629 N Dav28205,Deejai Noodle Bar,3/1/2020,3629 N Davidson St,Charlotte,NC,28205,United States,Sophia,D,,(704)910-0815,1,jennyzhang2007@yahoo.com,Japanese; Thai,$$,,,Chownow; Grubhub; Seamless; Postmates; OpenTable; DoorDash; Caviar
-,-,-,49999,Group C,97163e4da55e1ba9,4639 Hills27705,China Star,3/1/2020,4639 Hillsborough Rd,Durham,NC,27705,United States,Dian,Jiang,,(919)383-4800,1,,Chinese,$,,,Google Maps; BeyondMenu; Apple App Store
-,-,-,50000,Group C,97175be03b611ddb,1400 Walte28304,Mikoto Express,3/1/2020,1400 Walter Reed Rd,Fayetteville,NC,28304,United States,,,,(910)829-9533,0,,Japanese,$,,,
-,-,-,50001,Group C,9726fd60a6c63ee6,442 Fayett27601,Fire Wok,3/1/2020,442 Fayetteville St,Raleigh,NC,27601,United States,L. I.,Yong,,(919)821-8089,1,,Chinese,$,,,Uber Eats
-,-,-,50002,Group C,9733f2068a27477e,611 Tunnel28805,Yoshida Express,3/1/2020,611 Tunnel Rd,Asheville,NC,28805,United States,K.,Takahashi,,(828)298-6967,1,,Japanese,$,,,
-,-,-,50003,Group C,97605788c8c3f9ba,4689 Comme97302,Sushi Komi,5/13/2022,4689 Commercial St SE,Salem,OR,97302,United States,,,,(503)362-1722,0,,Japanese,$$,,,Google Analytics; WooCommerce; Grubhub; Postmates; MealKeyway; Seamless; Google Maps; Menusifu; Uber Eats; DoorDash
-,-,-,50004,Group C,9783cbdaedae821d,707 Colleg27410,One Wok,3/1/2020,707 College Rd,Greensboro,NC,27410,United States,Yidi,Lin,,(336)315-5166,1,info@onewokgreensboronc.com,Chinese,$,,,Google Analytics; Squarespace; Chinese Menu Online; Postmates; Apple Pay; MailChimp; Google Maps; Opencart; DoorDash; Uber Eats
-,-,-,50005,Group C,97959136d6cdae57,1321 5th A27529,Taste of China,3/1/2020,1321 5th Ave,Garner,NC,27529,United States,Phuc,Chu,,(919)779-7727,1,,Chinese,$,,,Google Analytics; WooCommerce; Grubhub; Google Maps; Menusifu; DoorDash; Uber Eats
-,-,-,50006,Group C,9799da2efa30740f,202 N Main28129,Penny's Restaurant,3/1/2020,202 N Main St,Oakboro,NC,28129,United States,,,,(704)485-2008,0,,Chinese,$,,,Square
-,-,-,50007,Group C,97aa51d208d7f568,143 Greens27260,5 Points Hibachi and Wings,3/1/2020,143 Greensboro Rd,High Point,NC,27260,United States,,,,(336)887-8312,0,sson761115@gmail.com,Japanese,$,,,
-,-,-,50008,Group C,97e9f59a942ccfd3,825 Main S28690,Osaki Japanese Restaurant and Sushi Bar,3/1/2020,825 Main St W,Valdese,NC,28690,United States,,,,(828)433-8882,0,,Japanese,$,,,
-,-,-,50009,Group C,97f71bcb31f22d16,2213 Clove27103,ISE Japanese,3/1/2020,2213 Cloverdale Ave,Winston-Salem,NC,27103,United States,,,,(336)893-8322,0,,Japanese,$$,,,Takeout Central; Grubhub; Culinary Agents; Postmates; Seamless; Caviar; DoorDash; Uber Eats
-,-,-,50010,Group C,98026024a340b8b6,710 W Vern28501,House of Wang,3/1/2020,710 W Vernon Ave,Kinston,NC,28501,United States,Bill,Tsao,,(252)527-7897,1,,Chinese,$$,,,
-,-,-,50011,Group C,9806e730477b0812,1060 S Mai97355,Sum Yan,3/1/2020,1060 S Main St,Lebanon,OR,97355,United States,Yao,Cen,,(541)259-3838,1,,Chinese,$$,,,
-,-,-,50012,Group C,980a9ff1e88d079e,601 N Berk27534,Ninja and Grill,3/1/2020,601 N Berkeley Blvd,Goldsboro,NC,27534,United States,Tatyana,Collis,,(919)778-0001,1,,Japanese,$,,,Google Analytics; WooCommerce; Toast Online Ordering; Google Maps; DoorDash
-,-,-,50013,Group C,9837bbdc7ea9573b,4008 Battl27410,Golden China,3/1/2020,4008 Battleground Ave,Greensboro,NC,27410,United States,,,,(336)288-6888,0,,Chinese,$,,,Facebook Pixel; Google Analytics
-,-,-,50014,Group C,98769cf5bd67a962,2720 Lake 27603,China Wok,3/1/2020,2720 Lake Wheeler Rd,Raleigh,NC,27603,United States,,,,(919)821-3038,0,,Chinese,$,,,Uber Eats
-,-,-,50015,Group C,988a26c5a3e2e496,6128 SE Ki97222,Hong Kong '97,3/1/2020,6128 SE King Rd,Milwaukie,OR,97222,United States,,,,(503)786-4567,0,,Chinese,$,,,Google Analytics
-,-,-,50016,Group C,98b2472ee8ffe380,10285 Chap27560,Szechuan Garden,3/1/2020,10285 Chapel Hill Rd,Morrisville,NC,27560,United States,,,,(919)468-6878,0,szechuangardennc@gmail.com,Chinese,$,,,Oracle GloriaFood; Grubhub; ezCater; Google Maps; GlobalFood; DoorDash; Uber Eats
-,-,-,50017,Group C,98b613d8d7df109d,3001 E Mai2871,China Gourmet,3/1/2020,3001 E Main Rd,Portsmouth,RI,2871,United States,Cora,Zhang,,(401)683-7888,1,info@chinagourmet-ri.com,Chinese,$,,,Google Analytics; Grubhub; Squarespace; Chinese Menu Online; Apple Pay; BeyondMenu; Google Maps; MailChimp; Opencart; Menufy; DoorDash
-,-,-,50018,Group C,98c0e2c61fe11d75,Oxford Sta27103,Binki Cafe,3/22/2022,Oxford Station Ln,Winston-Salem,NC,27103,United States,,,,(336)997-9434,0,,Filipino; Japanese,$,,,Facebook Pixel; Google Analytics; Google Maps; Menufy
-,-,-,50019,Group C,98dd6c1e953efef8,1509 S Sca27320,Dragon Garden Chinese Restaurant,3/1/2020,1509 S Scales St,Reidsville,NC,27320,United States,David,Zheng,,(336)349-4855,1,,Chinese,$,,,Uber Eats
-,-,-,50020,Group C,9900966cbf6cee85,104 NC-5427510,Sushi Nikko,3/1/2020,104 NC-54,Carrboro,NC,27510,United States,,,,(919)240-5046,0,,Japanese,$$,,,Google Maps; Uber Eats; Squarespace
-,-,-,50021,Group C,9905cee0070ab298,52595 Colu97056,Happy Garden Gourmet Chinese Restaurant,6/20/2021,52595 Columbia River Hwy,Scappoose,OR,97056,United States,,,,(503)366-4298,0,,Chinese,$,,,
