EXNAME,ENNAME,ADDRESS1,STATE,FORWARDEDPHONE,CONTACTPHONE2,BUSINESS_PHONE__C,STATUS,Found in List (Y/N),Matching Address?,Updated Address,Business Phone
R81015,*NEW CHINA*,2630 S Broadway #450,MN,0,5072713535,,reject,Y,Y,2630 Broadway Ave S,(507) 292-9392
R86035,*PANDA GARDEN*,2465 Main St,SC,8034385075,9173990183,(803) 438-5075,new,Y,yes,2465 Main St,(803)438-5075
R81011,CHINA WOK,2575 E Irlo Bronson Memorial Hwy,FL,0,3472095675,,reject,N,N
R86037,*HAPPY CHINA*,474 South Washington Ave,NY,7329681888,7185326586,,new,Y,no,474 S Washington Ave,(732) 968-1888
R88101,**GREAT WALL**,515 Main Street,NY,5857983616,5857983616,,open,Y,no,515 Main St,(585)798-3616
R88107,NO. 1 WOK,260 E Cypress Ave,NY,7184028215,7184028215,,open,Y,no,260 Cypress Ave,(718)402-8215
R81006,XIANG DRAGON,2331 First Ave,NY,2123698012,,,reject,Y,Y,2331 1st Ave,(212)369-8012
R81005,GOURMET TASTE,13428 Jefferson Davis Hwy,VA,0,,,reject,Y,N,"13428 Jefferson Davis Hwy,",(703)492-9030
R81003,NO.1 BUFFET,3236 Grand Ave,WY,3077428889,,,reject,Y,Y,3236 E Grand Ave,(307)742-8889
R88108,NO. 1,64 W. Kingsbridge Rd,NY,7189338765,7189338765,,open,Y,no,64 W Kingsbridge Rd,(718)933-8765
R88112,*FU LIN*,79 Smith Street,NJ,7328269050,,,open,Y,no,79 Smith St,(732) 826-9080
R88881,FOOD KING,288 Main St,NJ,9737367925,7188887888,,reject,N,N
R88996,HONG KONG,"5312 South 3rd Street, Suite 102",KY,0,,,reject,Y,Y,5312 S 3rd St,(502) 367-8828
R88997,GOLDEN JADE,166 Newark Pompton Turnpike,NJ,9736948534,,,reject,Y,Y,166 Newark Pompton Tpke,(973) 256-0177
R88116,HONG KONG KITCHEN,214 E. 198 STREET,NY,7183676688,7182205955,,open,Y,no,214 E 198th St,(718) 220-5955
R88993,NEW JUMBO TASTE,1008 Jericho Turnpike,NY,5163555188,,,reject,Y,Y,1008 Jericho Tpke,(516)355-5188
R88118,^YAMA SUSHI II^,2 Mercer Street,NJ,9737777741,,,open,Y,no,2 Mercer St,(973) 777-7741
R88991,GREAT WALL,175 SOUND BEACH BLVD,NY,0,,,reject,Y,Y,175 Sound Beach Blvd,(631) 209-9030
R88992,PEKING HOUSE,2432 East Tremont Ave,NY,0,,,reject,Y,Y,2432 E Tremont Ave,(718) 597-2828
R88785,NEW TIEN LUNG,3966 White Plain Road,NY,7188821556,,,reject,N,N
R88119,CHINA TOWN,1614 Barnum Ave,CT,2033308686,,,open,Y,yes,1614 Barnum Ave,(203) 330-8686
R88988,HONG KONG BISTRO,238 Hwy 98,FL,8506538888,9178150373,,reject,Y,Y,"238 US-98,",(850)653-8888
R88123,FOOD BO GARDEN,934-C East 163rd Street,NY,7188425571,,,open,Y,no,934 E 163rd St,(718) 842-5571
R88958,CHINA STAR,12090 Anderson Road,FL,8132692666,,,reject,Y,Y,12090 Anderson Rd,(813) 269-2666
R88985,*YE'S CAFE*,2806 Youngsville Hwy Suite B,LA,0,,,reject,Y,Y,2806 Youngsville Hwy,(337) 856-8838
R88986,WING HUT,1524 Hwy 19 North,GA,7066482250,,,reject,N,N
R88983,LIU GARDEN,210 North Main St,OH,9372286666,,,reject,Y,Y,210 N Main St,(937)228-6666
R88127,LYCHEE,129 Town Centre Dr,PA,8142627155,,,open,Y,yes,129 Town Centre Dr,(814)262-7155
R88131,*HAPPY GARDEN*,2414 Williamsbridge Road,NY,7188818098,,,open,Y,no,2414 Williamsbridge Rd,(718) 881-8098
R88132,BLESSINGS II GO,898 State Street,CT,2036242462,2037850577,,open,Y,no,898 State St,(203) 624-2462
R88135,*No.1 KITCHEN*,301 E 204 Street,NY,7185156925,,,open,Y,no,301 E 204th St,(718) 515-6925
917.985.8867,*Sales (Yannie)*,test,AL,9179858867,,,test,N,N
R88976,SUI MIN II,445 21 Ave,NJ,0,0,,closed,Y,N,445 21st Ave,(973)279-5560
R88975,LITTLE SHANGHAI,665 Loveland Madeira Rd,OH,0,,,reject,Y,N,665 Loveland Madeira Rd,(513)683-2599  -
R88138,HAPPY GARDEN,706 Morris Park Ave.,NY,7184091471,,,open,Y,no,706 Morris Park Ave,(718) 409-1471
R88139,WANG EASTERN,780 E 163 Street,NY,7185850915,,,open,Y,no,780 E 163rd St,(718) 585-0915
R88973,*HAU PO*,14 South Chestnut St.,OH,0,,,reject,Y,N,14 S Chestnut St,(440)576-3138
R88153,TEN TAN,3507 Dekalb Ave,NY,7182318883,,,open,Y,yes,3507 Dekalb Ave,(718) 231-8883
R88155,CHINA STAR,1784 Jerome Ave,NY,7182994916,,,open,Y,yes,1784 Jerome Ave,(718)299-4916
R88157,JADE GOURMET,237 Palisade Ave,NJ,2013131290,9176368198,,open,Y,yes,237 Palisade Ave,(201)313-1290
R88158,CHINA KING,2501 70th Street(Inside Elmwood Plaza),PA,2153655889,,,open,Y,no,2501 S 70th St,(215)365-5889
R88161,CHINA WOK,3839 E Tremont Ave,NY,7188288053,,,open,Y,yes,3839 E Tremont Ave,(718) 828-8053
R88162,MUZI ASIAN RESTAURANT,2831 GRAND CONCOURSE,NY,7183677977,,,open,Y,yes,2831 Grand Concourse,(718) 367-7977
R88163,*NO. 1 CHINA*,1531 Maryland Ave,DE,3026588898,,,open,Y,yes,1531 Maryland Ave,(302) 658-8898
R88959,CHINA STAR,1308 Copley Road,OH,3308679888,,,reject,N,N
R88173,NEW CHINA,3700 S Memorial Dr #Suite A1,NC,2523218880,,,open,N,no
R88175,DRAGON GARDEN,8618 Rockaway Beach Blvd,NY,7189451888,,,open,Y,yes,8618 Rockaway Beach Blvd,(718) 945-1888
R88179,*KINGS CHEF*,1095 Prospect Ave #1,NY,7186172988,7182137879,,open,Y,no,1095 Prospect Ave,(718) 617-5626
R88181,MAIN STAR,429 Park Ave,NJ,9083227876,9083227708,,open,Y,yes,429 Park Ave,(908) 322-7876
R88952,HONG KONG CHEF,590 E. Broad Street,PA,0,2158593158,,reject,Y,Y,590 E Broad St,(215)721-1111
R88182,YUMMY YUMMY,1034 Clinton Ave,NJ,9733728300,,,open,Y,yes,1034 Clinton Ave,(973) 372-8300
R88186,*NEW DRAGON*,2413 2nd Ave,NY,2124271786,9179240187,,open,Y,yes,2413 2nd Ave,(212)427-1786
R88191,DRAGON TOWN,2030 3rd AVE,NY,2128288288,9292257683,,open,Y,yes,2030 3rd Ave,(212) 828-8288
R88192,NO.1 EXPRESS,3977 Warrensville Center Rd,OH,2169915944,9175175016,,open,Y,yes,3977 Warrensville Center Rd,(216) 991-5944
R88936,RICE HOUSE,711 W. Kearney St,MO,4178691718,,,reject,N,N
R88937,NEW CHINA CHEF,5135 Chambers Rd,CO,0,,,reject,N,N
R88193,LINDA,1072 Dekalb Ave,NY,7185741686,,,open,N,no
R88201,*HAPPY WOK*,497 Martin Luther King Dr,NJ,2012001090,6462338861,,open,Y,yes,497 Martin Luther King Dr,(201) 200-1090
R88206,CHINA WOK,2113 Harwood Rd.#325,TX,8175718888,8175718888,,open,Y,no,2113 Harwood Rd,(817) 571-8888
R88208,*ISLAND GARDEN*,823 Castleton Ave,NY,7188166999,6462869183,,open,Y,yes,823 Castleton Ave,(718) 816-6999
R88209,FIRST WOK,21051 Euclid Ave,OH,2167389000,9172138326,,open,Y,yes,21051 Euclid Ave,(216)738-9000
R88213,MAIN GARDEN,897 Main Ave,NJ,9734581888,,,open,Y,yes,897 Main Ave,(973) 777-6000
R88216,*BALLY'S*,2116 N. Market St,DE,3026581888,9178871735,,open,Y,no,2116 N Market St,(302) 658-1888
R88218,JOY GARDEN,687 Morris Park Ave,NY,7185181242,,,open,Y,yes,687 Morris Park Ave,(718)518-1242
R88226,*CHINA INN*,3841 E Little Creek Rd,VA,7575878989,9176609668,,open,Y,yes,3841 E Little Creek Rd,(757) 587-8989
R88925,GOLDEN HOUSE,4131 Cheshire Station PLaza,VA,0,,,reject,Y,Y,4131 Cheshire Station Plz,(703) 878-8868
R88922,FIRST WOK,2574 County Rd 220,FL,0,6462361515,,reject,Y,N,2574 County Road 220,(904) 272-7738
R88231,YUMMY YUMMY,1878 Delmar Dr,PA,6105323053,,,open,Y,yes,1878 Delmar Dr,(610)532-3053
R88235,RED CENTRAL,1220 E Erie Ave,PA,2157432088,,,open,Y,no,3776 L St,(215) 743-2088
R88918,*FORTUNE CHINA*,5101 George Washington Hwy,VA,0,,,reject,Y,N,5101 George Washington Hwy,(757)487-7597
R88236,STIR FRY,3923 Kecoughton Rd,VA,7577238700,9104638886,,open,Y,no,3923 Kecoughtan Rd,(757) 723-8600
R88909,FU YING,790 Northwoods Blvd,OH,0,,,reject,Y,N,790 Northwoods Blvd,(937)742-7199
917.985.8868,*SALES (JESSICA)*,515 MAIN ST,NY,9179858868,,,test,N,N
R88238,*FIRST CHINA*,6640 Old Monroe Rd,NC,7042268828,7046046021,,open,Y,yes,6640 Old Monroe Rd,(704) 226-8828
R88251,SMILES,500 W Aurora Rd,OH,3309080986,,,open,Y,yes,500 W Aurora Rd,(330)908-0986
R88252,LUCKY FOONG,77 S Central Ave,NY,8453529500,,,open,Y,yes,77 S Central Ave,(845)352-9500
R88253,*HING WAH*,913 Dixwell Ave,CT,2035624415,2038280188,,open,Y,yes,913 Dixwell Ave,(203) 562-8888
R88908,DRAGON STATE KITCHEN,4124A WHITE PLAINS RD,NY,7185152329,,,closed,N,N
R88256,JING HUI,255 W 148 ST,NY,2122838118,,,open,Y,no,255 W 148th St,(212)283-8118
R88257,^ASIAN FORTUNE^,103-35 Queens Blvd,NY,7188306303,7188306303,,open,Y,yes,103-35 Queens Blvd,(718)830-6313
R88267,WONG'S GARDEN,1203 Jericho Tpke,NY,5163550568,6462337906,,open,Y,yes,1203 Jericho Tpke,(516) 355-0568
R88905,NO.1 TASTE II,3695 Offutt RD,MD,4109227788,,,closed,Y,N,3695 Offutt Rd,(410) 922-7787
R88269,PEKING,3215-F N Oak St Ext,GA,2292473333,6462861836,,open,Y,no,3215 N Oak Street Ext,(229) 247-3333
R88271,TENG DRAGON,2260 1 Ave,NY,2124263906,9293299654,,open,Y,no,2260 1st Ave,(212) 426-3906
R88272,*EMPIRE III*,1902 Adam Clayton Powell Jr Blvd,NY,2122808880,,,open,Y,yes,1902 Adam Clayton Powell Jr Blvd,(212) 280-8880
R88276,CHINA WANG,109 W 225 ST,NY,7183643831,7183643831,,open,Y,no,109 W 225th St,(718)364-3831
R88279,CHINA TOWN,2608 Main St. Suite#G,SC,8434885252,,,open,Y,no,2608 Main St,(843) 488-5252
R88282,TWIN LIN'S GARDEN,854 4th Ave,NY,7187886013,,,open,Y,yes,854 4th Ave,(718) 788-6013
R88896,HOP SHING,11101 Old St. Augustine Rd,FL,0,,,reject,Y,N,Old St Augustine Rd,(904)880-3883
R88283,HUNAN ONE,7901 Euclid Ave,OH,2164210450,2168166623,,open,Y,yes,7901 Euclid Ave,(216)421-0450
R88291,^PANDA^,1900 Hardy St. Suite E,MS,6015825999,6015825999,,open,Y,no,1900 Hardy St,(601) 582-5999
R88293,^HOLA HALAL^,407 Main St,NJ,9733458888,9298553391,,open,Y,yes,407 Main St,(973) 345-8888
R88891,NEW CHINA,279 Glenwood Ave,NJ,0,6463189067,,reject,N,N
R88889,*JADE FLOWER*,3105 W. Broward Blvd,FL,0,,,reject,Y,N,W Broward Blvd,(954)792-2313
R80888,CHINA DRAGON,1070 Clearlack Rd,FL,0,,,reject,N,N
R88299,CHINA KING,430 State St,NJ,7324425774,,,open,Y,yes,430 State St,(732) 442-5774
R88886,YU'S KITCHEN,241 W. Dundee Road,IL,0,,,reject,Y,N,241 W Dundee Rd,(847)537-7084  -
R88885,*CHINA GARDEN*,4220 Northlake Blvd,FL,5616308848,,,reject,N,N
R88302,*RED HOUSE*,3221 N Main St,OH,9375352999,,,open,Y,yes,3221 N Main St,(937) 535-2998
R88311,DRAGON PHOENIX,179 Main St,NJ,9736779887,,,open,Y,yes,179 Main St,(973) 677-9887
R88312,NO.1,132 East Market St,DE,3028750112,6462519085,,suspended,N,no
R88313,NEW CHINA,4628 Winchester Rd,TN,9015658820,,,open,Y,yes,4628 Winchester Rd,(901) 565-8820
R88875,MAIN MOON,2173 W. Dublin Granville Rd,OH,0,9176188816,,reject,Y,Y,2173 W Dublin Granville Rd,(614) 847-8168
R88876,*NEW CHINA CUISINE*,3115 W. Harmon Hwy,IL,0,,,reject,N,N
R88317,^DRAGON STAR^,662 E Hawley St,IL,8478378868,9178683017,,open,Y,yes,662 E Hawley St,(847) 837-8866
R88872,PANDA,1116 Chester  Pike,PA,6105860462,,,closed,Y,N,1116 Chester Pike,(610)586-0462
R88871,NEW RAINBOW,3427 North Main Street,NC,0,,,closed,Y,Y,3427 N Main St,(919)567-8272
R88869,*HAPPY GARDEN*,418 State St,PA,0,,,reject,N,N
R88867,CHINA WOK,2429 W Congress St,LA,0,,,reject,N,N
R88862,*PROFIT CHINESE RESTAURANT*,538 2nd Ave,NY,0,,,reject,N,N
R88318,HONG KONG KITCHEN,210 Marlboro Ave Suite 39,MD,4108227688,9179159503,,open,Y,no,210 Marlboro Ave,(410)822-7688
R88319,ASIAN TASTE,5441 Belair Rd,MD,4103251000,4103252028,,open,Y,yes,5441 Belair Rd,(410) 325-1000
R88865,CHINA BISTRO,2002 N FRY RD,TX,0,,,reject,Y,Y,2002 N Fry Rd,(281)829-3888
R88858,*PROFIT CHINESE RESTAURANT II*,643 2nd Ave,NY,0,,,reject,Y,N,643 2nd Ave,(212) 689-8388
917.985.8865,*Sales (Xiufang)*,7036 W. Palmetto Park Rd,FL,9179858865,,,test,N,N
917.985.8866,*Sales (AILIN)*,320 Cypress Ave,NY,9179858866,,,test,N,N
R88859,PHOENIX ASIAN RESTAURANT,15700 Hickman Rd,IA,5159879787,,,closed,Y,N,15700 Hickman Rd,(515) 987-9787
R88321,CHINA 1,167 E Bloomingdale Ave,FL,8138499994,8138499994,,open,Y,yes,167 E Bloomingdale Ave,(813)849-9994
R88323,*MANDARIN KITCHEN*,2501 S Nappanee St. Suite B,IN,5743898888,5745844037,,open,Y,no,2501 S Nappanee St,(574) 389-8888
R88326,^KEW GARDEN^,347 Market St,NJ,9739251688,,,open,Y,yes,347 Market St,(973) 925-1688
R88327,CHINA KING,1377 Ogden Ave Store E,NY,7189928888,,,open,N,no
R88853,DRAGON GARDEN,11006 Warwick Blvd,VA,0,,,reject,N,N
R88328,DOUBLE DRAGON,182 E 166 ST,NY,7184102838,,,open,Y,no,183 E 166th St,(718)410-2838
R88329,*CHINA GARDEN*,404 Washington St,NJ,9736783907,,,open,Y,yes,404 Washington St,(973) 678-3907
R88837,*ASIAN KING*,5901 West Ridge Rd,PA,0,,,reject,Y,Y,5901 W Ridge Rd,(814)833-0333
R88333,CHINA TOWN,4276 Orchard Lake Rd,MI,2486835566,2486835599,,open,Y,yes,4276 Orchard Lake Rd,(248) 683-5566
R88838,CHINA WOK,201-05 Linden Blvd,NY,0,,,reject,N,N
R88827,JADE GARDEN,2034 East 38th St,PA,8148257788,9175888628,,closed,Y,Y,2034 E 38th St,(814)825-7788
R88337,HAPPY GARDEN,237 Park Ave,NJ,9736780080,6464793083,,new,Y,yes,237 Park Ave,(973) 678-0080
R88829,*KIKI'S KITCHEN*,35 Airport Road,MA,0,,,reject,Y,Y,35 Airport Rd,(978) 343-5788
R88828,*GOLDEN CHINA WOK*,10834 Warwick Blvd,VA,0,,,reject,N,N
R88836,CHINA HOUSE II,2584 Valley Ave,VA,5406785515,,,reject,Y,N,2584 Valley Ave,(540) 678-5515
R88338,GREAT WALL,6023 Groveport Rd,OH,6148301888,,,open,Y,yes,6023 Groveport Rd,(614) 830-1888
R88339,^STEAK & HOAGIES^,1657 Madison Ave.,NY,9174925001,9174928888,,open,Y,no,1657 Madison Ave,(917) 492-5001
R88351,^MING GARDEN^,2510 Montgomery St,GA,9122316688,,,open,Y,yes,2510 Montgomery St,(912) 231-6688
R88835,DRAGON CHINA,3065 S. DIXIE HWY,OH,9372933888,,,closed,Y,Y,3065 S Dixie Dr,(937) 298-6649
R88353,ASIAN DELIGHT,5391 Warrensville Center Rd,OH,2163321616,3476884474,,open,Y,yes,5391 Warrensville Center Rd,(216) 332-1616
R88355,*NO.1 CHINA*,1701 Providence Ave,PA,6108761898,,,open,Y,yes,1701 Providence Ave,(610) 876-1898
R88358,FIRST WOK,2608 Paterson Plank Rd,NJ,2018674222,,,open,Y,yes,2608 Paterson Plank Rd,(201) 867-4222
R88362,CHINA TOWN,3219 Chichester Ave,PA,6104972888,,,open,Y,yes,3219 Chichester Ave,(610) 497-1230
R88366,*CHINA WOK*,2922 North Market St,DE,3027659888,9173309080,,open,Y,no,2922 N Market St,(302) 765-9888
R88819,GOLDEN CITY,4027 Bainbridge Blvd #201,VA,0,,,reject,N,N
R88367,TENG DRAGON,2923 8th AVE,NY,6469983270,3474222107,,open,Y,yes,2923 8th Ave,(646) 998-3270
R88368,NEW CHEF,6604 Belair Rd,MD,4104268888,3022521128,,open,Y,yes,6604 Belair Rd,(410)426-8888
R88815,HAPPY WOK,4770 E. State Street,IL,0,,,reject,Y,Y,4770 E State St,(815) 395-8600
R88377,^CHINA EXPRESS^,1056 W Sample Rd,FL,9549422228,3057646082,,open,N,no
R88379,*CHEN'S WOK*,910 S Crowley Rd,TX,8172978818,,,open,Y,yes,910 S Crowley Rd,(817) 297-8818
R88809,YUMMY 88,130 Wilson Ave,NY,7189287777,,,closed,Y,N,130 Wilson Ave,(718) 928-7777
R88385,GOLDEN CITY,1091 Norfolk Ave,VA,7574282888,,,open,Y,yes,1091 Norfolk Ave,(757) 428-2888
R88386,WIN WAH,401 Madison Ave,NJ,9738810354,,,open,Y,yes,401 Madison Ave,(973) 881-0354
R88388,LYCHEE,224 E Chestnut Ave,PA,8149408600,,,open,Y,yes,224 E Chestnut Ave,(814) 940-8600
R88391,*BEST CHINA HOUSE*,9 W. 183rd St.,NY,7185841326,9172155216,,open,Y,no,9 W 183rd St,(718) 584-1326
R88393,PANDA,3218 Third Ave,NY,7182928628,,,open,Y,no,3218 3rd Ave,(718)292-0346
R88395,^LUCKY DRAGON^,430 Eureka Rd,MI,7342823333,9179698489,,open,Y,no,"430 Eureka Rd,",(734)282-3333
R88398,RAINBOW HOUSE,465 Union Ave,NJ,9733899918,6467508052,,open,Y,yes,465 Union Ave,(973) 389-9918
R88810,*CHINA HOUSE*,123 texting,NY,0,,,reject,N,N
R88792,DRAGON CITY,517 E. Norris Drive,IL,0,,,reject,Y,Y,517 E Norris Dr,(815) 433-3388
R88802,BIG PANDA,15550 E 103rd Place #101,CO,0,,,reject,Y,Y,15550 E 103rd Pl,(303) 853-9808
R88399,*RED DRAGON*,2513 Fairview Rd,NC,9197821102,9197831869,,open,Y,yes,2513 Fairview Rd,(919)782-1102
R88502,EASTERN TASTE,714  West St,NJ,9084868738,3473795884,,open,Y,no,714 W St Georges Ave,(908)486-8738
R88505,GREAT WALL,254 Main Street,NJ,2013425885,,,open,Y,no,254 Main St,(201) 342-5885
R88507,*DRAGON EXPRESS*,1525C Old Trolley Road,SC,8438513092,,,open,Y,no,1525 Old Trolley Rd,(843) 851-3092
R88508,CHINA HOUSE NO.2,7030 Grovers Ave,PA,2159370499,,,open,Y,yes,7030 Grovers Ave,(215)937-0499
R88512,CHEN'S GARDEN,110-46 Flatlands Ave,NY,7186491711,,,open,Y,no,110 Flatlands Ave,(917) 280-0280
R88513,LITTLE CHINA,3837 Ramsey St #128,NC,9104828998,,,open,Y,no,3837 Ramsey St,(910) 482-8998
R88788,MAIN MOON,1030 Lake Ave,OH,0,4409986681,,reject,Y,N,1030 Lake Ave,(440) 998-6681
R88517,*CHINA ONE*,1301 FM 2218 Rd #100,TX,2812328858,,,open,Y,no,1301 FM 2218 Rd,(281) 232-8858
R88518,GOLDEN FLOWER KITCHEN,90 Broadway,NY,5168681298,,,open,Y,yes,90 Broadway,(516) 868-1298
R88523,SUN FAR,574 Newark Pompton Turnpike,NJ,9738395201,3128963135,,open,Y,no,574 Newark Pompton Tpke,(973) 839-5200
R88527,CHINA TOWN,460 Main Street,CT,8604825821,,,open,Y,no,460 Main St,(860) 482-5821
R88781,CHENG'S GARDEN,3708 Merle Hay Rd,IA,0,,,reject,Y,N,3708 Merle Hay Rd,(515) 276-2188
R88528,GOLDEN CHINA,"7036 W. Palmetto Park Rd., Suite 56",FL,5613625868,,,open,Y,no,7036 W Palmetto Park Rd,(561)362-5868
R88529,AA RESTAURANT,214 E Burnside Ave,NY,7182992218,9178185006,,open,Y,yes,214 E Burnside Ave,(718) 299-2279
R88778,CHENG' S GARDEN,1246 E 14th St,IA,0,,,reject,Y,N,1246 E 14th St,(515) 262-1999
R88777,JADE HOUSE,1198 D Smiley Ave,OH,0,,,reject,N,N
R88531,NO.1,334 Cornelia St,NY,5185620997,5185620996,,open,Y,yes,334 Cornelia St,(518) 562-0997
R88533,*CHINA 1*,201 E Main St,CT,2037538500,,,open,Y,yes,201 E Main St,(203)753-8500
R88535,*CHEN'S GARDEN*,1122 W Broward Blvd,FL,9545229393,9545229385,,open,Y,yes,1122 W Broward Blvd,(954)522-9393
R88537,MAY MAY KITCHEN,294 Martin Luther King Drive,NJ,2013338868,,,open,Y,no,294 Martin Luther King Dr,(201)333-8868
R88772,NEW ASIA,567 Cedar Lane,NJ,0,6462076821,,reject,Y,Y,567 Cedar Ln,(201) 836-0984
R88771,CHINA HOUSE,20 Main St,CT,0,,,reject,Y,N,20 Main St,(860) 564-8878
R88767,CHANG XING,837 D Pennsylvania Ave,NY,0,,,reject,Y,Y,837 Granville Payne Ave,(718)272-5868
R88538,LUCKY WAY KITCHEN,152 Lockwood Ave,NY,9149685935,,,open,Y,yes,152 Lockwood Ave,(914) 968-5935
R88766,NEW GRACE,377 S. Front Street,PA,7179859600,,,closed,Y,Y,377 S Front St,(717) 985-9600
R88551,NEW TASTY TOO,14 Green St,NJ,9732422020,9179235584,,open,Y,yes,14 Green St,(973) 242-2020
R88763,CHINA CHEF,24430 State Road 44,FL,3523572242,,,reject,Y,N,24430 State Road 44,(352) 357-2242
R88759,*CHINA 1*,5066 N US Hwy 41,FL,0,,,reject,Y,Y,5066 N US Highway 41,(813) 296-7361
R88559,^CHINA KITCHEN^,178 West St,VT,8027732100,,,open,Y,yes,178 West St,(802)773-2100
R88562,NEW CHINA,8580 Madison Blvd. Suite C,AL,2567720991,,,open,Y,no,8580 Madison Blvd,(256) 772-0990
R88758,*SUNRISE*,605 Ave Z,NY,0,,,reject,Y,Y,605 Avenue Z,(718) 891-8563
R88567,CHINA DRAGON,"42 East High Street,(Rout 66)",CT,8602679188,,,open,Y,no,42 E High St,(860)267-9188
R88756,NO.1 CHINA,7231 Marshall Rd,PA,0,,,reject,Y,N,7231 Marshall Rd,(610) 622-1379
R88569,CHINA HOUSE,240 N Central Ave. Suite 5,VA,5408858558,,,open,Y,no,240 N Central Ave,(540)885-8558
R88571,*CANTON VILLAGE*,3405 East 4th Ave,FL,3056910150,,,open,Y,no,3405 E 4th Ave,(305) 691-2371
R88577,TUNG TIN,315B Irvington Ave,NJ,9737633232,9737633232,,open,Y,no,315 Irvington Ave,(973) 763-3232
R88589,KING DRAGON,120 E MT. Eden Ave,NY,7187313188,,,open,Y,no,120 E Mt Eden Ave,(718) 731-3188
R88738,NEW LIN'S GARDEN,765 Concourse Village,NY,0,,,reject,N,N
R88739,*GUANG HUI*,125 Dreiser Loop,NY,0,,,reject,Y,N,125 Dreiser Loop,(718) 862-3288
R88596,*PANDA HOUSE*,1774 Burnet Ave,NJ,9089640406,9089643307,,open,Y,yes,1774 Burnet Ave,(908) 964-0406
R88736,*CHEF MING'S KITCHEN*,8950 West Olympic Bl,CA,0,,,reject,Y,Y,8950 W Olympic Blvd,(310)273-7727
R88733,*NEW TASTY SHANGHAI*,106- 15 Jamaica Ave,NY,0,,,reject,N,N
R88735,^EMPEROR'S BUFFET^,1837 Main St,NY,9147371888,,,reject,Y,N,1837 Main St,(914)737-1888
R88732,*CHINA DRAGON*,11680 Snow Rd,OH,0,,,reject,N,N
R88603,LITTLE CHINA CAFE,"4830 MacArthur Blvd., N.W.",DC,2023335678,,,open,Y,no,4830 MacArthur Blvd NW,no phone number on the list
R88605,CHINA GARDEN,14867 Detroit Ave,OH,2162263434,,,open,Y,yes,14867 Detroit Ave,(216)226-3434
R88607,^NEW ASIAN CUISINE^,44-20 48 Avenue,NY,7187844989,,,open,Y,no,44-20 48th Ave,(718) 784-4989
R88727,NEW YORK KITCHEN,3566-2 Blanding Blvd,FL,0,9122725875,,reject,Y,Y,3566 Blanding Blvd,(904)524-8776
R88608,NO 1 CHINESE RESTAURANT,1839 Westchester Ave,NY,7189182880,,,open,Y,yes,1839 Westchester Ave,(718) 918-2880
R88726,GRAND VIEW,9842 SW 40 Street,FL,0,,,reject,N,N
R88612,NEW MANDARIN HOUSE,4129 Laconia Ave,NY,7186522770,,,suspended,N,no
R88613,YUMMY YUMMY,2061 Boston Ave,CT,2033671111,,,open,Y,yes,2061 Boston Ave,(203) 367-1111
R88617,LONG GARDEN,3810 Montgomery St,GA,9122329166,,,open,Y,yes,3810 Montgomery St,(912)232-9166
R88618,LIANG'S GARDEN,320 Cypress Ave,NY,7189936541,6467528552,,open,Y,yes,320 Cypress Ave,(718) 993-6541
R88715,SZECHUAN KING,1916 Welsh Road,PA,0,,,reject,Y,Y,1916 Welsh Rd,(215) 437-7225
R88718,PANDA,1207 Alamo St,TX,9038864008,,,reject,N,N
R88717,*PEKING GARDEN*,568 Main Street,MA,0,,,reject,Y,Y,568 Main St,(978) 466-7788
R88713,HONG KONG,4120 University Ave,IA,0,,,reject,N,N
R88712,*HUNAN CAFE*,18749 H N. Frederick Ave,MD,3015198688,9176555292,,closed,N,N
R88711,*RICH CITY*,514-16 S. 5 Street,PA,0,,,reject,Y,Y,514 S 5th St,(215) 923-2800
,*HOW WOK KITCHEN YUMMY HOUSE*,580 Old Medford Ave,NY,0,,,reject,Y,Y,580 Medford Ave,(631)654-2010
R88623,KIN'S WOK,4908-B West Mercury Blvd,VA,7578259191,9173067553,,open,Y,no,4908 W Mercury Blvd,(757) 825-8181
R88627,HONG KONG,598 Cove Rd,CT,2033598880,,,open,Y,yes,598 Cove Rd,(203) 359-8880
R88707,PANDA GARDEN,6600 M Dixie HWY,OH,0,,,reject,N,N
R88706,LO'S GREEN GARDEN,3109 Lawson Blvd.,NY,0,,,reject,Y,N,3109 Lawson Blvd,(516) 536-2888
R88629,CHINA MOON,1247 Horseshoe Pike,PA,6102698881,,,open,Y,yes,1247 Horseshoe Pike,(610) 269-8881
R88631,TASTE OF CHINA,3094 Gause Blvd East,LA,9856433887,,,open,Y,no,3094 Gause Blvd E,(985) 643-3887
R88632,NEW HONG KONG,3116 W 76th Street,FL,3056985400,,,open,Y,no,3116 W 76th St,(305) 698-5400
R88633,GREAT WALL,508 Old Toll Road,CT,2034214240,,,open,Y,no,508 Old Toll Rd,(203) 421-4240
R88697,CHINA WOK,"3062 E. College Ave,",FL,0,,,reject,N,N
R88635,CHINA WOK,423 Cleveland St,OH,4403665533,,,open,Y,yes,423 Cleveland St,(440) 366-5533
R88636,^SAKURA STEAK HOUSE^,2630 NC Hwy 24/87,NC,9104369888,9106898696,,open,Y,no,2630 NC-87,(910) 436-9888
R88638,*GOLDEN KITCHEN*,3311 North Sterling Ave,IL,3096866888,6469323651,,open,Y,no,3311 N Sterling Ave,(309) 686-6888
R88652,HAO WEI,148 4Th Street,NY,5182741516,,,open,Y,no,148 4th St,(518) 274-1516
