Snowball Map,Brizo ID,Language Preference,Name,Street,City/Town,Zip/Postal Code,State/Province Code,Country,Cuisines (Regional),Price Range,Opening Hours,Vitality Score,Established,Phone,Most Common Email,Density @5mi,Time Zone Name,Median Price,Full Name,Role,state
27427,087ba8bd23ec824e,English,Lotus Inn,905 N Expressway,Brownsville,78520,TX,United States,Chinese,$,"Mon-Thu 11:30am-10pm, Fri-Sat 11:30am-10:30pm, Sun Noon-10pm",53,3/1/2020,9565425715,,926,Central,22,al Chu Yao,,-
27428,318a52b9b14fb088,English,Miyako,4601 Washington Ave,Houston,77007,TX,United States,Japanese,$$,"Mon-Thu 11:30am-11pm, Fri 11:30am-Midnight, Sat Noon-Midnight, Sun Noon-11pm",81,3/1/2020,7135209797,,4861,Central,0,,,-
27429,5c774f8523a9ec42,English,Marina Seafood Kitchen,3316 Shaver St,Pasadena,77504,TX,United States,"Creole, Cajun",$$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun 11am-9:30pm",55,3/1/2020,8327674037,,1480,Central,0,,,-
27430,5db034e986395dc0,English,Bamboo Garden,1220 Airline Rd,Corpus Christi,78412,TX,United States,"Vietnamese, Chinese",$$,"Mon-Thu 11am-10pm, Fri 11am-10:30pm, Sat 11:30am-10:30pm, Sun 11:30am-10pm",57,3/1/2020,3619937993,bamboogardeninc2015@gmail.com,903,Central,28,Betty Ly,Owner,-
27431,78106eff5067d917,English,Sushi Express,19903 Stone Oak Pkwy,San Antonio,78258,TX,United States,"Korean, Japanese",$$,"Mon-Tue Closed, Wed-Thu 11am-2:30pm 4pm-9pm, Fri 11am-2:30pm 4pm-9:30pm, Sat Noon-3pm 4pm-9:30pm, Sun Noon-3pm 4pm-9pm",60,3/1/2020,2104990840,bar.shar@sushiexpresssa.com,697,Central,22,Young P,Owner,-
27432,b81fb03e7a1590ff,English,Dragon Chinese Cuisine,12123 Sabo Rd,Houston,77089,TX,United States,Chinese,$,"Mon 11am-8:45pm, Tue 11am-8pm, Wed-Sun 11am-8:45pm",62,3/1/2020,8327369993,,1195,Central,30,,,-
27433,c849bfb20d2a5f0d,English,Woks It 2 U,1101 Highway 183,Leander,78641,TX,United States,Chinese,$$,"Mon-Sat 11am-9pm, Sun Closed",39,3/1/2020,5124560770,woksit2u@gmail.com,181,Central,32,Brandon Blevins,Owner,-
27434,e766eee0f8133c58,English,Custer Wok,900 Custer Rd,Richardson,75080,TX,United States,"Cantonese, Chinese",$,Daily 11am-10pm,55,3/1/2020,9726800133,,2325,Central,16,,,-
27435,ed6f85a780767827,English,Brennan's of Houston,3300 Smith St,Houston,77006,TX,United States,"Creole, Cajun",$$$,"Mon Closed, Tue-Fri 11am-2pm, Sat-Sun Closed",74,3/1/2020,7135229711,bhouston@brennanshouston.com,4667,Central,0,Alex B,Owner,-
27436,94d9eefb32223424,English,Catering by RA Sushi,5100 Belt Line Rd,Dallas,75254,TX,United States,Japanese,$$,"Mon-Thu 10:30am-11:59pm, Fri-Sat 10:30am-1am, Sun 10:30am-11:59pm",9,10/17/2023,9725812905,,2273,Central,0,,,-
27437,1e89ba9ae0a32e08,English,CS Cajun Seafood House,9116 Camp Bowie West Blvd,Fort Worth,76116,TX,United States,"Southern, Cajun",$$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10:30pm, Sun 11am-9:30pm",39,3/23/2022,8178879888,,678,Central,26,,,-
27438,da2ecef905392dcc,English,Hot Crab,714 W Spring Valley Rd,Richardson,75080,TX,United States,"American, Cajun",$$,"Mon-Thu Noon-9:30pm, Fri-Sat Noon-11pm, Sun Noon-9:30pm",40,8/22/2020,9722318989,,2557,Central,24,,,-
27439,460e2ba05c80afa1,English,Rice Bowl,2800 Forestwood Dr,Arlington,76006,TX,United States,Chinese,$,"Mon-Fri 10:30am-9:30pm, Sat Noon-9:30pm, Sun Closed",55,3/1/2020,8176529888,,1207,Central,24,,,-
27440,4ea528b0acbb7a79,English,All Season Seafood,8201 Broadway St,Pearland,77581,TX,United States,Cajun,$$,"Mon 11am-9pm, Tue Closed, Wed-Sat 11am-9pm, Sun 11am-7pm",51,3/1/2020,8322301977,allseasonseafoodpearland@gmail.com,665,Central,26,,,-
27441,746f41209ec498cb,English,The Original Timmy Chan,5502 Lockwood Dr,Houston,77026,TX,United States,Chinese,$,Daily 11am-10pm,49,3/1/2020,7136318868,,1971,Central,0,Danny Dang,Owner,-
27442,8d26cca6b1630f3c,English,Esther's Cajun Cafe & Soul Food,5007 N Shepherd Dr,Houston,77018,TX,United States,"American, Cajun",$$,Daily 11am-8pm,67,3/1/2020,7136991212,estherscajun@yahoo.com,2346,Central,14,Esther Bernard,Owner,-
27443,97c6396637e316a1,English,Golden Palace,707 S Cedar St,Pecos,79772,TX,United States,Chinese,$$,Daily 11am-10pm,38,3/1/2020,4324459889,,100,Central,0,Winne Huang,Owner,-
27444,9cf1ea2f7b267739,English,Wok Street,2005 S Buckner Blvd,Dallas,75217,TX,United States,Chinese,$,"Mon-Thu 11am-10:30pm, Fri-Sat 11am-11pm, Sun 11am-10:30pm",44,3/1/2020,2143918413,,925,Central,22,Tony Liu,Owner,-
27445,b771f6962fde1fe4,English,Simon's Sushi,810 N Central Expy,Plano,75074,TX,United States,Japanese,$$,"Mon-Thu 11:30am-2pm 5:30pm-9pm, Fri 11:30am-2pm 5:30pm-9:30pm, Sat-Sun Closed",57,3/1/2020,9728810818,,1979,Central,0,Simon Chuang,Owner,-
27446,410175c0533b330d,English,Panda Chinese Food,2576 Walnut Hill Ln,Dallas,75229,TX,United States,Chinese,$,"Mon-Sat 10am-8:45pm, Sun Closed",44,3/1/2020,2146549808,,1682,Central,16,,,-
27447,52947cfad3739237,English,Wasabi Sushi,5443 S Hulen St,Fort Worth,76132,TX,United States,Japanese,$$,"Mon-Sat 11:30am-2:30pm 5pm-10pm, Sun Closed",49,3/1/2020,8173709700,,1333,Central,26,Heebong Yi,,-
27448,6567322cb1f1a7e0,English,Fortune Chinese Restaurant,3118 Palmer Hwy,Texas City,77590,TX,United States,Chinese,$,Daily 11am-9pm,51,3/1/2020,4099453134,,238,Central,0,Hung Dang,Owner,-
27449,8622e0fb1f3e7311,English,Panda Cafe,1224 North St,Nacogdoches,75961,TX,United States,Chinese,$,"Mon-Sat 10:30am-9pm, Sun Closed",37,3/1/2020,9365680880,,236,Central,0,Yuanqing Feng,Owner,-
27450,8dbd242aa49ef1e5,English,Sushi Seven,19141 Stone Oak Pkwy,San Antonio,78258,TX,United States,Japanese,$$,"Mon-Thu 11:30am-10pm, Fri 11:30am-11pm, Sat 12:30pm-11pm, Sun 1pm-9pm",57,3/1/2020,2104967777,,899,Central,28,Paola F,General,-
27451,9090944b75677440,English,Pier 101,101 S Fannin St,Rockwall,75087,TX,United States,"American, Cajun",$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",53,3/1/2020,4697691108,pier101rockwall@outlook.com,418,Central,28,Jose N,Owner,-
27452,dc3d9411388336ca,English,Rocking Crab,775 W Wheatland Rd,Duncanville,75116,TX,United States,Cajun,$$,"Mon 1:30am-Midnight, Tue-Wed 12:30am-Midnight, Thu-Sun Closed",65,3/1/2020,9722960660,,748,Central,36,,,-
27453,f9d81c29d42b6d08,English,E Star,17440 Northwest Fwy,Houston,77040,TX,United States,Chinese,$$,"Mon-Thu 11am-9:30pm, Fri-Sat 11:30am-10pm, Sun 11:30am-9:30pm",34,3/1/2020,7138560788,estar290@yahoo.com,1272,Central,20,Yimei Chen,Owner,-
27454,d0c6497eda51ee8d,English,Juicy Heads & Spicy Tails Crawfish And More,1502 1st St E,Humble,77338,TX,United States,Cajun,$$,"Mon-Tue Closed, Wed-Sun 11am-7pm",47,3/27/2022,8328029024,info@juicyheadsandspicytails.com,836,Central,0,,,-
27455,dbd524d318391035,English,China Express,406 Enrique M Barrera Pkwy,San Antonio,78237,TX,United States,Chinese,$$,"Mon-Sat 11am-9pm, Sun Closed",74,3/19/2021,2108887848,,2334,Central,12,,,-
27456,d24c10e6708ea679,English,Sushi River,841 N Tarrant Pkwy,Keller,76248,TX,United States,Japanese,$$,"Mon-Sat 11am-9:30pm, Sun Closed",40,8/22/2020,8174798983,,1315,Central,26,Deeram C,Owner,-
27457,0af39247ae515ac8,English,Sushi Go,6909 Coit Rd,Plano,75024,TX,United States,Japanese,$$,"Mon-Sat 11am-9pm, Sun Closed",53,3/1/2020,2142271818,,2218,Central,24,Steve Y,Owner,-
27458,3b520b53e20cf271,English,Skillman Wok,9780 LBJ Fwy,Dallas,75243,TX,United States,Chinese,$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun 11am-9:30pm",53,3/1/2020,2145535454,info@skillmanwoklbj.com,2317,Central,22,Chao Lin,Owner,-
27459,453bbf461e4ee42b,English,Szechuan Chinese Restaurant,3425 S 1st St,Abilene,79605,TX,United States,Chinese,$$,"Mon-Sat 11am-9:30pm, Sun 11am-9pm",60,3/1/2020,3256739100,abileneszechuanrest@gmail.com,556,Central,36,Byron Wuang,Owner,-
27460,4786d21fc263cf32,English,J's Burgers,905 Throckmorton St,Fort Worth,76102,TX,United States,Chinese,$,"Mon-Fri 7:30am-4:30pm, Sat-Sun Closed",72,3/1/2020,8173325609,,2024,Central,0,Dee Chirabandhu,Owner,-
27461,8b47a8ba7f0c928f,English,Rice Express,125 W Interstate 30,Royse City,75189,TX,United States,Chinese,$$,Daily 11am-10pm,21,3/1/2020,9726357874,,100,Central,20,,,-
27462,a91765ae617339dd,English,Paco Wongs Chinese Restaurant,7111 N Mesa St,El Paso,79912,TX,United States,Chinese,$$,"Mon-Sat Noon-9pm, Sun Noon-8pm",79,3/1/2020,9155817111,,697,Mountain,0,Franciso Wong,Owner,-
27463,c3263a43e2dec287,English,China Restaurant,1506 S 77 Sunshine Strip,Harlingen,78550,TX,United States,Chinese,$,"Mon-Thu 11am-9pm, Fri-Sat 11:30am-9:30pm, Sun Noon-9pm",44,3/1/2020,9564256511,,518,Central,0,Patty Song,Owner,-
27464,ee73b9a3ece2ab00,English,Fusion Asian Kitchen,960 Melbourne Rd,Hurst,76053,TX,United States,Japanese,$,"Mon-Sat 11am-9pm, Sun Closed",46,3/1/2020,8176163129,asahisushigrill@gmail.com,1163,Central,28,Tian,Owner,-
27465,ae47df675515f777,English,Sichuan Pepper Express,3201 N Shepherd Dr,Houston,77018,TX,United States,"Sichuan, Chinese",$,"Mon-Sat 11am-8:30pm, Sun Closed",62,4/15/2022,8328318823,,3018,Central,0,,,-
27466,bf6673093acb1035,English,Bluewave Seafood,6211 Barker Cypress Rd,Houston,77084,TX,United States,"Creole, Cajun",$$,"Mon-Thu 4pm-11pm, Fri-Sun Noon-11pm",23,11/28/2021,8324275858,,1283,Central,34,,,-
27467,27e397d3ccbc7b29,English,Bao'd Up,1920 E Riverside Dr,Austin,78741,TX,United States,Chinese,$,"Mon-Thu 11am-9pm, Fri-Sat 11am-9:30pm, Sun 11am-9pm",47,4/1/2021,5122916842,baodup@gmail.com,3383,Central,20,,,-
27468,0c412f00119b0b1e,English,Jade Restaurant,3801 N Capital of Texas Hwy,Austin,78746,TX,United States,Chinese,$$,"Mon Closed, Tue-Sun 11am-3pm 5pm-9:30pm",51,3/1/2020,5129568816,info@jaderestaurantaustin.com,869,Central,38,,,-
27469,17dc88291d2aa8de,English,BoBo China,10630 Church Rd,Dallas,75238,TX,United States,Chinese,$$,"Mon Closed, Tue-Sun 11am-9pm",55,3/1/2020,2143492600,,2146,Central,32,Ben Lee,Owner,-
27470,1fdb8cfa3de37a4a,English,Van Chans Chinese Restaurant,2850 Ridge Rd,Rockwall,75032,TX,United States,Chinese,$,Daily 11am-9:30pm,47,3/1/2020,9727222208,,431,Central,26,,,-
27471,37a1356e855e49ee,English,T Jins China Cafe,6037 N Fry Rd,Katy,77449,TX,United States,Chinese,$,"Mon-Thu 11am-10pm, Fri-Sat 11am-10:30pm, Sun 11:30am-10pm",53,3/1/2020,2815506666,,1378,Central,26,Juogoa Zhou,Owner,-
27472,536d3c9993ef3e14,English,Sake Home Cooking & Sushi Bar,845 Junction Hwy,Kerrville,78028,TX,United States,Japanese,$$,"Mon-Thu 11am-9pm, Fri 11am-10pm, Sat 11am-9pm, Sun Closed",53,3/1/2020,8308960389,chaohtu@gmail.com,224,Central,0,,,-
27473,5ca1d8304b73187f,English,Musashino Sushi Dokoro,2905 San Gabriel St,Austin,78705,TX,United States,Japanese,$$$,"Mon Closed, Tue-Thu 5:30pm-10pm, Fri-Sat 5:30pm-10:30pm, Sun 5:30pm-10pm",88,3/1/2020,5127958593,kimberlin.khan@gmail.com,3911,Central,0,,,-
27474,86142a83181b7079,English,New Wok Express,1212 S Buckner Blvd,Dallas,75217,TX,United States,Chinese,$,"Mon-Thu 10:30am-10pm, Fri-Sat 10:30am-11pm, Sun 11am-10pm",40,3/1/2020,2143982889,,774,Central,0,Jimmy Lee,,-
27475,8ebb233629bcbc46,English,Orleans Seafood Kitchen,6230 FM-1463,Katy,77494,TX,United States,"Caribbean, Cajun",$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",67,3/1/2020,3466885600,info@orleansseafoodkitchen.com,473,Central,24,,,-
27476,dd5586016c4550c1,English,Wen Wah Chinese Restaurant,531 N New Braunfels Ave,San Antonio,78202,TX,United States,Chinese,$,"Mon-Sat 11am-9pm, Sun Closed",43,3/1/2020,2102237243,,2481,Central,26,Richard Hui,Owner,-
27477,dee22a5b9e750546,English,Bayou City Seafood & Pasta,4712 Richmond Ave,Houston,77027,TX,United States,"American, Cajun",$$,"Mon-Tue 2pm-6pm, Wed 2pm-9pm, Thu-Fri 2pm-6pm, Sat 11am-6pm, Sun 11am-9pm",67,3/1/2020,7136216602,derek.goode@bayoucityseafood.net,4311,Central,40,Derek Goode,Front of the House,-
27478,f7b3736ee033dfb4,English,Crab Heads Cajun Boil,2899 Dulles Ave,Missouri City,77459,TX,United States,"Caribbean, Cajun",$,Daily 11:30am-9pm,57,3/1/2020,3463042660,crabheadscajunboil@gmail.com,1154,Central,26,,,-
27479,fff9b42e9004f6b5,English,Cajun Crawfish #2 - Seafood and pho,8502 FM-1960,Humble,77346,TX,United States,Cajun,$$,"Mon 11am-9pm, Tue Closed, Wed-Sun 11am-9pm",40,3/1/2020,2818122445,,400,Central,26,,,-
27480,1f44ae2b7db56a4d,English,Great Wall Buffet,602 S Main Ave,Monahans,79756,TX,United States,Chinese,$,Daily 11am-9:30pm,72,3/1/2020,4329438880,,76,Central,0,Iagkeng Yang,Owner,-
27481,294b3552c96feaab,English,Keeper's,4654 Highway Six,Sugar Land,77479,TX,United States,Japanese,$$,"Mon-Thu 11:30am-10:30pm, Fri-Sat 11:30am-11:30pm, Sun 11:30am-10pm",74,3/1/2020,2812420389,,1142,Central,0,,,-
27482,2d2dc595f9a8e481,English,Blue Bayou Cafe,12008 East Fwy,Houston,77029,TX,United States,Cajun,$$,"Mon-Thu 11am-10pm, Fri-Sat 11am-11pm, Sun 11am-10pm",60,3/1/2020,7134531771,restaurant@bluebayoucafe.com,797,Central,26,Tiana Anderson,Front of the House,-
27483,3b308543381ae5ad,English,Fortune House,8150 N MacArthur Blvd,Irving,75063,TX,United States,Chinese,$$,Daily 11am-3pm,67,3/1/2020,9728319888,,1438,Central,28,,,-
27484,3baa4684a7b1455a,English,Peking Restaurant,1310 W Stan Schlueter Loop,Killeen,76549,TX,United States,"Korean, Chinese",$$,"Mon-Wed Closed, Thu-Sat 11am-8pm, Sun Closed",47,3/1/2020,2542458036,wedelivercustomerservice@gmail.com,755,Central,34,,,-
27485,45bb37546d5c90a6,English,M J's Chicken & Rice,6751 Abrams Rd,Dallas,75231,TX,United States,Chinese,$,Daily 11am-8:30pm,40,3/1/2020,2142210822,chickenandricedallas@gmail.com,2335,Central,26,John Kim,General,-
27486,465e72ecd4634754,English,Sushi Sakana,3000 Custer Rd,Plano,75075,TX,United States,Japanese,$$,"Mon-Thu 5pm-10pm, Fri 5am-10pm, Sat 4pm-10pm, Sun 4pm-9pm",40,3/1/2020,9723981790,sushisakanatx@gmail.com,1868,Central,34,,,-
27487,651d27c75e03ee29,English,888 Chinese Restaurant,2410 S Wayside Dr,Houston,77023,TX,United States,Chinese,$$,Daily 10:30am-11pm,41,3/1/2020,7136448888,,3003,Central,30,,,-
27488,6cbed0a39c7e86ff,English,Pearl Street Station,120 W Pearl St,Granbury,76048,TX,United States,"Creole, Cajun",$$,"Mon-Thu 11am-6pm, Fri-Sat 11am-8pm, Sun 11am-3pm",55,3/1/2020,8175797233,pearlststationtx@aol.com,212,Central,0,,,-
27489,84d19135ee0493f1,English,China Express,5512 E Lancaster Ave,Fort Worth,76112,TX,United States,Chinese,$,"Mon-Thu 11am-10pm, Fri-Sat 11am-10:30pm, Sun 11am-9pm",62,3/1/2020,8174467733,,899,Central,0,Steve Chong,Owner,-
27490,8acca934cbb92cd0,English,Bruce's Seafood Deli,6801 9th Ave,Port Arthur,77642,TX,United States,"Creole, Cajun",$$,"Mon-Sat 10am-9pm, Sun Closed",44,3/1/2020,4097273184,,490,Central,30,Tam Hoang,General,-
27491,922e47165c5a13b7,English,Asian Garden,2731 Main St,Ingleside,78362,TX,United States,Chinese,$,"Mon-Sat 11am-9pm, Sun Closed",65,3/1/2020,3617767778,,90,Central,0,Larry C,Owner,-
27492,958fbe38a98ccbc4,English,Gin Chinese Restaurant,5337 Glen Ridge Dr,San Antonio,78229,TX,United States,Chinese,$,"Mon-Thu 11am-2:30pm 5pm-9pm, Fri 11am-2:30pm 5pm-10pm, Sat-Sun 11am-9pm",37,3/1/2020,2106847008,,1957,Central,0,Gin Shieh,Owner,-
27493,b5a1d8ff2dc743fe,English,Egg Roll Cafe,4002 N Jupiter Rd,Garland,75044,TX,United States,"Cantonese, Chinese",$,"Mon-Tue Closed, Wed-Sun 11am-9pm",67,3/1/2020,9725302102,,2034,Central,18,John Wang,,-
27494,11166aaf2f4f9859,English,Chinese Valley 2,13650 Eastlake Blvd,El Paso,79928,TX,United States,Chinese,$,Daily 11am-8pm,51,3/20/2021,9153040522,chinesevalley2@gmail.com,283,Mountain,18,,,-
27495,11aa25437da6f9a9,English,Mardi Gras Madness,13075 Kuykendahl Rd,Houston,77090,TX,United States,"American, Cajun",,"Mon Closed, Tue-Sat 11am-9pm, Sun Closed",37,7/7/2020,2819619911,,1292,Central,28,,,-
27496,2f2fd5c760c0fbb8,English,Shanghai,931 TX-332,Lake Jackson,77566,TX,United States,Chinese,$$,"Mon-Thu 10:30am-9pm, Fri-Sat 10:30am-10pm, Sun 10:30am-9pm",57,3/1/2020,9792970291,,259,Central,26,Long Nguyen,Owner,-
27497,325f9e55e3b11388,English,Hashi Japanese Kitchen,6370 Camp Bowie Blvd,Fort Worth,76116,TX,United States,Japanese,$$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10:30pm, Sun 11am-9:30pm",43,3/1/2020,6822840732,lianhai.inc@hotmail.com,1581,Central,18,,,-
27498,649fa82506d32578,English,Jin's Asian Cafe,2220 TX-36,Sealy,77474,TX,United States,Chinese,$,"Mon Closed, Tue-Sun 11am-9pm",47,3/1/2020,9798857666,,64,Central,24,Quqia He,Owner,-
27499,90b2be09a03cfad9,English,Dragon Palace Chinese Restaurant,5223 N Navarro St,Victoria,77904,TX,United States,Chinese,$,"Mon 11am-9:45pm, Tue Closed, Wed-Sun 11am-9:45pm",43,3/1/2020,3615731342,info@dragonpalacevictoriatx.com,358,Central,22,Jeffery Chen,Owner,-
27500,b65c5f9289c153ba,English,Sum Yum Chinese,9323 TX-90,Navasota,77868,TX,United States,Chinese,$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun Closed",27,3/1/2020,9368252744,,66,Central,0,,,-
27501,d617c5bed67d7b36,English,Dynasty Chinese Restaurant,2501 Airport Rd,Temple,76504,TX,United States,Chinese,$$,Daily 11am-9pm,89,3/1/2020,2547784434,,401,Central,0,Jackson Huang,Owner,-
27502,dfba6f7a1a5f2459,English,Heavenly Pho Vietnamese Cuisine,19178 Blanco Rd,San Antonio,78258,TX,United States,"Vietnamese, Chinese, Thai",$$,Daily 11am-9pm,49,3/1/2020,2105453553,heavenlypho@gmail.com,862,Central,30,Phuong L,General,-
27503,e22b76edf639bf98,English,Rice Pot,100 S Main St,Duncanville,75116,TX,United States,Chinese,$,Daily 11am-10pm,90,3/1/2020,9723086523,,819,Central,0,,,-
27504,044557e842eed533,English,The Green Gator,5566 Main St,Frisco,75033,TX,United States,"American, Creole, Caribbean, Cajun",$$,"Mon-Wed 11am-10am, Thu-Fri 11am-2am, Sat-Sun 10am-2am",47,3/1/2020,2146182334,jay@thegreengatorfrisco.com,1422,Central,24,Jay Crawford,General,-
27505,3348b0c389849023,English,Little Katana,6420 N MacArthur Blvd,Irving,75039,TX,United States,Japanese,$$,"Mon-Thu 11am-10pm, Fri 11am-11pm, Sat-Sun 5pm-10pm",49,3/1/2020,9723620888,littlekatanasm2@gmail.com,1736,Central,32,Bon Ku,Back of the House,-
27506,434578f056d8c774,English,Asian Buffet,8028 Denton Hwy,Watauga,76148,TX,United States,"Mongolian, Chinese",$$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun 11am-9:30pm",72,3/1/2020,8177889999,,1339,Central,20,,,-
27507,5019dbca7aa5ea81,English,Crawfish Cafe,1026 N Shepherd Dr,Houston,77008,TX,United States,Cajun,$$,Daily 11am-10pm,70,3/1/2020,8326497102,julienguyen@crawfishcafe.com,4228,Central,22,,,-
27508,5a8ea2c35751b932,English,BN Sushi & Grill,638 Uptown Blvd,Cedar Hill,75104,TX,United States,Japanese,$$,"Mon-Fri 11am-3pm 5pm-10pm, Sat-Sun Closed",41,3/1/2020,9722931009,,470,Central,28,,,-
27509,6d19e37c4e3c4948,English,Wee Wok,2306 N Cleveland St,Dayton,77535,TX,United States,Chinese,$,"Mon Closed, Tue-Sat 10am-9pm, Sun Closed",46,3/1/2020,9366818152,,62,Central,22,,,-
27510,6f093b5a0fc60030,English,Cajun Tex,104 W Grand Ave,Marshall,75670,TX,United States,"Tex-Mex, American, Mexican, Creole, Cajun",$$,"Mon-Thu 11am-8pm, Fri-Sat 11am-9pm, Sun Closed",67,3/1/2020,9039357719,cajuntexmarshall2007@gmail.com,146,Central,24,Donna H,Owner,-
27511,875241d6dd28dba4,English,Cajun Crawfish,13480 Veterans Memorial Dr,Houston,77014,TX,United States,"Caribbean, Cajun",$$,Daily 11am-9pm,57,3/1/2020,2815835507,cajuncrawfish1@yahoo.com,1650,Central,28,Henry P,Owner,-
27512,8f600f4e453a6ab2,English,Sizzling Wok,17700 San Pedro Ave,San Antonio,78232,TX,United States,"Chinese, Thai",$,"Mon Closed, Tue-Thu 11am-8:30pm, Fri-Sat 11am-9pm, Sun 11am-8:30pm",60,3/1/2020,2104953888,,1055,Central,30,Sesha C Chary,,-
27513,ab66d2df0ff0116a,English,Lucky City,3215 Independence Pkwy,Plano,75075,TX,United States,Chinese,$,"Tue-Wed Closed, Thu-Mon 11am-9:30pm",40,3/1/2020,9729857656,luckycityplanotx@gmail.com,2129,Central,0,San Zhu,Owner,-
27514,c0f8ab4cdd2fae0f,English,Hunan Palace Chinese Restaurant,101 W Central Texas Expy,Harker Heights,76548,TX,United States,Chinese,$$,"Mon-Fri 11am-9:30pm, Sat-Sun 11:30am-9:30pm",44,3/1/2020,2549538282,,705,Central,0,Taco C,Owner,-
27515,f97044cd68815095,English,Hao Hao Restaurant,1901 William Cannon Dr W,Austin,78745,TX,United States,"Vietnamese, Chinese",$,"Mon Closed, Tue-Fri 11am-2:30pm 5pm-9:30pm, Sat Noon-9:30pm, Sun Noon-9pm",65,3/1/2020,5124478121,kevinq64@gmail.com,1738,Central,0,Kevin Quach,,-
27516,f585c63e95d48bae,English,Sushi By The Heights,1111 Studewood St,Houston,77008,TX,United States,Japanese,$$,"Mon-Thu 11am-10pm, Fri 11am-2am, Sat 11am-11pm, Sun Noon-10pm",57,11/8/2022,7139936404,,4228,Central,24,,,-
27517,6b7e2153fab3a150,English,Kasian Boil,13717 Burnet Rd,Austin,78727,TX,United States,Chinese,$$,Daily 11:30am-9pm,57,3/31/2020,5122437067,thekasianboil@gmail.com,1744,Central,0,,,-
27518,1500cc9152372e9e,English,Canton Express,1501 Preston Rd,Plano,75093,TX,United States,Chinese,$,"Mon-Wed 11am-9pm, Thu-Sun 11am-Midnight",51,3/1/2020,9727358646,,2160,Central,28,Anna W,Owner,-
27519,1c142916c92122e6,English,Ho Ho Chinese BBQ,13000 N Interstate 35,Austin,78753,TX,United States,"Japanese, Chinese",$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",65,3/1/2020,5123399088,,1729,Central,32,,,-
27520,24c8c0f6c0ae7f0f,English,La Boucherie,18908 Kuykendahl Rd,Spring,77379,TX,United States,"Creole, Cajun",$$,"Mon Closed, Tue-Fri 10am-7pm, Sat 10am-6pm, Sun 10am-4pm",57,3/1/2020,2815838177,laboucherie@cajunmeats.com,1440,Central,0,,,-
27521,549c3a5beba88292,English,China Star,9659 N Sam Houston Pkwy E,Humble,77396,TX,United States,Chinese,$,"Mon 11am-10pm, Tue Closed, Wed-Thu 11am-10pm, Fri-Sat 11am-10:30pm, Sun 11am-10pm",55,3/1/2020,2814415101,info@chinastarhumbletx.com,589,Central,28,Amber Huang,General,-
27522,981ea0cd87894bc3,English,Little Panda,1221 University Ave,Lubbock,79401,TX,United States,Chinese,$,"Mon-Fri 11am-9:30pm, Sat Closed, Sun 11am-9:30pm",72,3/1/2020,8067220888,,995,Central,26,Mai Chu,,-
27523,c494e1de00da84d0,English,The Boiling Cajun,809 S Main St,Weatherford,76086,TX,United States,Cajun,$$,"Mon-Sat 11am-9:25pm, Sun 11am-8:25pm",55,3/1/2020,8175948388,boilingllc@gmail.com,265,Central,22,Renae H,Owner,-
27524,cfe63522edec2130,English,Lil' Tommys Cajun Cafe,4532 N US Highway 259,Longview,75605,TX,United States,"Creole, Cajun",$,Daily 11am-8pm,51,3/1/2020,9032308009,,325,Central,0,,,-
27525,e275b4aa7fc41135,English,Honore's Cajun Cafe,517 N Downing St,Angleton,77515,TX,United States,"Creole, Cajun",$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",81,3/1/2020,9798881288,eatmore@honorescajuncafe.com,107,Central,0,,,-
27526,fa368c2299247c8d,English,The Boudin Company,28115 Southwest Fwy,Rosenberg,77471,TX,United States,Cajun,$,"Mon Closed, Tue-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",57,3/1/2020,7135615645,info@theboudincompany.com,350,Central,14,,,-
27527,fc3d2773a561168c,English,Delicious Garden,1847 TX-46,New Braunfels,78132,TX,United States,"Korean, Chinese",$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-9:30pm, Sun 11am-9pm",62,3/1/2020,8306273000,,425,Central,24,,,-
27528,4b14e078cbcd149b,English,Aya Sushi,5407 Bellaire Blvd,Bellaire,77401,TX,United States,Japanese,$$$,"Mon Closed, Tue-Thu 11am-2:30pm 5pm-10pm, Fri-Sat 11am-2:30pm 5pm-11pm, Sun 11am-9pm",57,3/28/2022,7134854272,info@ayasushi.com,3821,Central,26,Yoshi Katsuyama,Back of the House,-
