Snowball Map,Dedupe Key,brizo_id,Name,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Phone,Most Common Email,Cuisines (Regional),Price Range,Dishes
46225,3333 Virgi23452,f8a830ef558c4cb7,Forbidden Palace,3333 Virginia Beach Blvd,Virginia Beach,VA,23452,United States,Evan,Liang,Owner,Owner,forbiddenpalace98@gmail.com,,,(757) 747-2388,forbiddenpalace98@gmail.com,Chinese,$$,Sushi
46229,6715 Backl22150,fe670d303eabb751,Taiko Japanese Restaurant,6715 Backlick Rd,Springfield,VA,22150,United States,,,,,,,,(571) 570-6535,,Japanese,$$,Soups; Chicken; Ramen; Steaks; Hibachi; Salads; Seafood; Smoked Salmon; Sushi; Grill; Noodles
46255,6340 Patri22551,0f5f7d66dc850bfe,China Wong,6340 Patriot Hwy,Spotsylvania,VA,22551,United States,Kee,Tan,Dr,,kl_tan88@hotmail.com,,,(540) 582-8628,kl_tan88@hotmail.com,Chinese,$,
46280,9958 Midlo23235,095f47936d39b88a,Hiro Sushi,9958 Midlothian Tpke,Richmond,VA,23235,United States,Rainy,W,,,,,2012.0,(804) 323-8108,hirosushi168@gmail.com,Japanese,$$,Smoked Salmon; Sashimi; Sushi; Bento Box; Noodles; French Fries
46298,5057 Fores23225,0d2f29e3f66ba9cf,Riverside Tavern,5057 Forest Hill Ave,Richmond,VA,23225,United States,,,,,,,,(804) 416-5216,,American; Cajun,$,Seafood; Sandwiches; Hamburgers; French Fries
46299,12233 Jeff23602,0d6368ab633b4415,Japan Samurai,12233 Jefferson Ave,Newport News,VA,23602,United States,Tae,Joo,Owner,Owner,,,1989.0,(757) 249-4400,,Japanese,$$,Seafood; Sushi; Steaks
46303,729 First 23451,13de5de5f4000f66,Domoishi,729 First Colonial Rd,Virginia Beach,VA,23451,United States,,,,,,,,(757) 901-0002,,Japanese,$,Salads; Sushi; Poke; Chicken Wings; Ramen; French Fries
46326,8444 Lee H22031,16b7f1cc68598198,Happy Thai,8444 Lee Hwy,Fairfax,VA,22031,United States,,,,,,,,(571) 378-0071,,Japanese; Thai,$$,Salads; Sushi; Curry; Noodles; French Fries
46329,10334 Midl23235,061cfc0d762a067e,Hong Kong King Buffet,10334 Midlothian Tpke,Richmond,VA,23235,United States,Mei Ri,Zheng,,,,,2002.0,(804) 272-8808,,Chinese,$$,Sushi
46331,126 W Broa22046,0791e660214ee675,Hunan Cafe,126 W Broad St,Falls Church,VA,22046,United States,Qin,Lin,,,,,2011.0,(703) 533-8704,info@hunancafefallschurchva.com,Chinese,$,Soups; Seafood; Noodles
46332,1961 Chain22102,1ac481b5f0989a10,Wasabi,1961 Chain Bridge Rd,McLean,VA,22102,United States,George,Jesus,Manager,General,,,,(703) 388-0646,millerj@wasabisushi.com,Japanese,$$,Smoked Salmon; Seafood; Sushi
46333,125 Campbe24011,18a717e080d546b8,Oriental House,125 Campbell Ave SE,Roanoke,VA,24011,United States,,,,,,,2018.0,(540) 400-8728,,Vietnamese; Chinese; Thai,$$,Salads; Fried Rice; Noodles
46349,364 Lowes 24540,1cbb4e99d64c70e2,Tokyo Grill,364 Lowes Dr,Danville,VA,24540,United States,Hoi,Kong,Owner,Owner,,,2008.0,(434) 792-1908,,Japanese,$$,Smoked Salmon; Sushi
46360,12131 Amos22407,6200443ca0ac746d,Otani Japanese Steak and Seafood House,12131 Amos Ln,Fredericksburg,VA,22407,United States,,,,,otanisteakhouse@gmail.com,,1999.0,(540) 548-3888,otanisteakhouse@gmail.com,Japanese,$$,Sushi; Steaks
46363,4054 Frank24540,ae00ea6b59b300e7,Mt Hermon Fish & Hibachi,4054 Franklin Tpke,Danville,VA,24540,United States,Erin,Park,Other,,,,,(434) 836-2888,,Japanese,,
46383,6 S Jordan22304,a2e6aecf1af2a90a,Good Luck,6 S Jordan St,Alexandria,VA,22304,United States,Young,Jung,,,,,2008.0,(703) 823-1121,,Chinese,$,Seafood; Noodles; French Fries
46394,555 N Madi22960,a58680cec59abbc6,Great Wall Restaurant,555 N Madison Rd,Orange,VA,22960,United States,Kim,Lam,Owner,Owner,,,1998.0,(540) 672-6508,greatwallorangeva@gmail.com,Chinese,$$,Seafood; Fried Rice; Chicken; French Fries
46397,571 Adams 22601,a7a79064bf639aaa,Okinawa,571 Adams Dr,Winchester,VA,22601,United States,Anna,Chen,Business Owner,Owner,,,2013.0,(540) 542-0300,,Japanese,$$,Soups; Smoked Salmon; Salads; Sushi; Noodles; French Fries
46416,1864 Rio H22901,a2ad6b04af943b63,Kyoto Restaurant,1864 Rio Hill Ctr,Charlottesville,VA,22901,United States,,,,,kyoto5thtaste@gmail.com,,,(434) 923-8889,kyoto5thtaste@gmail.com,Chinese,$$,
46417,10211 Sout22407,a1aae0b897aa2fc1,China King,10211 Southpoint Pkwy,Fredericksburg,VA,22407,United States,Ya Fang,Ou,,,,,2006.0,(540) 891-9190,,Szechuan; Chinese,$,Dumplings; Seafood; Fried Rice; Fried Chicken; Chicken Wings
46422,7801 W Bro23294,bce4469a46957c5f,Tasty Crab,7801 W Broad St,Henrico,VA,23294,United States,,,,,contact@tastycrabrva.com,,2018.0,(804) 418-3147,tastycrabrichmond@gmail.com,Creole; Cajun,$$,Soups; Seafood; Sandwiches; Crab; French Fries
46425,7553 Hunts22153,866e420ac4c08681,Chopsticks Express,7553 Huntsman Blvd,Springfield,VA,22153,United States,Liu,Shang,Owner,Owner,,,1990.0,(703) 644-6688,,Chinese,$$,
46428,2705 Metro22192,8e873c6348c57337,Sake Japanese Steakhouse,2705 Metro Plz,Woodbridge,VA,22192,United States,,,,,,,,(571) 398-6215,,Japanese,$$,Smoked Salmon; Sushi; Grill; Noodles; Steaks
46433,6104 Jahnk23225,8e8ab072ae1d9de1,Eat Rice,6104 Jahnke Rd,Richmond,VA,23225,United States,,,,,info@eatricerichmond.com,,,(804) 232-8888,info@eatricerichmond.com,Korean; Japanese; Chinese,$,Seafood; Salads; Sushi; Chicken Wings; Chicken; French Fries
46437,1209 King 22314,8bcdd8e67fc7cd1c,Nasime Japanese Restaurant,1209 King St,Alexandria,VA,22314,United States,Yuh,S,Business Owner,Owner,,,2015.0,(703) 548-1848,chefyuh@nasimerestaurant.com,Japanese,$$$,
46445,13995 Ward24501,84e31200554bc889,King House,13995 Wards Rd,Lynchburg,VA,24501,United States,,,,,,,,(434) 237-3848,,Chinese,$,
46448,218 E Main23219,84875f258bd6ff46,Nami Japanese Cuisine,218 E Main St,Richmond,VA,23219,United States,,,,,218emainst@namieats.com,,,(804) 447-8116,218emainst@namieats.com,Japanese,$$,Soups; Smoked Salmon; Seafood; Sashimi; Salads; Sushi; French Fries
46453,2221 Flori24501,7ebe053f03224bc7,Trust Chinese Restaurant,2221 Florida Ave,Lynchburg,VA,24501,United States,Shweiwu,Arin,Owner,Owner,,,1995.0,(434) 846-0515,,Chinese,$$,
46455,13071 Worl20170,856bb4e399881ecb,Stonie Bowls,13071 Worldgate Dr,Herndon,VA,20170,United States,,,,,,,,(703) 787-9630,,Japanese,$$,Sushi; Poke
46463,1537 W Mai23220,88b448d8063bc47e,Main St. Dragon,1537 W Main St,Richmond,VA,23220,United States,,,,,mainstdragon@gmail.com,,,(804) 342-1800,mainstdragon@gmail.com,Japanese,$$,BBQ; Chicken Wings; Ramen
46473,8191 Straw22042,92bbd48eef4081d9,Tschea Kerfta,8191 Strawberry Ln,Falls Church,VA,22042,United States,,,,,,,,(917) 929-4334,,Japanese; Mediterranean,$$,Sushi; Steaks
46496,2105 Acade23139,95b33d5c0700bce8,Osaka Hibachi & Sushi,2105 Academy Rd,Powhatan,VA,23139,United States,,,,,,,,(804) 372-6807,,Japanese,$$,Sushi
46521,9992 Main 22031,087d101c68e0d0b7,Sichuan Legend,9992 Main St,Fairfax,VA,22031,United States,,,,,,,2017.0,(703) 865-7773,,Chinese,$,Hot Pot
46554,507 E Sout23224,f17691c162d78b69,Cheung Wah Chinese Restaurant,507 E Southside Plz,Richmond,VA,23224,United States,Chang,de Lin,,,,,1995.0,(804) 232-2138,,Chinese,,
46581,1406 E Pem23663,e9037c571e3708d3,Golden City,1406 E Pembroke Ave,Hampton,VA,23663,United States,Bi,Chen,,,,,2008.0,(757) 722-8889,,Chinese,$,
46586,3734 Winte23113,ecad4796a576c6fc,Wild Ginger,3734 Winterfield Rd,Midlothian,VA,23113,United States,Kevin,Goldsmith,Lead Server,Front of the House,,,,(804) 378-4988,bill.greco@eatrestaurantpartners.com,Japanese,$$,Soups; Smoked Salmon; Salads; Sushi; French Fries
46596,7440 Lee H24141,e22d2201607cb057,Fu Lin,7440 Lee Hwy,Radford,VA,24141,United States,,,,,,,,(540) 633-0322,,Chinese,$,Soups; Seafood
46598,7527 Somer20155,e0753550460f982d,China Inn,7527 Somerset Crossing Dr,Gainesville,VA,20155,United States,L. I.,Xiu,,,,,2005.0,(703) 754-9986,,Chinese,$,Soups; Chicken
46600,3301 Hampt23693,e9f9c2b0d9a37d16,Panda,3301 Hampton Hwy,Yorktown,VA,23693,United States,Sonny,Youmagul,,,,,2002.0,(757) 865-2300,,Chinese,$,French Fries
46607,109 W Main23890,dc74a3430f0d2c9a,China Kitchen,109 W Main St,Waverly,VA,23890,United States,Cuiyan,Dong,Owner,Owner,,,2003.0,(804) 834-8140,admin@orderinghere.com,Chinese,$,
46612,141 VA-41924153,3b0edb4c4151ceb4,China Fresh,141 VA-419,Salem,VA,24153,United States,,,,,,,,(540) 444-5830,,Chinese,$$,
46624,120 Campbe24011,2073928ce69959ee,Wok N Roll Kitchen,120 Campbell Ave SE,Roanoke,VA,24011,United States,,,,,marito0503@hotmail.com,,2016.0,(540) 904-7888,marito0503@hotmail.com,Korean; Cambodian; Japanese; Chinese,$,Chicken; Noodles
46635,2531 Chain22181,245cccd5c395ed01,Sunflower Vegetarian Restaurant,2531 Chain Bridge Rd,Vienna,VA,22181,United States,Maranda,Ghant,Owner,Owner,,,1997.0,(703) 319-3888,svroperator@gmail.com,Japanese,$,Salads; Sushi; Noodles; French Fries
46654,512 Commer24605,4533cce68c593b53,Shogun Bluefield,512 Commerce Dr,Bluefield,VA,24605,United States,,,,,,,,(276) 322-7666,,Japanese,$$,Sushi
46659,1025 Senec22066,46ac982bdfa56353,Chopstix,1025 Seneca Rd,Great Falls,VA,22066,United States,,,,,,,,(703) 592-9596,info@chopstixgreatfallsva.com,Chinese,$$,French Fries
46680,6400 Comme22150,4bb67725f1581357,Mandarin Chinese Halal Restaurant,6400 Commerce St,Springfield,VA,22150,United States,,,,,mandarinhalal@hotmail.com,,2005.0,(703) 912-3118,mandarinhalal@hotmail.com,Chinese,$$,Seafood; Fried Rice; Chicken; French Fries
46684,6838 Piedm20155,3684495e14c4a679,Rice Alley,6838 Piedmont Center Plz,Gainesville,VA,20155,United States,,,,,,,,(703) 753-2166,,Japanese,$$,Sushi; Ramen
46693,4086 Lankf23350,39b780363a4da240,China Wok,4086 Lankford Hwy,Exmore,VA,23350,United States,Jenny,Chen,Owner,Owner,,,1994.0,(757) 442-3300,,Chinese,$,French Fries
46701,9810 Jeffe23237,413f7c7f6692ef3a,Red House,9810 Jefferson Davis Hwy,Richmond,VA,23237,United States,Zhen,Lin,Owner,Owner,,,1987.0,(804) 271-1665,,Chinese,$,Pizza
46703,9813 Chest23831,3185d079ab98251c,Triple Eight 2,9813 Chester Rd,Chester,VA,23831,United States,,,,,,,1997.0,(804) 706-1508,,Chinese,$,
46715,2461 Colon23112,411b5f88044a5ddf,Fortune Bowl Chinese Restaurant,2461 Colony Crossing Pl,Midlothian,VA,23112,United States,Kam,Chan,Owner,Owner,,,2008.0,(804) 739-6169,info@fortunebowlmidlothianva.com,Chinese,$$,Soups
46716,335 Maple 22180,408beabb534322be,Chili Wok,335 Maple Ave E,Vienna,VA,22180,United States,,,,,,,,(703) 223-5060,,Chinese,$$,Soups; Seafood; Hot Pot; Noodles
46726,428 N Main24060,1f0ef745e4537eb3,Sashimi Lover,428 N Main St,Blacksburg,VA,24060,United States,,,,,,,,(540) 739-3101,,Japanese,,
46730,1675 Cryst22202,3e91c489104c667e,Sushi Garden,1675 Crystal Dr,Arlington,VA,22202,United States,Michael,Kang,Owner,Owner,,,2001.0,(703) 413-5477,,Japanese,$$,Soups; Smoked Salmon; Seafood; Salads; Sushi; Chicken
46738,13132 Midl23113,30a6a8ae4719d167,Peking Restaurant,13132 Midlothian Tpke,Midlothian,VA,23113,United States,Philip,Chan,Owner,Owner,,,1990.0,(804) 794-1799,info@newpekingmidlothian.com,Chinese,$$,Pork; Seafood; Chicken; Noodles; French Fries
46749,5005 Victo23693,2240ecc133ac29cb,Kero Sushi,5005 Victory Blvd,Yorktown,VA,23693,United States,,,,,kinstung@gmail.com,,2009.0,(757) 833-6652,kinstung@gmail.com,Japanese,$$,Seafood; Sushi
46754,1112 W Bro22046,27b36191779f2642,Tasty Dumpling,1112 W Broad St,Falls Church,VA,22046,United States,,,,,,,,(703) 269-1752,,Chinese,$$,Dumplings; Smoothies; Pork
46832,801 Univer24060,62ce457991e17a62,Hunan King,801 University City Blvd,Blacksburg,VA,24060,United States,,,,,info@hunankingva.com,,,(540) 951-0654,info@hunankingva.com,Chinese,$$,Soups; Seafood; Chicken; Noodles; French Fries; Steaks
46840,13158 Midl23113,72f3fa0c6f491e3d,Kabuto Japanese House of Steaks and Sushi,13158 Midlothian Tpke,Midlothian,VA,23113,United States,April,L,Business Owner,Owner,,,1989.0,(804) 379-7979,kabutorichmond@gmail.com,Japanese,$$,Smoked Salmon; Sushi; French Fries; Steaks
46842,14901 Poto22191,754a8cba1e6084cc,Sushi Jin Next Door,14901 Potomac Town Pl,Woodbridge,VA,22191,United States,Kevin,C,Business Owner,Owner,,,,(703) 670-0461,,Japanese,$$,Soups; Chicken; Ramen; Salads; Seafood; Smoked Salmon; Sushi; Noodles
46853,3100 Clare22201,67b91efde20da095,Bar Bao,3100 Clarendon Blvd,Arlington,VA,22201,United States,,Shahrukh,Business Owner,Owner,,,2017.0,(703) 600-0500,,Japanese,$$,Sushi; French Fries
46863,12 Elliewo22903,708f3563dc13f6a3,Kuma Sushi Noodles & Bar,12 Elliewood Ave,Charlottesville,VA,22903,United States,,,,,sources+69695+1@mainstreethub.com,,,(434) 328-2741,,Korean; Japanese,$$,Sushi
46864,713 Domini22701,7085f8f8b8c8052c,Top China Restaurant,713 Dominion Sq Shopping Ctr,Culpeper,VA,22701,United States,Ming,Cheung,Owner,Owner,,,1996.0,(540) 829-2288,,Chinese,$,
46878,4200 Ports23321,56e3f0de0193f05b,Nori Japan,4200 Portsmouth Blvd,Chesapeake,VA,23321,United States,William,Huang,Manager,General,,,2004.0,(757) 488-4200,info@norijapanchesapeake.com,Japanese,$,Sushi; Ramen
46884,6116 Franc22310,61261b1dda7b6511,Sampan Cafe,6116 Franconia Rd,Alexandria,VA,22310,United States,Quin,Huang,Owner,Owner,,,1977.0,(703) 971-5404,info@sampancafealexandria.com,Chinese,$$,Dim Sum; Seafood
46903,4831 Semin22911,5c58a38d30d3524e,Bamboo House,4831 Seminole Trl,Charlottesville,VA,22911,United States,Steve,Choi,Owner,Owner,,,1980.0,(434) 973-9211,,Chinese,$$,
46906,11717 Fair22033,5f425e5c03d6de16,Sushi On,11717 Fair Oaks Mall,Fairfax,VA,22033,United States,,,,,sushionbuffet@gmail.com,,,(703) 273-0120,sushionbuffet@gmail.com,Japanese,$$,Smoked Salmon; Seafood; Sushi
46926,20789 Grea20165,5ca002e0c3dbc395,Miyama,20789 Great Falls Plz,Sterling,VA,20165,United States,Melody,Jiang,,,,,2012.0,(703) 430-8800,,Japanese,$$,Smoked Salmon; Sushi
46927,12437 Hedg22192,55009fda286285c7,Hunan Garden,12437 Hedges Run Dr,Woodbridge,VA,22192,United States,Tina,Chin,Manager,General,,,2007.0,(703) 494-5005,,Chinese,$$,French Fries
46932,12717 Shop22033,59ffe78d6045fdd1,China Taste,12717 Shoppes Ln,Fairfax,VA,22033,United States,,,,,,,2010.0,(703) 802-5888,,Chinese; Thai,$,French Fries
46935,1790 E Mar22801,553a60ca55ecbe3d,Sakura 10,1790 E Market St,Harrisonburg,VA,22801,United States,Andy,C,Business Owner,Owner,,,2010.0,(540) 433-1276,sakura10va@gmail.com,Japanese,$$,Smoked Salmon; Sushi; Noodles; French Fries; Steaks
46946,8100 Georg23692,75e24c85b085ce67,China Ocean,8100 George Washington Memorial Hwy,Yorktown,VA,23692,United States,Wanrong,W,Business Owner,Owner,,,1999.0,(757) 833-3899,,Chinese,$,
46961,2106 Jeffe23607,7a499bd60d6773e5,Cantonese Express,2106 Jefferson Ave,Newport News,VA,23607,United States,,,,,,,,(757) 369-0569,,Chinese,$,Seafood
46963,9600 Liber20110,7d0994253369200c,Lil' Bowl,9600 Liberia Ave,Manassas,VA,20110,United States,Nid,W,Business Owner,Owner,,,2016.0,(571) 292-1881,nwilasineewan@gmail.com,Japanese; Thai,$,Soups; Smoked Salmon; Sushi; Ramen; Noodles
46988,930 E Morg24277,7dfd96fb3ea3a7e6,Hong Kong,930 E Morgan Ave,Pennington Gap,VA,24277,United States,,,,,,,,(276) 546-6988,,Chinese,$$,
47021,4054 Frank24540,bedadf75bcf95dac,Massaki Hibachi & Sushi Bar,4054 Franklin Tpke,Danville,VA,24540,United States,,,,,,,,(434) 836-2888,,Japanese,,Sushi
47022,1328 N Gre23454,bd3b43e41c00e75d,Volcano Sushi Bar,1328 N Great Neck Rd,Virginia Beach,VA,23454,United States,Steve,Zhu,Manager,General,,,2001.0,(757) 481-3141,,Japanese,$$,Smoked Salmon; Sushi
47023,11529 W Br23233,c214b6ef57255aaa,China Wok,11529 W Broad St,Henrico,VA,23233,United States,,,,,,,,(804) 364-3858,,Chinese,$,Pork; Soups; Seafood; Noodles; French Fries
47035,553 23rd S22202,9bca6d5ce0d815aa,Bonsai Grill,553 23rd St S,Arlington,VA,22202,United States,Yoo,Kim,,,,,1992.0,(703) 553-7723,,Japanese,$$,Sushi
47040,20357 Exch20147,9f1e1858cd59e94d,Okada Japanese Restaurant,20357 Exchange St,Ashburn,VA,20147,United States,,Kevin,Business Owner,Owner,,,2014.0,(703) 723-3628,kelvin.t.tran@gmail.com,Japanese,$$,Soups; Chicken; Ramen; French Fries; Salads; Seafood; Smoked Salmon; Sushi; Grill; Noodles
47057,1200 Battl23320,c04250af99bfec78,Jade Garden,1200 Battlefield Blvd N,Chesapeake,VA,23320,United States,Yong Xing,Chen,Owner,Owner,,,1993.0,(757) 436-1010,jinshipan@hotmail.com,Chinese,$,Chicken; French Fries
47063,4001 N Fai22203,a44e804c41dce1cd,Tara Temple,4001 N Fairfax Dr,Arlington,VA,22203,United States,,,,,,,,(703) 908-4999,,Japanese,$$,Smoked Salmon
47066,112 S 2nd 23219,a904c11355ef3fc2,Goodrich Gourmet Catering Company,112 S 2nd St,Richmond,VA,23219,United States,Dale,Goodrich,Founder And President,Owner,dale@goodrichgourmet.com,,,(804) 750-1400,events@goodrichgourmet.com,Southern; Jamaican; Caribbean; Chinese; Cajun,,Soups; Smoked Salmon; Seafood; BBQ
47077,1319 Towne24012,cfede52229cc6303,Hibachi Grill and Supreme Buffet,1319 Towne Square Blvd NW,Roanoke,VA,24012,United States,Cheng,Yang,,,,,2011.0,(540) 265-8833,,Chinese,$$,Sushi
47105,6500 Sprin22150,af5f74533e708717,Little Chef Asian Kitchen,6500 Springfield Mall,Springfield,VA,22150,United States,,,,,littlechef6500@gmail.com,,,(646) 510-7814,littlechef6500@gmail.com,Chinese,$,Dumplings; Soups; Noodles
47108,1909 Mt Ve22301,baa631e90e7f5aec,Kaizen Tavern,1909 Mt Vernon Ave,Alexandria,VA,22301,United States,,,,,stacey@kaizen-tavern.com,,2013.0,(703) 836-1212,stacey@kaizen-tavern.com,Japanese,$$,Tacos; Smoked Salmon; Salads; Sushi; French Fries
47122,4508 Georg23692,bcef407572dec48a,Dragon China,4508 George Washington Memorial Hwy,Yorktown,VA,23692,United States,Lin,Fang,,,,,2009.0,(757) 988-8818,,Chinese,$,
47124,Plaza Rd S24293,c4b28ca12ea410ff,China Garden,Plaza Rd SW,Wise,VA,24293,United States,Chin,Liu,,,,,,(276) 679-5201,,Chinese,$$,Soups; Fried Rice; Chicken; Noodles
47127,1925 Churc23430,d896ef3cab31c1af,Hunan Express,1925 Church St S,Smithfield,VA,23430,United States,Khai,Son,Owner,Owner,,,,(757) 357-0561,,Chinese,$,
47139,1182 Big B23666,d9a1ab396c26e6a1,Fortune Garden,1182 Big Bethel Rd,Hampton,VA,23666,United States,Wai Keung,Fan,Owner,Owner,,,1992.0,(757) 826-5277,,Chinese,$,
47140,192 Arthur23602,d4cc9159be04c631,China Ocean,192 Arthur Way,Newport News,VA,23602,United States,,,,,,,,(757) 833-8889,,Chinese,$,Soups; Seafood; Chicken; Noodles; French Fries
47147,7700 Richm22306,d774345cd948279f,China One,7700 Richmond Hwy,Alexandria,VA,22306,United States,Shihe,Liu,Owner,Owner,,,2000.0,(703) 360-2763,,Chinese,$,
47161,6799 Wilso22044,d7a871454d633501,Little Sheep Mongolian Hot Pot,6799 Wilson Blvd,Falls Church,VA,22044,United States,,,,,,,,(571) 405-6947,,Mongolian; Chinese,$$,Hot Pot
47173,4101 Bonne23452,f93ce096079b6173,Golden Wok,4101 Bonney Rd,Virginia Beach,VA,23452,United States,,,,,,,,(757) 306-4188,,Chinese,$,
47184,115 Lucy L22980,feb764e1c6debca5,King Garden,115 Lucy Ln,Waynesboro,VA,22980,United States,Michelle,Liu,Manager,General,,,2005.0,(540) 949-6661,,Chinese,$,Pork; Seafood; Chicken; Noodles
47240,2240 Gallo22027,0abc2c7664002c33,Chans Kitchen,2240 Gallows Rd,Dunn Loring,VA,22027,United States,,,,,,,,(703) 208-2280,,Chinese,,
47242,Centrevill20120,0a6da8ab2cb3cc13,SIROO,Centreville,Centreville,VA,20120,United States,,,,,,,,(703) 543-7152,,Japanese,$,
47277,420 Montic23510,0d1d04ff35d8bed7,Sushi King,420 Monticello Ave,Norfolk,VA,23510,United States,,,,,,,,(757) 502-8858,,Japanese,$$,Smoked Salmon; Seafood; Salads; Sushi; French Fries; Steaks
47294,14346 Warw23602,decd0de856883eee,Buffet City,14346 Warwick Blvd,Newport News,VA,23602,United States,Henry,Zhang,Manager,General,,,2006.0,(757) 877-8883,,Chinese,$$,Seafood; Salads; Sushi
47302,2465 Centr20171,e2e795586078e365,Madras Chopsticks,2465 Centreville Rd,Herndon,VA,20171,United States,,,,,madraschopsticks@gmail.com,,2012.0,(703) 561-0123,madraschopsticks@gmail.com,Indian; Chinese,$$,Soups; Seafood; Salads; Curry; Chicken; Noodles
47332,32 W Main 22611,e23403720417e91f,Zen Ramen,32 W Main St,Berryville,VA,22611,United States,,,,,,,,(540) 955-8956,,Japanese,$$,Smoked Salmon; Sushi; Ramen
47342,1144 E Mai24141,dd3ecbb370f7b097,Nagoya Sushi,1144 E Main St,Radford,VA,24141,United States,,,,,service@nagoyaradford.com,,2008.0,(540) 633-6008,nagoyasushiradford@gmail.com,Japanese,$$,Sushi
47349,4540 Princ23462,eb2cda3a09fceb42,Rainbow Garden,4540 Princess Anne Rd,Virginia Beach,VA,23462,United States,Feng,Mi,Owner,Owner,,,,(757) 474-1899,,Chinese,$,Soups; Noodles; French Fries
47355,6030 Burke22015,d94d0f5f04187436,Fortune House,6030 Burke Commons Rd,Burke,VA,22015,United States,Jain,Tang,Owner,Owner,,,2002.0,(703) 250-0433,,Japanese,$$,Smoked Salmon; Salads; Sushi; Bento Box
47358,2447 Count23803,de87d9631fad5b80,Panda Restaurant,2447 County Dr,Petersburg,VA,23803,United States,,,,,,,,(804) 957-5977,,Chinese,$,French Fries
47361,1075 E Stu24333,dd6fafda0c135421,Kyoto At Virginia,1075 E Stuart Dr,Galax,VA,24333,United States,Michael,Lam,Owner,Owner,,,2006.0,(276) 236-4623,,Japanese,$$,Sushi
47365,7307 Taw S23237,e47f6504a6556287,Jade Garden,7307 Taw St,Richmond,VA,23237,United States,Yuk Yam,Cheung,,,,,2006.0,(804) 271-5688,,Chinese,$,
47379,4545 Robin23513,ee16a14a7453d11a,Garden China,4545 Robin Hood Rd,Norfolk,VA,23513,United States,,,,,,,,(757) 855-1688,,Chinese,$,Pork; Soups; Sandwiches; Chicken; French Fries; Seafood; Chicken Wings; Noodles
47388,6345 Multi20121,47f20de43988df8f,izakaya khan,6345 Multiplex Dr,Centreville,VA,20121,United States,,,,,,,,(571) 655-2074,,Korean; Japanese,$$,Noodles; French Fries
47406,2861 Lynnh23451,4a4626c1d67e920f,Fuji Yama,2861 Lynnhaven Dr,Virginia Beach,VA,23451,United States,Johnny,L,Business Owner,Owner,,,2010.0,(757) 496-5858,,Japanese,$$,Smoked Salmon; Seafood; Sushi; Noodles; French Fries
47407,9508 Fairf22031,4d511330e9cd78c0,Genki Izakaya,9508 Fairfax Blvd,Fairfax,VA,22031,United States,,,,,,,,(703) 223-5671,,Japanese,,Smoked Salmon; Sushi; French Fries
47424,25345 Lank23418,2dea69226d7b2722,Happy Buffet,25345 Lankford Hwy,Onley,VA,23418,United States,Ling,Zheng,Owner,Owner,,,,(757) 789-3888,,Chinese,$,Sushi; French Fries
47428,323 N Madi22960,378ea017c6834912,Spoon & Spindle,323 N Madison Rd,Orange,VA,22960,United States,,,,,eat@spoonandspindle.com,,2021.0,(540) 360-3004,eat@spoonandspindle.com,Creole; Cajun,$$$,Smoked Salmon; BBQ; French Fries
