Created Date,Lead Source,Mobile - Primary,Business Phone,Street,Zip/Postal Code,State/Province (text only),Company / Account,Lead Status,Lead Owner,Unqualified Reason,Converted Date,Opportunity Name,Oppt Close Date,Oppt Close Date
3/22/2023,Telemarketer,,(415) 702-6506,2110 Irving St,94122,CA,Yuanbao Jiaozi,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(415) 387-8338,6255 Geary Blvd San Francisco,94121,CA,Cheung Hing,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Marketing Inbound,(415) 988-0380,(415) 668-8666,1115 Clement Street,94118,CA,DNM Hot Pot,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(415) 668-7883,407 Clement St,94118,CA,D & A Cafe,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(415) 387-8988,651 Clement St,94118,CA,Gourmet Dim Sum and Cafe,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(415) 874-9882,544 Castro St San Francisco,94114,CA,Dumpling Kitchen,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(415) 757-0439,720 14th St,94114,CA,Shanghai Dumpling King,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(415) 983-8000,1 Ferry Bldg,94111,CA,Chino,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(415) 931-4899,547 Hyde St,94109,CA,Tuyet Mai,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,,(415) 982-7877,631 Kearny St,94108,CA,R&G Lounge,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(415) 982-3705,737 Washington St,94108,CA,Grant Place Restaurant,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(415) 981-0123,1068 Stockton St,94108,CA,AA Bakery & Cafe,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(415) 781-7988,1051 Stockton St,94108,CA,Gourmet Kitchen,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(408) 734-8898,1149 Lawrence Expy,94089,CA,Hunan Mifen Lawrence,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
3/22/2023,Telemarketer,,(408) 773-9888,156 W El Camino Real,94087,CA,Wok's On Express,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(408) 773-0100,1010 East El Camino Real,94087,CA,Khan Shabu Shabu & Bbq,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(408) 720-0072,1677 Hollenbeck Ave,94087,CA,Bento Express,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(408) 685-2268,740 E El Camino Real,94087,CA,Seapot Hot Pot,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(408) 685-2979,562 S Murphy Ave,94086,CA,Dumpling Depot,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(650) 872-1000,359 Grand Ave,94080,CA,Grand Palace Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(650) 589-3288,"1230 El Camino Real, Ste J",94066,CA,Red Circle,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
3/22/2023,Telemarketer,,(415) 579-7160,"130 El Camino Real, Ste C",94066,CA,Z-One Kitchen,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(650) 386-6512,475 Castro St,94041,CA,K-Pot & Grill,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(650) 386-5338,286 W El Camino Real Mountain View,94041,CA,Embrace Luck,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(650) 209-5490,"545 San Antonio Rd, Ste 32",94040,CA,Dong Lai Shun,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(650) 692-8858,1055 El Camino Real,94030,CA,Hubei Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(650) 853-1118,"700 El Camino Real, Ste 170",94025,CA,MP Mongolian BBQ,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(650) 323-6137,1170 Alma St,94025,CA,J & J Hawaiian BBQ,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(559) 438-0814,"7894 N Blackstone Ave, Fresno",93720,CA,P.F. Chang's,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(559) 222-3177,521 E Shaw Ave,93710,CA,Chinese Gourmet Express,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(559) 323-7211,"1050 Shaw Ave, Ste 1027",93612,CA,Zhu Hai - Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(805) 737-9802,129 W Central Ave,93436,CA,Suvans Kitchen,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(805) 965-1015,126 E Canon Perdido,93101,CA,Lovejoy's Pickle Room,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(805) 646-1177,11566 N Ventura Ave,93023,CA,AJ's Chinese Express,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(714) 636-8588,9790 Westminster Ave,92844,CA,My Vi Mi Gia,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(714) 636-2000,"10130 Blvd, Ste 111-113",92844,CA,Oc & Lau Restaurant,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(714) 537-3386,"10141 Westminster Ave, Ste J",92843,CA,My Vi Mi Gia #2,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(714) 537-7990,12921 Magnolia St,92841,CA,Boiling Pot Restaurant,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(714) 399-0176,631 W Katella Ave,92802,CA,Oasis Food Hall,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(714) 778-9988,1199 N Euclid St,92801,CA,Wang Tcheng,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(714) 635-4400,651 N Euclid St,92801,CA,Ranch Ihaw Ihaw,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(714) 884-3108,"12932 Newport Ave, Ste7",92780,CA,L'uxweet,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(949) 768-1689,"23565 Moulton Pkwy, Ste C",92653,CA,Classic Chinese Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(714) 892-1700,7311 Edinger Ave,92647,CA,Big Catch Seafood House - Huntington Beach,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(714) 617-4487,"1089 Baker St, Unit C",92626,CA,Big Chopsticks,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(949) 857-1287,5394 Walnut Ave Irvine,92604,CA,China Express,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(949) 733-1888,5406 Walnut Ave,92604,CA,Tang Du Restaurant,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(949) 654-0486,"5394 Walnut Ave, Ste L",92604,CA,Tofu King,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(949) 653-5728,"5414 Walnut Ave, Ste A",92604,CA,Tai Chi Cuisine,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(714) 786-8999,13776 Jamboree Rd,92602,CA,JA Jiaozi Authentic Dumplings,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(951) 328-1688,"1575 University Ave, Ste A",92507,CA,Big Sky Bistro,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(951) 299-8434,11170 Magnolia Ave Ste C Riverside,92505,CA,Peking Chinese Restaurant,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(760) 530-7030,"11336 Bartlett Ave, Unit 1",92301,CA,Lu's Kitchen @ 395,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
3/22/2023,Telemarketer,,(760) 779-5000,"# F 71680, CA-111",92270,CA,Shabu Shabu Zen and Sake Bar,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(760) 970-4497,550 Wake Ave,92243,CA,Hong Kong,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,,(858) 366-2342,"48650 Seminole Dr, Ste 210E",92230,CA,House of Bao,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(760) 342-5000,"84245 Springs Dr, 84-245 Springs Pkwy, Fantasy Springs Resort Casino",92203,CA,Fantasy Springs Resort Casino,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(858) 587-3916,10066 Pacific Hts Blvd,92121,CA,Mr Holy Gao,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(619) 583-7110,5389 El Cajon Blvd,92115,CA,Cafe Giot Dang,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(858) 505-9535,"7330 Clairemont Mesa Blvd, Ste A106",92111,CA,Wushiland Boba,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,(626) 425-8000,(858) 499-8999,4633 Convoy St,92111,CA,Yummy House,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(858) 492-0401,"4681 Convoy St, Ste A",92111,CA,Steamy Piggy,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(858) 292-1689,"4344 Convoy St, Ste E",92111,CA,Melody Karaoke & Cafe,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(858) 278-8688,6159 Balboa Ave,92111,CA,The Noble Chef,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(858) 268-1588,7327 Clairemont Mesa Blvd,92111,CA,Spot KTV & Restaurant,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(619) 499-7395,9720 Mission Gorge Rd,92071,CA,Asian Kitchen,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(877) 946-7252,"11154 Hwy 76, Casino",92059,CA,Noodles,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(619) 656-3888,"2130 Birch Rd, Ste 101",91915,CA,Mandarin Beijing,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 782-7555,742 W Valley Blvd,91803,CA,DolanÃ¢â¬â¢s Uyghur Cuisine,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 458-3392,820 E Valley Blvd,91803,CA,Shabuya,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 863-4100,1265 East Valley,91801,CA,Ã©Â¼Å½Ã©Â¦â¢Ã¥ÂÂ¤Ã¥âÂ³ Bund's Cuisine,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(626) 766-1688,910 E Main St,91801,CA,Jiang Nan Spring,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 703-4371,16 W Main St,91801,CA,Meet Qin Noodle,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 703-4165,621 W Main St,91801,CA,Xiang La HuiÃ©Â¦â¢Ã¨Â¾Â£Ã¦Â±â¡,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 703-4024,"100 E Main St, Ste 100",91801,CA,All That Shabu,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
3/22/2023,Telemarketer,,(626) 576-1288,301 E Valley Blvd,91801,CA,Henry's Cuisine,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 293-3300,245 W Valley Blvd,91801,CA,Baccali Cafe & Rotisserie,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 289-1833,228 W Valley Blvd,91801,CA,Alhambra Garden CafÃÂ©,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 282-5436,"1300 E Main St, Ste 102",91801,CA,A&J Bakery,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(424) 644-7060,"555 W Main St, Ste A",91801,CA,California Hot Pot-Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(626) 338-4224,648 S Sunset Ave,91790,CA,Dago Taiwanese Restaurant - West Covina,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 658-8998,"5728 Rosemead Blvd, Ste 107",91780,CA,Mikiya Wagyu Shabu House,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 567-2886,10015 Olive St,91780,CA,Little Peach Ã§ÂÂ«Ã©ââ¦Ã§Â¾Å Ã¨ââ°Ã§â°âºÃ¨ââ°Ã¤Â¸âÃ¥ÂâÃ¥Âºâ,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(626) 286-5288,9608 Las Tunas Dr,91780,CA,Northern Cafe,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 286-1999,"9055 Las Tunas Dr, Ste 105",91780,CA,Bistro Na's,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 285-2828,9549 Las Tunas Dr,91780,CA,Bay Garden Cafe,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 280-2998,5733 Rosemead Blvd,91780,CA,Grand Harbor,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 872-0900,135 S San Gabriel Blvd Ste A,91776,CA,Wah Sing Dim Sum,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 766-1766,"227 W Valley Blvd, Ste 108-B",91776,CA,Kungfu Chef,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 714-3888,529 E Valley Blvd,91776,CA,Ludingji Noodles,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 656-6568,"529 E Valley Blvd, Ste 168",91776,CA,Wu Ming Hot Pot,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 572-3885,"1039 E Valley Blvd, Ste B102",91776,CA,Tasty Duck-Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(626) 325-8838,545 W Las Tunas Dr,91776,CA,Delicious Food Corner - San Gabriel,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 293-8128,"704 W Las Tunas Dr, Ste E3",91776,CA,Taipei Bistro,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 289-4889,251 W Bencamp St,91776,CA,Mon Land Hot Pot City,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 288-1158,"600 E Valley Blvd, Ste A",91776,CA,Dandan's Guilin Rice Noodle,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 287-0688,"633 S Blvd, Ste 104-105",91776,CA,"Indian, The Tavern",SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 284-8898,827 W Las Tunas Dr,91776,CA,Hong Kong Dim Sum House,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 283-5055,"529 E Valley Blvd, 138-B",91776,CA,Spicy Charm,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 280-0858,"529 E Valley Blvd, Ste 168",91776,CA,Da Han Fei Yang - Han Fat Sheep Hot Pot,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 782-7666,"120 N Blvd, Ste J",91775,CA,Tam's Noodle House,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 292-5858,7248 N Rosemead Blvd,91775,CA,Why Thirsty,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 899-8886,"8526 Valley Blvd, Ste 108",91770,CA,Mr Dragon Noodle House,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 789-1997,8766 Valley Blvd,91770,CA,New Kim Kee Noodle House,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(626) 573-8998,"8168 Garvey Ave, Ste B Rosemead",91770,CA,EAT Bistro,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 442-8999,9425 Valley Blvd,91770,CA,JTYH Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 280-8188,"7540 Garvey Ave, Ste A",91770,CA,Longo Seafood Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 265-1866,"8150 Garvey Ave, Ste 102",91770,CA,Lamb Lamb Meat Shop,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(909) 802-2088,969 E Holt Ave,91767,CA,Tweedy Panda,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,,(909) 861-9383,"1124 S Blvd, Town Center",91765,CA,Jade House Seafood & BBQ Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(909) 390-2888,3223 E Centrelake Dr Ontario,91761,CA,Panda Inn,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 703-4468,910 E Garvey Ave,91755,CA,Mei Wei Jin Hai,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 573-0691,"209 S Garfield Ave, Monterey Park",91755,CA,Cocary Shabu Shabu BBQ,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 872-0266,1790 W Garvey Ave A,91754,CA,Seorakasan Charcoal Bbq,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 766-1258,"128 N Garfield Ave, Unit B",91754,CA,Northern Cafe,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 282-1089,120 S Atlantic Blvd,91754,CA,Hot Pot Hot Pot,SDR Complete,Unqualified Lead Queue,Cannot Service Time Zone/ Busy Hours
3/22/2023,Telemarketer,,(951) 934-3061,"4910 Hamner Ave, Ste 130",91752,CA,Little Eastern Cafe - Permanently Closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,,(980) 288-8777,18797 Colima Rd,91748,CA,Chuan Men Er,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 965-8888,18043 Gale Ave,91748,CA,Love & Sweet,SDR Complete,Marketing Nurture Queue,Duplicate
3/22/2023,Telemarketer,,(626) 965-6822,"1015 S Nogales St, Ste 128",91748,CA,New Golden City,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 964-8858,"18406 Colima Rd, Ste B",91748,CA,Na Jia Cafe,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 912-1382,"18900 Gale Ave, Ste B",91748,CA,Kingswood Teppan Steak House,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 810-2233,"17515 Colima Rd, Ste B",91748,CA,Mama LuÃ¢â¬â¢s Dumpling House,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 731-3939,18207 Gale Ave,91748,CA,Liu Roast Fish-Ã¨â¬ÂÃ¥ËËÃ¥Â®Â¶,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 592-8803,17980 Castleton St,91748,CA,Luyu Dumplings,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 581-4372,"1722 Desire Ave, Ste 101",91748,CA,Ah-Lien Hot Pot,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 474-2470,18331 Colima Rd,91748,CA,Nice To Meet You,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 346-3110,"17883 Colima Rd, Ste D",91748,CA,Hanlin Tea Room,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 968-8886,1121 S Hacienda Blvd,91745,CA,Night Mitty,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,,(626) 961-0789,16409 Colima Rd,91745,CA,Cindy's Kitchen,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,,(209) 473-7454,1010 E March Ln,95210,CA,Luu's Chicken Bowl,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,,(651) 340-5866,603 7th St W,55102,MN,Tori,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,,(650) 832-1254,744 Laurel St,94070,CA,Sakura Teppanyaki and Sushi - San Carlos,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,,(650) 726-6336,400 Main St,94019,CA,Sushi Main Street,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,,(650) 691-1600,143 E El Camino Real,94040,CA,Nijiya Deli,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,,(650) 637-9793,894 Laurel St San Carlos,94070,CA,Owada,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,,(650) 391-9958,"10250 Santa Monica Blvd, Ste 2850",90067,CA,Ramen Nagi,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
4/4/2023,Telemarketer,,(650) 358-6900,1010 Park Pl,94403,CA,Genji Sushi Bars,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,,(650) 342-5202,1496 Old Bayshore Hwy,94010,CA,Benihana,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,,(650) 326-8676,"774 Emerson St, Whole Foods Market",94301,CA,Genji Sushi Bars,SDR Complete,Unqualified Lead Queue,Not a Restaurant
4/4/2023,Telemarketer,,(650) 315-2582,1401 Ave,94010,CA,C & C Curry House - Duplicate DO NOT CALL,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,,(650) 245-8697,66 21st Ave,94403,CA,Kinko Japanese Restaurant,SDR Complete,Unqualified Lead Queue,Not a Restaurant
