Created Date,Lead Source,Company / Account,Business Phone,Mobile - Primary,Street,Zip/Postal Code,State/Province (text only),Lead Status,Lead Owner,Unqualified Reason,Converted Date,Opportunity Name,Oppt Close Date
4/4/2023,Telemarketer,Sushi Q2 - Owings Mills,(410) 363-1878,,10999 Red Run Blvd,21117,MD,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Izakaya 88,(815) 394-0007,,293 Executive Pkwy,61107,IL,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Bistrozine,(814) 826-2492,,409 E Calder Way,16801,PA,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
4/4/2023,Telemarketer,Cox's Seafood Market,(813) 879-5084,,6821 N Dale Mabry Hwy,33614,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
4/4/2023,Telemarketer,Ato,(813) 602-2015,,5816 Goldenview Parkway,33544,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Beachwood Seafood Kitchen & Bar,(813) 537-8080,,4022 Tampa Rd,34677,FL,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
4/4/2023,Telemarketer,Poké Falls,(813) 528-8464,(347) 532-1558,3747 Bruce B Downs Blvd,33544,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Jacksons Bistro Bar & Sushi,(813) 277-0112,,"601 S Harbour Island Blvd, Ste 100",33602,FL,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
4/4/2023,Telemarketer,Secret Garden,(813) 228-0598,,505 N Florida Ave,33602,FL,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
4/4/2023,Telemarketer,Yatagarasu Ramen Bar,(812) 650-3374,,430 E Kirkwood Ave Unit 6,47408,IN,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Johnny's Grub to Go,18127201948,,3982 State Rd 46,47448,IN,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,2nd Language,(812) 401-2500,,"401 NW 2nd St, Ste A Evansville",47708,IN,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Surfsider Sushi Bar,(810) 377-0927,,7420 Huron Ave,48450,MI,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Restaurant Miwa,(808) 961-4454,,"1261 Kilauea Ave, Ste 230",96720,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Genki Sushi,(808) 942-9102,,"1450 Ala Moana Blvd, Ste 2096",96814,HI,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Sunlight Cafe,(808) 934-8833,,"1263 Kilauea Ave, Ste 280B",96720,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Oyster Hale by Crush,(808) 926-7674,,346 Lewers Street 2nd Urban Honolulu,96815,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Splash Bar,(808) 922-5811,,120 Kaiulani Ave,96815,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Kawaihae Kitchen,(808) 882-1511,,61-3665 Akoni Pule Hwy,96743,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Ka'ana Kitchen,(808) 879-1234,,3550 Alanui Dr,96753,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Asian Cuisine & Sushi Bar,(808) 877-7776,,65 W Kaahumanu Ave,96732,HI,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Kahului Ale House,(808) 877-0001,,355 E Kamehameha Ave,96732,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Ale House Restaurants & Sports Bar,(808) 877-0001,,355 E Kamehameha Ave,96732,HI,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,AMA Bar & Grill,(808) 875-4100,,4100 Alanui Dr,96753,HI,SDR Complete,Unqualified Lead Queue,Not a Restaurant
4/4/2023,Telemarketer,"Kym Bento Sushi, & Catering",(808) 845-8118,,"979 Robello Ln, Ste C",96817,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Aloha Pantry and Sushi,(808) 833-7775,,970 Ahua St,96819,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,The Dolphin,(808) 826-6113,,5-5016 Kuhio Hwy,96714,HI,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Poke Bowl,(410) 229-9911,,11205 York Rd,21030,MD,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
4/4/2023,Telemarketer,Sakura,(410) 203-0755,,10040 Baltimore National Pike,21042,MD,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Marketing Inbound,Yamato Japanese Restaurant,(409) 744-2742,,2104 61st St,77551,TX,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Maiwoo Kitchen-Permanently closed,(409) 296-1230,,46328 I-10,77665,TX,SDR Complete,Unqualified Lead Queue,Not a Restaurant
4/4/2023,Telemarketer,Greenfish,(408) 988-1411,,1992 Lafayette St,95050,CA,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,V Sushi,(408) 941-9888,,74 Ranch Dr,95035,CA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Enjoy Seoul,(408) 885-1298,,"979 Story Rd, Ste 7057",95122,CA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,House of Teriyaki,(408) 729-3886,,1196 N Capitol Ave,95132,CA,SDR Complete,Unqualified Lead Queue,Not a Restaurant
4/4/2023,Telemarketer,Well Bowlls,(408) 600-9589,,949 Ruff Dr Ca 95110,95110,CA,SDR Complete,Unqualified Lead Queue,Not a Restaurant
4/4/2023,Telemarketer,Sushi Totoro,(408) 453-4000,,"2050 Gateway Pl, Doubletree Hotel",95110,CA,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Airport Parking at Doubletree San Jose,(408) 453-4000,,2050 Gateway Pl,95110,CA,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Mori Kitchen,(408) 343-1148,,1000 S De Anza Blvd,95129,CA,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Go Fish Poke Bar,(408) 343-0988,,1183 S De Anza Blvd,95129,CA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Curry Life,(408) 320-1867,,3450 El Camino Real,95051,CA,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Nomikai,(408) 287-7199,,48 S 1st St,95113,CA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Curry Bento House,(408) 262-7888,,1191 E Calaveras Blvd,95035,CA,SDR Complete,Unqualified Lead Queue,Not a Restaurant
4/4/2023,Telemarketer,Daikichi Sushi,(408) 255-6699,,675 Saratoga Ave,95129,CA,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Lemongrass Grill Seafood & Bar,(808) 821-2888,,4 - 871 Kuhio Hwy,96746,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Time Zone/ Busy Hours
4/4/2023,Telemarketer,Koko i-naba Hawaii Kai,(808) 800-1609,,"7192 Kalanianaole Hwy, Ste E112",96825,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Kaleis Lunchbox Pukalani,(808) 793-0151,,55 St,96768,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Ã¢â¬ËÃÅlena by Chef Ron Simon,(808) 745-7777,,"650 Iwilei Rd, Ste 135",96817,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Tanaka Ramen & Izakaya,(808) 744-1231,,"590 Farrington Hwy, Ste 510",96707,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Bangkok Happy Bowl Thai Bistro and Sushi Bar,(808) 742-9888,,2360 Kiahuna Plantation Dr,96756,HI,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,The Beach House,(808) 742-1424,,5022 Lawai Rd,96756,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Seaview Terrace,(808) 742-1234,,"1571 Rd, Grand Hyatt Kauai Resort Spa",96756,HI,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,KuruKuru Sushi,(808) 739-5878,,4211 Waialae Ave,96816,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Kozo Sushi,(808) 739-2785,,625 Kapahulu Ave,96815,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Sushiya,(808) 735-9494,,"3506 Waialae Ave, Ste B",96816,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Daiichi Ramen,(808) 732-9898,,"4210 Waialae Ave, Ste 406",96816,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Goma Tei Ramen Kahala,(808) 732-9188,,"4211 Waialae Ave, Ste G07",96816,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Satori,(808) 727-9638,,3655 Baldwin Ave,96768,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Musubi Cafe Iyasume Store - Kahala,(808) 724-3229,,"4211 Waialae Ave, Ste G19",96816,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Highway Inn,(808) 677-4345,,"94-830 Moloalo St, Ste 101",96797,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Waikele Country Club Restaurant,(808) 676-9000,,94-200 Paioa St,96797,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Roy's Ko Olina,(808) 676-7697,,"92-1220 Aliinui Dr, Ko Olina Golf Club",96707,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,En Fuego Grill,(808) 674-8805,,"590 Farrington Hwy, Bldg C-1, Ste 534",96707,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Time Zone/ Busy Hours
4/4/2023,Telemarketer,Mamaya Kapolei,(808) 674-4440,,"590 Farrington Hwy, Space 225",96707,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Restaurant Kuni & Lounge,(808) 671-1100,,94-210 Leokane St,96797,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Miso Phat,(808) 669-9010,,"4310 Lower Honoapiilani Rd, Ste 111",96761,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Sansei Seafood Restaurant & Sushi Bar,(808) 669-6286,,600 Office Rd,96761,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Okazuya & Deli Honokowai,(808) 665-0512,,"3600D Lower Honoapiilani Rd, Ste R",96761,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Saito & Pho Restaurant III,(808) 626-6622,,95-1830 Meheula Pkwy,96789,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Genius Lounge,(808) 626-5362,,"346 Lewers St, Fl- 3",96815,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Sushiman Wahiawa,(808) 621-8811,,823 California Ave,96786,HI,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,California Beach Rock n' Sushi,(808) 597-8000,,98-151 Pali Momi St,96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,TangÃÂ¶ Contemporary CafÃÂ©,(808) 593-7288,,"1288 Ala Moana Blvd, Ste 120",96814,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Genki Sushi - Ward Center,(808) 591-5600,,"1200 Ala Moana Blvd, Ste 408, Ward Ctr",96814,HI,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Chef Chai,(808) 585-0011,,1009 Kapiolani Blvd,96814,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Aloha Sushi,(808) 531-8829,,"1001 Bishop St, Ste 107",96813,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Sabal,(808) 531-0444,,"700 Bishop St, Topa Financial Tower",96813,HI,SDR Complete,Unqualified Lead Queue,Not a Restaurant
4/4/2023,Telemarketer,Honolulu Sushi,(808) 528-4441,,"745 Keeaumoku St, Ste 103",96814,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Sushi Man,(808) 524-8822,,1249 Wilder Ave,96822,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Mamaya Pearl Kai,(808) 492-1863,,"98-199 Kamehameha Hwy, Unit A-7B",96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,California Grill,(407) 934-7639,,4600 N World Dr,32830,FL,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
4/4/2023,Telemarketer,Izzi Korean Kitchen,(407) 850-5088,,"1700 W Sand Lake Rd, Ste D124",32809,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Yak & Yeti Restaurant - DisneyLand,(407) 824-9384,,775 Disneys Animal Kingdom Theme Park Werikhe Way,32830,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Caoba Restaurant & Lounge,(407) 816-3499,,5731 S Orange Blossom Trl,32839,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,The Escobar Kitchen Latin Chinese,(407) 653-9174,,13024 Narcoossee Rd,32832,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Sus Hi Eatstation,(407) 637-5128,,1052 State Road 436,32707,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Gyu-Kaku Japanese BBQ,(407) 613-5056,,"7858 Turkey Lake Rd, Ste 100",32819,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Hawaii Grill & Sushi,(407) 593-0078,,4423 13th St,34769,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Hinode,(407) 542-1686,,"1016 Lockwood Blvd, Ste 160",32765,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Orchid Court Lounge & Sushi Bar,(407) 503-3000,,"6300 Hollywood Way, Loews Royal Pacific Resort",32819,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Island Dining Room,(407) 503-3000,,"6300 Hollywood Way, Loews Royal Pacific Resort",32819,FL,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Takumi Ramen,(407) 440-4800,,"486 N Orange Ave, Ste 8",32801,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Sushi world - Permanently Closed,(407) 300-3640,,5010 US-27 N,34714,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
4/4/2023,Telemarketer,Kobe Japanese Steakhouse - phone machine,(407) 208-9062,,11609 E Colonial Dr,32817,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
4/4/2023,Telemarketer,Rebel Roots Kitchen,(406) 897-4898,,125 Central Ave,59937,MT,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Kyoto Sushi & Bento,(808) 488-9946,,"98-1005 Moanalua Rd, Ste 142C",96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Ezogiku,(808) 488-9850,,"98-020 Kamehameha Hwy, Waimalu Shopping Center",96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Goma Tei Ramen Pearlridge,(808) 488-9188,,98-1005 Moanalua Rd,96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Curry House CoCo Ichibanya,(808) 488-6659,,98-199 Kamehameha Hwy,96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Spicy Ahi & BBQ,(808) 488-4851,,"98-1254 Kaahumanu St, Ste 150",96782,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Shiro's Saimin Haven,(808) 488-4834,,98-020 Kamehameha Hwy,96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,IchiBen,(808) 488-4200,,"98-1258 Kaahumanu St, Ste B-06",96782,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Ninja Sushi,(808) 487-9797,,"98-150 Kaonohi St, Ste B101",96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Ohana BBQ & Sushi,(808) 487-6689,,98-042 Kamehameha Hwy,96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Kabuki Restaurant,(808) 487-2424,,98-020 Kamehameha Hwy,96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Pearl Country Club Restaurant,(808) 487-1558,,98-535 Kaonohi St Aiea,96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Gyotaku Japanese Restaurant,(808) 487-0091,,98-1226 Kaahumanu St,96782,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Tadashi,(808) 485-8535,,"98-199 Kamehameha Hwy, Ste C5",96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Genki Sushi,(808) 485-5801,,"98-1005 Moanalua Rd, Ste 801",96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Aloha Sushi,(808) 485-1155,,98-1005 Moanalua Rd,96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Aloha Salads,(808) 484-7811,,98-1008 Moanalua Rd,96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,KuruKuru Sushi,(808) 484-4596,,98-199 Kamehameha Hwy,96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Koromo,(808) 468-1919,,"98-1005 Moanalua Rd, Ste 545",96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,BeniCo Bentos,(808) 452-4314,,723 Umi St,96819,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Izakaya Agaru,(808) 425-4568,,"355 Royal Hawaiian Ave, Ste 201",96815,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Time Zone/ Busy Hours
4/4/2023,Telemarketer,Onoya Ramen,(808) 425-4415,,"611 Kapahulu Ave, Ste 2",96815,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
4/4/2023,Telemarketer,Pa's Pizza & Hot Subs,(910) 673-3848,,5461 Nc 211 Hwy West End,27376,NC,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Cherry Blossom Sushi,(910) 636-3090,,"8 Pavilion Ave S, Unit 7 Carolina Beach",28428,NC,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Mikoto Express,(910) 521-0068,,412 W 3rd St,28372,NC,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Tengu Japanese Steakhouse,(910) 457-9398,,4956 Long Beach Rd SE,28461,NC,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Jikan Japanese Restaurant,(909) 945-2818,,"3495 Concours St, Ste E",91764,CA,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Bubble 1A,(909) 931-0731,,"140 S Mountain Ave, Ste B",91786,CA,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Western Maki,(909) 873-0613,,535 S Riverside Ave,92376,CA,SDR Complete,Unqualified Lead Queue,Not a Restaurant
4/4/2023,Telemarketer,Kosuke Ramen,(909) 719-9066,,"4210 Inland Empire Blvd, Unit D",91764,CA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,3ninjas Curbside and Catering,(509) 768-3613,,1198 W Summit Pkwy,99201,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Genji Sushi Bars,(508) 628-9525,,575 Worcester Rd,1701,MA,SDR Complete,Unqualified Lead Queue,Not a Restaurant
4/4/2023,Telemarketer,Ocean Sushi,(507) 961-1266,,"1213 Gilmore Ave, Ste T9",55987,MN,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Kohnami,(505) 984-2002,,313 S Guadalupe St,87501,NM,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,El Viejon Mariscos & Sushi,(909) 682-8845,,10076 Cedar Ave,92316,CA,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Ojiya Sushi & Dining,(909) 606-8638,,"4183 Pkwy, Ste J & K",91709,CA,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Uminoya ramen,(909) 517-3614,,"5420 Philadelphia St, Unit C",91710,CA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Krispy Rice,(909) 463-0092,,7910 Kew Ave,91739,CA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Emporio Sushi Y Mariscos- Fontana,(909) 371-0086,,"9765 Sierra Ave, Unit K",92335,CA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Ramen Masuta,(909) 333-2542,,"11815 E Foothill Blvd, Ste C",91730,CA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Poki Maki by Mr.7,(909) 257-8675,,1225 N Grand Ave,91789,CA,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
4/4/2023,Telemarketer,Stone House at Stirling Ridge,(908) 754-1222,,50 Stirling Rd,7059,NJ,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
4/4/2023,Telemarketer,Hiroshi Sushi of Hillsborough,(908) 707-2050,,2179 Camplain Rd,8844,NJ,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Arirang Hibachi Steakhouse,(908) 518-9733,,1230 Route 22 West,7092,NJ,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
4/4/2023,Telemarketer,Mizu Sushi,(908) 272-7888,,103 N Union Ave,7016,NJ,SDR Complete,Unqualified Lead Queue,Duplicate
4/4/2023,Telemarketer,Sakura Asian Bistro,(907) 754-2237,,"1000 Arlberg Ave, Alyeska Resort",99587,AK,SDR Complete,Unqualified Lead Queue,Not a Restaurant
