Date,Extension Channel,Channel Collected,Campaign Sent,Campaign_by_Month,Campaign_Tags,Extension Number,Phone,Lead Status,Rejected Reason,Unqualified Reason,SDR,Owner Name,Restaurant Name,Restaurant Number,Cuisine Type,"Pickup/
Delivery",State,前台情况,SF Link
2023-10-19,Google SEM,DM,Mkt_PaidSearch_Google_AllCampaigns,oct-drop2,NA,,,Inbound Qualified,NA,NA,Eelin,,New Asia Buffet,,NA,Pickup,LA,"林老板,  buffet, 可是满多的外卖， 一天10-20多单, 想了解收费，操作，和如果一些不是外卖单我们会怎样处理",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b00001xKJvHEAW/view
2023-10-19,DM,DM,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop2,oct_freetrail,,,Rejected,No interest to talk to sales,NA,Kelvin,,NA,,中餐,Delivery,NA,"收到广告，老板不给名字和餐馆号码，一直问关于收费，说了大概7%，老板说很贵，他的营业额大概有5w, 说了免费试用活动，简单介绍我们的服务，餐馆24h, 有问到信用卡的费率，说了需要经理看了餐馆实际情况而定然后回电，盖了两次电话很不耐烦。",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b00001zSQEwEAO/view
2023-10-19,DM,NA,Mkt_DM_Snowflake_Migration,oct-drop2,NA,,,Unqualified,NA,Current Client,Kelvin,,NA,,NA,NA,NA,老板娘说他要关掉食客通，让他联系负责的经理，一直要求我们关掉，他之前已经没用我们的服务了，他说已经几个月打扰了他的餐馆号码，给了餐馆号码，手机号也搜不到，让他联系2220,NA
2023-10-19,SMS,DM,Mkt_SMS_Internal_General,oct-drop2,NA,,,Inbound Qualified,NA,NA,Sean,,NA,,中餐,Pickup,NA,时常看到我们广告偶尔收到电话 也有收到DM，之前的前台辞职了 打过来想询问怎么收费的。一天电话单大概有50单。现在回电,https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025ID5TEAW/view
2023-10-18,SMS,DM,Mkt_SMS_Internal_General,oct-drop2,NA,,,Inbound Qualified,NA,NA,Eelin,,Imperial Pho,,越南餐,Pickup,TX,"陈小姐, 8325030453, 老板娘目前有前台可是不稳定，有时来有时没来。 也有编班的工作人员。 老板娘有兴趣pt",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025YRG0EAO/view
2023-10-16,DM,telemarketer,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Unqualified,NA,Duplicate,Eelin,,Qing Mu,,NA,NA,NA,"customer call in verified are we have a AE is call Zhigang, because worry is scammer",NA
2023-10-16,DM,NA,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Unqualified,NA,Opt-out,Yannie,,Sushi Ya 2,,NA,NA,NA,老板态度很不好一直投诉骂粗话说不要再发垃圾广告、短信给他，他的网站有很多好评不需要我们的服务，为什么还要花钱用我们的服务，说了很多次还要收到广告，他说他很忙不要再收到了还要丢这些垃圾,https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000021pBnjEAE/view
2023-10-15,Google SEM,DM,Mkt_PaidSearch_Google_AllCampaigns,oct-drop1,NA,,,Inbound Qualified,NA,NA,Eelin,,LINGLING CHINESE,,中餐,Pickup,NY,"高老板,  有兴趣知道优惠和价钱，老板问了几个问题，要我们确认的
1. 老板要知道突然时间繁忙时，我们是怎样控制那个延迟准备时间。
2. 一天大概70单, 现在他请part time, 一个时间 $17，用我们会便宜过这个价钱吗？",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b00001xKENTEA4/view
2023-10-14,DM,DM,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Rejected,No interest to talk to sales,NA,Kelvin,,Happy Times Pizza,,中泰餐,Delivery,CANADA ONTARIO,"说英文，老板说他看到邮箱收到传单全是中文，好奇我们是做什么，简单介绍我们的服务，canadian chinese thai cuisine, 外卖(Doordash,ubereat), 说了收费大概7%，他说只是问问而已，不给餐馆号码，对我们服务没兴趣",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025P1jNEAS/view
2023-10-14,DM,DM,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Inbound Qualified,NA,NA,Kelvin,,HONGKONG GARDEN,,中餐,Delivery,MN,"外卖（Doordash,ubereat,自己也有driver）, 之前有另一个餐馆开通过，想要在这间餐馆免费试用一个月，今天什么时间都方便，现在回电也行",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b00001xKKvwEAG/view
2023-10-13,DM,NA,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Unqualified,NA,Lead Does Not Have Phone Ordering Business,Sean,,NA,,NA,NA,NA,老板娘以为我们是整合uber doordash 的平台，店里也没电话单 客人打过来 是发二维码 让他们在线上点餐 付款之后才过来店里拿 或是 online 送餐，二维码是用着叫 39mi？的公司。平时也没几个客人打到店里来。,NA
2023-10-12,DM,NA,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Inbound Qualified,NA,NA,Eelin,,SPRING GARDEN CHINESE RESTAURANT,,中餐,Pickup,NC,"9802342208， 老板娘打进来指明要找jessica, 说7月时jessica 联系30天免费试用，她现在要签下，问要多少天可以发设备给她，要求jessica,尽快联系",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000023k4WyEAI/view
2023-10-12,DM,NA,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Inbound Qualified,NA,NA,Eelin,,FRUITVALE KITCHEN,,中餐,Pickup,CA,"餐馆差不多要开了，要试用skt, 要了解价钱，操作， 麻烦业务经理回电",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025ObwOEAS/view
2023-10-12,DM,NA,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Abandoned,NA,NA,Sean,,NA,,NA,NA,NA,picked up but no one speaking，CB forwarded to voicemail,NA
2023-10-11,DM,DM,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Rejected,No interest to talk to sales,NA,Kelvin,,NA,,日餐,Delivery,NA,"收到flyer, 他误会我们的服务是帮忙推广餐馆，给他带来流量，他以为只要点进我们的链接就能注册了，也有提到我们是否有app平台推广他的餐馆，问了flyer哪一个部分让他误会了，老板给不出答案，说了我们是代接餐馆号码，简单介绍我们的服务，餐馆目前足够人手，需要时会联系",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025OLskEAG/view
2023-10-11,Influencer,DM,Mkt_Influencer_Youtube_General,oct-drop1,NA,,,Inbound Qualified,NA,NA,Kelvin,,CHINA FLAVOR,,中餐,Delivery,MI,"广东话，国语也行，之前一直收到广告但是生意好不需要我们的服务，外卖（Grubhub,Doordash）,之前餐馆被进贼然后机器被弄坏，现在他提早关门，导致生意不好，现在修好了，想让我们接电话，他想要让我们都接confirmation order的电话，他有另一个餐馆在3miles以内，Colala Express。他晚上会在另一家店，他想要把单子都打到两边，2间都让我们接，不介意多收钱，只要能做到就好，（不确定他为何要这样做，ae可以问问看）说了会通知经理，让他看看如何帮到，他不给手机号，让我们联系餐馆号码，他每天都会在，现在回电",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b00001xKFmREAW/view
2023-10-10,DM,NA,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Inbound Qualified,NA,NA,Yannie,,NA,,中餐,Pickup,NA,有人联系他关于免费试用的活动，现在有老外帮忙接电话，想要了解收费多少和如何参与免费试用的活动，现在回电,https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000021NZbcEAG/view
2023-10-10,DM,DM,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Inbound Qualified,NA,NA,Kelvin,,Dover Kam Kitchen,,美式中餐,Delivery,Canada,"广东话，国语也行，外卖（skip合作），看到免费试用的活动，简单介绍我们的操作，强调客人打到餐馆会转给我们，而不是打skt的电话，他好像还不是很明白（可以再解释), 老板有提到他的英文不好（可以抓住痛点说我们可以接），说了收费大概7%，需要看平均单和菜单，收费是每个月结账，有个partner，现在可以回电",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025O8AmEAK/view
2023-10-10,DM,NA,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Abandoned,NA,NA,Eelin,,NA,,NA,NA,NA,"rang 1 second, call back twice is voicemail",NA
2023-10-10,Google SEM,DM,Mkt_PaidSearch_Google_AllCampaigns,oct-drop1,NA,,,Inbound Qualified,NA,NA,Sean,,NA,,中餐,NA,NA,有做外送但是不多 都是自己送。电话但多数不太确定 说是应该有30-40单左右。想了解skt是因为是想提升餐厅经营，想看做个对比用skt和请人的稳定/经营成本。想了怎么收费 现在回电,https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025OAKuEAO/view
2023-10-08,DM,NA,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Rejected,No interest to talk to sales,NA,Yannie,,NA,,NA,NA,NA,老板想接手另外一家餐馆，简单咨询了收费，如何操作，什么机器，身边朋友都有用着我们的服务感觉不错，但是听到说网线时常断网，接手餐馆后打算电话都让我们来接，到时老板会再发菜单给我们,NA
2023-10-07,DM,NA,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Abandoned,NA,NA,Kelvin,,NA,,NA,NA,NA,ring 5 seconds hanged up ，CB forwarded to voicemail,NA
2023-10-06,SMS,DM,Mkt_SMS_Internal_General,oct-drop1,NA,,,Inbound Qualified,NA,NA,Kelvin,,Dynasty Restaurant-Newnan,,中餐,Delivery,GA,"外卖都只让Doordash,Ubereat送，有请前台接电话，不过忙的时候就接不来，有说了送餐服不过对我们接电话的服务比较感兴趣，毕竟他知道我们在这行有经验，简单介绍如何操作，对pt比较感兴趣，介绍了pt服务可以挑忙的时间帮忙，有提到免费试用活动，要了我的名字，让经理现在可以回电",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000021NZm7EAG/view
2023-10-06,SMS,DM,Mkt_SMS_Internal_General,oct-drop1,NA,,,Inbound Qualified,NA,NA,Sean,,NA,,中餐,Pickup,seattle,收到免费试用DM，前台忙不过来，所以打过来问问免费试用是怎么样/然后我们是怎么接单。餐馆外卖为主，送餐都是走doordash ubereat，营业额少说有4-5w。现在可以回电,https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025NMjREAW/view
2023-10-05,DM,DM,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Inbound Qualified,NA,NA,Eelin,,China Wok,,中餐,Delivery,NJ,"主要询问delivery services, 告知需要用我们skt 服务我们才提供这个delivery services. 老板娘要了解收费和delivery, 老板娘的店是做中餐，来取和送餐都有",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b00001zSR6cEAG/view
2023-10-05,DM,NA,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Unqualified,NA,Not a Restaurant,Eelin,,NA,,NA,NA,NA,phone machine,NA
2023-10-05,DM,SMS,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Rejected,No interest to talk to sales,NA,Kelvin,,NA,,中日餐,Delivery,NJ,还没接手餐馆，预计11月中旬营业，简单介绍了我们的服务如何操作，介绍pt服务，说了4.5小时，可以监听，接错单如何处理，说了收费大概7%左右，他觉得有点高，说了免费试用的活动，只是打来咨询而已，需要会再联系,https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025N4WWEA0/view
2023-10-05,DM,NA,Mkt_DM_Snowflake_Migration,oct-drop1,NA,,,Unqualified,NA,Null,Sean,,NA,,NA,NA,NA,ring 6 seconds hanged up,NA
2023-10-05,DM,NA,Mkt_DM_Snowflake_MooncakeV2,oct-drop1,NA,,,Unqualified,NA,Null,Sean,,NA,,NA,NA,NA,ring 5 seconds hanged up ，CB forwarded to voicemail,NA
2023-10-05,DM,NA,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Inbound Qualified,NA,NA,Sean,,NA,,中餐,Pickup,NA,送餐都是走online。之前有一直收到我们广告。一个月营业额4-5w电话单有一半 差不多 但是不太确定。打过来想询问看看收费怎么样的，如果合适的话 打算skt帮忙接电话 老板娘专注出餐和打包。告知费率6.99% ，这个月有优惠(没确实说什么优惠)。老板娘说先加她微信(手机号) 发个资料给他看看 因为要和她姐姐讨论一下,https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025N5P1EAK/view
2023-10-04,DM,DM/ SMS,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Inbound Qualified,NA,NA,Eelin,,NEW CHINA,,中餐,Pickup,AL,"兴趣pt, 目前有用 ubereat, 兴趣pt, 想了解收费，和目前有什么优惠, 老板要求业务经理联系，打去他不得空，就请晚上再试",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b00001xKGWnEAO/view
2023-10-04,DM,DM,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Rejected,No interest to talk to sales,NA,Eelin,,NA,,亚洲餐,NA,NA,老板要找Beyond man， 不是我们skt,NA
2023-10-04,DM,DM,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Inbound Qualified,NA,NA,Kelvin,,SIMPLYTHAI,,泰餐,Delivery,IL,"(只会说英文) 餐馆隔壁在用着我们的服务了，所以有兴趣想要试看，前台自己接电话而已，介绍了pt服务，简单介绍我们如何操作，说了免费试用的活动，让经理晚上9点CDT，10点EST回电,他什么时间都ok,只要不是rush hour就好",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b00001xKIysEAG/view
2023-10-03,DM,DM,Mkt_General_All_Migration,oct-drop1,NA,,,Rejected,No interest to talk to sales,NA,Kelvin,,KING DOH RESTAURANT,,中餐,Delivery,MO,"经常收到广告，堂吃外卖，外卖一天才7-8单而已(Doordash)，白区，前台自己接，也有请pt帮忙，介绍了pt服务可以挑忙的时间帮忙，有提到周五,六,日比较忙。有问到收费，说了大概7%，需要看菜单和餐馆实际情况而定，有单才收，confirmation order不收。有说免费试用的活动，老板只是咨询而已，说要让经理回电可是不愿意，要自己回电。",https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b00001xKKnHEAW/view
2023-10-03,WeChat - Ads,DM,Mkt_WeChatAds_WeChat_General,oct-drop1,NA,,,Inbound Qualified,NA,NA,Yannie,,NA,,中餐,Pickup,Florida,老板说前台不稳定想了解我们的服务，咨询了价格；由于老板地区哪里下雨，线路不是很好；所以有些资料没有问到，老板说现在很忙，明天大概1pm这样才联系他,https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025MbXYEA0/view
2023-10-03,DM,DM,Mkt_DM_Snowflake_OctoberFreeTrial,oct-drop1,oct_freetrail,,,Inbound Qualified,NA,NA,Kelvin,,KING WOK,,中餐,Delivery,NJ,前台自己和2个小孩接，晚餐时间会忙得接不来，介绍了pt服务可以挑忙的时间帮忙，老板说家人朋友没有用过所以比较担心，说了有免费试用可以试看能不能帮到，简单介绍了如何操作，说了有押金(没说$500). 要咨询收费，让经理6.30pm回电，忙的话再约时间他都ok,https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b00001xKOubEAG/view
2023-10-02,DM,NA,Mkt_DM_Snowflake_MooncakeV1,oct-drop1,NA,,,Unqualified,NA,Not a Restaurant,Yannie,,NA,,NA,NA,NA,looking for job,NA
2023-10-02,DM,DM,Mkt_DM_Snowflake_MooncakeV1,oct-drop1,NA,,,Inbound Qualified,NA,NA,Eelin,,98 SUPER PANDA,,中餐,Delivery,CA,老板要了解我们的收费，服务，和如何接单，刚要开始解释，老板说他在忙，要求业务经理明天早上才打给他，老板说可以让业务经理先开下他的menu (https://www.98superpanda.ca/),https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025MMDpEAO/view
2023-10-02,DM,DM,Mkt_DM_Snowflake_MooncakeV1,oct-drop1,NA,,,Inbound Qualified,NA,NA,Yannie,,NA,,中餐,Pickup,CO,餐馆经营不到一年，现在有一位前台帮忙，想了解我们的服务，一天差不多有十几个电话单；咨询如何操作，什么机器，提及到免费试用的活动；明天3pm左右联系,https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000022FmDdEAK/view
2023-10-02,https://getskt.com/,DM/TK,Mkt_SEO_Internal_AllTraffic,oct-drop1,NA,,,Inbound Qualified,NA,NA,Yannie,,NA,,中餐,Pickup,KS,一天的电话单有十几20通；现在有一位pt的前台，最近也不好请人，老板娘想到电话让我们来接，前台工作老板娘自己做，咨询了如何操作，收费大概在7%这样，现在联系,https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025MORsEAO/view
2023-10-02,DM,Email,Mkt_DM_Snowflake_MooncakeV1,oct-drop1,NA,,,Inbound Qualified,NA,NA,Yannie,,NA,,中餐,Delivery,AZ,Mr. Hu Kai；email； 中餐；来取；收到我们的email想要了解更多我们的服务；现在回电（老板只会说英文）,https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b000025BlaAEAS/view
2023-10-01,-,youtube/ DM,Campaign Mapping,oct-drop1,NA,,,Inbound Qualified,NA,NA,Eelin,,Gee N Jays,,美式中餐,Pickup,IL,老板要询问我们的收费， 信用卡手费等等的。 老板有提到，他们的顾客多数讲西班牙语。要求业务经理联系,https://wondersco.lightning.force.com/lightning/r/Lead/00Q8b00001xKJA9EAO/view
