Snowball Map,List Source,Restaurant Name,Address,City,State,Phone,Zipcode,First Name,Last Name,Employee Count Est.,Small Business Entrepreneur Indicator,Year Established,Ethnic Code Desc
91828,Yelp Greendot (Q42022),ROCK N ROLL SUSHI - CYPRESS,12361 BARKER CYPRESS RD STE 900,CYPRESS,TX,3463798317,77429-8385,NA,NA,NA,NA,NA,Japanese
91829,Yelp Greendot (Q42022),ROCK N ROLL SUSHI - DESTIN,"32541-3484, STE B-108",DESTIN,FL,8502794239,32541,RODNEY,SHAFFER,1,N,NA,Japanese
91830,Yelp Greendot (Q42022),ROCK N ROLL SUSHI - DONELSON,2266 LEBANON PIKE,NASHVILLE,TN,6159224711,37214-2423,NA,NA,NA,NA,NA,Japanese
91831,Yelp Greendot (Q42022),ROCK N ROLL SUSHI - FOLEY,2601 S MCKENZIE ST STE 110,FOLEY,AL,2519434648,36535-3452,NA,NA,7,Y,NA,Japanese
91832,Yelp Greendot (Q42022),ROCK N ROLL SUSHI - GULF BREEZE,32563-5718,GULF BREEZE,FL,8505655300,32563,NA,NA,NA,NA,NA,Japanese
91833,Yelp Greendot (Q42022),ROCK N ROLL SUSHI - HENDERSONVILLE,217 INDIAN LAKE BLVD,HENDERSONVILLE,TN,6157573313,37075-1505,NA,NA,NA,NA,NA,Japanese
91834,Yelp Greendot (Q42022),ROCK N ROLL SUSHI - MCDONOUGH,1104 HIGHWAY 20 W,MCDONOUGH,GA,4702036200,30253-6520,NA,NA,NA,NA,NA,Japanese
91835,Yelp Greendot (Q42022),ROCK N ROLL SUSHI - PACE,"32571-2511, UNIT A",PACE,FL,8508894252,32571,NA,NA,NA,NA,NA,Japanese
91836,Yelp Greendot (Q42022),ROCK N ROLL SUSHI - SPRING,20071 I-45 N,SPRING,TX,3462687050,77388,NA,NA,NA,NA,NA,Japanese
91837,Yelp Greendot (Q42022),ROCK N ROLL SUSHI JACKSON,2046 PLEASANT PLAINS EXT RD STE A,JACKSON,TN,7312401400,38305-6007,NA,NA,NA,NA,NA,Japanese
91838,Yelp Greendot (Q42022),ROCK N ROLL SUSHI- D'LBERVILLE,"39540-5368, STE F,",DIBERVILLE,MS,2289677919,39540,CIN,TUANG,8,Y,NA,Japanese
91839,Yelp Greendot (Q42022),ROCK N ROLL SUSHI- STOCKBRIDGE,1580 HUDSON BRIDGE RD STE D,STOCKBRIDGE,GA,4708781881,30281-5006,NA,NA,NA,NA,NA,Japanese
91840,Yelp Greendot (Q42022),ROCK N' ROLL SUSHI,36 DEXTER AVE APT 108,MONTGOMERY,AL,3343561833,36104-3746,NA,NA,NA,NA,NA,Japanese
91841,Yelp Greendot (Q42022),ROCK N' ROLL SUSHI,1470 TAYLOR RD STE 108,MONTGOMERY,AL,3343563641,36117-3747,NA,NA,NA,NA,NA,Japanese
91842,Yelp Greendot (Q42022),ROCK SAN,5238 DE ZAVALA RD STE 124,SAN ANTONIO,TX,2106412989,78249-1732,NIRAKONE,NIRAVONA,12,Y,NA,Japanese
91843,Yelp Greendot (Q42022),ROCK-N-ROLL SUSHI,323 19TH ST W,JASPER,AL,2052955073,35501-5323,NA,NA,7,Y,NA,Japanese
91844,Yelp Greendot (Q42022),ROCK-N-ROLL SUSHI,504 BROAD ST,GADSDEN,AL,2564673225,35901-3720,KRIS,ROBERTS,7,Y,NA,Japanese
91845,Yelp Greendot (Q42022),ROCK-N-ROLL SUSHI,6345 AIRPORT BLVD STE A,MOBILE,AL,2512870555,36608-3127,NA,NA,NA,NA,NA,Japanese
91846,Yelp Greendot (Q42022),ROCK-N-SAKE BAR & SUSHI,2913 METAIRIE RD,METAIRIE,LA,5042679761,70001-5310,STEPHANIE,BENT,9,Y,NA,Japanese
91847,Yelp Greendot (Q42022),ROCK-N-SAKE BAR & SUSHI,107 STONEMONT RD,LAFAYETTE,LA,3374088920,70508-6038,EZAIRIS,NIEVES,11,Y,NA,Japanese
91848,Yelp Greendot (Q42022),ROCKFISH SEAFOOD & GRILL,4740 STATE HIGHWAY 121 STE 400,LEWISVILLE,TX,9726683474,75056-2918,NA,NA,NA,NA,NA,Cajun Seafood
91849,Yelp Greendot (Q42022),ROCKFISH SEAFOOD AND GRILL,2780 S CENTRAL EXPY,MCKINNEY,TX,9725422223,75070-4340,STERLING,WELLS,93,N,NA,Cajun Seafood
91850,Yelp Greendot (Q42022),ROCKFISH SEAFOOD AND GRILL - FRISCO,9179 DALLAS PKWY STE 170,FRISCO,TX,4692878793,75033-4128,JOAN,WIDMAN,5,Y,NA,Cajun Seafood
91851,Yelp Greendot (Q42022),ROCKFISH SEAFOOD GRILL,275 W CAMPBELL RD STE 115,RICHARDSON,TX,9723177744,75080-8017,NA,NA,26,N,NA,Cajun Seafood
91852,Yelp Greendot (Q42022),ROCKFISH SEAFOOD GRILL,7639 CAMPBELL RD STE 800,DALLAS,TX,9722678979,75248-1703,TONY,ARKOUCH,132,N,NA,Cajun Seafood
91853,Yelp Greendot (Q42022),ROCKFISH SEAFOOD GRILL,3785 S COOPER ST,ARLINGTON,TX,8174199988,76015-3414,BENJAMIN,KLIMEK,93,N,NA,Cajun Seafood
91854,Yelp Greendot (Q42022),ROCKFISH SEAFOOD GRILL,228 STATE ST,SOUTHLAKE,TX,8174420131,76092-7602,JACK,LAYMAN,116,N,NA,Cajun Seafood
91855,Yelp Greendot (Q42022),ROCKFISH SEAFOOD GRILL,5500 FM 1960 RD W,HOUSTON,TX,2815872900,77069-4304,SAAID,ANDREE ALVAREZ,87,N,NA,Cajun Seafood
91856,Yelp Greendot (Q42022),ROCKIN' CAJUN SEAFOOD AND GRILL,940 E DOMINGUEZ ST STE C,CARSON,CA,3109659799,90746-7206,TERESA,ARRIOLA,8,Y,NA,Cajun Seafood
91857,Yelp Greendot (Q42022),ROCKIN' CRAWFISH - CONCORD,1847 WILLOW PASS RD STE D,CONCORD,CA,9258223892,94520-2573,JENNIFER,LE,8,Y,NA,Cajun Seafood
91858,Yelp Greendot (Q42022),ROCKMEISHA,200 1ST AVE APT 6,NEW YORK,NY,2126757775,10009-3741,TOSHIAKI,KONDO,1,Y,NA,Japanese
91859,Yelp Greendot (Q42022),ROCKS LANDING BAR & GRILLE,506 CHARTIERS AVE FL GROUND,MC KEES ROCKS,PA,4128755809,15136-3822,SAMPSON,WOODSON,4,Y,NA,Cajun Seafood
91860,Yelp Greendot (Q42022),ROCKSTAR SHRIMP,767 W BLAINE ST STE C,RIVERSIDE,CA,9515308620,92507-3930,BETTY,NGUYEN,2,Y,NA,Cajun Seafood
91861,Yelp Greendot (Q42022),ROCKWELL REPUBLIC,45 DIVISION AVE S,GRAND RAPIDS,MI,6165513563,49503-4217,NA,NA,4,Y,NA,Japanese
91862,Yelp Greendot (Q42022),RODAIR BAR AND GRILL,6701 JADE AVE,PORT ARTHUR,TX,4095484242,77640-1324,NA,NA,NA,NA,NA,Cajun Seafood
91863,Yelp Greendot (Q42022),ROGÇÖS BAR & GRILL,104 S WASHINGTON AVE,CLEVELAND,TX,8324805393,77327-4415,NA,NA,NA,NA,NA,Chinese
91864,Yelp Greendot (Q42022),ROGUE SUSHI,2039 REDWOOD AVE,GRANTS PASS,OR,5416608369,97527-6233,NA,NA,NA,NA,NA,Japanese
91865,Yelp Greendot (Q42022),ROJI RAMEN,4066 PIEDMONT AVE,OAKLAND,CA,5105965019,94611-5221,NA,NA,NA,NA,NA,Japanese
91866,Yelp Greendot (Q42022),ROK EATERY,882 W 7TH ST STE 12,SAINT PAUL,MN,6515287273,55102-3337,NA,NA,NA,NA,NA,Japanese
91867,Yelp Greendot (Q42022),ROKA AKOR - HOUSTON,2929 WESLAYAN ST STE 100,HOUSTON,TX,7136221777,77027-2031,JOHN,KAPOOR,5,Y,NA,Japanese
91868,Yelp Greendot (Q42022),ROKU RAMEN,333 W SAINT LOUIS AVE,LAS VEGAS,NV,7029083343,89102-4709,NA,NA,NA,NA,NA,Japanese
91869,Yelp Greendot (Q42022),ROKYO GOURMET RAMEN TRUCK,2617 STINGLE AVE,ROSEMEAD,CA,8188501506,91770-3326,NA,NA,NA,NA,NA,Japanese
91870,Yelp Greendot (Q42022),ROL HAND ROLL BAR BY KEI CONCEPTS,7862 WARNER AVE STE 101,HUNTINGTON BEACH,CA,7149484287,92647-7364,NA,NA,NA,NA,NA,Japanese
91871,Yelp Greendot (Q42022),ROLANDS CAJUN CATERING,1217 GRACE ST NW,HUNTSVILLE,AL,2569907356,35801-5726,ROLAND,LOWREY,9,Y,NA,Cajun Seafood
91872,Yelp Greendot (Q42022),ROLL & GO SUSHI,1410 US HIGHWAY 98 STE J,DAPHNE,AL,2516264065,36526-5112,NA,NA,7,Y,NA,Japanese
91873,Yelp Greendot (Q42022),ROLL & GO SUSHI ASIAN KITCHEN,"1410 US-98, STE J",DAPHNE,AL,2516264065,36526,NA,NA,7,Y,NA,Japanese
91874,Yelp Greendot (Q42022),ROLL & SCOOP,340 3RD ST,CALIFORNIA,PA,7244676616,15419-1179,NA,NA,NA,NA,NA,Japanese
91875,Yelp Greendot (Q42022),ROLL & TERIYAKI,7010 SOMERSET BLVD STE B,PARAMOUNT,CA,5626306989,90723-3995,ANTHONY,HWANG,7,Y,NA,Japanese
91876,Yelp Greendot (Q42022),ROLL IT SUSHI & TERIYAKI,100 CITADEL DR,COMMERCE,CA,3237251470,90040-1580,JAMES,KOZONO,11,Y,NA,Japanese
91877,Yelp Greendot (Q42022),ROLL IT SUSHI & TERIYAKI,4221 MACARTHUR BLVD,NEWPORT BEACH,CA,9493368420,92660-2016,NA,NA,10,Y,NA,Japanese
91878,Yelp Greendot (Q42022),ROLL N GO SUSHI,5484 DEWEY DR STE 210,FAIR OAKS,CA,9169627576,95628-3166,NA,NA,NA,NA,NA,Japanese
91879,Yelp Greendot (Q42022),"ROLL ON IN - AUGUSTA, GA",7025 EVANS TOWN CENTER BLVD STE 213,EVANS,GA,5135808718,30809-4370,NA,NA,NA,NA,NA,Japanese
91880,Yelp Greendot (Q42022),"ROLL ON IN - KNOXVILLE, TN",2008 CUMBERLAND AVE,KNOXVILLE,TN,8653949589,37916-2911,NA,NA,NA,NA,NA,Japanese
91881,Yelp Greendot (Q42022),ROLLBOTTO SUSHI,221 1ST ST NE,ST PETERSBURG,FL,7274872681,33701-3409,WAITE,AVE,7,Y,NA,Japanese
91882,Yelp Greendot (Q42022),ROLLIN RAMEN,2524 W LINCOLN AVE,ANAHEIM,CA,7148269292,92801-6432,YONG,KWON,2,Y,NA,Japanese
91883,Yelp Greendot (Q42022),ROLLIN SUSHI CAF+Ź,140 W CTR ST PROMENADE,ANAHEIM,CA,6572309060,92805-3924,STEVE,WANG,7,Y,NA,Japanese
91884,Yelp Greendot (Q42022),ROLLIN' FRESH,625 NE KILLINGSWORTH ST,PORTLAND,OR,9717274279,97211-3856,NA,NA,7,Y,NA,Japanese
91885,Yelp Greendot (Q42022),ROLLIN' FRESH,1080 SE MADISON ST,PORTLAND,OR,9713375688,97214-4595,NA,NA,NA,NA,NA,Japanese
91886,Yelp Greendot (Q42022),ROLLIN' FRESH,2329 NE GLISAN ST,PORTLAND,OR,9713862110,97232-2494,NA,NA,NA,NA,NA,Japanese
91887,Yelp Greendot (Q42022),ROLLIN' TIDE BOIL,321 N ON THE BEACH,PORT ARANSAS,TX,3614160416,78373,NA,NA,NA,NA,NA,Cajun Seafood
91888,Yelp Greendot (Q42022),ROLLING RICE,9668 MILLIKEN AVE STE 102,RANCHO CUCAMONGA,CA,9094812702,91730-6106,NA,NA,NA,NA,NA,Japanese
91889,Yelp Greendot (Q42022),ROLLING SKIES KITCHEN,2617 MANHATTAN BEACH BLVD,REDONDO BEACH,CA,3109257190,90278-1604,NA,NA,NA,NA,NA,Chinese
91890,Yelp Greendot (Q42022),ROLLING WOK,1534 E GRAND AVE STE E,DES MOINES,IA,5152663787,50316-3517,PAT,CHAN,6,Y,NA,Chinese
91891,Yelp Greendot (Q42022),ROLLINGÇÖ BOWL,"1285 SOUTH I-35 FRONTAGE RD, UNIT 103",SAN MARCOS,TX,5126677555,78666,NA,NA,NA,NA,NA,Japanese
91892,Yelp Greendot (Q42022),ROLLINGÇÖ FRESH,701 SW 6TH AVE,PORTLAND,OR,9716787417,97204-1410,NA,NA,NA,NA,NA,Japanese
91893,Yelp Greendot (Q42022),ROLLOUT SUSHI & SUCH,35 S 9TH ST,DEFUNIAK SPRINGS,FL,8505204200,32435-1732,NA,NA,7,Y,NA,Japanese
91894,Yelp Greendot (Q42022),ROLLRRITTO + POKE BAR,18581 BEACH BLVD,HUNTINGTON BEACH,CA,6578454911,92648-2053,NA,NA,NA,NA,NA,Japanese
91895,Yelp Greendot (Q42022),ROLLS AND BOWLS,1627 JUAN SANCHEZ BLVD,SAN LUIS,AZ,9285505342,85349,NA,NA,NA,NA,NA,Japanese
91896,Yelp Greendot (Q42022),ROLY CHINA FUSION,1107 N PALM CANYON DR,PALM SPRINGS,CA,7605480041,92262-4401,LISA,FISHER,2,N,NA,Chinese
91897,Yelp Greendot (Q42022),RONG BIEN RESTAURANT,1111 STORY RD STE 1080,SAN JOSE,CA,4082839231,95122-2666,NA,NA,7,Y,NA,Chinese
91898,Yelp Greendot (Q42022),RONG TIAN SUSHI,3900 W TOUHY AVE,LINCOLNWOOD,IL,8474107289,60712-1028,NA,NA,NA,NA,NA,Chinese
91899,Yelp Greendot (Q42022),RONIN BBQ TERIYAKI,8250 PAINTER AVE,WHITTIER,CA,5623255980,90602-3109,FIDEL,MONTIEL,7,Y,NA,Japanese
91900,Yelp Greendot (Q42022),RONIN CONGRESS PARK,1160 MADISON ST,DENVER,CO,7202160190,80206-3438,NA,NA,NA,NA,NA,Japanese
91901,Yelp Greendot (Q42022),RONIN LOWRY,7111 E LOWRY BLVD STE 108,DENVER,CO,3039421191,80230-7360,NA,NA,NA,NA,NA,Japanese
91902,Yelp Greendot (Q42022),RONIN RAMEN NOODLE BAR,2405 W UNIVERSITY DR,EDINBURG,TX,9566010561,78539-2816,NA,NA,NA,NA,NA,Japanese
91903,Yelp Greendot (Q42022),RONIN STEAK & SUSHI HOUSE,1419 EAGLE DR,RUSTON,LA,3182558168,71270-3874,NA,NA,NA,NA,NA,Japanese
91904,Yelp Greendot (Q42022),RONO DUMPLINGS,661 E 62ND ST,LOS ANGELES,CA,4243450010,90001-1501,NA,NA,NA,NA,NA,Chinese
91905,Yelp Greendot (Q42022),ROOFTOP AT NOBU HOTEL CHICAGO,155 N PEORIA ST FL 11,CHICAGO,IL,3127798800,60607-2339,NA,NA,1,N,NA,Japanese
91906,Yelp Greendot (Q42022),ROOSTER'S HOUSE OF RAMEN,323 N TEJON ST,COLORADO SPRINGS,CO,7195783031,80903-1223,MARK,HENRY,7,Y,NA,Japanese
91907,Yelp Greendot (Q42022),ROOTS,329 DULLES DR,LAFAYETTE,LA,3375340080,70506-3007,NA,NA,NA,NA,NA,Cajun Seafood
91908,Yelp Greendot (Q42022),ROPPONGI,601 S BOSTON AVE,TULSA,OK,9182210818,74119-1219,NA,NA,7,Y,NA,Japanese
91909,Yelp Greendot (Q42022),ROSE DONUTS AND CHINESE FAST FOOD,2618 PACIFIC AVE,LONG BEACH,CA,5629887591,90806-2611,HAK,SIENG,2,Y,NA,Chinese
91910,Yelp Greendot (Q42022),ROSE GARDEN,6402 GULF FWY STE I,LA MARQUE,TX,4096555938,77568-3094,NA,NA,1,Y,NA,Chinese
91911,Google API (Q42022),ROSE GARDEN CHINESE RESTAURANT,10565 UNIVERSITY AVE NE,BLAINE,MN,7637556000,55434-8029,ZIN,LIANG,9,Y,NA,Chinese
91912,Google API (Q42022),ROSE GARDEN RESTAURANT,10401 GOLF COURSE RD NW STE 102,ALBUQUERQUE,NM,5058978889,87114-6182,MING,LU,4,Y,2008,Chinese
91913,Yelp Greendot (Q42022),ROSE TEA CAFE,414 S CRAIG ST,PITTSBURGH,PA,4128020788,15213-3709,NA,NA,7,Y,NA,Chinese
91914,Yelp Greendot (Q42022),ROSEINA'S,1307 SHENANDOAH RD,ALEXANDRIA,VA,7037680064,22308-1117,UFFE,MIKKELSEN,13,Y,NA,Cajun Seafood
91915,Yelp Greendot (Q42022),ROSEWATER GRILL & TAVERN,2717 DELTA DOWNS DR,VINTON,LA,3375899063,70668-6025,NA,NA,2,Y,NA,Cajun Seafood
91916,Yelp Greendot (Q42022),ROSEWATER ROOFTOP,233 NE 2ND AVE,DELRAY BEACH,FL,5617391706,33444-3705,NA,NA,NA,NA,NA,Japanese
91917,Yelp Greendot (Q42022),"ROSEWOOD SUSHI, THAI & SEAFOOD",3036 MADISON RD,CINCINNATI,OH,5136313474,45209-1751,NA,NA,NA,NA,NA,Japanese
91918,Yelp Greendot (Q42022),ROSSINI CUCINA ITALIANA,207 W JACKSON ST STE A,RIDGELAND,MS,6018569696,39157-2355,LORI,FPREAFICO,9,Y,NA,Cajun Seafood
91919,Yelp Greendot (Q42022),ROUJ CREOLE,7601 BLUEBONNET BLVD STE 100,BATON ROUGE,LA,2256142400,70810-2374,KATIE,LINDER,8,Y,NA,Cajun Seafood
91920,Yelp Greendot (Q42022),ROUX BISTRO,500 CANAL ST,NEW ORLEANS,LA,5045252500,70130-2306,ESHA,WILSON,450,N,NA,Cajun Seafood
91921,Yelp Greendot (Q42022),ROUX BOI,2349 SE ANKENY ST,PORTLAND,OR,5039984341,97214-1626,NA,NA,NA,NA,NA,Japanese
91922,Yelp Greendot (Q42022),ROUX CAJUN EATERY,10 WILCOX ST,SIMSBURY,CT,8602179195,06070-2222,NA,NA,NA,NA,NA,Cajun Seafood
91923,Yelp Greendot (Q42022),ROUX SEAFOOD KITCHEN,16883 BEACH BLVD,HUNTINGTON BEACH,CA,6572448592,92647-4809,NA,NA,NA,NA,NA,Cajun Seafood
91924,Yelp Greendot (Q42022),ROWLAND PALACE,18900 GALE AVE STE A,CITY OF INDUSTRY,CA,6268546685,91748-1386,NA,NA,NA,NA,NA,Chinese
91925,Yelp Greendot (Q42022),ROY'S KITCHEN & PATIO,3112 N DAVIDSON ST,CHARLOTTE,NC,7049102031,28205-1032,NA,NA,NA,NA,NA,Cajun Seafood
91926,Yelp Greendot (Q42022),ROYAL BUFFET,591 MEMORIAL DR STE G,CHICOPEE,MA,4135938838,01020-5061,NA,NA,6,Y,NA,Chinese
91927,Yelp Greendot (Q42022),ROYAL BUFFET,31 GOLF CTR,HOFFMAN ESTATES,IL,8478850688,60169-4910,WENCHUN,REN,7,Y,NA,Chinese
91928,Yelp Greendot (Q42022),ROYAL BUFFET & GRILL,2810 PAXTON ST STE D,HARRISBURG,PA,7175588212,17111-1015,NA,NA,7,Y,NA,Chinese
91929,Yelp Greendot (Q42022),ROYAL BUFFET & GRILL,1930 BUCHHOLZER BLVD,AKRON,OH,3306338883,44310-1826,MEI,XING,4,Y,NA,Chinese
91930,Yelp Greendot (Q42022),ROYAL BUFFET SUSHI AND GRILL,132 DANBURY RD STE 3,NEW MILFORD,CT,8603506888,06776-3443,VINCENT,LEE,9,Y,NA,Chinese
91931,Google API (Q42022),ROYAL CHEF CHINESE RESTAURANT,840 GLYNN ST S STE 330,FAYETTEVILLE,GA,7707168299,30214-2004,PAUL,HUANG,9,Y,NA,Chinese
91932,Google API (Q42022),ROYAL CHINA,865 GREAT BRIDGE BLVD STE A,CHESAPEAKE,VA,7573128588,23320-6756,CHEN,JIANGUO,4,Y,NA,Chinese
91933,Yelp Greendot (Q42022),ROYAL CHINESE,15333 HILLSIDE AVE,JAMAICA,NY,7182977300,11432-3321,NA,NA,NA,NA,NA,Chinese
91934,Yelp Greendot (Q42022),ROYAL CHOPSTIX ASIAN CUISINE,3444 W LAKE RD,ERIE,PA,8148333339,16505-3612,NA,NA,NA,NA,NA,Chinese
91935,Yelp Greendot (Q42022),ROYAL CRAB,907 WHITE PLAINS RD,BRONX,NY,3472698278,10473-2541,NA,NA,NA,NA,NA,Japanese
91936,Yelp Greendot (Q42022),ROYAL EXPRESS,3550 W 900 S,SALT LAKE CITY,UT,8019751152,84104-4529,NA,NA,NA,NA,NA,Chinese
91937,Yelp Greendot (Q42022),ROYAL GRILL & BUFFET,2641 MAPLE POINT DR,LAFAYETTE,IN,7654460888,47905-5159,CHUNHUA,WANG,9,Y,NA,Chinese
91938,Yelp Greendot (Q42022),ROYAL HOT POT AND BBQ,1158 S STATE ST,SALT LAKE CITY,UT,8014190456,84111-4500,NA,NA,NA,NA,NA,Chinese
91939,Google API (Q42022),ROYAL KITCHEN CHINESE FOOD,2905 RAINBOW DR,RAINBOW CITY,AL,2564595806,35906-5817,TRACY,FANG,4,N,NA,Chinese
91940,Yelp Greendot (Q42022),ROYAL LAKES ASIAN FUSION,"9865 BAYMEADOWS RD STE 8, STE 8",JACKSONVILLE,FL,9046194606,32256-0110,NA,NA,NA,NA,NA,Chinese
91941,Yelp Greendot (Q42022),ROYAL PALM GRILLE,1096 SCENIC GULF DR,MIRAMAR BEACH,FL,8504247300,32550-4028,NICKI,COX,5,Y,NA,Japanese
91942,Yelp Greendot (Q42022),ROYAL RANGOON,2826 TELEGRAPH AVE,BERKELEY,CA,5106479744,94705-1163,TUN,LIN,1,Y,NA,Chinese
91943,Yelp Greendot (Q42022),ROYAL STIX,805 GLYNN ST S STE 141,FAYETTEVILLE,GA,7707166128,30214-2010,NA,NA,2,Y,NA,Chinese
91944,Yelp Greendot (Q42022),ROYAL SUPREME BUFFET,41041 GUNTER CT,PERU,IN,7654506852,46970-8725,NA,NA,8,Y,NA,Chinese
91945,Google API (Q42022),Royal Thai Bistro,2045 MILDRED ST W,TACOMA,WA,NA,98466-6133,ERIC,HAN,9,N,NA,Chinese
91946,Yelp Greendot (Q42022),ROYAL WOK,1868 N TUSTIN ST,ORANGE,CA,7149419882,92865-4605,NA,NA,NA,NA,NA,Chinese
91947,Yelp Greendot (Q42022),ROYAL'S RESTAURANTS,7802 LIMEKILN PIKE,PHILADELPHIA,PA,2152240627,19150-1425,STEPHONA,BAILEY,3,Y,NA,Cajun Seafood
91948,Yelp Greendot (Q42022),RUBBA BOOT CRAWFISH COMPANY,5909 YOUREE DR,SHREVEPORT,LA,3186064669,71105-4220,NA,NA,NA,NA,NA,Cajun Seafood
91949,Yelp Greendot (Q42022),RUBY BUFFET,1100 S COLUMBUS BLVD STE 9,PHILADELPHIA,PA,2154688889,19147-5513,NA,NA,NA,NA,NA,Cajun Seafood
91950,Yelp Greendot (Q42022),RUBY THAI KITCHEN,1500 S WILLOW ST SPC W109,MANCHESTER,NH,6032065804,03103-3228,NA,NA,NA,NA,NA,Chinese
91951,Yelp Greendot (Q42022),RUBY THAI KITCHEN,100 PARK CITY CTR,LANCASTER,PA,7173979282,17601,NA,NA,NA,NA,NA,Chinese
91952,Yelp Greendot (Q42022),RUBY'S CAJAN,2920 ROBERTS AVE,PHILADELPHIA,PA,2672730668,19129-1224,NA,NA,NA,NA,NA,Cajun Seafood
91953,Yelp Greendot (Q42022),RUBY'S CAJUN,1100 S COLUMBUS BLVD,PHILADELPHIA,PA,2154688889,19147-5513,NA,NA,NA,NA,NA,Cajun Seafood
91954,Yelp Greendot (Q42022),RUCKUS - MORRISVILLE,1101 MARKET CENTER DR,MORRISVILLE,NC,9193883500,27560-7504,ERIC,SHELDON,6,N,NA,Japanese
91955,Yelp Greendot (Q42022),RUE 57,60 W 57TH ST,NEW YORK,NY,2123075656,10019-3953,KEVIN,COUTO,10,Y,NA,Japanese
91956,Yelp Greendot (Q42022),RUFFINS II,14522 PLANK RD,BAKER,LA,2256632143,70714-5432,NA,NA,NA,NA,NA,Cajun Seafood
91957,Google API (Q42022),Rui's Shanghai Bistro,1711 W LUGONIA AVE STE 101,REDLANDS,CA,NA,92374-2059,XIAOQING,ZHU,9,N,2018,Chinese
91958,Yelp Greendot (Q42022),RUIDOSO SUSHI,2501 SUDDERTH DR STE C,RUIDOSO,NM,5756300495,88345-6157,NA,NA,NA,NA,NA,Japanese
91959,Yelp Greendot (Q42022),RUKDIEW CAFE,2534 SE BELMONT ST,PORTLAND,OR,5038416123,97214-2823,NA,NA,NA,NA,NA,Chinese
91960,Yelp Greendot (Q42022),RUN DA,3851 S STONEBRIDGE DR STE 800,MCKINNEY,TX,4696152250,75070-6170,NA,NA,NA,NA,NA,Chinese
91961,Yelp Greendot (Q42022),RUNNING CHICKEN,5408 WALNUT AVE STE I,IRVINE,CA,9493873999,92604-2527,NA,NA,7,Y,NA,Chinese
91962,Yelp Greendot (Q42022),RUSSO'S,4895 STATE RD,PENINSULA,OH,3309232665,44264-9501,DAVID,RUSSO,18,Y,NA,Cajun Seafood
91963,Yelp Greendot (Q42022),RUYI SEAFOOD RESTAURANT,8334 BROADWAY,ELMHURST,NY,7186393366,11373-5747,TIAN,ZHENG,10,Y,NA,Chinese
91964,Yelp Greendot (Q42022),RYANS PIZZA AND HIBACHI,277 SEA ISLAND PKWY STE 110,BEAUFORT,SC,8433799246,29907-1691,NA,NA,NA,NA,NA,Japanese
91965,Yelp Greendot (Q42022),RYCE ASIAN BISTRO,120 ELK AVE,CRESTED BUTTE,CO,9703499888,81224,NA,NA,NA,NA,NA,Chinese
91966,Yelp Greendot (Q42022),RYUU ASIAN BBQ & SUSHI,2766 N MILWAUKEE AVE,CHICAGO,IL,7736611919,60647-1337,ANNA,MAKMOK,7,Y,NA,Japanese
91967,Yelp Greendot (Q42022),RYUU SUSHI EXPRESS,250 E GRANT RD,TUCSON,AZ,5206191472,85705-5608,NA,NA,NA,NA,NA,Japanese
91968,Yelp Greendot (Q42022),S & J'S KRISPY KRUNCHY CHICKEN,1939 CLIFFORD AVE,ROCHESTER,NY,5854718877,14609-3631,NA,NA,NA,NA,NA,Cajun Seafood
91969,Yelp Greendot (Q42022),S & P HOT POT RESTAURANT,"4051 STONE MT HWY 78, STE E 108",LILBURN,GA,7706769484,30047,SYDNEY,STERLING,17,Y,NA,Chinese
91970,Google API (Q42022),S & R Dim Sum,1661 RIVERSIDE AVE STE 123,JACKSONVILLE,FL,9045510836,32204-4011,IRVIN,ZHU,4,N,2019,Chinese
91971,Yelp Greendot (Q42022),S & S SEAFOOD MARKET,1154 WEST BEACH BLVD STE D,GULF SHORES,AL,2519683474,36542-6200,NA,NA,2,Y,NA,Cajun Seafood
91972,Yelp Greendot (Q42022),S I PHO,601 W MAIN ST,BENTON,IL,6186633622,62812-1365,NA,NA,NA,NA,NA,Japanese
91973,Yelp Greendot (Q42022),S WAN CAFE ľŚďtŚ˝Fěĺ,85 ELDRIDGE ST LOWR E,NEW YORK,NY,2129668269,10002-5239,SIU,WONG,8,Y,NA,Chinese
91974,Google API (Q42022),S. NEW CHINA,60 MAIN ST UNIT 1,WINDSOR LOCKS,CT,8606235755,06096-2374,SAM,YONG,4,Y,NA,Chinese
91975,Google API (Q42022),S.T. Noodle Bar,4152 NORSE WAY,LONG BEACH,CA,NA,90808-1533,SUSIE,CHAI,4,Y,2015,Chinese
91976,Yelp Greendot (Q42022),S&S SUPER BUFFET,1960 ROTUNDA DR,ERIE,PA,8148668600,16509-7716,HOU,GUO,11,Y,NA,Chinese
91977,Yelp Greendot (Q42022),s˘˘sşÉ SPECIAL NOODLE,3288 PIERCE ST STE C136,RICHMOND,CA,5108981163,94804-5930,NA,NA,NA,NA,NA,Chinese
91978,Yelp Greendot (Q42022),S+ŹR+ŹV+żNE,"1920 COLLINS AVE, GREYSTONE",MIAMI BEACH,FL,3058474000,33139-1912,NA,NA,NA,NA,NA,Japanese
91979,Yelp Greendot (Q42022),SA-T+ŹN - CANOPY,916 SPRINGDALE RD STE 101 BLDG 3,AUSTIN,TX,5125241544,78702-3714,NA,NA,6,Y,NA,Japanese
