Snowball Map,Mapping Correction,Name,Business Type,Amenities,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,URL,Established,Estimated Employees,Phone,Contact Count,Most Common Email,Vitality Score,Reputation Score,Cuisines (Regional),Price Range,Website Technology Vendors,Ordering Solutions
55546,52691,Wong's Restaurant,Restaurant,Groups; Wheelchair Accessible; Table Service; Seating; Reservations; High Chairs; Debit Cards; Dine-in; Takeout,116 1st St S,Wakaw,SK,S0K 4P0,Canada,Hai,Huang,Principal,Owner,,,,,,(306) 233-4888,1,,26,90,Chinese,$,,
55545,50487,Good Catch Cafe Wan Hao Bing Shi,Restaurant,Reservations; Delivery; Online Ordering; Takeout,179 Enterprise Blvd,Markham,ON,L6G 0E7,Canada,,,,,,,goodcatchbarcafe.com,,,(905) 940-3232,0,,44,90,Cantonese; Chinese,$$,Snappy; TouchBistro Dine; TouchBistro Reservations,Snappy
55544,52306,Dragon's Inn Restaurant,Restaurant; Quick Service,Groups; Wheelchair Accessible; Table Service; Online Ordering; TV; Seating; Reservations; Delivery; Catering; High Chairs; Debit Cards; Dine-in; Takeout,2240 Wyandotte St W,Windsor,ON,N9B 1K2,Canada,,,,,info@dragonsinnrestaurant.com,,http://dragonsinnrestaurant.com,,,(519) 258-7613,0,dragonsinn@cogeco.net,31,65,Chinese,$$,Skip the Dishes; Uber Eats,
55543,52707,China Pastry,Bakery; Restaurant,Curbside Pickup; Debit Cards; Delivery; Takeout,206 Victoria Ave E,Regina,SK,S4N 0N4,Canada,,,,,,,,,,(306) 525-2999,0,,26,92,Chinese,$,,
55542,53310,Lucky Palace Restaurant,Restaurant,Groups; Reservations; Wheelchair Accessible; Debit Cards; Dine-in; Takeout,4902 50 Ave,Lacombe,AB,T4L 1Y1,Canada,Kok,Chow,Proprietor,Owner,,,,,,(403) 782-3816,1,,16,77,Chinese,$$,,
55541,49230,Quin Chanseuse - Lucky Quin Restaurant,Restaurant,Delivery; Curbside Pickup; Catering; Online Ordering; Debit Cards; Dine-in; Takeout,201 Rue Eddy,Gatineau,QC,J8X 2X5,Canada,,,,,,,luckyquin.com,,,(819) 772-2002,0,,21,85,American; Chinese,,Skip the Dishes; Uber Eats,
55540,50352,Chinese Dumpling House,Restaurant,Groups; Wheelchair Accessible; Table Service; Online Ordering; TV; Seating; Reservations; Delivery; Contactless Delivery; Catering; Dine-in; Takeout,4040 Creditview Rd,Mississauga,ON,L5C 3Y8,Canada,,,,,,,chinesedumplinghousetogo.com,,,(905) 270-5988,0,,42,77,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,
55539,47980,Riverside Pub & Eatery,Restaurant; Drinking Place,Groups; Table Service; Online Ordering; TV; Seating; Reservations; Delivery; Debit Cards; Dine-in; Outdoor Seating; Takeout,1552 Bedford Hwy,Halifax,NS,B4A 1E4,Canada,Gary,Hurst,Proprietor,Owner,,,riversidepub.ca,,,(902) 835-1648,1,riversidepub@graftonconnor.com,29,79,Canadian; American; Creole; Cajun,$$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats,
55538,53667,Golden Palace Resturaunt,Restaurant,Groups; Seating; Reservations; High Chairs; Debit Cards; Dine-in; Delivery; Takeout,10209 100 Ave,Morinville,AB,T8R 1P9,Canada,Johnny,Leung,Proprietor,Owner,,,,,,(780) 939-8889,1,,25,64,Chinese,,,
55537,52597,Dalat Restaurant,Restaurant,Groups; Wheelchair Accessible; Table Service; Online Ordering; Seating; Reservations; Delivery; Contactless Delivery; Curbside Pickup; High Chairs; Debit Cards; Dine-in; Takeout,1170 Taylor Ave,Winnipeg,MB,R3M 3Z4,Canada,Hung,Ta,Proprietor,Owner,,,dalatrestaurant.net,,,(204) 895-3222,1,,64,84,Chinese,$$,DoorDash; DoorDash Storefront,DoorDash Storefront
55536,53270,Famous Noodles & BBQ Cafe,Cafe; Restaurant,Groups; Parking; Online Ordering; Seating; Reservations; Delivery; High Chairs; Debit Cards; Dine-in; Takeout,333 96 Ave NE,Calgary,AB,T3K 0S3,Canada,,,,,,,,,,(587) 351-0788,0,,18,55,Szechuan; Cantonese; Chinese,,Uber Eats,
55535,,Omei Restaurant E Mei Yu Chi Hai Xian Jiu Jia,Restaurant,Groups; Wheelchair Accessible; Table Service; Online Ordering; Fresh Ingredients; Seating; Reservations; Bike Parking; Delivery; Contactless Delivery; High Chairs; Debit Cards; Dine-in; Takeout,420 HWY-7 E,Richmond Hill,ON,L4B 3K2,Canada,Ringo,Ip,President and Member of the Board of Directors,Owner,,,omeirestaurant.ca,,,(905) 881-8188,1,,40,74,Chinese; Thai,$$$,Skip the Dishes; Uber Eats; WooCommerce,
55534,55010,Nine Dumplings Nine Dishes,Restaurant,Wi-Fi; Wheelchair Accessible; Online Ordering; Seating; Delivery; Contactless Delivery; Debit Cards; Dine-in; Takeout,1610 Robson St,Vancouver,BC,V6G 1C7,Canada,,,,,,,,,,(778) 246-1199,0,,19,90,Chinese,$,Uber Eats,
55533,52226,Lao Jiu Men Huo Guo Lao Jiu Men Hotpot,Restaurant,Groups; Reservations; Delivery; Online Ordering; Debit Cards; Dine-in; Takeout,611 Wonderland Rd N,London,ON,N6H 4V6,Canada,,,,,,,hotpot9.com,,,(519) 601-5999,0,,67,85,Chinese,,Snappy,Snappy
55532,51112,Kaikaki Japanese Cuisine,Restaurant,Groups; Wheelchair Accessible; Online Ordering; Reservations; Delivery; High Chairs; Debit Cards; Dine-in; Takeout,3307 Bayview Ave,Toronto,ON,M2K 1G4,Canada,,,,,,,kaikaki.ca,,,(647) 574-0718,0,,70,88,Japanese,$$,Uber Eats; Wix Restaurants,Wix Restaurants
55531,52213,Wong's Garden,Restaurant,Groups; Wheelchair Accessible; Online Ordering; Seating; Reservations; High Chairs; Debit Cards; Dine-in; Delivery; Takeout,2101 Aldersbrook Rd,London,ON,N6G 3X1,Canada,Shi,Weixiong,President,General,,,https://wongsgardenrestaurantlondon.business.site,,,(519) 473-4633,1,,42,81,Chinese,$$,,
55530,50693,Mystic Ramen,Restaurant,Wi-Fi; Online Ordering; Seating; Reservations; Delivery; Curbside Pickup; Catering; Debit Cards; Dine-in; Takeout,51 King William St,Hamilton,ON,L8R 1A2,Canada,,,,,,,mysticramen.ca,,,(289) 389-3064,0,noah@mysticramen.ca,67,96,Japanese,,MailChimp; TableAgent; Uber Eats,
55529,52164,Jay's Garden,Restaurant,Gift Cards; Debit Cards; Delivery; Takeout,1444 Glenora Dr,London,ON,N5X 1V2,Canada,,,,,,,jaysgarden.ca,,,(519) 204-9268,0,,62,82,Chinese,$$,,
55528,52094,Kitchen Wall Hakka,Restaurant,Groups; Delivery; Online Ordering; Debit Cards; Dine-in; Takeout,601 Doon Village Rd,Kitchener,ON,N2P 1T6,Canada,,,,,kwhakka@gmail.com,,kitchenwall.ca,,,(519) 748-9001,0,kwhakka@gmail.com,28,88,Chinese; Thai,$$,Apple App Store; DoorDash; Google Analytics; Skip the Dishes; The NAI; Uber Eats; YourAdChoices,
55527,53423,Mikado Downtown,Restaurant,Groups; Wheelchair Accessible; Table Service; Parking; Online Ordering; TV; Seating; Reservations; Bike Parking; Delivery; Catering; High Chairs; Debit Cards; Dine-in; Takeout,10350 109 St NW,Edmonton,AB,T5J 4X9,Canada,Tsuneo,Okumiya,President,General,,,mikadorestaurant.com,1972,,(780) 425-8096,1,sushi@mikadorestaurant.com,48,86,Japanese,$$,Google Analytics; Skip the Dishes; Uber Eats; ZenFoody,ZenFoody
55526,51144,Nolbu,Restaurant; Drinking Place,Groups; Table Service; Online Ordering; TV; Bike Parking; Reservations; Delivery; Catering; Debit Cards; Dine-in; Takeout,3 Elmhurst Ave,Toronto,ON,M2N 1R3,Canada,,,,,,,nolbutoronto.com,,,(416) 221-4700,0,info@nolbu.ca,36,82,Japanese,$$,MailChimp; Opencart; Skip the Dishes; Uber Eats,Opencart
55525,55354,Deer Garden Signatures,Restaurant,Groups; Bike Parking; Table Service; TV; Delivery; Takeout,8388 Capstan Way,Richmond,BC,V6X 4A7,Canada,,,,,,,,,,(604) 278-3779,0,,16,67,Chinese,$$,,
55524,51348,Shoushin,Restaurant,Wi-Fi; Table Service; Parking; Online Ordering; Seating; Reservations; Delivery; Catering; High Chairs; Debit Cards; Dine-in; Takeout,3328 Yonge St,Toronto,ON,M4N 2M4,Canada,,,,,,,shoushin.ca,,,(416) 488-9400,0,info@shoushin.ca,52,88,Japanese,$$$$,Tock,
55523,50413,Nations Fresh Foods,Restaurant; Grocery Store,Bike Parking; Delivery; Wheelchair Accessible; Catering; Debit Cards; Fresh Ingredients; Takeout,2933 Eglinton Ave W,Mississauga,ON,L5M 6J3,Canada,,,,,,,nationsfreshfoods.ca,,,(905) 828-8688,0,cs_m@nationsfreshfoods.ca,70,82,Chinese,$$,Apple App Store; Facebook Pixel; Google Analytics; MailChimp,
55522,48011,Buen Amigo,Restaurant,Groups; Reservations; Wheelchair Accessible; Dine-in; Takeout,31 Summer St,Charlottetown,PE,C1A 2P7,Canada,,,,,,,,,,(902) 628-8884,0,,10,83,Chinese,,,
55521,55292,Tokyo Joe's sushi,Restaurant,Groups; Wheelchair Accessible; Table Service; Online Ordering; TV; Seating; Bike Parking; Delivery; Catering; High Chairs; Debit Cards; Dine-in; Takeout,8211 Ackroyd Rd,Richmond,BC,V6X 3K8,Canada,Kyung,Park,Principal,Owner,,,tokyojoerichmond.ca,,,(604) 273-3868,1,,56,89,Japanese,$$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats,
55520,53716,Northern Lights Chinese Cuisine,Restaurant; Quick Service,Groups; Wheelchair Accessible; Table Service; TV; Reservations; Bike Parking; Fast Service; Catering; High Chairs; Debit Cards; Dine-in; Delivery; Takeout,5202 51 Ave,Cold Lake,AB,T9M 1P4,Canada,,,,,,,,2010,,(780) 594-0388,0,,23,50,Chinese,$$,,
55519,50016,Sho Sushi,Restaurant,Groups; Wheelchair Accessible; Online Ordering; Reservations; Delivery; Catering; Debit Cards; Dine-in; Takeout,17 Alexander Rd,Newmarket,ON,L3Y 3J2,Canada,,,,,,,shosushiroll.com,,,(905) 953-8800,0,,28,92,Japanese,$$,DoorDash; Skip the Dishes; Stripe; Uber Eats,
55518,52640,Yang's Braised Chicken Rice,Restaurant,Delivery; Online Ordering; Takeout,2740 Pembina Hwy,Winnipeg,MB,R3T 2H7,Canada,,,,,,,,,,(204) 306-4688,0,,4,97,Chinese,,Uber Eats,
55517,52098,Ye's Sushi Waterloo,Restaurant,Groups; Wheelchair Accessible; Table Service; Online Ordering; TV; Seating; Reservations; Bike Parking; Delivery; Catering; High Chairs; Debit Cards; Dine-in; Takeout,583 King St N,Waterloo,ON,N2V 2E5,Canada,Allan,Lei,General Administrator,Owner,,,yes-restaurants.com,,,(519) 888-6066,1,info@yessushi.com,38,79,Japanese; Thai,$$,DoorDash; Skip the Dishes; Uber Eats,
55516,49391,Sing Hing Restaurant,Restaurant,Groups; Online Ordering; Seating; Contactless Delivery; High Chairs; Debit Cards; Dine-in; Delivery; Takeout,4456 Limebank Rd,Ottawa,ON,K1V 2N8,Canada,,,,,,,singhingottawa.com,,,(613) 656-0108,0,,62,79,Chinese,,,
55515,55303,Ishow Kitchen,Restaurant,Delivery; Online Ordering; Takeout,4731 Garden City Rd,Richmond,BC,V6X 3M7,Canada,,,,,,,,,,(604) 285-6122,0,,8,89,Chinese,$$,DoorDash,
55514,49510,East Side Village,Restaurant,Groups; Wheelchair Accessible; Table Service; Online Ordering; Seating; Reservations; Delivery; High Chairs; Dine-in; Takeout,472 Division St,Kingston,ON,K7K 4B1,Canada,,,,,,,eastsidevillagekingston.com,,,(613) 542-2228,0,,26,67,Chinese; Thai,$,Google Analytics; Skip the Dishes; Uber Eats,
55513,,Marche Antillais Le Rocher inc,Restaurant,Seating; Groups; Delivery; Online Ordering; Debit Cards; Dine-in; Takeout,5525 Boulevard des Laurentides,Laval,QC,H7K 2K3,Canada,,,,,,,marcheantillaislerocher.com,,,(450) 233-0359,0,,55,90,Creole; Caribbean; Cajun,,Skip the Dishes,
55512,49129,AT Sushi,Restaurant,Wheelchair Accessible; Parking; Online Ordering; Reservations; Delivery; Curbside Pickup; Debit Cards; Dine-in; Takeout,299 Boulevard d'Anjou,Châteauguay,QC,J6J 2R5,Canada,,,,,,,atsushi.ca,,,(450) 699-0888,0,info@atsushi.ca,41,58,Japanese,$,Skip the Dishes; UEAT; Uber Eats,UEAT
55511,53292,Zenbu,Restaurant,Groups; Wheelchair Accessible; Gift Cards; Table Service; Seating; Reservations; Bike Parking; Online Ordering; TV; Contactless Delivery; Fast Service; High Chairs; Debit Cards; Dine-in; Delivery; Takeout,35 MacKenzie Way SW,Airdrie,AB,T4B 0V7,Canada,Jung,Hee,Principal,Owner,,,bistrozenbu.com,,,(403) 948-3997,1,,53,85,Japanese,$$,Facebook Pixel,
55510,49094,BBQ Creole,Restaurant,Wheelchair Accessible; Table Service; Parking; Online Ordering; TV; Bike Parking; Reservations; Catering; Debit Cards; Dine-in; Delivery; Takeout,5625 Boulevard Grande-Allée,Brossard,QC,J4Z 3G3,Canada,,,,,bbqcreoles@gmail.com,,bbqcreole.ca,,,(450) 445-5176,0,,35,83,Creole; Cajun,$$,WooCommerce,
55509,47964,Arirang Restaurant,Restaurant,Groups; Wheelchair Accessible; Online Ordering; Seating; Reservations; Delivery; High Chairs; Debit Cards; Dine-in; Takeout,30 Farnham Gate Rd,Halifax,NS,B3M 3W8,Canada,Byungsam,Choi,Principal,Owner,,,ariranghalifax.ca,,,(902) 405-4650,1,ariranghalifax@gmail.com,59,86,Korean; Japanese,$$,DoorDash; Skip the Dishes; Uber Eats; WooCommerce,
55508,48020,Splendid Essence,Restaurant,Groups; Wi-Fi; Gift Cards; Table Service; Parking; TV; Seating; Reservations; Bike Parking; High Chairs; Debit Cards; Dine-in; Outdoor Seating; Delivery; Takeout,186 Prince St,Charlottetown,PE,C1A 4R9,Canada,Lu,Keh-Jow,Principal,Owner,,,splendidessence.com,2011,,(902) 566-4991,1,splendidessencepei@gmail.com,42,93,Chinese,$$,WooCommerce,
55507,53782,Sushi & Noodle,Restaurant,Seating; Reservations; Wheelchair Accessible; Table Service; Takeout,407 Alder Ave,100 Mile House,BC,V0K 2E0,Canada,,,,,,,,,,(250) 395-2020,0,,14,80,Japanese,$$$,,
55506,,Bamboo Palace,Restaurant,Groups; Table Service; Parking; Online Ordering; Digital Payments; Seating; Reservations; High Chairs; Debit Cards; Dine-in; Delivery; Takeout,33508 S Fraser Way,Abbotsford,BC,V2S 2B5,Canada,Phat,Ly,Proprietor,Owner,,,bamboopalace.ca,,,(604) 853-8311,1,,67,81,Chinese,$$,Squarespace,
55505,55414,Sea Fortune Restaurant,Restaurant,Groups; Wi-Fi; Wheelchair Accessible; Table Service; Online Ordering; TV; Fresh Ingredients; Seating; Reservations; Delivery; High Chairs; Debit Cards; Dine-in; Takeout,8360 Granville Ave,Richmond,BC,V6Y 1P3,Canada,,,,,,,,2016,,(604) 273-2028,0,,19,72,Cantonese; Chinese,$$,,
55503,53499,Chick N Flames,Restaurant,Wheelchair Accessible; Parking; Online Ordering; Seating; Delivery; Debit Cards; Dine-in; Takeout,8927 82 Ave NW,Edmonton,AB,T6C 0Z2,Canada,,,,,,,,,,(780) 440-4777,0,,18,89,Creole; Cajun,,Skip the Dishes; Uber Eats,
55502,53104,Silver Wok,Restaurant,Seating; Groups; Parking; Catering; TV; Digital Payments; Takeout,5111 Northland Dr NW,Calgary,AB,T2L 2J7,Canada,Bryan,Ha,Principal,Owner,,,https://silver-wok.business.site,,,(403) 288-4949,1,,32,48,Chinese,$,,
55501,49749,Nan King Chinese Cuisine,Restaurant,Wheelchair Accessible; Seating; Reservations; High Chairs; Debit Cards; Dine-in; Delivery; Takeout,210 Martindale Rd,St Catharines,ON,L2S 0B2,Canada,,,,,,,nankingchinesecuisine.com,,,(905) 708-1178,0,,87,79,Chinese,$$,,
55500,53695,Nisku Truck Stop Restaurant,Convenience Store; Restaurant; Drinking Place; Ice Cream Shop,Groups; Wi-Fi; Wheelchair Accessible; Table Service; Online Ordering; TV; Seating; Reservations; Delivery; Debit Cards; Dine-in; Outdoor Seating; Takeout,8020 Sparrow Dr,Leduc,AB,T9E 7G3,Canada,Clarence,Shields,Vice President and General Manager and Member of the Board of Directors,Owner,,,http://www.niskutruckstop.com,,,(780) 986-5312,2,,30,77,Chinese,$$,Skip the Dishes,
55499,50180,The Great Maratha Indian Cuisine,Restaurant,Groups; Wi-Fi; Wheelchair Accessible; Online Ordering; Fresh Ingredients; Seating; Reservations; Delivery; Contactless Delivery; Curbside Pickup; High Chairs; Catering; Debit Cards; Dine-in; Takeout,9750 Weston Rd,Vaughan,ON,L4H 2Z7,Canada,,,,,,,the-great-maratha.ca,,,(905) 553-4100,0,,25,80,Indian; Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,
55498,55252,The Master Kitchen(De Mi Bao Yu Lao Fan &Sha Guo Zhou ),Restaurant,Delivery; Wheelchair Accessible; Online Ordering; Dine-in; Takeout,4580 No 3 Rd,Richmond,BC,V6X 2C2,Canada,,,,,,,themasterkitchen.business.site,,,(778) 991-2158,0,,29,76,Chinese,$,DoorDash; Skip the Dishes; Uber Eats,
55497,50468,Sushi Taro,Restaurant,Reservations; Delivery; Contactless Delivery; Curbside Pickup; Online Ordering; Debit Cards; Takeout,9390 Woodbine Ave,Markham,ON,L6C 0M5,Canada,,,,,,,https://www.sushi-taro.com,,,(905) 887-8860,0,,57,85,Japanese,$,Snappy; Uber Eats,Snappy
55496,54658,Merci Beaucoup Cafe,Cafe; Restaurant,Wi-Fi; Wheelchair Accessible; Online Ordering; TV; Seating; Bike Parking; Delivery; High Chairs; Debit Cards; Dine-in; Outdoor Seating; Takeout,1468 Commercial Dr,Vancouver,BC,V5L 3X9,Canada,,,,,info@mercibeaucoupcafe.com,,mercibeaucoupcafe.com,,,(604) 255-3220,0,info@mercibeaucoupcafe.com,40,93,Chinese,,Skip the Dishes; Uber Eats,
55495,50917,Super Taste,Restaurant,Groups; Delivery; Wheelchair Accessible; Contactless Delivery; Dine-in; TV; Takeout,4465 Sheppard Ave E,Toronto,ON,M1S 5H9,Canada,,,,,,,,,,(416) 297-4977,0,,18,86,Chinese,$,,
55494,52589,BAOHOUSE,Restaurant,Wi-Fi; Wheelchair Accessible; Online Ordering; Seating; Reservations; Delivery; Contactless Delivery; Catering; High Chairs; Debit Cards; Dine-in; Outdoor Seating; Takeout,637 Corydon Ave,Winnipeg,MB,R3M 0W3,Canada,,,,,,,baohouse.ca,,,(204) 504-8383,0,,30,87,American; Chinese,$,DoorDash; Skip the Dishes; Uber Eats; WooCommerce,
55493,,Hime Sushi,Restaurant,Groups; Wi-Fi; Wheelchair Accessible; Table Service; Parking; Online Ordering; Fresh Ingredients; Seating; Reservations; Delivery; High Chairs; Debit Cards; Dine-in; Takeout,315 E Broadway,Vancouver,BC,V5T 1W5,Canada,,,,,hello@himesushi.com,,himesushi.com,2009,,(604) 708-1616,0,hello@himesushi.com,74,83,Japanese; Chinese,$,FoodBooking; GlobalFood; Google Analytics; Oracle GloriaFood; Ritual; Skip the Dishes; Uber Eats,FoodBooking; GlobalFood; Oracle GloriaFood
55491,54421,Toto Sushi,Restaurant,Reservations; Wheelchair Accessible; Table Service; Debit Cards; Dine-in; Takeout,1270 56 St,Delta,BC,V4L 2A4,Canada,,,,,,,totosushi.ca,,,(604) 943-3251,0,,69,92,Japanese,$$,,
55490,53405,Tanuki Kyoto Sushi,Restaurant,Groups; Wheelchair Accessible; Table Service; Parking; Online Ordering; TV; Seating; Reservations; Bike Parking; Delivery; High Chairs; Debit Cards; Dine-in; Takeout,10128 109 St NW,Edmonton,AB,T5J 1M7,Canada,,,,,,,tanuki-kyoto.com,,,(780) 420-1750,0,,35,72,Japanese,$$,DI develop; Uber Eats,DI develop
55489,50055,Hakka 77,Restaurant,Groups; Wi-Fi; Table Service; TV; Seating; Bike Parking; Reservations; Catering; High Chairs; Debit Cards; Dine-in; Takeout,165 E Beaver Creek Rd,Richmond Hill,ON,L4B 2N2,Canada,,,,,hakkaseventyseven@gmail.com,,hakka77.ca,,,(905) 707-7707,0,hakkaseventyseven@gmail.com,65,61,Chinese,$$,,
55488,52583,Jade Inn,Restaurant,Wheelchair Accessible; Online Ordering; Reservations; Delivery; Catering; Debit Cards; Dine-in; Takeout,535 Osborne St,Winnipeg,MB,R3L 2B2,Canada,,,,,royhu23@gmail.com,,jadeinnwpg.com,1965,,(204) 474-2397,0,royhu23@gmail.com,31,78,Chinese,$,DoorDash; DoorDash Storefront; Skip the Dishes; Squarespace; Uber Eats,DoorDash Storefront
55487,52802,Orchid Garden Asian Food Restaurant,Restaurant,Groups; Wheelchair Accessible; Online Ordering; Seating; Reservations; Delivery; High Chairs; Debit Cards; Dine-in; Takeout,489 2nd Ave N,Saskatoon,SK,S7K 2C1,Canada,,,,,orchidgardensask@gmail.com,,orchidgardenrestaurant.com,,,(306) 954-6628,0,orchidgardensask@gmail.com,37,60,Chinese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop
55486,51397,Japanese GF Crepe*,Restaurant,Delivery; Online Ordering; Takeout,510 Yonge St,Toronto,ON,M4Y 1X9,Canada,,,,,,,,,,(647) 341-0088,0,,3,95,Japanese,$$,Uber Eats,
55485,50275,Congee House Restaurant,Restaurant,Groups; Wheelchair Accessible; Table Service; Online Ordering; TV; Bike Parking; Delivery; Curbside Pickup; Debit Cards; Dine-in; Takeout,10755 Leslie St,Richmond Hill,ON,L4S 0B2,Canada,,,,,,,congeehouse.ca,,,(905) 918-1112,0,,44,73,Chinese,$$,Google Analytics; Menusifu; Uber Eats; WooCommerce,Menusifu
55484,55724,Victoria Sushi,Restaurant,Groups; Wheelchair Accessible; Table Service; Online Ordering; TV; Seating; Bike Parking; Reservations; Delivery; High Chairs; Debit Cards; Dine-in; Takeout,176 Wilson St,Victoria,BC,V9A 7N6,Canada,Seung,Koh,Proprietor,Owner,,,victoria-sushi.ca,,,(778) 265-0500,1,,50,84,Japanese,$$,Google Analytics; Skip the Dishes,
55483,53532,Tokyo Hut Dong Jing He Shi Japanese Food Restaurant,Restaurant,Seating; Delivery; Contactless Delivery; Online Ordering; Debit Cards; Dine-in; Takeout,5728 75 St NW,Edmonton,AB,T6E 5X6,Canada,,,,,,,tokyohut.com,,,(780) 757-9888,0,,35,90,Japanese; Chinese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop
55482,54422,Ekoya Sushi,Restaurant,Groups; Wi-Fi; Wheelchair Accessible; Table Service; Online Ordering; TV; Seating; Reservations; Bike Parking; Catering; High Chairs; Debit Cards; Dine-in; Delivery; Takeout,1350 56 St,Delta,BC,V4L 2A4,Canada,Zechuan,Zhou,Proprietor,Owner,,,https://ekoyasushi.ca,,,(604) 948-9018,1,,31,75,Japanese,$$,,
55481,54709,East Kitchen (Dong Ge Yu Wan ),Restaurant,Delivery; Catering; Dine-in; Takeout,5794 Victoria Dr,Vancouver,BC,V5P 3W7,Canada,,,,,,,,,,(604) 428-3268,0,,26,80,Cantonese; Chinese,$,,
55480,52542,Bistro on Notre Dame,Restaurant,Wi-Fi; Gift Cards; Table Service; Seating; Reservations; Bike Parking; Delivery; Curbside Pickup; Parking; Online Ordering; Fresh Ingredients; Catering; High Chairs; Debit Cards; Dine-in; Outdoor Seating; Takeout,784 Notre Dame Ave,Winnipeg,MB,R3E 0L9,Canada,,,,,admin@tobacentric.co,,bistroonnotredame.com,,,(204) 691-1515,0,admin@tobacentric.co,34,97,Southwestern; Creole; Mediterranean; Cajun,$$,Google Analytics; Revel Systems; Squarespace; Tock,Revel Systems
55479,49818,Tung Tung Dan Quen King,Restaurant,Bike Parking; Takeout,4300 Steeles Ave E,Markham,ON,L3R 0Y5,Canada,,,,,,,,,,(416) 543-4610,0,,3,51,Chinese,$,,
55478,,Q & K,Restaurant,Groups; Reservations; Dine-in; Delivery; Takeout,1620 Avenue Lincoln,Montréal,QC,H3H 1G9,Canada,,,,,,,,,,(514) 663-6286,0,,18,82,Chinese,,,
55477,54816,JAPATACOS (South Van),Restaurant,Delivery; Online Ordering; Takeout,8130 Ontario St,Vancouver,BC,V5X 3E3,Canada,,,,,,,,,,(604) 322-6465,0,,5,,Japanese,,Uber Eats,
55476,53309,Golden Harbour Restaurant,Restaurant,Groups; Debit Cards; Dine-in; Delivery; Takeout,5014 50 St,Ponoka,AB,T4J 1R5,Canada,,,,,,,,,,(403) 963-9722,0,,5,81,Chinese,,,
55475,49041,Wok to Go,Restaurant,Groups; Reservations; Delivery; Online Ordering; Takeout,1100 Chemin de Chambly,Longueuil,QC,J4H 3M4,Canada,,,,,,,https://woktogomontreal.com,,,(450) 670-8686,0,,39,85,Chinese,$,DI develop; Uber Eats,DI develop
