Snowball_ID,Name,Last_Name,First_Name,Gender,Contact_Title,Category,phone_number,Address,Street,City,State,Zip_Code,Sales_Volume,Employment_Size,Small_Business_Indicator,Vendor_Ethnicity_Description,Franchise,Country
74700,Golden Spring Szechuan Restaurant,,,,,Chinese,() ,"['4200 No 3 Rd', '#160', 'Richmond, BC V6X 4E4', 'Canada']","4200 NO 3 Rd, #160",Richmond,BC,V6X 4E4,,,,,,Canada
74701,Yummy Dumpling,,,,,Chinese,(604) 232-5220,"['1020-4540 No 3 Road', 'Richmond, BC V6X 4E4', 'Canada']",1020-4540 No. 3 Rd,Richmond,BC,V6X 4E4,,,,,,Canada
74702,Morals Village Hotpot,,,,,Chinese,(778) 237-3737,"['4540 Number 3 Road', 'Suite 1200', 'Richmond, BC V6X 1E4', 'Canada']",4540 No. 3 Rd Suite 1200,Richmond,BC,V6X 4E4,,,,,,Canada
74703,Zone 5 ChuanChuan Hotpot,,,,,Chinese,(604) 285-8611,"['4540 No.3 Rd', 'Ste 1200', 'Richmond, BC V6X 1E8', 'Canada']",4540 No. 3 Rd Ste 1200,Richmond,BC,V6X 4E4,,,,,,Canada
74704,Cloud 9 Delicacy,,,,,Chinese,(778) 861-7129,"['4540 No 3 Road', 'Unit 1370', 'Empire Centre', 'Richmond, BC V6X 4E4', 'Canada']",4540 No. 3 Rd Unit 1370 Empire Centre,Richmond,BC,V6X 4E4,,,,,,Canada
74705,Royal Garden Seafood Restaurant,,,,,Chinese,(604) 370-8989,"['4540 No 3 Road', 'Unit 2200', 'Richmond, BC V6X 4E4', 'Canada']",4540 No. 3 Rd Unit 2200,Richmond,BC,V6X 4E4,,,,,,Canada
74706,Tin Tin Kitchen,,,,,Chinese,(604) 273-1319,"['4380 No 3 Road', 'Richmond, BC V6X 4E8', 'Canada']",4380 NO 3 Road,Richmond,BC,V6X 4E8,,,,,,Canada
74707,Choi House Special Chicken,,,,,Chinese,(604) 782-7899,"['4540 Number 3 Road', 'Richmond, BC V6X 4E8', 'Canada']",4540 Number 3 Road,Richmond,BC,V6X 4E8,,,,,,Canada
74708,Womee Japanese Food,,,,,Japanese,(604) 304-5199,"['Parker Place Food Court', '1110-4380 No. 3 Rd', 'Richmond, BC V6X 4E8', 'Canada']","Parker Place Food Court, 1110-4380 No. 3 Rd",Richmond,BC,V6X 4E8,,,,,,Canada
74709,James Snacks,,,,,Chinese,(604) 716-1328,"['1160-4540 No 3 Road', 'Richmond, BC V6X 4E8', 'Canada']",1160-4540 NO 3 Road,Richmond,BC,V6X 4E8,,,,,,Canada
74710,Creating Taste,,,,,Chinese,(604) 282-3958,"['1300-4540 No. 3 Road', 'Richmond, BC V6X 4E8', 'Canada']",1300-4540 No. 3 Road,Richmond,BC,V6X 4E8,,,,,,Canada
74711,Top Gun J & C Restaurant,,,,,Chinese,(604) 231-8006,"['8766 McKim Way', 'Suite 2020', 'Richmond, BC V6X 4G4', 'Canada']",8766 McKim Way Suite 2020,Richmond,BC,V6X 4G4,"LESS THAN $500,000",9-May,N,Unknown,,Canada
74712,Shanghai River,,,,,Chinese,(604) 233-8885,"['7831 Westminster Highway', 'Richmond, BC V6X 4J4', 'Canada']",7831 Westminster Highway,Richmond,BC,V6X 4J4,"LESS THAN $500,000",9-May,N,Unknown,,Canada
74713,Wu Fung Dessert,,,,,Chinese,(604) 285-1516,"['4151 Hazelbridge Way', 'Richmond, BC V6X 4J7', 'Canada']",4151 Hazelbridge Way,Richmond,BC,V6X 4J7,,,,,,Canada
74714,Yuan's Chuan Chuan Xiang,,,,,Chinese,(604) 285-9266,"['4151 Hazelbridge Way', 'Richmond, BC V6X 4J7', 'Canada']",4151 Hazelbridge Way,Richmond,BC,V6X 4J7,,,,,,Canada
74715,Mambo Cafe,LI,SUNNY,,,Chinese,(604) 273-3669,"['4151 Hazelbridge Way', 'Richmond, BC V6X 4J7', 'Canada']",4151 Hazelbridge Way,Richmond,BC,V6X 4J7,,,,,,Canada
74716,Ramen Takanotsume,,,,,Japanese,(604) 821-8080,"['4151 Hazelbridge Way', 'Unit 2780', 'Richmond, BC V6X 0A4', 'Canada']",4151 Hazelbridge Way Unit 2780,Richmond,BC,V6X 4J7,,,,,,Canada
74717,Mr. Black Restaurant,,,,,Japanese,(604) 295-6612,"['2790-4151 Hazelbridge Way', 'Richmond, BC V6X 0A4', 'Canada']",2790-4151 Hazelbridge Way,Richmond,BC,V6X 4J7,,,,,,Canada
74718,Kurosan Katsu Kitchen,,,,,Japanese,(604) 295-6612,"['2790-4151 Hazelbridge Way', 'Richmond, BC V6X 4J7', 'Canada']",2790-4151 Hazelbridge Way,Richmond,BC,V6X 4J7,,,,,,Canada
74719,Chef Hung Taiwanese Beef Noodle,LAI,NICK,M,MANAGER,Chinese,(604) 295-9357,"['4151 Hazelbridge Way', 'Unit 2800', 'Richmond, BC V6X 4J7', 'Canada']",4151 Hazelbridge Way Unit 2800,Richmond,BC,V6X 4J7,$1-2.5 MILLION,19-Oct,N,Chinese,,Canada
74720,Shanghai Morning,,,,,Chinese,() ,"['4151 Hazelbridge Way', 'Unit 3200, Level 3', 'Richmond, BC V6X 0A4', 'Canada']",4151 Hazelbridge Way Unit 3 3200 Level,Richmond,BC,V6X 4J7,,,,,,Canada
74721,Sesame Kitchen,,,,,Chinese,(604) 370-7039,"['4151 Hazelbridge Way', 'Unit 3110, Level 3', 'Richmond, BC V6X 4J7', 'Canada']",4151 Hazelbridge Way Unit 3 3110 Level,Richmond,BC,V6X 4J7,,,,,,Canada
74722,Bubble Waffle,LAU,TOMMY,M,MANAGER,Chinese,(604) 270-1234,"['4151 Hazelbridge Way', 'Unit 3000', 'Richmond, BC V6X 0A4', 'Canada']",4151 Hazelbridge Way Unit 3000,Richmond,BC,V6X 4J7,"LESS THAN $500,000",9-May,N,German,,Canada
74723,Aji Hana,,,,,Japanese,(604) 447-6622,"['4151 Hazelbridge Way', 'Suite 3050', 'Richmond, BC V6X 4J7', 'Canada']",4151 Hazelbridge Way Suite 3050,Richmond,BC,V6X 4J7,"LESS THAN $500,000",9-May,N,Unknown,,Canada
74724,Szechuan House,,,,,Chinese,(604) 431-6283,"['4151 Hazelbridge Way', 'Suite 3080', 'Richmond, BC V6X 0A4', 'Canada']",4151 Hazelbridge Way Suite 3080,Richmond,BC,V6X 4J7,,,,,,Canada
74725,Liang Crispy Rolls,,,,,Chinese,(604) 564-3431,"['3090-4151 Hazelbridge Way', 'Richmond, BC V6X 4J7', 'Canada']",3090-4151 Hazelbridge Way,Richmond,BC,V6X 4J7,,,,,,Canada
74726,Tofu Hotpot,,,,,Chinese,(604) 332-0222,"['3090-4151 Hazelbridge Way', 'Richmond, BC V6X 4J7', 'Canada']",3090-4151 Hazelbridge Way,Richmond,BC,V6X 4J7,,,,,,Canada
74727,Foodie Power,,,,,Chinese,(604) 332-0222,"['3090-4151 Hazelbridge Way', 'Richmond, BC V6X 0A4', 'Canada']",3090-4151 Hazelbridge Way,Richmond,BC,V6X 4J7,,,,,,Canada
74728,Mazazu Crepe,,,,,Japanese,(604) 295-9359,"['4151 Hazelbridge Way', 'Unit 3110', 'Richmond, BC V6X 4J7', 'Canada']",4151 Hazelbridge Way Unit 3110,Richmond,BC,V6X 4J7,"LESS THAN $500,000",9-May,N,Unknown,,Canada
74729,Yougo Chicken,YAO,J C,M,OWNER,Chinese,(604) 285-6695,"['4151 Hazelbridge Way', 'Unit 3120', 'Richmond, BC V6X 0A4', 'Canada']",4151 Hazelbridge Way Unit 3120,Richmond,BC,V6X 4J7,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
74730,Saboten,,,,,Japanese,(604) 295-9351,"['4151 Hazelbridge Way', 'Ste 3180', 'Richmond, BC V6X 4J7', 'Canada']",4151 Hazelbridge Way Ste 3180,Richmond,BC,V6X 4J7,,,,,,Canada
74731,Lung Kee Congee & Noodles,,,,,Chinese,(604) 303-0911,"['3230-4151 Hazelbridge Way', 'Richmond, BC V6X 0A4', 'Canada']",3230-4151 Hazelbridge Way,Richmond,BC,V6X 4J7,"LESS THAN $500,000",9-May,N,Unknown,,Canada
74732,Teppan Kitchen,,,,,Japanese,(604) 295-6656,"['4151 Hazelbridge Way', 'Unit 3250', 'Richmond, BC V6X 4J7', 'Canada']",4151 Hazelbridge Way Unit 3250,Richmond,BC,V6X 4J7,,,,,,Canada
74733,Qianwei Kitchen,,,,,Chinese,(604) 447-8868,"['3260-4151 Hazelbridge Way', 'Richmond, BC V6X 4J7', 'Canada']",3260-4151 Hazelbridge Way,Richmond,BC,V6X 4J7,,,,,,Canada
74734,Cherry's Tofu House,,,,,Chinese,(778) 588-2002,"['4151 Hazelbridge Way', 'Suite 3260', 'Richmond, BC V6X 0A4', 'Canada']",4151 Hazelbridge Way Suite 3260,Richmond,BC,V6X 4J7,,,,,,Canada
74735,Fisherman's Terrace Seafood Restaurant,NGAN,DAVID,M,OWNER,Chinese,(604) 303-9739,"['4151 Hazelbridge Way', 'Suite 3580', 'Richmond, BC V6X 4J7', 'Canada']",4151 Hazelbridge Way Suite 3580,Richmond,BC,V6X 4J7,$2.5-5 MILLION,50-99,N,Chinese,,Canada
74736,Hot Pot Hero,,,,,Chinese,() ,"['8777 Odlin Road', 'Richmond, BC V6X 1C7', 'Canada']",8777 Odlin Rd,Richmond,BC,V6X 4K8,,,,,,Canada
74737,Haidilao - Richmond,,,,,Chinese,(604) 370-6665,"['5890 No. 3 Road', 'Suite 200', 'Richmond, BC V6Y 0C2', 'Canada']","5890 No. 3 Road, Suite 200",Richmond,BC,V6Y 0C2,,,,,,Canada
74738,Sushi Aria,,,,,Japanese,(604) 285-2742,"['150-9040 Blundell Road', 'Richmond, BC V6Y 1K3', 'Canada']",150-9040 Blundell Rd,Richmond,BC,V6Y 1K3,,,,,,Canada
74739,Wing Kee Restaurant,PAN,SUNNY,F,OWNER,Chinese,(604) 270-1825,"['8260 Granville Ave', 'Richmond, BC V6Y 1P3', 'Canada']",8260 Granville Ave,Richmond,BC,V6Y 1P3,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
74740,Sea Fortune Restaurant,,,,,Chinese,(604) 273-2028,"['8360 Granville Ave', 'Richmond, BC V6Y 1P3', 'Canada']",8360 Granville Ave,Richmond,BC,V6Y 1P3,"LESS THAN $500,000",9-May,N,Unknown,,Canada
74741,Red Bud Restaurant,,,,,Chinese,(604) 998-6776,"['120-8360 Granville Avenue', 'Richmond, BC V6Y 1P3', 'Canada']",120-8360 Granville Ave,Richmond,BC,V6Y 1P3,"LESS THAN $500,000",9-May,N,Unknown,,Canada
74742,WoFung Noodle Express,,,,,Chinese,(604) 370-3638,"['8088 Park Road', 'Richmond, BC V6Y 2C4', 'Canada']",8088 Park Rd,Richmond,BC,V6Y 1T1,,,,,,Canada
74743,River Chinese Cuisine,,,,,Chinese,(604) 295-8189,"['6091 Number 3 Road', 'Richmond, BC V6Y 2B1', 'Canada']",6091 No. 3 Rd,Richmond,BC,V6Y 2B1,,,,,,Canada
74744,Wang Ji Asian Cuisine,,,,,Cajun Seafood,(604) 370-1551,"['6091 Number 3 Road', 'Richmond, BC V6Y 2B1', 'Canada']",6091 No. 3 Rd,Richmond,BC,V6Y 2B1,,,,,,Canada
74745,Tian Shi Fu No. 3 Restaurant,,,,,Chinese,(604) 238-9731,"['6111 No. 3 Road', 'Richmond, BC V6Y 2B1', 'Canada']",6111 No. 3 Rd,Richmond,BC,V6Y 2B1,,,,,,Canada
74746,Umi Japanese Eatery & Udon Bar,,,,,Japanese,(604) 307-0858,"['6551 No 3 Road', 'Richmond, BC V6Y 2B6', 'Canada']",6551 NO 3 Road,Richmond,BC,V6Y 2B6,"LESS THAN $500,000",9-May,N,Unknown,,Canada
74747,Cactus Club Cafe,WALKER,JOHN,M,SITE MANAGER,Japanese,(604) 244-9969,"['1666-6551 Number 3 Road', 'Richmond, BC V6Y 2B6', 'Canada']",1666-6551 No. 3 Rd,Richmond,BC,V6Y 2B6,$2.5-5 MILLION,50-99,N,English,,Canada
74748,Edo Japan,IKUTA,KUNI,M,SITE MANAGER,Japanese,(604) 370-0077,"['6551 No. 3 Road', 'Unit 2475', 'CF Richmond Centre', 'Richmond, BC V6Y 2B6', 'Canada']",6551 No. 3 Rd Unit 2475 Cf Centre,Richmond,BC,V6Y 2B6,"$500,000-1 MILLION",19-Oct,N,Japanese,Y,Canada
74749,Bubble Waffle Cafe,,,,,Chinese,(604) 370-0550,"['F102 - 6551 No. 3 Road', 'Richmond, BC V6Y 2B6', 'Canada']",F102-6551 No. 3 Rd,Richmond,BC,V6Y 2B6,,,,,,Canada
74750,Umi Sushi Express,,,,,Japanese,(604) 633-9228,"['6551 Number 3 Road', 'Richmond, BC V6Y 2B6', 'Canada']",6551 Number 3 Road,Richmond,BC,V6Y 2B6,,,,,,Canada
74751,Shi Art Chinese Cuisine,,,,,Chinese,(604) 279-8998,"['6551 No 3 Rd', 'Richmond, BC V6Y 2B8', 'Canada']",6551 NO 3 Rd,Richmond,BC,V6Y 2B8,,,,,,Canada
74752,Maojiaohuola,,,,,Chinese,(604) 285-8844,"['190-6451 Buswell Street', 'Richmond, BC V6Y 2G4', 'Canada']",190-6451 Buswell St,Richmond,BC,V6Y 2G4,,,,,,Canada
74753,Royal Seafood,,,,,Chinese,(604) 273-9911,"['200 - 8040 Garden City Road', 'Richmond, BC V6Y 2N9', 'Canada']",200-8040 Garden City Rd,Richmond,BC,V6Y 2N9,,,,,,Canada
74754,Pearl Castle Cafe,,,,,Chinese,(604) 279-0177,"['1782-6060 Minoru Boulevard', 'Richmond, BC V6Y 2V7', 'Canada']",1782-6060 Minoru Blvd,Richmond,BC,V6Y 2V7,"$500,000-1 MILLION",19-Oct,N,Unknown,,Canada
74755,Togo Sushi Richmond,KANG,SUMMER,F,MANAGER,Japanese,(604) 304-0974,"['6060 Minoru Boulevard', 'Richmond, BC V6Y 2V7', 'Canada']",6060 Minoru Boulevard,Richmond,BC,V6Y 2V7,"LESS THAN $500,000",9-May,N,Chinese,,Canada
74756,Wang Ji Restaurant Cafe,LUO,RONA,F,OWNER,Chinese,(604) 285-2252,"['470-9100 Blundell Road', 'Richmond, BC V6Y 3X9', 'Canada']",470-9100 Blundell Rd,Richmond,BC,V6Y 3X9,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
74757,Master Hung BBQ Restaurant,,,,,Chinese,(604) 272-3813,"['8780 Blundell Road', 'Suite 140', 'Richmond, BC V6Y 2N6', 'Canada']",8780 Blundell Rd Suite 140,Richmond,BC,V6Y 3Y8,,,,,,Canada
74758,Myomi Sushi,,,,,Japanese,(604) 447-0026,"['190-8780 Blundell Road', 'Richmond, BC V6Y 3Y8', 'Canada']",190-8780 Blundell Rd,Richmond,BC,V6Y 3Y8,,,,,,Canada
74759,Grandma's Rice Roll,,,,,Chinese,(604) 247-1362,"['180-8111 Anderson Road', 'Richmond, BC V6Y 3Z8', 'Canada']",180-8111 Anderson Rd,Richmond,BC,V6Y 3Z8,,,,,,Canada
74760,Kumo Sukiyaki,,,,,Japanese,() ,"['8111 Anderson Road', 'Unit 180', 'Richmond, BC V6Y 3Z8', 'Canada']",8111 Anderson Rd Unit 180,Richmond,BC,V6Y 3Z8,,,,,,Canada
74761,Golden Paramount Seafood Restaurant,,,,,Chinese,(604) 278-0873,"['8111 Anderson Road', 'Richmond, BC V6Y 3Z8', 'Canada']",8111 Anderson Road,Richmond,BC,V6Y 3Z8,,,,,,Canada
74762,Newton Beef Noodle House,,,,,Chinese,(604) 284-0886,"['8191 Saba Road', 'Suite 150', 'Richmond, BC V6Y 4B4', 'Canada']",8191 Saba Rd Suite 150,Richmond,BC,V6Y 4B4,,,,,,Canada
74763,Chengdu Noodle House,,,,,Chinese,() ,"['130-8033 Saba Road', 'Richmond, BC V6Y 4M8', 'Canada']",130-8033 Saba Rd,Richmond,BC,V6Y 4M8,$1-2.5 MILLION,4-Jan,N,Unknown,,Canada
74764,Chef Hung,,,,,Chinese,(604) 408-0098,"['990 Smithe Street', 'Vancouver, BC V6Z 3G5', 'Canada']",990 Smithe St,Vancouver,BC,V6Z 0A4,,,,,,Canada
74765,Eat Chicken Wraps,,,,,Cajun Seafood,(778) 319-4888,"['800 Howe St', 'Vancouver, BC V6Z 1A1', 'Canada']",800 Howe St,Vancouver,BC,V6Z 1A1,,,,,,Canada
74766,Sushi Jin,,,,,Japanese,(604) 559-8834,"['750 Nelson Street', 'Vancouver, BC V6Z 1A8', 'Canada']",750 Nelson St,Vancouver,BC,V6Z 1A8,"LESS THAN $500,000",9-May,N,Unknown,,Canada
74767,Sushi Howe,CHOI,JI,F,OWNER,Japanese,(604) 559-8082,"['738 Davie Street', 'Unit 3', 'Vancouver, BC V6Z 2M9', 'Canada']",738 Davie St Unit 3,Vancouver,BC,V6Z 1B6,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
74768,Sushi Mugen,,,,,Japanese,(604) 423-3315,"['903 Davie street', 'Vancouver, BC V6Z 1B9', 'Canada']",903 Davie St,Vancouver,BC,V6Z 1B9,,,,,,Canada
74769,Patterson Wonton House,,,,,Chinese,(604) 688-6868,"['917 Davie Street', 'Vancouver, BC V6Z 1B9', 'Canada']",917 Davie St,Vancouver,BC,V6Z 1B9,,,,,,Canada
74770,O Sushi,,,,,Japanese,(604) 559-8345,"['742 Granville Street', 'Vancouver, BC V6Z 1E4', 'Canada']",742 Granville St,Vancouver,BC,V6Z 1E4,"LESS THAN $500,000",9-May,N,Unknown,,Canada
74771,Sushi Express Bar,,,,,Japanese,() ,"['823 Granville Street', 'Vancouver, BC V6B 2C9', 'Canada']",823 Granville St,Vancouver,BC,V6Z 1K7,,,,,,Canada
74772,Sushi Owl,,,,,Japanese,() ,"['1065 Granville Street', 'Vancouver, BC V6Z 1L4', 'Canada']",1065 Granville St,Vancouver,BC,V6Z 1L4,,,,,,Canada
74773,Dim Sum Master,,,,,Chinese,(604) 566-1666,"['1149 Granville Street', 'Vancouver, BC V6Z 1M1', 'Canada']",1149 Granville St,Vancouver,BC,V6Z 1M1,,,,,,Canada
74774,Tokyo Rose,,,,,Japanese,() ,"['1149 Granville Street', 'Vancouver, BC V6B 2G6', 'Canada']",1149 Granville St,Vancouver,BC,V6Z 1M1,,,,,,Canada
74775,Cold Tea Restaurant,,,,,Chinese,(604) 423-2653,"['1193 Granville Street', 'Vancouver, BC V6Z 1M1', 'Canada']",1193 Granville St,Vancouver,BC,V6Z 1M1,,,,,,Canada
74776,Chang'An,,,,,Chinese,(604) 681-1313,"['1661 Granville Street', '1St Floor', 'Vancouver, BC V6Z 1N3', 'Canada']","1661 Granville Street, 1st Floor",Vancouver,BC,V6Z 1N3,,,,,,Canada
74777,Zubu,,,,,Japanese,(604) 423-5699,"['869 Hornby Street', 'Vancouver, BC V6Z 1T9', 'Canada']",869 Hornby St,Vancouver,BC,V6Z 1T9,,,,,,Canada
74778,Shizen Ya,,,,,Japanese,(604) 568-0013,"['965 Hornby Street', 'Vancouver, BC V6Z 1V3', 'Canada']",965 Hornby St,Vancouver,BC,V6Z 1V3,"$500,000-1 MILLION",19-Oct,N,Unknown,,Canada
74779,Sushi Maki Japanese Cuisine,LIN,STEVEN,M,OWNER,Japanese,(604) 689-0111,"['989 Hornby Street', 'Vancouver, BC V6Z 1V3', 'Canada']",989 Hornby St,Vancouver,BC,V6Z 1V3,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
74780,Pokerrito,LIAO,CAROLYN,F,MANAGER,Japanese,(604) 620-9099,"['991 Hornby Street', 'Vancouver, BC V6Z 3G4', 'Canada']",991 Hornby St,Vancouver,BC,V6Z 1V3,"LESS THAN $500,000",9-May,N,Chinese,,Canada
74781,Shabusen Yakiniku House,WONG,ALAN,M,GENERAL MGR,Japanese,(604) 669-3883,"['755 Burrard Street', 'Suite 202', 'Vancouver, BC V6Z 1X6', 'Canada']",755 Burrard St Suite 202,Vancouver,BC,V6Z 1X6,$1-2.5 MILLION,20-49,N,Chinese,,Canada
74782,Gyu King Teppanyaki,KONG,ANTHONY,M,MANAGER,Japanese,(604) 688-7050,"['219-755 Burrard St', 'Vancouver, BC V6Z 1X6', 'Canada']",219-755 Burrard St,Vancouver,BC,V6Z 1X6,"$500,000-1 MILLION",19-Oct,N,Chinese,,Canada
74783,Osaka Sushi,KIM,JIN,F,OWNER,Japanese,(604) 677-2677,"['1361 Burrard Street', 'Vancouver, BC V6Z 2A1', 'Canada']",1361 Burrard St,Vancouver,BC,V6Z 1Z7,"LESS THAN $500,000",9-May,Y,Korean,,Canada
74784,Sushi Coen,,,,,Japanese,(778) 379-1523,"['1306 Burrard Street', 'Vancouver, BC V6Z 2B7', 'Canada']",1306 Burrard St,Vancouver,BC,V6Z 2B7,,,,,,Canada
74785,Naru,,,,,Japanese,(604) 682-5533,"['1306 Burrard St', 'Vancouver, BC V6Z 1Z7', 'Canada']",1306 Burrard St,Vancouver,BC,V6Z 2B7,,,,,,Canada
74786,Daikichi Sushi,MAH,SHU WU,F,MANAGER,Japanese,(604) 688-2033,"['1346 Burrard Street', 'Vancouver, BC V6Z 2B7', 'Canada']",1346 Burrard St,Vancouver,BC,V6Z 2B7,"LESS THAN $500,000",4-Jan,N,Chinese,,Canada
74787,Gyu-Kaku Japanese BBQ,,,,,Japanese,(604) 558-3885,"['G3-888 Nelson Street', 'Vancouver, BC V6Z 2H1', 'Canada']",G3-888 Nelson St,Vancouver,BC,V6Z 2H1,,,,,,Canada
74788,Haraheri,,,,,Japanese,(604) 899-0855,"['888 Nelson St', 'm101', 'Vancouver, BC V6Z 2H2', 'Canada']",M101-888 Nelson St,Vancouver,BC,V6Z 2H1,,,,,,Canada
74789,Bentoya,,,,,Japanese,(604) 569-0289,"['500 Robson Street', 'Vancouver, BC V6Z 2H7', 'Canada']",500 Robson Street,Vancouver,BC,V6Z 2H7,,,,,,Canada
74790,Ancora Waterfront Dining and Patio,VALDEVERDE,RICARDO,M,MANAGER,Japanese,(604) 681-1164,"['1600 Howe Street', 'Vancouver, BC V6Z 2L9', 'Canada']",1600 Howe Street,Vancouver,BC,V6Z 2L9,$1-2.5 MILLION,20-49,N,Hispanic,,Canada
74791,Ki-Isu Japanese Restaurant,HONG,KEITH,M,OWNER,Japanese,(604) 899-0366,"['1275 Pacific Boulevard', 'Vancouver, BC V6Z 2R6', 'Canada']",1275 Pacific Blvd,Vancouver,BC,V6Z 2R6,"$500,000-1 MILLION",19-Oct,N,Chinese,,Canada
74792,Tokyo Joe's,IM,STEVE,M,OWNER,Japanese,(604) 689-0073,"['955 Helmcken Street', 'Vancouver, BC V6Z 2S5', 'Canada']",955 Helmcken St,Vancouver,BC,V6Z 2S5,"LESS THAN $500,000",9-May,Y,Korean,,Canada
74793,Rorimomo,,,,,Japanese,(604) 336-9822,"['781 Davie Street', 'Vancouver, BC V6Z 2S7', 'Canada']",781 Davie St,Vancouver,BC,V6Z 2S7,,,N,Unknown,,Canada
74794,Tendon Kohaku,,,,,Japanese,(604) 416-3936,"['840 Howe Street', 'Suite 190', 'Vancouver, BC V6Z 2S9', 'Canada']","840 Howe Street, Suite 190",Vancouver,BC,V6Z 2S9,,,,,,Canada
74795,Hashigo - Sake Dining,,,,,Japanese,(604) 558-3001,"['1265 Granville St', 'Vancouver, BC V6Z 3B4', 'Canada']",1265 Granville St,Vancouver,BC,V6Z 3B4,,,,,,Canada
74796,FRESH Sushi,,,,,Japanese,(604) 568-6112,"['909 Expo Boulevard', 'Vancouver, BC V6Z 3G8', 'Canada']",909 Expo Blvd,Vancouver,BC,V6Z 3G8,,,,,,Canada
74797,Taste of Zen,,,,,Chinese,(604) 274-2822,"['9160 Steveston Highway', 'International Buddhist Society', 'Richmond, BC V7A 1M5', 'Canada']",9160 Steveston Hwy International Buddhist Society,Richmond,BC,V7A 1M5,"LESS THAN $500,000",9-May,N,Unknown,,Canada
74798,Kisha Poppo Japanese Restaurant,CHEUNG,MUAN CHOY,M,OWNER,Japanese,(604) 271-6556,"['1060-11660 Steveston Highway', 'Richmond, BC V7A 1N6', 'Canada']",1060-11660 Steveston Hwy,Richmond,BC,V7A 1N6,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
74799,Gami Sushi,SUSHI,GAMI,M,OWNER,Japanese,(604) 272-1653,"['10111 Number 3 Road', 'Suite 126', 'Richmond, BC V7A 1W6', 'Canada']",10111 No. 3 Rd Suite 126,Richmond,BC,V7A 1W6,"LESS THAN $500,000",9-May,Y,Japanese,,Canada
74800,Hiroshi Japanese Ramen,,,,,Japanese,(604) 275-5200,"['150-11060 No 5 Road', 'Richmond, BC V7A 4E7', 'Canada']",150-11060 No. 5 Rd,Richmond,BC,V7A 4E7,,,,,,Canada
74801,Hong Kong Flavor Restaurant,,,,,Chinese,(778) 297-9973,"['104-10151 No.3 Road', 'Richmond, BC V7A 4R6', 'Canada']",104-10151 No. 3 Rd,Richmond,BC,V7A 4R6,"LESS THAN $500,000",9-May,N,Unknown,,Canada
74802,Mama's Dumpling & Coffee,,,,,Chinese,(778) 297-1618,"['103-11782 Hammersmith Way', 'Richmond, BC V7A 5E2', 'Canada']",103-11782 Hammersmith Way,Richmond,BC,V7A 5E2,"LESS THAN $500,000",,N,Unknown,,Canada
74803,Danny's Wun Tun Restaurant,CHEUNG,DANNY,M,OWNER,Chinese,(604) 277-3317,"['3050-11666 Steveston Highway', 'Richmond, BC V7A 5J3', 'Canada']",3050-11666 Steveston Hwy,Richmond,BC,V7A 5J3,"$500,000-1 MILLION",19-Oct,N,Chinese,,Canada
74804,Nobi Nobi,,,,,Japanese,(604) 272-3651,"['11320 Steveston Hwy', 'Unit 110', 'Richmond, BC V7A 5J5', 'Canada']",11320 Steveston Hwy Unit 110,Richmond,BC,V7A 5J5,,,,,,Canada
74805,Hanami,,,,,Chinese,(604) 821-9932,"['3211 Grant McConachie Way', 'Richmond, BC V7B 0A4', 'Canada']",3211 Grant McConachie Way,Richmond,BC,V7B 0A4,,,,,,Canada
74806,Rice Tales,,,,,Cajun Seafood,() ,"['3211 Grant McConachie Way', 'Vancouver International Airport', 'Richmond, BC V7B 1M8', 'Canada']",3211 Grant McConachie Way Vancouver International Airport,Richmond,BC,V7B 0A4,,,,,,Canada
74807,LIFT Bar & Grill,,,,,Japanese,(604) 278-2024,"['3211 Grant McConachie Way', 'Richmond, BC V7B 0A4', 'Canada']",3211 Grant McConachie Way,Richmond,BC,V7B 0A4,,,,,,Canada
74808,Urban Crave,,,,,Cajun Seafood,() ,"['3211 Grant McConachie', 'Richmond, BC V7B 1K7', 'Canada']",3211 Grant McConachie Way,Richmond,BC,V7B 0A4,,,,,,Canada
74809,Fortune Wok,,,,,Chinese,(604) 303-3368,"['3211 Grant McConachie Way', 'Richmond, BC V7B 0A4', 'Canada']",3211 Grant McConachie Way,Richmond,BC,V7B 0A4,,,,,,Canada
74810,Wok N' Roll,,,,,Chinese,(604) 303-9912,"['3211 Grant McConachie Way', 'Richmond, BC V7B 0A4', 'Canada']",3211 Grant McConachie Way,Richmond,BC,V7B 0A4,,,,,,Canada
74811,Neptune Wonton Noodle,,,,,Chinese,(604) 248-8993,"['67A-7899  Templeton Station Road', 'Richmond, BC V7B 0B7', 'Canada']",67A-7899 Templeton Station Road,Richmond,BC,V7B 0B7,"LESS THAN $500,000",9-May,N,Unknown,,Canada
74812,Fortune Terrace Chinese Cuisine,,,,,Chinese,(604) 285-8980,"['130-6200 River Road', 'Richmond, BC V7C 4N1', 'Canada']",130-6200 River Rd,Richmond,BC,V7C 0B1,"LESS THAN $500,000",9-May,N,Unknown,,Canada
