Restaurants Unique Code,Restaurants GMV Level,Restaurants Phone number,Restaurants Status,Restaurants Address,Restaurants City,Restaurants Country,Restaurants Region,Restaurants State,Restaurants Zip Code,Restaurants Type of Cuisine,Restaurant churn risk scores Churn Risk Probablity,Restaurants Opearting Timezone,Restaurants Is Coupon Available,Restaurants Client Level,Restaurants Database Status,Restaurants Is Delivery Platform Service Enabled,Restaurants Is DE SMS Opted In,Restaurants Is GreenDot Enabled,Restaurants Is SMS Opted In,Restaurants Is SMS to Customer Enabled,Restaurants Is Wonders Pay Feature Enabled,Restaurants Promotions,Restaurants GMV Voice Platform Sales,Restaurants GMV Online Sales,Restaurants Number of Orders Voice Platform Sales,Restaurants Number of Orders Online Sales,Restaurants Number of Restaurants
R87085,"level_3 ($10,000 to $29,999)",2057987288,active,1421 Forestdale Blvd,Birmingham,United States,Southeast,AL,35214,chinese,0.06,CT,FALSE,level_1,open,FALSE,NA,FALSE,NA,FALSE,FALSE,None,23125,0,1118,0,1
R88758,"level_3 ($10,000 to $29,999)",0000000000,canceled,605 Ave Z,Brooklyn,United States,Northeast,NY,11223,unknown,1,ET,TRUE,level_1,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,23099,0,1300,0,1
R86933,"level_low (< $10,000)",7045528888,active,7631 Sharon Lakes Rd,Charlotte,United States,Southeast,NC,28210,advanced,0.05,ET,TRUE,level_5,open,TRUE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referee $300);30 days Free Trial - VO;1 Year SMS - Free;$1500 Statement Credit,23036,0,1092,0,1
R85587,"level_low (< $10,000)",7175606566,canceled,2052 Fruitville Pike,Lancaster,United States,Northeast,PA,17601,chinese,0.98,ET,FALSE,level_5,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;Free Onboarding Days;Apple Promotion,22758,0,689,0,1
R86381,"level_low (< $10,000)",5189910999,suspended,12 N Broadway,Schenectady,United States,Northeast,NY,12305,advanced,0.85,ET,FALSE,level_5,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,22720,0,602,0,1
R86302,"level_low (< $10,000)",6105366588,active,1009 West Chester Pike & S Manoa Rd,Havertown,United States,Northeast,PA,19083,japanese,0.14,ET,FALSE,level_5,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,22451,0,663,0,1
R86807,"level_low (< $10,000)",2626425518,active,2763 Main St,East Troy,United States,Midwest,WI,53120,chinese,0.36,CT,FALSE,level_5,open,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO,22261,0,677,0,1
R86983,"level_low (< $10,000)",2297582736,active,118 W Main St,Colquitt,United States,Southeast,GA,39837,chinese,0.29,ET,FALSE,level_5,open,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO,21939,0,1032,0,1
R86562,"level_low (< $10,000)",4028941733,active,6909 S 157th St,Omaha,United States,Midwest,NE,68136,chinese,0.09,CT,FALSE,level_5,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,21647,0,682,0,1
R82938,"level_low (< $10,000)",8604387884,canceled,1460 East St,New Britain,United States,Northeast,CT,06053,chinese_japanese,0.79,ET,TRUE,level_5,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,21566,0,757,0,1
R82333,"level_low (< $10,000)",6313686677,canceled,574 A Larkfield Rd,East Northport,United States,Northeast,NY,11731,chinese,0.81,ET,TRUE,level_5,reject,FALSE,NA,FALSE,NA,TRUE,FALSE,NA,21554,0,586,0,1
R86178,"level_low (< $10,000)",4805778818,active,1495 N Higley Rd,Gilbert,United States,Southwest,AZ,85234,japanese,0.05,PT,FALSE,level_5,open,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;80%/40%/10% 3 Month FT Discount,21512,0,771,0,1
R87028,"level_3 ($10,000 to $29,999)",4023723888,active,1208 S. Lincoln Street,West Point,United States,Midwest,NE,68788,chinese,0.1,CT,FALSE,level_1,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO;1 Year SMS - Free;Feb 2024 SQL - Massager,21503,0,716,0,1
R86577,"level_3 ($10,000 to $29,999)",9149611100,canceled,1785 Central Park Ave,Yonkers,United States,Northeast,NY,10710,chinese,0.98,ET,FALSE,level_1,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,21488,0,630,0,1
R86661,"level_low (< $10,000)",8019659008,active,1771 4700 S,Taylorville,United States,West,UT,84129,chinese,0.15,MT,TRUE,level_5,open,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,21428,0,696,0,1
R86315,"level_low (< $10,000)",6156455607,active,5515 Charlotte Pike,Nashville,United States,Southeast,TN,37209,japanese,0,CT,FALSE,level_5,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,21364,0,830,0,1
R83526,"level_3 ($10,000 to $29,999)",3017358688,suspended,4915 Suitland Rd,Suitland,United States,Northeast,MD,20746,advanced,0.97,ET,FALSE,level_1,suspended,FALSE,NA,FALSE,NA,FALSE,TRUE,30 days Free Trial - VO;1 Year SMS - Free;$1500 Statement Credit,21298,0,884,0,1
R88663,"level_low (< $10,000)",0000000000,canceled,6575 S. Tamiami Trail,Sarasota,United States,Southeast,FL,34231,unknown,1,ET,TRUE,level_5,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,21271,0,1030,0,1
R86115,"level_low (< $10,000)",9734505382,suspended,528 Union Ave,Belleville,United States,Northeast,NJ,07109,advanced,0.89,ET,FALSE,level_5,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,21073,0,875,0,1
R81092,"level_3 ($10,000 to $29,999)",0000000000,canceled,"1116 Forest Ave, #A",Pacific Grove,United States,West,CA,93950,unknown,1,PT,FALSE,level_5,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,21007,0,670,0,1
R85718,"level_low (< $10,000)",7815515858,active,663 Washington St.,Norwood,United States,Northeast,MA,02062,japanese,0.34,ET,FALSE,level_5,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;Apple Promotion;30 days Free Trial - VO,20970,0,653,0,1
R88357,"level_low (< $10,000)",0000000000,canceled,5402 East Dr,Arbutus,United States,Northeast,MD,21227,unknown,0.99,ET,FALSE,level_5,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,20821,0,1030,0,1
R82796,"level_3 ($10,000 to $29,999)",3368071716,canceled,112 E Parris Ave,High Point,United States,Southeast,NC,27262,chinese_japanese,0.89,ET,FALSE,level_5,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,20740,0,849,0,1
R86201,"level_low (< $10,000)",2708309438,canceled,2606 Zion Rd,Henderson,United States,Southeast,KY,42420,chinese,0.78,CT,FALSE,level_5,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,50%/25%/10% 3 Month FT Discount,20555,0,1007,0,1
R86658,"level_low (< $10,000)",2039332888,active,220 Captain Thomas Blvd,West Haven,United States,Northeast,CT,06516,japanese,0.05,ET,FALSE,level_5,open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO;30 days Free Trial - DE;1 Year SMS - Free,20429,0,960,0,1
R85202,"level_low (< $10,000)",7182963800,suspended,78-05 Jamaica Ave,Woodhaven,United States,Northeast,NY,11421,chinese,0.95,ET,TRUE,level_5,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;4 Months Part Time Discount;Client Referral (Referee $500兔年),20420,0,890,0,1
R85309,"level_3 ($10,000 to $29,999)",2054257277,suspended,737 9th Ave North,Bessemer,United States,Southeast,AL,35020,chinese,0.67,CT,FALSE,level_1,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;30 days Free Trial - VO,20358,0,1034,0,1
R86623,"level_3 ($10,000 to $29,999)",7706810846,suspended,4733 Jonesboro Rd,Union City,United States,Southeast,GA,30291,advanced,0.88,ET,FALSE,level_1,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO;High GMV - the 12th Month Free,20340,0,692,0,1
R85529,"level_3 ($10,000 to $29,999)",3524035300,suspended,9970 Cortez Blvd,Spring Hill,United States,Southeast,FL,34613,chinese,0.9,ET,FALSE,level_1,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;50%/25%/10% 3 Month FT Discount,20340,0,584,0,1
R81137,"level_low (< $10,000)",0000000000,canceled,79-15 Atlantic Ave,Woodheaven,United States,Northeast,NY,11421,unknown,0.97,ET,TRUE,level_5,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,20299,0,1396,0,1
R83879,"level_low (< $10,000)",7206000579,canceled,1104 Francis Street,Longmont,United States,West,CO,80501,advanced,0.9,MT,TRUE,level_5,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;5 Months Full Time Discount,20290,0,699,0,1
R86509,"level_low (< $10,000)",7329858863,suspended,145 Woodbridge Ave,Highland Park,United States,Northeast,NJ,08904,chinese,0.78,ET,FALSE,level_5,suspended,TRUE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO;30 days Free Trial - DE,20232,0,756,0,1
R88516,"level_3 ($10,000 to $29,999)",0000000000,canceled,1430 Pennsylvania Ave SE,Washington,United States,Southeast,DC,20003,unknown,0.96,ET,TRUE,level_1,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,20220,0,922,0,1
R86685,"level_3 ($10,000 to $29,999)",7707208889,suspended,4043 Marietta Hwy,Canton,United States,Southeast,GA,30114,chinese,0.94,ET,FALSE,level_1,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO,20220,0,695,0,1
R85251,"level_low (< $10,000)",9545611888,canceled,1747 N. Federal Hwy.,Fort Lauderdale,United States,Southeast,FL,33305,chinese_japanese,0.92,ET,FALSE,level_5,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;Client Referral (Referee $300);50%/25%/10% 3 Month FT Discount,20116,0,689,0,1
R87106,"level_3 ($10,000 to $29,999)",7403535109,active,2347 Gallia Street,Portsmouth,United States,Midwest,OH,45662,chinese,0.19,ET,FALSE,level_1,open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1 Year SMS - Free;March24 SQL - Humidifier,20097,0,780,0,1
R82631,"level_3 ($10,000 to $29,999)",4018617878,canceled,560 Killingly St,Johnston,United States,Northeast,RI,02919,chinese,0.85,ET,FALSE,level_1,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,20091,0,645,0,1
R87086,"level_3 ($10,000 to $29,999)",4076720099,active,10036 University Boulevard,Orlando,United States,Southeast,FL,32817,chinese,0.27,ET,FALSE,level_1,open,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO,20009,0,800,0,1
R86662,"level_low (< $10,000)",9103392199,active,2724 Bragg Blvd,Fayetteville,United States,Southeast,NC,28303,chinese,0.14,ET,TRUE,level_5,open,TRUE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);30 days Free Trial - VO;30 days Free Trial - DE;1 Year SMS - Free,19935,0,762,0,1
R86558,"level_low (< $10,000)",9195941813,active,1207 Hillsborough St,Raleigh,United States,Southeast,NC,27603,chinese,0.56,ET,FALSE,level_5,open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,30 days Free Trial - VO;30 days Free Trial - DE,19827,0,1001,0,1
R85007,"level_low (< $10,000)",9526001032,active,1278 Town Centre Dr,Eagan,United States,Midwest,MN,55123,japanese,0.06,CT,FALSE,level_5,open,FALSE,NA,TRUE,NA,FALSE,FALSE,5 Months Full Time Discount,19815,0,901,0,1
R87025,"level_low (< $10,000)",7089600591,active,17628 Halsted St,Homewood,United States,Midwest,IL,60430,advanced,0.66,CT,FALSE,level_1,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;30 days Free Trial - VO;1 Year SMS - Free;Feb 2024 CW - Macbook Air,19682,0,453,0,1
R88975,"level_low (< $10,000)",0000000000,canceled,665 Loveland Madeira Rd,Loveland,United States,Midwest,OH,45140,unknown,0.81,ET,FALSE,level_5,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,19627,0,908,0,1
R85873,"level_low (< $10,000)",6104323509,active,1224 Liberty St,Allentown,United States,Northeast,PA,18102,chinese,0.08,ET,FALSE,level_5,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion,19542,0,903,0,1
R82355,"level_low (< $10,000)",9739277998,canceled,286 US Highway 206,Flanders,United States,Northeast,NJ,07836,unknown,0.73,ET,TRUE,level_5,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,19542,0,587,0,1
R85335,"level_low (< $10,000)",7026336666,suspended,5960 Losee Rd,North Las Vegas,United States,West,NV,89081,chinese,0.96,PT,TRUE,level_5,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referee $300);None,19511,0,601,0,1
R86799,"level_low (< $10,000)",2152221434,active,4226 Lancaster Ave,Philadelphia,United States,Northeast,PA,19104,advanced,0.03,ET,FALSE,level_5,open,TRUE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO;30 days Free Trial - DE;1 Year SMS - Free;Flight Ticket - Jan 2024,19492,0,1304,0,1
R85695,"level_low (< $10,000)",4012722049,suspended,188 Taunton Ave.,East Providence,United States,Northeast,RI,02914,advanced,0.05,ET,FALSE,level_5,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;Apple Promotion,19448,0,464,0,1
R86871,"level_low (< $10,000)",7045039662,active,7705 South Tryon Street,Charlotte,United States,Southeast,NC,28217,advanced,0.04,ET,FALSE,level_5,open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,30 days Free Trial - VO;1 Year SMS - Free;Flight Ticket - Jan 2024,19369,0,790,0,1
R82657,"level_low (< $10,000)",6782050762,canceled,5665 Atlanta Hwy #9,Alpharetta,United States,Southeast,GA,30004,chinese,0.64,ET,FALSE,level_5,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,19363,0,611,0,1
R86993,"level_low (< $10,000)",4123315502,suspended,807 1/2 Broadway Avenue,McKees Rocks,United States,Northeast,PA,15136,chinese_japanese,0.93,ET,FALSE,level_1,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;30 days Free Trial - VO;1 Year SMS - Free,19212,0,685,0,1
R87075,"level_low (< $10,000)",6103210888,active,520 Simpson Dr.,Chester Springs,United States,Northeast,PA,19425,chinese,0.13,ET,TRUE,level_1,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;1 Year SMS - Free;March24 SQL - Humidifier,19202,0,505,0,1
R81025,"level_low (< $10,000)",0000000000,canceled,2960 Middletown Road,Bronx,United States,Northeast,NY,10461,unknown,0.91,ET,FALSE,level_5,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,19193,0,843,0,1
R86383,"level_low (< $10,000)",7183852223,active,9605 Church Ave,Brooklyn,United States,Northeast,NY,11212,advanced,0.07,ET,TRUE,level_5,open,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO,19161,0,1034,0,1
R86511,"level_low (< $10,000)",2816177983,active,6128 Wilcrest Dr,Houston,United States,Southwest,TX,77072,unknown,0.31,CT,FALSE,level_5,open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,18979,0,690,0,1
R86897,"level_low (< $10,000)",9373257338,active,3467 E National Rd,Springfield,United States,Midwest,OH,45505,japanese,0.07,ET,FALSE,level_5,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO;1 Year SMS - Free;Flight Ticket - Jan 2024,18933,0,687,0,1
R83825,"level_3 ($10,000 to $29,999)",9193632828,suspended,2720 NC Highway 55,Cary,United States,Southeast,NC,27519,chinese,0.87,ET,FALSE,level_1,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,18895,0,607,0,1
R82328,"level_low (< $10,000)",9194990885,canceled,1659 Buffalo Lake Rd,Sanford,United States,Southeast,NC,27332,chinese,0.94,ET,FALSE,level_1,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,18707,0,625,0,1
R88566,"level_low (< $10,000)",0000000000,canceled,315 N King St,Wilmington,United States,Northeast,DE,19801,unknown,0.94,ET,FALSE,level_5,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,18669,0,1198,0,1
R87071,"level_low (< $10,000)",8636688826,active,2614 U.S. Hwy,Lakeland,United States,Southeast,FL,33801,chinese,0.18,ET,FALSE,level_1,open,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO;1 Year SMS - Free,18665,0,774,0,1
R85875,"level_low (< $10,000)",9734854196,suspended,170 Bloomfield Ave.,Newark,United States,Northeast,NJ,07104,chinese,0.89,ET,TRUE,level_1,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,18632,0,734,0,1
R85217,"level_low (< $10,000)",7245024304,active,5330 William Flinn Hwy,Gibsonia,United States,Northeast,PA,15044,japanese,0.24,ET,FALSE,level_5,open,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Printer Promotion;50%/25%/10% 3 Month FT Discount,18440,0,537,0,1
R85756,"level_low (< $10,000)",7024075180,suspended,75 S Valle Verde Dr,Henderson,United States,West,NV,89012,chinese,0.54,PT,TRUE,level_5,suspended,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,None,18389,0,505,0,1
R87078,"level_low (< $10,000)",9126533555,active,25 E Bacon St.,Pembroke,United States,Southeast,GA,31321,chinese,0.33,ET,FALSE,level_1,open,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO;High GMV - the 12th Month Free;March24 SQL - Humidifier,18372,0,574,0,1
R86977,"level_low (< $10,000)",4107728888,active,10801 Hickory Ridge Road,Columbia,United States,Northeast,MD,21044,chinese_japanese,0.08,ET,FALSE,level_1,open,TRUE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO;1 Year SMS - Free,18335,0,660,0,1
R82057,"level_low (< $10,000)",9735377300,canceled,148 Center Grove Rd,Randolph,United States,Northeast,NJ,07869,chinese,0.81,ET,FALSE,level_1,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,18238,0,729,0,1
R86677,"level_low (< $10,000)",6176234378,active,626C Somerville Ave,Somerville,United States,Northeast,MA,02143,advanced,0.62,ET,FALSE,level_5,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO;1 Year SMS - Free,18093,0,526,0,1
R88185,"level_low (< $10,000)",0000000000,canceled,1306 Clinton Ave,Irvington,United States,Northeast,NJ,07111,unknown,0.87,ET,FALSE,level_1,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,18081,0,1105,0,1
R86886,"level_low (< $10,000)",6156787374,active,795 Bell Rd,Antioch,United States,Southeast,TN,37013,japanese,0.03,CT,TRUE,level_5,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO;30 days Free Trial - DE;1 Year SMS - Free,18056,0,709,0,1
R87109,"level_3 ($10,000 to $29,999)",3522366888,active,728 NE 36th Ave,Ocala,United States,Southeast,FL,34470,chinese,0.76,ET,FALSE,level_1,open,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO;1 Year SMS - Free;March24 SQL - Humidifier,17967,0,564,0,1
R86328,"level_low (< $10,000)",4698686002,suspended,103 N Cedar Ridge Dr,Duncanville,United States,Southwest,TX,75116,japanese,0.27,CT,TRUE,level_5,suspended,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,17952,0,699,0,1
R82932,"level_low (< $10,000)",6315672660,canceled,4514 Sunrise Hwy,Oakdale,United States,Northeast,NY,11769,chinese_japanese,0.94,ET,TRUE,level_5,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,17938,0,475,0,1
R85367,"level_low (< $10,000)",6148666160,suspended,7952 E Broad St.,Reynoldsburg,United States,Midwest,OH,43068,chinese_japanese,0.95,ET,FALSE,level_1,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;50%/25%/10% 3 Month FT Discount,17921,0,550,0,1
R86702,"level_low (< $10,000)",2153318883,suspended,6705 Torresdale Ave.,Philadelphia,United States,Northeast,PA,19135,chinese,0.96,ET,FALSE,level_1,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO;1 Year SMS - Free,17877,0,780,0,1
R85982,"level_low (< $10,000)",9378799999,suspended,368 N Broad St,Fairborn,United States,Midwest,OH,45324,chinese,0.93,ET,TRUE,level_5,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO,17743,0,700,0,1
R86833,"level_low (< $10,000)",6823208119,active,8010 Matlock Rd,Arlington,United States,Southwest,TX,76002,advanced,0.03,CT,FALSE,level_5,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;30 days Free Trial - VO;30 days Free Trial - DE;1 Year SMS - Free;$1500 Statement Credit,17711,0,688,0,1
R87122,"level_3 ($10,000 to $29,999)",9416252888,active,19451 Cochran Blvd,Port Charlotte,United States,Southeast,FL,33948,chinese,0.08,ET,FALSE,level_1,open,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO;1 Year SMS - Free;March24 SQL - Humidifier,17587,0,681,0,1
R88996,"level_low (< $10,000)",0000000000,canceled,"5312 South 3rd Street, Suite 102",Louisville,United States,Southeast,KY,40214,unknown,0.99,ET,FALSE,level_5,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,17499,0,1103,0,1
R81913,"level_low (< $10,000)",9183351633,canceled,1350 SE Washington Blvd,Bartlesville,United States,Southwest,OK,74006,chinese,0.89,CT,FALSE,level_5,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,17459,0,661,0,1
R87118,"level_3 ($10,000 to $29,999)",2156737889,active,3348 Grant Ave,Philadelphia,United States,Northeast,PA,19114,chinese,0.06,ET,FALSE,level_1,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO;1 Year SMS - Free,17459,0,583,0,1
R86089,"level_low (< $10,000)",5183929898,active,15 Dardess Dr. Suite 8,Chatham,United States,Northeast,NY,12037,chinese,0.08,ET,FALSE,level_5,open,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO,17398,0,841,0,1
R85901,"level_low (< $10,000)",4102737981,suspended,1408 Handlir Dr,Bel Air,United States,Northeast,MD,21015,chinese,0.98,ET,TRUE,level_1,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO,17322,0,558,0,1
R86163,"level_low (< $10,000)",9052383663,active,1891 Rathburn Rd E,Mississauga,Canada,Ontario,ON,L4W 3Z3,chinese,0.11,ET,FALSE,level_5,open,FALSE,NA,FALSE,NA,FALSE,FALSE,None,17304,0,382,0,1
R86921,"level_low (< $10,000)",8132528855,canceled,2115 E Hillsborough Ave,Tampa,United States,Southeast,FL,33610,advanced,0.88,ET,FALSE,level_5,closed,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,30 days Free Trial - VO;1 Year SMS - Free;$1500 Statement Credit,17216,0,538,0,1
R86258,"level_low (< $10,000)",6109833800,active,278 Schuylkill Rd,Phoenixville,United States,Northeast,PA,19460,chinese,0.37,ET,TRUE,level_5,open,FALSE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO,17172,0,596,0,1
R82812,"level_low (< $10,000)",9414888898,canceled,521 Tamiami Trail S,Venice,United States,Southeast,FL,34285,chinese,0.92,ET,TRUE,level_1,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,16975,0,680,0,1
R83352,"level_low (< $10,000)",5852499320,canceled,1694 Penfield Rd.,Rochester,United States,Northeast,NY,14625,chinese,0.93,ET,FALSE,level_5,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,16879,0,571,0,1
R81986,"level_low (< $10,000)",9842000569,canceled,280 Meeting St #103,Cary,United States,Southeast,NC,27518,japanese,0.74,ET,TRUE,level_1,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,16867,0,925,0,1
R86699,"level_low (< $10,000)",7604398939,active,4635 Frazee Road,Oceanside,United States,West,CA,92057,chinese,0.26,PT,FALSE,level_5,open,FALSE,NA,TRUE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,16777,0,484,0,1
R86369,"level_low (< $10,000)",7189652874,suspended,497 7th Ave,Brooklyn,United States,Northeast,NY,11215,chinese,0.9,ET,FALSE,level_1,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;30 days Free Trial - VO,16770,0,840,0,1
R85211,"level_low (< $10,000)",7184793710,suspended,233-14 Hillside Avenue,Queens Village,United States,Northeast,NY,11427,chinese,0.83,ET,TRUE,level_1,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;50%/25%/10% 3 Month FT Discount,16739,0,806,0,1
R86819,"level_low (< $10,000)",5178972202,active,1122 W Holmes Rd,Lansing,United States,Midwest,MI,48910,advanced,0.07,ET,FALSE,level_5,open,TRUE,NA,FALSE,NA,FALSE,FALSE,30 days Free Trial - VO;30 days Free Trial - DE;1 Year SMS - Free;Flight Ticket - Jan 2024,16721,0,633,0,1
