Exclusion Check,Snowball Map,ID,Name,Business Type,Chain,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Estimated Employees,Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range,Website Technology Vendors,Ordering Solutions,Cloud Point of Sale System
,64948,81e33231a088f7b2,Fortune House,Restaurant,,561 Southdale Rd E,London,ON,N6E 3M7,Canada,Jian Ru,Cai,Proprietor,Owner,,,,,(519) 685-1820,1,,Chinese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,64949,8e6664a2d0fb1a0a,The Diner,Restaurant,,1404 50 Ave,Lloydminster,AB,T9V 0Y1,Canada,,,,,,,1973,,(780) 875-4322,0,,Chinese,$$,DoorDash,,
,64950,84ce96a3e0d63cc5,Japanese Village,Restaurant,,2940 Calgary Trl NW,Edmonton,AB,T6J 7C2,Canada,Clement,Chow,President,General,,,,,(780) 757-6083,1,,Japanese,$$$,Google Analytics; Squarespace; Tock,,
,64951,901617e9779decd9,China Palace Restaurant,Restaurant,,3825 46 St,Ponoka,AB,T4J 1A5,Canada,Karen,Wen,Proprietor,Owner,,,,,(403) 783-8133,1,,Chinese,,,,
,64952,83cccbc903990d6a,Tao's Kitchen,Restaurant,,5701 Granville St,Vancouver,BC,V6M 4J7,Canada,,,,,,,,,(778) 379-2218,0,,Chinese,,,,
,64953,8b18c8506533f1d4,Chang Lai Chinese Food,Restaurant,,449 McArthur Ave,Ottawa,ON,K1K 1G3,Canada,,,,,,,,,(613) 741-4013,0,,Chinese,,Uber Eats,,
,64954,9552a5e56ef89571,Montrose Garden Restaurant,Restaurant,,680 10th Ave,Montrose,BC,V0G 1P0,Canada,,,,,,,,,(250) 367-7998,0,,Vietnamese; Chinese; Thai,,,,
,64955,8f1df72053feee9e,Grab N Go Yaletown,Restaurant,,1207 Hamilton St,Vancouver,BC,V6B 6K3,Canada,,,,,,,,,(604) 258-7557,0,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,64956,92e0fee7f5ab3403,Star Rose Garden Restaurant,Restaurant,,428 E Main St,Welland,ON,L3B 3X5,Canada,Sing,Zhang,Proprietor,Owner,,,,,(905) 732-4399,1,,Chinese,$$,,,
,64957,8964b14239b38e4c,Pokey Okey,Restaurant,,995 Hornby St,Vancouver,BC,V6Z 1V3,Canada,,,,,,,,,(604) 416-2820,0,,Japanese,$,DoorDash; Ritual; Skip the Dishes; Uber Eats,,
,64958,883d11786b66910a,Hot Delivery,Restaurant,,3002 Cambie St,Vancouver,BC,V5Z 2V9,Canada,Stephen,Lee,President,General,,,,,(604) 879-5292,1,sunnyls228@hotmail.com,American; Chinese,$$,DoorDash; Google Analytics; PayPal; Skip the Dishes; Uber Eats,,
,64959,93542540c2868ca1,Homemade Lucky House Li Jia Chu Fang,Restaurant,,3636 Steeles Ave E,Markham,ON,L3R 1K9,Canada,,,,,,,,,(647) 800-0902,0,,Chinese,$,Uber Eats,,
,64960,9067168b31eec0a7,Jade Palace Chinese Restaurant,Restaurant,,4524 Hastings St,Burnaby,BC,V5C 2K4,Canada,,,,,,,,,(604) 294-8059,0,,American; Chinese,,BC Restaurants; Skip the Dishes; Uber Eats,,
,64961,8d9e2fac17c8daaf,Sima Sushi,Restaurant; Quick Service,,66 Princess St,Kingston,ON,K7L 1A5,Canada,Daniel,Cho,Proprietor,Owner,,,,,(613) 542-8040,1,,Japanese,$$,Uber Eats; WooCommerce,,
,64962,84f52e0aec52ed31,Shinka Sushi Bar,Restaurant,,2900 Sheffield Rd,Ottawa,ON,K1B 1A4,Canada,Peo,Diep,Director and Member of the Board of Directors,Owner,,,,,(613) 565-8998,1,info@shinkasushibar.com,Japanese,$$,Bookenda; Google Analytics; Ordereze; SinglePlatform; UEAT; Uber Eats,Ordereze; UEAT,
,64963,852ae642d5c9869f,Su-Good,Restaurant,,2626 Danforth Ave,Toronto,ON,M4C 1L7,Canada,Susur,Lee,Proprietor,Owner,,,,,(416) 691-8828,1,,Chinese,$,Uber Eats,,
,64964,82bbaee04a31d9c6,Echoes in the Rain Restaurant,Restaurant,,487 Cornwall Rd,Oakville,ON,L6J 7S8,Canada,,,,,,,,,(905) 849-6809,0,,Chinese,,DI develop,DI develop,
,64965,87e7884f07ab8748,Zen Chinese Cuisine,Restaurant; Quick Service,,287 Lacewood Dr,Halifax,NS,B3M 3Y7,Canada,Paula,Fung,President,General,,,,,(902) 457-6868,1,,Chinese,$$,,,
,64966,8a6fdddfb8eefd57,Seto Sushi,Restaurant,,4286 Departure Bay Rd,Nanaimo,BC,V9T 5K7,Canada,Kwang,Eun,President,General,,,,,(250) 756-4286,1,,Japanese,$,DoorDash; GlobalFood; Oracle GloriaFood; Skip the Dishes,GlobalFood; Oracle GloriaFood,
,64967,8d90242657e1387f,Sticks and Stones,Restaurant,,226 2nd Ave S,Saskatoon,SK,S7K 1K9,Canada,Kevin,Monych,Executive Chef,Back of the House,,,,,(306) 979-1919,2,sticksandstonesyxe@gmail.com,Korean; Japanese,$$,OpenTable; OrderStack,OrderStack,
,64968,8b97fedb1de62dc5,Taiga Ichiban,Restaurant,,47 Harry Walker Pkwy S,Newmarket,ON,L3Y 0G3,Canada,,,,,info@taigaichiban.com,,,,(905) 836-6866,0,info@taigaichiban.com,Japanese,,Google Analytics; Skip the Dishes; Uber Eats,,
,64969,95d07b7abeb50f94,Tasty Wok,Restaurant,,6108 50 Ave,Stettler,AB,T0C 2L2,Canada,,,,,zcai1216@gmail.com,,2014,,(403) 742-1999,0,zcai1216@gmail.com,Chinese,$$,Facebook Pixel; Square; Weebly,Square,Square
,64970,975d151ec1c12e8b,Sushi101,Restaurant,,912 Cole Harbour Rd,Halifax,NS,B2V 2J5,Canada,,,,,,,,,(902) 469-8888,0,,Japanese; Chinese,,Skip the Dishes,,
,64971,9c3c9a300da2d2d1,Nikkyu Japanese Restaurant,Restaurant,,3302 Main St,Vancouver,BC,V5V 3M7,Canada,Louis,Hu,Proprietor,Owner,,,,,(604) 873-2220,1,,Japanese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,64972,8de1b861ccd2863b,Momo Cafe & Zomsa Bar,Cafe; Restaurant,,1498 Queen St W,Toronto,ON,M6R 1A4,Canada,,,,,,,,,(416) 551-0997,0,,Tibetan; Chinese,$$,DoorDash; Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,64973,9817c0cfe6c8e8e4,1 Pot,Restaurant,,123 3 Ave SE,Calgary,AB,T2G 0B7,Canada,,,,,,,2014,,(403) 708-8088,0,,Chinese,$,,,
,64974,986b4f17107db242,Qing's Cuisine,Restaurant,,610 Huronia Rd,Barrie,ON,L4N 0W5,Canada,Lien,Tran,,,,,2014,,(705) 503-6610,1,contact@qingscuisine.com,Chinese,$$,GlobalFood; Oracle GloriaFood; Squarespace; Yelp Reservation; Yelp Waitlist,GlobalFood; Oracle GloriaFood,
,64975,9377f74bd88ec0c8,Sushi Wara,Restaurant,,50 10th St,Nanaimo,BC,V9R 6L6,Canada,,,,,sushiwara2@gmail.com,,,,(250) 591-3130,0,sushiwara2@gmail.com,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,64976,939cc5a95310dfa9,Sushi Omigoto,Restaurant,,888 Dundas St E,Mississauga,ON,L4Y 4G6,Canada,Jessica,L,Business Owner,Owner,,,2017,,(905) 275-5566,1,sushiomigoto@gmail.com,Japanese,$$,DoorDash; Ritual; Skip the Dishes; Uber Eats; Waitlist Me,,
,64977,8e89abc2ddf879b6,Dagu Rice Noodle,Restaurant,,10408 Jasper Ave NW,Edmonton,AB,T5J 1Z3,Canada,,,,,daguyeg@gmail.com,,,,(780) 426-6686,0,daguyeg@gmail.com,Chinese,$$,Apple App Store; DoorDash; GlobalFood; Oracle GloriaFood; Ritual; Skip the Dishes; Uber Eats,GlobalFood; Oracle GloriaFood,
,64978,92fe814d478d000c,Golden Lion Restaurant,Restaurant,,2377 King George Blvd,Surrey,BC,V4A 5A4,Canada,Ken,Chow,President and Member of the Board of Directors,Owner,,,,,(604) 536-7929,2,,Chinese,$$,DoorDash; Uber Eats,,
,64979,87900bb4341d0d55,Jade Seafood Restaurant,Restaurant,,2811 No 3 Rd,Richmond,BC,V6X 2B2,Canada,Spencer,Ng,,,,,,,(604) 249-0082,1,info@jaderestaurant.ca,Chinese,$$,,,
,64980,95c8e8c9cb0fad20,Water Drop Teahouse,Restaurant,,6525 Millcreek Dr,Mississauga,ON,L5N 7K6,Canada,,,,,,,,,(905) 814-0465,0,,Chinese,$,,,
,64981,93a24123ea132c74,Sugoi Sushi,Restaurant,,276 Ridout St,Port Hope,ON,L1A 1P7,Canada,,,,,,,,,(905) 885-7738,0,,Japanese,,Wix Restaurants,Wix Restaurants,
,64982,8e7476a9a26d420d,Nobu Japanese Sushi,Restaurant,,3197 Edgemont Blvd,North Vancouver District,BC,V7R 2N8,Canada,Edward,Hur,Proprietor,Owner,,,,,(604) 988-4553,1,,Japanese,$$,,,
,64983,90efc0a05e8a126e,Yamato Japanese Restaurant,Restaurant,,24 Bellair St,Toronto,ON,M5R 2C7,Canada,,,,,,,,,(416) 927-0077,0,,Japanese,$$$,,,
,64984,927972b714702ebc,West Street Cuisine,Restaurant; Grocery Store,,3833 Midland Ave,Toronto,ON,M1V 5L6,Canada,L. I.,Zhu,Principal,Owner,,,,,(647) 938-5568,1,,Chinese,$,,,
,64985,911dda23c5bdce25,Sip Bowl La Mian,Restaurant,,2255 W 41st Ave,Vancouver,BC,V6M 2A3,Canada,,Body=Your%20name%3a%0a%0aphone%20number%3a%0a%0ayour%20question%3a,,,shibo.yu@sipbowl.com?subject=note%20to%20your%20facebook%20page%20sip%20bowl%20la%20mian&body=your%20name%3a%0a%0aphone%20number%3a%0a%0ayour%20question%3a,,,,(778) 737-3999,1,,Chinese,$$,DoorDash; Uber Eats; Wix Restaurants,Wix Restaurants,
,64986,8b2973ed74d1580d,Top Brass Restaurant and Lounge,Restaurant,,1725 32 Ave NE,Calgary,AB,T2E 7C8,Canada,Georgina,Schneider,Secretary-Treasurer and Member of the Board of Directors,Finance,,,,,(403) 291-3774,2,,American; Chinese,,Skip the Dishes,,
,64987,966ccde3ffab1fcf,The Canadian Icehouse,Restaurant; Drinking Place,,10332 103 St NW,Edmonton,AB,T5J 0Y9,Canada,,,,,,,,,(587) 686-7221,0,,American; Japanese,,Apple App Store; CashStar; Givex; OpenTable; Punchh; Skip the Dishes,,
,64988,8b2d54416b875a78,Onigiri Kai Kyo Tei,Restaurant,,4300 Steeles Ave E,Markham,ON,L3R 0Y5,Canada,,,,,,,2017,,(905) 597-8335,0,,Korean; Japanese; Vietnamese; Chinese,$,DoorDash; Skip the Dishes; Uber Eats,,
,64989,94dd54995ef0e50d,Pearl Sushi,Restaurant,,2391 Lake Shore Blvd W,Toronto,ON,M8V 1B7,Canada,,,,,,,,,(416) 255-7275,0,,Japanese,$$,Uber Eats,,
,64990,9a053c9fe053b0f5,Shanghai 456,Restaurant,,14456 118 Ave NW,Edmonton,AB,T5L 2M5,Canada,,,,,,,,,(780) 451-8333,0,,Chinese,$$,DoorDash; Skip the Dishes,,
,64991,961152b14c127f87,Hon's Wun-Tun House,Restaurant,,3025 Lougheed Hwy,Coquitlam,BC,V3B 6S2,Canada,,,,,honscoquitlam@gmail.com,,,,(604) 468-0871,0,honscoquitlam@gmail.com,Chinese,$,Skip the Dishes; Uber Eats,,
,64992,8f5ba7537c0423f7,Lok Lok Garden Restaurant,Restaurant,,54 Main St,Altona,MB,R0G 0B0,Canada,Joan,Chan,Proprietor,Owner,,,,,(204) 324-8106,1,,Chinese,$,,,
,64993,931bb6f792ed94e0,Bayview Court Chinese Restaurant,Restaurant,,1070 Major MacKenzie Dr E,Richmond Hill,ON,L4S 1P3,Canada,Andy,K,General Manager,Operations,,,,,(905) 770-8623,1,,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,64994,971be156871ead9b,Asakusa,Restaurant,,8850 Walnut Grove Dr,Langley,BC,V1M 2C9,Canada,Kyu,Hong,Proprietor,Owner,,,,,(604) 888-1054,1,,Japanese,$$,Codefusion; Google Analytics; Uber Eats,Codefusion,
,64995,90fe30b3d8e5774b,Light Cafe,Convenience Store; Cafe; Restaurant,,23 Baldwin St,Toronto,ON,M5T 1L1,Canada,,,,,,,,,(647) 347-3883,0,info@lightcafe.ca,Taiwanese,$$,DoorDash; DoorDash Storefront; Mrsdigi; Ritual; Socialstream; Uber Eats; Wix Restaurants,DoorDash Storefront; Mrsdigi; Wix Restaurants,Mrsdigi
,64996,959304166914570e,Chin Yuan Pai Ku,Restaurant,,3636 Steeles Ave E,Markham,ON,L3R 1K9,Canada,,,,,,,,,(905) 940-2008,0,,Taiwanese,$,,,
,64997,9b79fd3f366b8067,Momo House,Restaurant,,1118 King St E,Cambridge,ON,N3H 3P6,Canada,,,,,,,,,(519) 650-5400,0,momohouse.ca@gmail.com,Indian; Canadian; Chinese,$$,DoorDash; Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,64998,973faa1d4aaa2d3b,Panda,Restaurant,,31 Tapscott Rd,Toronto,ON,M1B 4Y7,Canada,Allison,Mellon,Proprietor,Owner,,,,,(416) 321-1507,1,,Chinese,,,,
,64999,9cd9327f3d1bcae7,Sushi Asano,Restaurant; Ice Cream Shop,,2020 Appleby Line,Burlington,ON,L7L 6M6,Canada,Ricky,Yiu,Principal,Owner,,,2010,,(905) 319-1800,2,sushiasano.service@gmail.com,Japanese; Chinese; Thai,$$,DoorDash; Skip the Dishes; Uber Eats,,
,65000,9714847d278a219d,Villa Vietnamese,Restaurant,,5300 No 3 Rd,Richmond,BC,V6X 2X9,Canada,,,,,info@lansdowne-centre.com,,,,(604) 285-1525,0,info@lansdowne-centre.com,Korean; Vietnamese; Chinese; Thai,$,Apple App Store; Skip the Dishes; Square; Square Gift Cards; Square Loyalty; Square Market; Square Messages; Square Online Order,Square; Square Online Order,Square
,65001,99b9c1c94726da1d,Jubilee Dragon Seafood BBQ,Restaurant,,7077 Kennedy Rd,Markham,ON,L3R 0N8,Canada,,,,,,,,,(905) 305-8282,0,,Chinese,,Uber Eats,,
,65002,9c51e724a27f4030,Jian Bing Club,Restaurant,,413 Spadina Ave,Toronto,ON,M5T 2G6,Canada,,,,,,,,,(647) 350-8868,0,,Chinese,,Uber Eats,,
,65003,9836d49ddd11064a,Marukin Steak & Sushi,Restaurant,,8408 Wyandotte St E,Windsor,ON,N8S 1T6,Canada,Kashmere,Mann,Principal,Owner,,,,,(519) 945-0028,1,info@marukinsteakandsushi.com,Japanese,$$$,,,
,65004,a1d471c6646e2be5,Gold City Restaurant,Restaurant,,425 Main St E,Milton,ON,L9T 1P7,Canada,,,,,,,,,(905) 878-8008,0,,Chinese,$$,,,
,65005,98c72fa76ee0fe8e,Yummy Sushi Gallery,Restaurant,,2760 Gladwin Rd,Abbotsford,BC,V2T 4S6,Canada,Dave,Perritt,Proprietor,Owner,,,,,(604) 746-0600,1,,Japanese,$,Square; Weebly,Square,Square
,65006,a2edf282d785cc34,Malado Restaurant,Restaurant,,2437 Finch Ave W,Toronto,ON,M9M 2E7,Canada,,,,,,,,,(416) 741-9728,0,,Korean; Japanese,$$,DoorDash,,
,65007,9ddc55c337218da6,Sakura Ichiban Sushi Express,Restaurant,,1250 S Service Rd,Mississauga,ON,L5E 1V4,Canada,Chris,L,Business Owner,Owner,,,2000,,(416) 904-5376,1,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,65008,96b817f92e2dc4be,Luwei Snack Bar,Restaurant,,422 Dundas St W,Toronto,ON,M5T 1G7,Canada,,,,,,,,,(647) 877-3639,0,,Chinese,,,,
,65009,a01086072204b181,Chin Chin Street Side Kitchen,Restaurant,,363 Bremner Blvd,Toronto,ON,M5V 3V4,Canada,,,,,streetside01@chinchin.com,,,,(416) 901-1990,0,cm@chinchin.com,Japanese; Peruvian,$,DoorDash; Ritual; Skip the Dishes; Squarespace,,
,65010,9c5248e84fc5f143,Incheon House,Restaurant; Grocery Store,,9 Glen Watford Dr,Toronto,ON,M1S 2B7,Canada,,,,,,,,,(416) 297-7379,0,,Korean; Japanese; Chinese,$$,DI develop; Skip the Dishes; Uber Eats,DI develop,
,65011,a11f66c9cf7d07eb,Good Luck Chinese Restaurant,Restaurant,,2432 Eglinton Ave E,Toronto,ON,M1K 2P8,Canada,,,,,,,,,(416) 285-1818,0,,Chinese,$,,,
,65012,a40e647ecf981bc6,Kamei Royale Japanese Restaurant,Restaurant,,1066 W Hastings St,Vancouver,BC,V6E 3X2,Canada,,,,,,,,,(604) 687-8588,0,,Japanese,$$,DoorDash; OpenTable; Uber Eats,,
,65013,a84d10b29bf058c6,Hub,Restaurant,,7398 Yonge St,Vaughan,ON,L4J 8J2,Canada,,,,,,,,,(905) 597-1112,0,,Korean; Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,65014,9c7ed5a2f641eccf,Mr. Japanese Curry,Restaurant,,446 W 8th Ave,Vancouver,BC,V5Y 1N9,Canada,,,,,,,,,(604) 879-4400,0,,Japanese,$$,DoorDash; Uber Eats; Wix Restaurants,Wix Restaurants,
,65015,9e3469939b77c738,Touhenboku Ramen,Restaurant,,261 Queen St W,Toronto,ON,M5V 1Z4,Canada,Zuimei,Okuyama,Member of the Board of Directors,Owner,,,,,(416) 596-8080,2,info@touhenboku.ca,Japanese,$$,DoorDash; Ritual; Skip the Dishes; Uber Eats; Yelp Reservation; Yelp Waitlist,,
,65016,9660961df9f18505,Syogun Sushi,Restaurant,,8261 Woodbine Ave,Markham,ON,L3R 8Z5,Canada,,,,,info@syogunsushi.com,,,,(905) 305-8990,0,info@syogunsushi.com,Japanese,$$,Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,65017,9bfffb9d416cd544,Churchill's Prime Rib House,Restaurant,,631 Lakeshore Dr,North Bay,ON,P1A 2E7,Canada,,,,,,,,,(705) 476-7777,0,,Korean; Japanese,$$,Google Analytics; MailChimp; Skip the Dishes; WooCommerce,,
,65018,9eed950afa7b3d49,Gozen Sushi,Restaurant,,760 Hyde Park Rd,London,ON,N6H 5W9,Canada,Jun,Hwang,Proprietor,Owner,,,2007,,(519) 657-2269,1,gozen.kim@gmail.com,Japanese,$$,DoorDash; Uber Eats; Wix Restaurants,Wix Restaurants,
,65019,94b03e5cbc8cdcce,Chewgurt Yummy,Restaurant; Ice Cream Shop,,1224 Centre St N,Calgary,AB,T2E 2R4,Canada,,,,,,,,,(587) 316-8895,0,,Chinese,,Skip the Dishes,,
,65020,9dfdeef2e54d38ee,Blue Fish Sushi,Restaurant,,685 Tranquille Rd,Kamloops,BC,V2B 3H7,Canada,,,,,bluefishsushi2020@gmail.com,,,,(778) 470-0360,0,bluefishsushi2020@gmail.com,Korean; Japanese,$$,DoorDash; Skip the Dishes; Wix Restaurants,Wix Restaurants,
,65021,a7909e9903bd66cb,Lee's Village Restaurant,Restaurant,,215 Main St,Steinbach,MB,R5G 1Y7,Canada,Siu Pik,Lee,Partner,Owner,,,,,(204) 326-4449,1,,Chinese,$$,,,
,65022,a7184cbbc8470fd9,Wu's Restaurant,Restaurant,,523 Broadway Ave,Killarney-Turtle Mountain,MB,R0K 1G0,Canada,Dan,Wu,Proprietor,Owner,,,,,(204) 523-8989,1,,Chinese,$,,,
,65023,a2b82415c6e36066,Hakone Sushi,Restaurant,,1161 The High St,Coquitlam,BC,V3B 7W3,Canada,Kyung,Oh,Principal,Owner,,,,,(604) 464-1137,1,,Japanese,$$,Skip the Dishes; Uber Eats,,
,65024,a9951dc87a76c14c,Yuu Japanese Tapas,Restaurant,,3779 Sexsmith Rd,Richmond,BC,V6X 3Z9,Canada,,,,,111yuurest@gmail.com,,2010,,(604) 214-7722,0,111yuurest@gmail.com,Japanese,$$,DoorDash; DoorDash Storefront; GlobalFood; Google Analytics; Oracle GloriaFood; Square; Square Gift Cards; Square Loyalty; Square Market; Square Messages; Square Online Order; Uber Eats,DoorDash Storefront; GlobalFood; Oracle GloriaFood; Square; Square Online Order,Square
,65025,aa9ee9820e2cc6df,Koi Sushi,Restaurant; Drinking Place,,4532 W 10th Ave,Vancouver,BC,V6R 2J1,Canada,,,,,,,,,(604) 620-1031,0,,Japanese,$$,BC Restaurants; DoorDash; Google Analytics; Skip the Dishes,,
,65026,a91dd5f188bce28d,Sashimi Island,Restaurant,,635 College St,Toronto,ON,M6G 1B5,Canada,,,,,,,,,(416) 535-1888,0,,Japanese,$$,DoorDash; Google Analytics; Ritual; Skip the Dishes; Uber Eats,,
,65027,a0c94b5412084642,Imperial Dynasty Restaurant,Restaurant,,500 Country Hills Blvd NE,Calgary,AB,T3K 4Y7,Canada,,,,,,,,,(403) 226-6277,0,,Chinese,$$,Skip the Dishes,,
,65028,9832a445d3a73662,Hong Kong Restaurant,Restaurant,,241 Trunk Rd,Sault Ste Marie,ON,P6A 3S7,Canada,,,,,,,,,(705) 949-2313,0,,Chinese,$$,,,
,65029,9af911b3163590ab,Uncle Don,Restaurant; Mobile Food,,7181 Yonge St,Markham,ON,L3T 0C7,Canada,,,,,,,,,(905) 597-4588,0,,Japanese; Thai,$$,DoorDash; Skip the Dishes; Uber Eats,,
,65030,a534deb19b6a3a49,The Kosher Gourmet,Restaurant,,3003 Bathurst St,Toronto,ON,M6B 3B3,Canada,Nathaniel,Klein,President,General,,,,,(416) 781-9900,1,orders@koshergourmet.ca,Chinese,$$,Shopify; Skip the Dishes; Uber Eats,Shopify,
,65031,9aae2de26e8be814,Sizzling Wok,Restaurant,,3310 8th St E,Saskatoon,SK,S7H 5M3,Canada,,,,,,,,,(306) 955-9266,0,,Chinese,,Skip the Dishes,,
,65032,a1c2b5e81e5a8556,Point Sushi,Restaurant,,116 2 Ave SW,Calgary,AB,T2P 0B9,Canada,,,,,pointsushi2018@gmail.com,,,,(403) 290-1118,0,pointsushiyyc@gmail.com,Japanese,$$,DoorDash; FoodBooking; Skip the Dishes; Squarespace; Uber Eats,FoodBooking,
,65033,aa23d8f85293f895,Jade East Chinese Food,Restaurant,,2883 Jane St,Toronto,ON,M3N 2J5,Canada,,,,,,,,,(416) 638-6101,0,,Chinese,$$,,,
,65034,9fc8234b6490c973,Emperor's Palace,Restaurant,,10638 100 St NW,Edmonton,AB,T5H 4L3,Canada,,,,,,,,,(780) 757-2288,0,,Chinese,$$,Skip the Dishes; Uber Eats,,
,65035,adac572ffb0448c2,Yuki's Japanese Curry,Restaurant,,646 Queen St W,Toronto,ON,M6J 1E4,Canada,,,,,,,,,     ,0,,Japanese,,Skip the Dishes,,
,65036,a2be08f02999a9ee,Mala Loklok,Restaurant,,5640 Spring Garden Rd,Halifax,NS,B3J 3M7,Canada,,,,,,,,,(902) 407-5725,0,,Malaysian; Chinese,$,Skip the Dishes; Uber Eats,,
,65037,9d9af8ee6c975874,Tong's Wok,Restaurant; Quick Service,,834 51st St E,Saskatoon,SK,S7K 5C7,Canada,,Yee (Tony) Tse,President and Member of the Board of Directors,Owner,,,,,(306) 931-8797,2,,Chinese,$$,DoorDash; GlobalFood; Oracle GloriaFood; Skip the Dishes; Uber Eats,GlobalFood; Oracle GloriaFood,
,65038,a56fd857915d0db5,Temple Restaurant,Restaurant,,2985 272 St,Langley,BC,V4W 3R3,Canada,Ngan,Chui,Secretary and Member of the Board of Directors,Finance,,,,,(604) 856-4195,3,,Chinese,$$,,,
,65039,a5164fc18248185c,Sushi 2 Go,Restaurant,,892 The Queensway,Toronto,ON,M8Z 1P1,Canada,,,,,sushi2go@msn.com,,,,(416) 259-4246,0,sushi2go@msn.com,Japanese,$$,Google Analytics; Ritual; Skip the Dishes; Uber Eats,,
,65040,a5afc1efcfe33090,Fujiyama Restaurant,Restaurant,,5244 Blowers St,Halifax,NS,B3J 1J7,Canada,Zhun Rui,Chen,Proprietor,Owner,,,,,(902) 492-1133,1,,Japanese,$$,DoorDash; Google Analytics; Ritual; Uber Eats,,
,65041,9cf3ec43f043dc98,Wowow Delight,Restaurant,,4040 Creditview Rd,Mississauga,ON,L5C 3Y8,Canada,,,,,,,,,(905) 896-7577,0,,Chinese,,,,
,65042,a81cbe5a754ec990,Mr. Congee Chinese Cuisine,Restaurant,,8362 Kennedy Rd,Markham,ON,L3R 9W5,Canada,,,,,,,,,(905) 758-9136,0,,Chinese,,Uber Eats,,
,65043,b0dbe4a2c5a75d2b,Linhai sushi,Restaurant,,1401 River Rd E,Kitchener,ON,N2A 3X9,Canada,,,,,,,,,(519) 578-7782,0,,Japanese,$$,,,
,65044,a818ddeaeba6227b,Chichop x Norigo,Restaurant,,1548 Main St W,Hamilton,ON,L8S 1E5,Canada,,,,,,,,,(905) 523-8898,0,,Japanese,,Skip the Dishes; Wix Restaurants,Wix Restaurants,
,65045,a311487c23837dab,Ming Tak Hong Kong Style Restaurant,Restaurant,,8363 Granville St,Vancouver,BC,V6P 4Z8,Canada,Ming,Tak,President,General,,,,,(604) 263-1388,1,food@mingtak.ca,Chinese,$,Uber Eats,,
,65046,a7ec1b45265dbc25,City Kitchen,Restaurant,,138 Great George St,Charlottetown,PE,C1A 4K6,Canada,,,,,city.kitchen138@gmail.com,,,,(902) 370-2555,0,city.kitchen138@gmail.com,Indian; Japanese,$$,DoorDash; Skip the Dishes,,
,65047,a3134c5835c4086c,Mama Rich,Restaurant,,4949 Kingsway,Burnaby,BC,V5H 2E5,Canada,Wanye,W,Business Owner,Owner,,,2014,,(778) 379-0559,1,,Chinese,$,DI develop; Uber Eats,DI develop,
,65048,a3fd2147605e921c,Coral Court Chinese Restaurant,Restaurant,,137 2nd St E,North Vancouver,BC,V7L 1C2,Canada,,,,,,,,,(604) 987-3303,0,,Chinese,,Google Analytics,,
,65049,b123a3662cc93f00,Double East Cuisine,Restaurant,,4200 No 3 Rd,Richmond,BC,V6X 2C2,Canada,,,,,,,,,(604) 276-2716,0,,Chinese,$$,,,
,65050,aad44ff21b8cead5,1298 Sushi,Restaurant,,1298 Kingston Rd,Pickering,ON,L1V 3M9,Canada,,,,,,,,,(905) 839-3988,0,,Japanese,$$,Chinese Menu Online; DoorDash; Google Analytics; Skip the Dishes; Uber Eats; YourAdChoices,Chinese Menu Online,
,65051,aebdcc7264fc3640,Chopstick House,Restaurant,,734 Adelaide St N,London,ON,N5Y 2L5,Canada,Sai O.,Chin,Partner,Owner,,,,,(519) 432-1124,1,,Chinese,$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,65052,a0ad3980d4e2b6a2,Yummy Dumpling,Restaurant,,4540 No 3 Rd,Richmond,BC,V6X 4E4,Canada,,,,,,,,,(604) 232-5220,0,ilove@yummydumpling.ca,Chinese,$,DoorDash; Google Analytics,,
,65053,ad384b84a6bf647e,Bourbon St. Grill,Restaurant,,1800 Sheppard Ave E,Toronto,ON,M2J 5A7,Canada,Lisa,Nguyen,Proprietor,Owner,,,,,(416) 492-8988,1,,Creole; Chinese; Cajun,$,DoorDash; Skip the Dishes; Uber Eats,,
,65054,af7c95453dc583d7,VIPS Sushi,Restaurant,,9 Byng Ave,Toronto,ON,M2N 0E6,Canada,,,,,,,,,(647) 637-0821,0,,Japanese,$$,Skip the Dishes; Uber Eats,,
,65055,a702c90bd13a92e1,Mikan Sushi,Restaurant,,2188 McPhillips St,Winnipeg,MB,R2V 3C8,Canada,,,,,,,,,(204) 888-8466,0,,Japanese,$$,Google Analytics; Skip the Dishes; Uber Eats,,
,65056,ae08f557e48cbb9a,The Island Resto & Bar.,Restaurant,,43 Queen St,Charlottetown,PE,C1A 4A4,Canada,,,,,,,,,     ,0,,Indian; Chinese,,Skip the Dishes,,
