Exclusion Check,Snowball Map,ID,Name,Business Type,Chain,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Estimated Employees,Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range,Website Technology Vendors,Ordering Solutions,Cloud Point of Sale System
,60925,7f4e65db19c1d12f,Red Maple Sushi,Restaurant,,2732 Barton St E,Hamilton,ON,L8E 4M6,Canada,,,,,,,,,(289) 389-1122,0,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats; WooCommerce,,
,60926,718d30fea36d17d6,Lai Lai Chinese Food,Restaurant,,449 McArthur Ave,Ottawa,ON,K1K 1G3,Canada,Tony,Tong,Principal,Owner,,,,,(613) 741-4011,1,,Chinese,$,Google Analytics; Libro; Skip the Dishes; Uber Eats; Weebly,,
,60927,716898e875ff1d7a,Sushi House,Restaurant,,5777 Trans Canada Hwy,North Cowichan,BC,V9L 3R8,Canada,John,Kim,Partner,Owner,,,,,(250) 709-2343,2,haulec34@hotmail.com,Japanese,$$$,,,
,60928,7e28600a490e7b5c,Golden Dragon Restaurant,Restaurant,,128 3rd Ave,Timmins,ON,P4N 1C5,Canada,,,,,,,,,(705) 268-8898,0,,Chinese,$$,DoorDash; Skip the Dishes,,
,60929,805a83f1423aa9e3,Salt & Pepper,Restaurant,,35 Brunel Rd,Mississauga,ON,L4Z 3E8,Canada,Khalid,Aziz,Principal,Owner,,,,,(905) 568-9300,2,,Indian; Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,60930,76ccf46128c43918,On The Rice,Restaurant,,130 Davis Dr,Newmarket,ON,L3Y 2N1,Canada,,,,,,,,,(365) 268-1008,0,,Korean; Japanese,,Skip the Dishes; Wix Restaurants,Wix Restaurants,
,60931,7edd4450394c443c,China Wok,Restaurant,,381 Stevenson Rd N,Oshawa,ON,L1J 5N5,Canada,Ying,Jiang,Proprietor,Owner,,,,,(905) 723-3388,1,,Chinese; Thai,$,DI develop; Skip the Dishes; Uber Eats,DI develop,
,60932,72a9cefb7026542f,China Garden,Restaurant,,2740 Pembina Hwy,Winnipeg,MB,R3T 2H7,Canada,Paul,Chow,President,General,,,,,(204) 261-3411,2,chinagardenwinnipeg@outlook.com,American; Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,60933,821fc3554ca04b87,Deer Garden Restaurant,Restaurant,,1163 Pinetree Way,Coquitlam,BC,V3B 8A9,Canada,,,,,,,,,(604) 475-8088,0,,Chinese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,60934,81427c80d328fcaf,Kabuki Sushi & Grill,Restaurant,,5431 Gateway Blvd NW,Edmonton,AB,T6H 2H3,Canada,Michael,Wang,General Manager,Operations,,,,,(587) 524-9490,1,hugkabuki@gmail.com,Japanese,$$,Skip the Dishes; Squarespace,,
,60935,80f333286c6f23e6,Chinatown BBQ,Restaurant,,130 E Pender St,Vancouver,BC,V6A 1T3,Canada,,,,,info@chinatownbbq.com,,2017,,(604) 428-2626,0,info@chinatownbbq.com,Chinese,$$,Qooway; Skip the Dishes; Uber Eats,Qooway,
,60936,873164e4cc656f99,Lucky Place Restaurant,Restaurant,,108 3 Ave SW,Calgary,AB,T2P 0E7,Canada,,,,,,,,,(403) 474-9000,0,,Chinese,$$,,,
,60937,8628c5ecde6aba75,Butterfly Garden,Restaurant,,202 Van Horne St S,Cranbrook,BC,V1C 1Z4,Canada,,,,,,,,,(778) 517-5919,0,,Chinese,$,,,
,60938,7d99e1a2766a1dab,Hestia Kitchen Lab,Restaurant,,2209 W 1st Ave,Vancouver,BC,V6K 1E9,Canada,Yuchang,Sun,Director and Member of the Board of Directors,Owner,,,,,(604) 620-4734,1,,Japanese; Chinese,$,DoorDash; Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,60939,8550390647c3402e,Red&Hot SZECHUAN House,Restaurant,,280 W Beaver Creek Rd,Richmond Hill,ON,L4B 3Z1,Canada,,,,,,,,,(647) 956-6868,0,,Chinese,$,DoorDash Storefront; Uber Eats,DoorDash Storefront,
,60940,7940e02f43984efb,Bao Bei,Restaurant,,163 Keefer St,Vancouver,BC,V6A 1X3,Canada,,,,,,,,,(604) 688-0876,0,info@bao-bei.ca,Chinese,$$$,FromTo; Often Dining; PayPal; Squarespace,Often Dining,
,60941,70950646446a62c6,Sushi By K,Restaurant,,874 Eglinton Ave E,Toronto,ON,M4G 2L1,Canada,,,,,sushibyk@gmail.com,,,,(416) 901-8130,0,sushibyk@gmail.com,Japanese,$,DoorDash; Ritual; Skip the Dishes; Uber Eats,,
,60942,72338d1881378d32,Hi Sushi,Restaurant,,561 Hespeler Rd,Cambridge,ON,N1R 6J4,Canada,,,,,,,,,(519) 267-8881,0,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,60943,78489de634788970,Dan Dan Asian Diner,Restaurant,,4140 Walker Rd,Windsor,ON,N8W 3T5,Canada,,,,,dandan4140@gmail.com,,2014,,(519) 800-0356,0,dandan4140@gmail.com,Japanese; Chinese; Thai,$,Facebook Pixel; GlobalFood; Oracle GloriaFood; Skip the Dishes; Uber Eats,GlobalFood; Oracle GloriaFood,
,60944,73871e4945f3497a,Katsu Japanese Restaurant,Restaurant,,572 Danforth Ave,Toronto,ON,M4K 1R1,Canada,Tommy,lo,Proprietor,Owner,,,,,(416) 466-3388,1,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,60945,86e02f3ca1eec736,Arirang Hotdog,Restaurant,,5 Byng Ave,Toronto,ON,M2N 0E6,Canada,,,,,,,2014,,(416) 223-0808,0,,Korean; Japanese,$,DoorDash; Skip the Dishes; Uber Eats,,
,60946,86935c9cf697d84f,Asia Hot Pot & Congee,Restaurant,,1315 Finch Ave W,Toronto,ON,M3J 2G6,Canada,,,,,,,,,(416) 729-1616,0,,Chinese,,Uber Eats,,
,60947,79705f4c0059da5d,Lee's Kitchen,Restaurant,,617 Lalonde St,Whitewood,SK,S0G,Canada,Qun,He,Proprietor,Owner,,,,,(306) 735-4214,1,,Chinese,$$,Google Analytics; Yelp Reservation; Yelp Waitlist,,
,60948,83ac822046ee89a4,Osaka Sushi,Restaurant,,1571 Sandhurst Cir,Toronto,ON,M1V 1V2,Canada,,,,,osakamc@hotmail.com,,,,(416) 901-5318,0,helenvn.nguyen@gmail.com,Japanese,$,DoorDash; Uber Eats,,
,60949,81d3134eae062cea,Sapporo Sushi,Restaurant; Quick Service,,277 Bath Rd,Kingston,ON,K7M 2X6,Canada,Mark,Won,Proprietor,Owner,,,,,(613) 531-2662,1,sapporosushikingston@gmail.com,Japanese,$$,Wix Restaurants,Wix Restaurants,
,60950,83d461167545caf6,Ikki Japanese Restaurant,Restaurant,,1505 Guelph Line,Burlington,ON,L7P 3B6,Canada,,,,,,,,,(289) 313-9998,0,,Japanese,,Skip the Dishes,,
,60951,7e9fa5c40bcff8ea,Vietnamese Tasty Cuisine,Restaurant,,226 3rd Ave S,Saskatoon,SK,S7K 1L9,Canada,,,,,,,,,(639) 318-2839,0,,Vietnamese; Chinese; Thai,,Skip the Dishes; Uber Eats,,
,60952,8025919d9f9cfcc1,Golden Rice,Restaurant,,4286 Kingston Rd,Toronto,ON,M1E 2M8,Canada,,,,,,,,,(416) 282-8812,0,,Chinese; Thai,,Skip the Dishes; Uber Eats,,
,60953,7e1c7e2cdfd4e4b7,Aburi Sushi,Restaurant,,311 Pembina Hwy,Winnipeg,MB,R3L 2E3,Canada,,,,,,,,,(204) 306-0888,0,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,60954,7f6dae6dfad61e38,Kami,Restaurant,,2915 Ellwood Dr SW,Edmonton,AB,T6X 0B1,Canada,Veronika,Rezucha,General Manager,Operations,,,,,(780) 489-5949,1,,American; Japanese,$$,Skip the Dishes,,
,60955,77b58db1e4bc5725,Ginza Sushi Express,Restaurant,,10800 Bayview Ave,Richmond Hill,ON,L4S 0A6,Canada,,,,,,,,,(905) 770-5757,0,,Japanese; Thai,$$,DoorDash; Skip the Dishes; Uber Eats,,
,60956,7092143ff5c6856f,East City Chinese Food Take Out,Restaurant,,1130 Fennell Ave E,Hamilton,ON,L8T 1S5,Canada,Arthur,Greenspoon,Principal,Owner,,,,,(905) 387-6116,1,eastcitychinesefood2021@gmail.com,Chinese,$,Skip the Dishes; Uber Eats,,
,60957,7d86038eb375b928,Naruto Sushi,Restaurant; Quick Service; Ice Cream Shop,,2763 Commercial Dr,Vancouver,BC,V5N 4C5,Canada,Ming,Pang,Proprietor,Owner,,,,,(604) 558-3858,1,,Japanese,$,Apple App Store; DoorDash; Skip the Dishes; Uber Eats,,
,60958,7d84371a1e5508ea,Tentatsu,Restaurant; Drinking Place,,4266 Hastings St,Burnaby,BC,V5C 2J6,Canada,,,,,,,,,(604) 299-2500,0,,Japanese,$,BC Restaurants; Skip the Dishes; Uber Eats,,
,60959,7f838f115e983af8,Sushi Misoya,Restaurant,,20306 Dewdney Trunk Rd,Maple Ridge,BC,V2X 3E1,Canada,,,,,,,,,(604) 457-4580,0,,Korean; Japanese,$,Google Analytics; Skip the Dishes,,
,60960,890448de53c31eb4,Bing's Restaurant - Spruce Grove,Restaurant,,21 Westway Rd,Spruce Grove,AB,T7X 3X3,Canada,Tim,Choy,President,General,,,,,(780) 962-3997,1,amychoy1@gmail.com,Chinese,$$,GlobalFood; Oracle GloriaFood,GlobalFood; Oracle GloriaFood,
,60961,85274981d42bc5a3,Red Dragon Kitchen,Restaurant,,1065 Davis Dr,Newmarket,ON,L3Y 2R9,Canada,,,,,,,,,(905) 830-1188,0,,Chinese,$,,,
,60962,830e3a70a64f692d,Baroness,Restaurant,,2790 W Broadway,Vancouver,BC,V6K 2G4,Canada,,,,,,,2017,,(604) 423-3990,0,hello@baronesscanada.com,Chinese,$,DoorDash; Google Analytics; Skip the Dishes; Snappy; Uber Eats,Snappy,
,60963,7ef95d2efe522bb2,Marigold Restaurant,Restaurant,,1245 Inkster Blvd,Winnipeg,MB,R2X 1P4,Canada,,,,,,,,,(204) 697-1245,0,,Chinese,$$,GoDaddy Sites; Skip the Dishes,,
,60964,74b46fa42ecf943a,Ginza,Restaurant,,9960 Dufferin St,Vaughan,ON,L6A 4K5,Canada,,,,,,,1993,,(905) 417-1733,0,,Japanese; Chinese; Thai,$$,DoorDash; GlobalFood; Google Analytics; Oracle GloriaFood; Skip the Dishes; Uber Eats,GlobalFood; Oracle GloriaFood,
,60965,821a5d63c2019a30,Modern Rice Asian Cuisine,Restaurant,,5110 50 Ave,Leduc,AB,T9E 6V4,Canada,,,,,,,,,(780) 280-1888,0,,Chinese,,Skip the Dishes,,
,60966,8bedcac503580755,Mr. Dumpling,Restaurant,,50 Dundurn St S,Hamilton,ON,L8P 4W3,Canada,,,,,mrdumplingexpress@gmail.com,,,,(905) 570-1388,0,mrdumplingexpress@gmail.com,Chinese,$,DoorDash; FoodBooking; GlobalFood; Oracle GloriaFood,FoodBooking; GlobalFood; Oracle GloriaFood,
,60967,8a5a88d2b493e94c,Sichuan Yummy Food,Restaurant,,441 12th St,New Westminster,BC,V3M 4H7,Canada,,,,,,,,,(604) 519-8666,0,,Chinese,$,DI develop; Skip the Dishes; Uber Eats,DI develop,
,60968,8978ffa150b1c463,Sushi Kanata,Restaurant,,655 Avenue Kanata,Ottawa,ON,K2T 1H6,Canada,Frank,Weilin,President,General,,,,,(613) 599-0009,1,,Korean; Japanese,$,Libro; Skip the Dishes; Uber Eats,,
,60969,85ccf1c54f9dc98c,Bang Bang Sushi,Restaurant,,1855 Pembina Hwy,Winnipeg,MB,R3T 2G6,Canada,,,,,,,,,(204) 228-5878,0,,Japanese,,Skip the Dishes; Uber Eats,,
,60970,903e6897e897ebd3,Minh-Wang Family Restaurant,Restaurant,,2238 Ohalloran Rd,Prince,PE,C0B 1E0,Canada,Wang,le,President,General,,,,,(902) 859-2111,1,,Chinese,$$$,The NAI,,
,60971,84ced93e2e0b123a,Chopsticks Diner,Restaurant,,6655 178 St NW,Edmonton,AB,T5T 4J5,Canada,Ying-Choi,Leung,President,General,,,,,(780) 487-4927,1,,Chinese,$$$,,,
,60972,876f98dc903a321d,INJapan Japanese Restaurant,Restaurant,,124 Atlantic Ave,Toronto,ON,M6K 1X9,Canada,,,,,,,,,(416) 516-4648,0,,Japanese,$$,Wix Restaurants,Wix Restaurants,
,60973,74b5c4b7165a5a39,Kin's Chinese Food,Restaurant,,7930 Bowness Rd NW,Calgary,AB,T3B 0H3,Canada,,,,,,,,,(403) 288-4451,0,,Chinese,$$,DoorDash; Skip the Dishes,,
,60974,8979bb177c0f8c1c,Szechuan Hut Shu Xiang Qing,Restaurant,,5728 75 St NW,Edmonton,AB,T6E 5X6,Canada,,,,,,,,,(780) 757-9888,0,,Szechuan; Cantonese; Chinese,$,DoorDash; Skip the Dishes; Uber Eats,,
,60975,8d0d5ac550034228,Golden 88 Restaurant,Restaurant,,65 Graham Rd,Strathcona County,AB,T8A 3V5,Canada,Diana,Lau,Proprietor,Owner,,,,,(780) 417-0221,1,,Chinese,$,,,
,60976,8a7c2ce1fe247ce8,Auntie's Chinese Burger,Restaurant,,111 3 Ave SE,Calgary,AB,T2G 0B7,Canada,,,,,,,,,(403) 690-5138,0,,Chinese,,,,
,60977,89aaadfb7d5a693f,KLN CAFE NOODLE,Restaurant,,8700 McKim Way,Richmond,BC,V6X 4A5,Canada,,,,,,,,,(604) 284-4888,0,,American; Japanese; Chinese,,Skip the Dishes; Uber Eats,,
,60978,8b1b3b8effb46a81,Sushi Kumo,Restaurant,,180 2nd St E,North Vancouver,BC,V7L 1C3,Canada,,,,,,,,,(778) 340-0777,0,,Japanese,,Google Analytics; Skip the Dishes; Uber Eats,,
,60979,87f6facbc974deee,Pho Pad Thai,Restaurant,,20 Apple Creek Blvd,Markham,ON,L3R 5Z1,Canada,Big Kee,Chock,Director,General,,,,,(905) 305-6755,2,,Chinese; Thai,$$,DoorDash; Skip the Dishes; Uber Eats,,
,60980,8d0fa8238853e470,Orange Izakaya,Restaurant; Drinking Place,,2136 Robinson St,Regina,SK,S4T 2P7,Canada,John,Oh,Proprietor,Owner,,,,,(306) 779-0779,1,orange.cafe.izakaya@gmail.com,Japanese,$$,,,
,60981,8811df2e0e9e7f4a,Eggroll Factory,Restaurant,,261 Centrepointe Dr,Ottawa,ON,K2G 6E8,Canada,,,,,,,,,(613) 226-3888,0,,Chinese,$$,DoorDash; Facebook Pixel; Google Analytics; Libro; Menu.ca; Skip the Dishes; Uber Eats,Menu.ca,
,60982,8a020820a167acdf,Han Chao,Restaurant,,306 Aspen Glen Lndg SW,Calgary,AB,T3H 0N5,Canada,,,,,hanchao.aspenlanding@gmail.com,,,,(403) 262-8799,0,hanchao.aspenlanding@gmail.com,Chinese,$$,DoorDash,,
,60983,8a24654c914adae9,Vietnamese Restaurant 224,Restaurant,,224 3rd Ave S,Saskatoon,SK,S7K 1L9,Canada,Dung,N,Business Owner,Owner,,,1998,,(306) 664-4566,1,,Vietnamese; Chinese; Thai,$,The NAI,,
,60984,891d15095c7b30e5,Chi's Congee & Noodle House,Restaurant,,1177 Central Pkwy W,Mississauga,ON,L5C 4P3,Canada,C.,Chi,Proprietor,Owner,,,,,(905) 848-4298,1,,Chinese,$,,,
,60985,8844acf6f70ec371,Channing's,Restaurant,,111 Lakeshore Blvd N,South Bruce Peninsula,ON,N0H 2G0,Canada,,,,,,,,,(519) 422-0787,0,,Chinese,$$,Square; Weebly,Square,Square
,60986,8bac11186c357080,Bayview Kitchen,Restaurant,,815 Major MacKenzie Dr E,Richmond Hill,ON,L4C 9X2,Canada,Arond,Yao,Proprietor,Owner,,,,,(905) 508-8288,1,,Cantonese,$,,,
,60987,8dc9e28d24f61b4f,Ming Wong's Restaurant Ltd,Restaurant,,111 3rd St,Bredenbury,SK,S0A 0H0,Canada,Wing,Lee,President,General,,,,,(306) 898-2127,1,,Chinese,,,,
,60988,948e2511831bedec,Tim's Kitchen,Restaurant,,3641 Sherwood Dr,Regina,SK,S4R 4A7,Canada,Tim,Yip,Proprietor,Owner,,,,,(306) 757-3888,1,,Chinese,$$,Google Analytics,,
,60989,8666741cf50211cf,Sushi Kui,Restaurant,,2 Orchard Heights Blvd,Aurora,ON,L4G 3W3,Canada,Suzana,Dong,President,General,,,,,(905) 727-8822,1,sushikuiaurora@yahoo.com,Japanese,$$,DI develop; Skip the Dishes; Uber Eats,DI develop,
,60990,8322a3e1c179c661,Mighty Mango,Restaurant,,15425 Bannister Rd SE,Calgary,AB,T2X 3E9,Canada,Stanley,Leung,President and Member of the Board of Directors,Owner,,,,,(403) 254-2888,1,,Chinese,$$,Chinese Menu Online; DoorDash; Google Analytics; Skip the Dishes,Chinese Menu Online,
,60991,8576aa9d441e78cb,Red&Hot Szechan House,Restaurant,,280 W Beaver Creek Rd,Richmond Hill,ON,L4B 3Z1,Canada,,,,,,,,,(905) 882-5275,0,,Chinese,,,,
,60992,84748e032df84206,Sakura Izakaya,Restaurant,,4436 Calgary Trl NW,Edmonton,AB,T6H 4A6,Canada,Yang,Wang,Manager,General,,,,,(780) 760-6166,1,,Japanese,,Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,60993,8451369a57fc3c72,Wing Hong Restaurant,Restaurant,,116 Courthouse Sq,Goderich,ON,N7A 1M8,Canada,James,Chau,Proprietor,Owner,,,,,(519) 524-1191,1,,Chinese,$$,,,
,60994,8e225dccda5a7c0c,Ming Garden / Spoon and Fork,Restaurant,,130 Park Place Blvd,Barrie,ON,L4N 6P1,Canada,,,,,,,,,(705) 733-8838,0,,Chinese; Thai,$,Uber Eats,,
,60995,9640ea4becabcb4d,Choy's,Restaurant,,110 Regent Ave E,Winnipeg,MB,R2C 0C1,Canada,,,,,,,,,(204) 222-2005,0,,Chinese,$,DoorDash; MailChimp; Skip the Dishes; Uber Eats; WooCommerce,,
,60996,8c7554cb5fc6fc55,Sushi Hero,Restaurant,,60 Main St W,New Tecumseth,ON,L0G 1A0,Canada,,,,,,,,,(905) 729-3378,0,,Japanese,,,,
,60997,94b9fa66b57c88ef,Winner7sushi,Restaurant,,1 Tartan Dr,Ottawa,ON,K2J 2W7,Canada,,,,,,,,,(343) 777-8706,0,,Japanese,,Skip the Dishes; Uber Eats,,
,60998,8f0ff2c615e67f19,Six Flags,Restaurant,,449 Kent St W,Kawartha Lakes,ON,K9V 6C3,Canada,,,,,,,,,(705) 328-0003,0,,Japanese,$$,DoorDash,,
,60999,9143810efe1d126a,Great Wall Chinese Restaurant,Restaurant,,324 5th Ave NW,Portage la Prairie,MB,R1N 0E3,Canada,Norman,Wu,Proprietor,Owner,,,,,(204) 857-6720,1,,Chinese,$,,,
,61000,8fc53d3153dc9336,Samurai Sushi,Restaurant,,1200 Hunter Pl,Squamish,BC,V8B 0G8,Canada,,,,,,,,,(604) 567-2002,0,,Japanese,$$,Lightspeed,Lightspeed,Lightspeed
,61001,93395657106138d6,TOGO SUSHI,Restaurant,,1883 Fort St,Victoria,BC,V8R 1K1,Canada,,,,,,,,,(250) 595-0257,0,,Japanese,,GlobalFood; Oracle GloriaFood; Skip the Dishes,GlobalFood; Oracle GloriaFood,
,61002,96a59ff8d1e53c8c,Ginger Sushi,Restaurant,,1437 Commercial Dr,Vancouver,BC,V5L 3X8,Canada,Tae,Kim,Proprietor,Owner,,,,,(604) 255-5220,1,,Japanese,$$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats,,
,61003,928be4256495e947,Rakki: The Sushi Experience,Restaurant,,5096 Dundas St W,Toronto,ON,M9A 1C2,Canada,,,,,yvonne602@gmail.com,,,,(416) 231-6660,0,yvonne602@gmail.com,Japanese,$$,Tock; Uber Eats,,
,61004,8a6a71153414639f,Congee Wong,Restaurant,,1 Spadina Rd,Richmond Hill,ON,L4B 3M2,Canada,M. A.,Claudia,General Manager,Operations,,,,,(905) 883-1668,1,,Canadian; Japanese; Chinese,$,Klaviyo; Shopify; Skip the Dishes; Uber Eats,Shopify,
,61005,8ca975b030291438,Victory Buffet,Restaurant; Quick Service,,1145 London Rd,Sarnia,ON,N7S 1P3,Canada,,,,,,,,,(519) 336-8889,0,,Japanese; Chinese; Thai,$$,DoorDash; GlobalFood; Google Analytics; Oracle GloriaFood; QuickPOS Ordering; Skip the Dishes; Uber Eats; WooCommerce,GlobalFood; Oracle GloriaFood; QuickPOS Ordering,
,61006,92ff247084d69bbe,Blue Sky Restaurant,Restaurant,,717 20 St NE,Medicine Hat,AB,T1C 1P3,Canada,Michael,Chow,Director,General,,,,,(403) 528-2223,1,,Chinese,,Skip the Dishes,,
,61007,85b0014a626507c8,Yu Mi Xuan Yumi Legend,Restaurant,,328 HWY-7,Richmond Hill,ON,L4B 3P7,Canada,,,,,,,,,(905) 597-6667,0,,Chinese,,,,
,61008,8f00359ae21343a5,Yan's Garden Chao Lou,Restaurant,,9938 Lougheed Hwy,Burnaby,BC,V3J 1N3,Canada,,,,,,,,,(604) 421-8823,0,,Chinese,$$,Wix Restaurants,Wix Restaurants,
,61009,9800703d89c3f356,Pelicana Chicken,Restaurant,,2748 Lougheed Hwy,Port Coquitlam,BC,V3B 6P2,Canada,,,,,,,,,(250) 590-9773,0,,Korean; Chinese,,Uber Eats; Wix Restaurants,Wix Restaurants,
,61010,8b2864eff0d924f0,Aitaiker Taiwanese Fried Chicken,Restaurant,,5990 16th Ave,Markham,ON,L3P 7R2,Canada,,,,,,,,,(437) 258-6886,0,,Taiwanese,,Uber Eats; Wix Restaurants,Wix Restaurants,
,61011,9867d427abbea37b,Asian Gourmet,Restaurant,,3495 Lawrence Ave E,Toronto,ON,M1H 1B3,Canada,,,,,,,,,(416) 438-6447,0,,Chinese,$,DoorDash; Skip the Dishes; Uber Eats,,
,61012,940152ea27d8e3c2,Young Garden,Restaurant,,6079 Stanley Ave,Niagara Falls,ON,L2G 3Y3,Canada,,,,,,,,,(905) 357-9992,0,,Korean; Japanese,$$,Skip the Dishes; Uber Eats,,
,61013,8fefdc0b1e3bb1c0,Sushi Station,Restaurant,,280 Algoma St S,Thunder Bay,ON,P7B 3C2,Canada,,,,,,,,,(807) 767-8220,0,admin@brinksterinc.ca,Japanese,$$,Apple App Store; Skip the Dishes; Uber Eats; WooCommerce,,
,61014,90f3165ccacf83a0,Perfect Dumplings For You,Restaurant,,8339 Kennedy Rd,Markham,ON,L3R 5T5,Canada,,,,,,,,,(905) 604-6167,0,help@sfdumplings.ca,Chinese,,Ritual; Uber Eats,,
,61015,930d40e0587ee164,Kozu Sushi Pizza,Restaurant,,1370 E Georgia St,Vancouver,BC,V5L 2A8,Canada,,,,,hello@kozusushipizza.com,,,,(778) 751-5861,0,hello@kozusushipizza.com,Japanese,$,DoorDash; Facebook Pixel; Google Analytics; MailChimp; Skip the Dishes; Square; Uber Eats; Weebly,Square,Square
,61016,9534900c5a66fcb8,Cook with Heart,Restaurant,,5661 Steeles Ave E,Toronto,ON,M1V 5P6,Canada,,,,,,,,,(647) 617-8999,0,,Chinese,$,DI develop; Uber Eats,DI develop,
,61017,8abf00a2b0cc71a4,Greenday Vegetarian,Restaurant,,8888 Odlin Cres,Richmond,BC,V6X 3Z8,Canada,,,,,,,,,(778) 863-6923,0,,Cantonese; Chinese,$,Uber Eats,,
,61018,9bd6098806d73e10,Lucky Chinese Restaurant,Restaurant,,2650 Lawrence Ave E,Toronto,ON,M1P 2S1,Canada,Johnny,Chen,Proprietor,Owner,,,2005,,(416) 288-0383,1,,Chinese,$,DoorDash; Uber Eats,,
,61019,9d500af2182463c5,Asian Flame,Restaurant,,8505 109 St NW,Edmonton,AB,T6G 1E4,Canada,,,,,,,,,(780) 758-1212,0,,Indian; Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,61020,9934ac57da11f18e,Momo Factory,Restaurant,,1143 Davie St,Vancouver,BC,V6E 1N2,Canada,,,,,neptunechinesedavie@gmail.com,,,,(604) 559-9238,0,neptunechinesedavie@gmail.com,Indian; Chinese,$$,Google Analytics; PayPal; Ritual; Skip the Dishes; Uber Eats,,
,61021,92ad005f5047f842,GOLDEN CROWN,Restaurant,,3006 28th Ave,Vernon,BC,V1T 1W1,Canada,Michael,Ng,President and Member of the Board of Directors,Owner,,,,,(236) 426-3389,2,goldencrownvernon@hotmail.com,Chinese,$$$,Skip the Dishes; Stripe; WooCommerce,,
,61022,9e96ce63a344afdc,Horin Tonkotsu Ramen,Restaurant,,1226 Robson St,Vancouver,BC,V6E 1C1,Canada,,,,,info@horinramen.com,,2018,,(604) 620-6111,0,hiring@horinramen.com,Japanese,$$,,,
,61023,9c3d928d2b746740,Mr Yan Chinese Barbecue,Restaurant,,1022 Barrington St,Halifax,NS,B3H 2P9,Canada,,,,,,,,,(902) 428-8338,0,,Chinese,,Uber Eats,,
,61024,94c9a553d392b701,Bone Soup Malatang,Restaurant,,522 Yonge St,Toronto,ON,M4Y 1X9,Canada,,,,,,,,,(647) 340-2112,0,,Chinese,$,DoorDash; Ritual; Skip the Dishes; Uber Eats,,
,61025,93d9ff91676a8d58,Friendship Restaurant,Restaurant,,2912 Sheppard Ave E,Toronto,ON,M1T 3J4,Canada,Marie,Frances,Director,General,,,,,(416) 756-3899,1,,Indian; American; Chinese,$,Skip the Dishes; Uber Eats,,
,61026,97923074f9c81792,Blue Orchid Chinese Restaurant,Restaurant,,11235 Jasper Ave NW,Edmonton,AB,T5K 0L5,Canada,Angus,Tam,Principal,Owner,,,2015,,(780) 761-1235,2,blueorchid11235@gmail.com,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,61027,8e0b7bdda10fcf82,Cozen,Restaurant,,1441 Commercial Dr,Vancouver,BC,V5L 3X8,Canada,,,,,,,,,(604) 558-2285,0,,Japanese,,Skip the Dishes; Uber Eats,,
,61028,963e44a95deda069,A-1 Chinese Food,Restaurant,,60 Talbot St N,Essex,ON,N8M 1A2,Canada,,,,,,,,,(519) 776-5285,0,,Chinese,$$,,,
,61029,9bb75290b4fedd86,Haru Sushi & Grill,Restaurant,,35 McKenzie Towne Ave SE,Calgary,AB,T2Z 0S8,Canada,Changbae,Yoon,Proprietor,Owner,,,,,(403) 457-5880,1,,Japanese,$$,Facebook Pixel; GlobalFood; Oracle GloriaFood; Skip the Dishes; Uber Eats,GlobalFood; Oracle GloriaFood,
,61030,a5aa709e00e51750,Papa Moe's,Restaurant,,900 Rathburn Rd W,Mississauga,ON,L5C 4L2,Canada,Mohammad,H,Business Owner,Owner,,,2002,,(905) 232-0239,1,moeh41@hotmail.com,Caribbean; Chinese,$$,Uber Eats,,
,61031,9b6714f323d8b451,Dragon Express Chinese Kitchen,Restaurant,,1427 11th Ave,Regina,SK,S4P 0H1,Canada,,,,,,,,,(306) 559-5655,0,,Japanese; Chinese,,Skip the Dishes; Uber Eats,,
,61032,9d1471766b6b2884,Chopstixpress,Restaurant,,2270 Keele St,Toronto,ON,M6M 3Y9,Canada,,,,,,,,,(416) 245-2362,0,,Chinese,$,Uber Eats,,
,61033,95983b9a4d597926,Umami Poke,Restaurant,,1252 Yonge St,Toronto,ON,M4T 1W5,Canada,Jessica,Banh,Director,General,,,,,(647) 715-4788,1,umamipoke@gmail.com,Hawaiian; Japanese,$$,DoorDash; Ritual; Uber Eats,,
,61034,98d434cd532bc809,Yunshang Rice Noodle,Restaurant,,275 Bank St,Ottawa,ON,K2P 2L6,Canada,,,,,,,,,(613) 680-6366,0,info@yunshang.ca,Chinese,$,Google Analytics; Mrsdigi; Snappy; Uber Eats,Mrsdigi; Snappy,Mrsdigi
,61035,a4292e357eb2f244,Sushi Nori,Restaurant; Quick Service,,42 Dundas St E,Greater Napanee,ON,K7R 1H8,Canada,,,,,,,,,(613) 354-5888,0,,Japanese,$$,,,
