Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status
R87225,"17,261","246,941",6.99%,,R87218,200,0,"18,950",,,,,,,,,
R87186,"6,639","94,974",6.99%,,R87219,0,0,"28,596",,,,,,,,,
R87231,"16,415","234,828",6.99%,,R87221,0,8,"14,821",,,,,,,,,
R87212,"30,100","430,612",6.99%,,R87222,10,23,"4,441",,,,,,,,,
R87222,"4,186","59,883",6.99%,,R87223,200,15,"2,400",,,,,,,,,
R87221,"14,358","205,404",6.99%,,R87225,0,0,"17,818",,,,,,,,,
R87218,"16,033","229,369",6.99%,,R87226,210,0,"20,863",,,,,,,,,
R87205,0,0,6.99%,,R87227,0,0,"14,129",,,,,,,,,
R87227,"13,687","195,814",6.99%,,R87228,200,0,"6,043",,,,,,,,,
R87193,"12,880","161,003",8.00%,,R87229,0,0,"17,387",,,,,,,,,
R87176,480,"5,997",8.00%,,R87231,0,0,"16,945",,,,,,,,,
R87229,"16,844","240,971",6.99%,,R87232,0,0,"6,082",,,,,,,,,
R87219,"27,702","396,304",6.99%,,R87233,0,0,"2,118",,,,,,,,,
R87226,"17,770","254,216",6.99%,,R87235,0,0,"6,713",,,,,,,,,
R87213,"13,689","195,838",6.99%,,R87236,0,0,0,,,,,,,,,
R87235,"6,503","81,286",8.00%,,R87237,10,0,"6,763",,,,,,,,,
R87233,"2,052","29,358",6.99%,,R87238,54,23,648,,,,,,,,,
R87192,"12,716","192,955",6.59%,,R87239,0,0,0,,,,,,,,,
R87232,"5,892","84,293",6.99%,,R87251,0,0,0,,,,,,,,,
R87217,0,0,7.59%,,R87252,0,0,"10,114",,,,,,,,,
R87252,"9,798","122,479",8.00%,,R87255,0,0,"2,622",,,,,,,,,
R85177,0,0,0.00%,,R87256,0,0,"24,629",,,,,,,,,
R87236,0,0,7.59%,,R87257,0,0,"16,561",,,,,,,,,
R87237,"6,435","80,544",7.99%,,R87258,200,0,"4,426",,,,,,,,,
R87208,0,0,6.99%,,R87259,35,0,"32,590",,,,,,,,,
R87228,"3,529","44,163",7.99%,,R87261,0,0,0,,,,,,,,,
R87251,0,0,6.99%,,R87262,210,0,"42,245",,,,,,,,,
R87239,0,0,6.99%,,R87263,0,0,"6,532",,,,,,,,,
R87259,"31,165","362,807",8.59%,,R87265,0,0,"23,181",,,,,,,,,
R87238,0,0,6.99%,,R87266,0,0,"2,149",,,,,,,,,
R87265,"22,457","321,267",6.99%,,R87267,0,0,"21,515",,,,,,,,,
R87261,0,0,6.99%,,R87268,210,0,"15,604",,,,,,,,,
R87267,"20,843","298,190",6.99%,,R87269,200,0,"11,412",,,,,,,,,
R87256,"23,859","341,328",6.99%,,R87272,0,0,"8,429",,,,,,,,,
R87273,"3,124","39,046",8.00%,,R87273,0,0,"3,225",,,,,,,,In Month,
R87275,"9,840","140,768",6.99%,,R87275,0,0,"10,157",,,,,,,,,
R87269,"8,730","115,019",7.59%,,R87276,0,0,"6,543",,,,,,,,,
R87276,"6,339","90,681",6.99%,,R87277,10,0,"17,708",,,,,,,,,
R87178,"7,070","101,148",6.99%,,R87278,0,0,"7,931",,,,,,,,,
R87263,"6,328","90,524",6.99%,,R87279,0,0,671,,,,,,,,,
R87255,"2,540","36,333",6.99%,,R87281,0,8,"27,339",,,,,,,,,
R87279,650,"9,299",6.99%,,R87283,0,0,"4,433",,,,,,,,,
R87281,"26,485","323,381",8.19%,,R87285,0,0,"18,942",,,,,,,,,
R87206,"9,227","132,005",6.99%,,R87286,0,0,"2,133",,,,,,,,,
R87262,"38,484","550,563",6.99%,,R87287,200,0,"15,124",,,,,,,,,
R87216,"11,163","159,698",6.99%,,R87288,54,0,648,,,,,,,,,
R87175,"10,450","149,496",6.99%,,R87289,54,0,648,,,,,,,,,
R87257,"16,043","229,513",6.99%,,R87291,0,0,"11,924",,,,,,,,,
R87258,"1,963","28,087",6.99%,,R87292,0,0,"27,923",,,,,,,,,
R87268,"12,675","151,077",8.39%,,R87293,0,0,"11,672",,,,,,,,,
R87272,"8,166","116,822",6.99%,,R87295,200,0,"2,400",,,,,,,,,
R87285,"18,350","235,557",7.79%,,R87296,0,0,"20,074",,,,,,,,,
R87189,828,"11,840",6.99%,,R87297,200,0,"6,949",,,,,,,,,
R87283,"4,294","61,428",6.99%,,R87298,0,0,"7,563",,,,,,,,,
R87288,0,0,6.99%,,R87299,0,0,"6,232",,,,,,,,,
R87291,"11,551","144,388",8.00%,,R87301,0,0,635,,,,,,,,,
R87266,"2,082","29,782",6.99%,,R87302,0,0,672,,,,,,,,,
R81188,"10,524","131,551",8.00%,,R87303,0,0,"8,241",,,,,,,,,
R87301,615,"8,796",6.99%,,R87305,10,15,"8,201",,,,,,,,,
R87198,"3,903","55,838",6.99%,,R87306,10,0,"25,691",,,,,,,,,
R87287,"12,326","146,912",8.39%,,R87307,0,0,"13,788",,,,,,,,,
R86501,0,0,6.99%,,R87309,0,0,"17,179",,,,,,,,,
R87277,"17,038","243,755",6.99%,,R87312,0,0,0,,,,,,,,,
R87299,"6,037","86,366",6.99%,,R87313,11,0,"14,406",,,,,,,,,
R87292,"27,050","356,391",7.59%,,R87315,0,0,"20,480",,,,,,,,,
R87293,"11,307","161,753",6.99%,,R87316,54,0,648,,,,,,,,,
R87297,"4,407","63,046",6.99%,,R87317,0,0,"9,034",,,,,,,,,
R87296,"19,447","278,216",6.99%,,R87318,0,0,"28,041",,,,,,,,,
R87303,"7,983","114,206",6.99%,,R87321,0,0,"25,896",,,,,,,,,
R87295,0,0,6.99%,,R87322,0,0,"6,531",,,,,,,,,
R87298,"7,327","104,827",6.99%,,R87323,0,0,"14,483",,,,,,,,Y,
R87203,220,"3,151",6.99%,,R87325,0,0,0,,,,,,,,,
R87289,0,0,6.99%,,R87326,0,0,0,,,,,,,,,
R87309,"16,642","238,089",6.99%,,R87327,0,0,0,,,,,,,,,
R87317,"8,752","125,213",6.99%,,R87329,0,8,"7,963",,,,,,,,,
R87335,"2,024","28,960",6.99%,,R87332,0,0,"23,727",,,,,,,,,
R87326,0,0,6.99%,,R87335,0,8,"2,089",,,,,,,,,
R87322,"6,327","90,517",6.99%,,R87336,0,0,"7,364",,,,,,,,,
R87312,0,0,6.99%,,R87337,18,15,"19,441",,,,,,,,,
R87325,0,0,6.99%,,R87338,0,0,"12,356",,,,,,,,,
R88871,"23,525","336,546",6.99%,,R87339,0,0,"6,015",,,,,,,,,
R87278,"7,683","109,918",6.99%,,R87351,0,0,"9,754",,,,,,,,,
R87306,"24,772","295,255",8.39%,,R87352,0,0,"4,269",,,,,,,,,
R86535,"9,462","135,366",6.99%,,R87355,0,0,"12,100",,,,,,,,,
R87128,0,0,6.99%,,R87356,0,0,"1,640",,,,,,,,,
R87313,"13,828","197,820",6.99%,,R87357,0,0,"21,270",,,,,,,,,
R87305,"7,828","111,985",6.99%,,R87358,10,0,"7,061",,,,,,,,,
R81879,"34,406","492,224",6.99%,,R87359,0,0,"1,281",,,,,,,,,
R87315,"19,840","283,833",6.99%,,R87361,0,0,"1,210",,,,,,,,,
R87332,"22,986","273,968",8.39%,,R87362,0,15,"35,010",,,,,,,,,
R87323,"14,030","200,722",6.99%,,R87363,0,0,"2,044",,,,,,,,,
R87339,"5,827","83,363",6.99%,,R87365,0,0,"9,277",,,,,,,,,
R87316,0,0,6.99%,,R87367,0,0,"7,571",,,,,,,,,
R87337,"18,624","266,442",6.99%,,R87368,0,0,"14,601",,,,,,,,,
R87336,"7,134","102,058",6.99%,,R87369,0,0,"18,133",,,,,,,,,
R87329,"7,714","96,431",8.00%,,R87371,0,0,369,,,,,,,,,
R87351,"9,449","135,183",6.99%,,R87372,0,0,"2,511",,,,,,,,,
R87352,"4,136","59,163",6.99%,,R87373,0,0,998,,,,,,,,,
R87338,"11,970","171,246",6.99%,,R87375,0,0,"29,476",,,,,,,,,
R87362,"33,916","446,850",7.59%,,R87376,0,0,"11,985",,,,,,,,,
R87355,"11,722","154,438",7.59%,,R87377,0,0,"4,018",,,,,,,,,
R87361,"1,172","16,764",6.99%,,R87378,0,0,"1,083",,,,,,,,,
R87327,0,0,6.99%,,R87379,0,0,"24,931",,,,,,,,,
R82356,"22,353","279,763",7.99%,,R87381,0,0,"3,235",,,,,,,,,
R87368,"14,145","202,356",6.99%,,R87382,0,0,"13,236",,,,,,,,,
R87358,"6,724","96,195",6.99%,,R87383,0,0,"11,485",,,,,,,,,
R87356,"1,589","22,738",6.99%,,R87385,0,0,"8,621",,,,,,,,,
R87357,"20,605","294,774",6.99%,,R87386,0,0,"3,868",,,,,,,,,
R87307,"13,357","175,982",7.59%,,R87387,0,0,"10,394",,,,,,,,,
R87363,"1,980","28,327",6.99%,,R87388,0,0,"34,630",,,,,,,,,
R87359,"1,241","17,750",6.99%,,R87389,0,0,"15,162",,,,,,,,,
R87302,651,"9,313",6.99%,,R87391,0,0,"1,678",,,,,,,,,
R87038,"9,872","114,927",8.59%,,R87393,0,0,"40,381",,,,,,,,,
R87378,"1,049","15,006",6.99%,,R87396,0,0,"16,999",,,,,,,,,
R87365,"8,987","128,574",6.99%,,R87397,0,0,"27,142",,,,,,,,,
R87372,"2,433","34,814",6.99%,,R87398,0,0,"6,538",,,,,,,,,
R87376,"11,610","166,097",6.99%,,R87399,0,0,"2,469",,,,,,,,,
R87371,357,"5,111",6.99%,,R87501,0,0,"21,755",,,,,,,,,
R87396,"16,468","235,595",6.99%,,R87502,0,0,"5,414",,,,,,,,,
R87387,"10,069","144,050",6.99%,,R87503,0,0,"1,483",,,,,,,,,
R87369,"17,566","231,430",7.59%,,R87505,0,0,"2,180",,,,,,,,,
R87386,"3,747","43,319",8.65%,,R87507,0,0,"2,651",,,,,,,,,
R87375,"28,555","408,506",6.99%,,R87508,0,0,"10,098",,,,,,,,,
R87389,"14,688","210,130",6.99%,,R87511,0,0,"2,493",,,,,,,,,
R87393,"39,119","559,646",6.99%,,R87512,0,0,"12,067",,,,,,,,,
R87381,"3,134","44,839",6.99%,,R87513,0,0,"5,307",,,,,,,,,
R87383,"11,126","146,586",7.59%,,R87515,0,0,"13,674",,,,,,,,,
R87377,"3,892","55,682",6.99%,,R87516,0,0,"3,903",,,,,,,,,
R87367,"7,334","104,927",6.99%,,R87518,0,0,"4,012",,,,,,,,,
R87388,"33,548","399,863",8.39%,,R87519,77,0,"13,504",,,,,,,,,
R87505,"2,112","30,212",6.99%,,R87521,0,0,"6,099",,,,,,,,,
R87399,"2,392","34,218",6.99%,,R87522,0,0,"11,898",,,,,,,,,
R87501,"21,075","257,332",8.19%,,R87523,0,0,"3,770",,,,,,,,,
R87379,"24,152","345,518",6.99%,,R87525,0,0,44,,,,,,,,,
R87397,"26,294","376,160",6.99%,,R87527,0,0,875,,,,,,,,,
R87318,"27,165","339,987",7.99%,,R87528,0,0,"10,233",,,,,,,,,
R87503,"1,437","20,562",6.99%,,R87529,0,0,"5,068",,,,,,,,,
R87385,"8,352","97,230",8.59%,,R87531,0,0,"25,576",,,,,,,,,
R87382,"12,822","183,427",6.99%,,R87532,0,0,"25,267",,,,,,,,,
R87286,"2,066","29,550",6.99%,,R87535,0,0,"31,458",,,,,,,,,
R87373,967,"13,830",6.99%,,R87537,0,0,"3,416",,,,,,,,,
R87518,"3,887","48,646",7.99%,,R87538,0,0,"4,007",,,,,,,,,
R87513,"5,141","73,541",6.99%,,R87539,0,0,"16,025",,,,,,,,,
R87391,"1,626","23,264",6.99%,,R87551,0,0,"10,231",,,,,,,,,
R87398,"6,334","90,609",6.99%,,R87552,0,0,"15,017",,,,,,,,,
R86831,143,"1,593",8.99%,,R87556,0,0,"1,644",,,,,,,,,
R87519,"12,187","160,572",7.59%,,R87557,0,0,"3,732",,,,,,,,,
R87512,"11,690","167,245",6.99%,,R87566,0,0,889,,,,,,,,,
R86663,"17,091","244,512",6.99%,,R87567,0,0,"3,665",,,,,,,,,
R87522,"11,526","164,886",6.99%,,R87568,0,0,521,,,,,,,,,
R87511,"2,415","34,543",6.99%,,R87569,0,0,589,,,,,,,,,
R87523,"3,652","52,240",6.99%,,R87571,0,0,61,,,,,,,,,
R87516,"3,781","54,091",6.99%,,R87573,0,0,"1,502",,,,,,,,,
R87527,848,"12,130",6.99%,,R87576,0,0,"3,190",,,,,,,,,
R87508,"9,782","139,938",6.99%,,R87878,0,0,"1,022",,,,,,,,,
R87321,"25,087","330,527",7.59%,,R88101,0,0,"9,179",,,,,,,,,
R87552,"14,548","208,126",6.99%,,R88102,0,0,0,,,,,,,,,
R87515,"13,247","189,517",6.99%,,R88103,0,0,0,,,,,,,,,
R87535,"30,475","435,985",6.99%,,R88105,0,0,0,,,,,,,,,
R87539,"15,524","222,087",6.99%,,R88106,0,0,0,,,,,,,,,
R87507,"2,568","36,740",6.99%,,R88107,100,0,"27,899",,,,,,,,,
R87532,"24,477","350,168",6.99%,,R88108,10,0,"106,064",,,,,,,,,
R87551,"9,911","141,793",6.99%,,R88109,0,0,0,,,,,,,,,
R87531,"24,777","354,457",6.99%,,R88111,0,0,0,,,,,,,,,
R87557,"3,615","51,720",6.99%,,R88112,0,0,"43,585",,,,,,,,,
R87525,43,619,6.99%,,R88113,0,0,0,,,,,,,,,
R87537,"3,309","47,344",6.99%,,R88115,0,0,0,,,,,,,,,
R87521,"5,908","72,143",8.19%,,R88116,0,0,"16,007",,,,,,,,,
R87572,0,0,0.00%,,R88117,0,0,0,,,,,,,,,
R88239,491,"5,854",8.39%,,R88118,0,0,"9,425",,,,,,,,,
R87878,990,"12,396",7.99%,,R88119,0,0,"26,396",,,,,,,,,
R87517,0,0,0.00%,,R88121,0,0,0,,,,,,,,,
R87573,"1,455","20,821",6.99%,,R88122,0,0,0,,,,,,,,,
R87536,0,0,0.00%,,R88123,110,0,"43,887",,,,,,,,,
R87571,59,848,6.99%,,R88125,0,0,0,,,,,,,,,
R87556,"1,593","22,792",6.99%,,R88126,0,0,0,,,,,,,,,
R87529,"4,910","70,240",6.99%,,R88127,0,0,"15,145",,,,,,,,Y,
R87509,0,0,0.00%,,R88128,0,0,0,,,,,,,,,
R87576,"3,090","44,200",6.99%,,R88129,0,0,0,,,,,,,,,
R87568,505,"7,228",6.99%,,R88131,100,0,"47,888",,,,,,,,,
R87569,571,"8,167",6.99%,,R88132,15,0,"50,966",,,,,,,,In Month,
R87538,"3,882","55,539",6.99%,,R88133,0,0,0,,,,,,,,,
R87565,0,0,0.00%,,R88135,0,0,"29,640",,,,,,,,,
R87567,"3,550","50,792",6.99%,,R88136,0,0,0,,,,,,,,,
R87392,0,0,0.00%,,R88137,0,0,0,,,,,,,,,
R87533,0,0,0.00%,,R88138,100,0,"57,036",,,,,,,,,
R87879,0,0,0.00%,,R88139,10,0,"43,658",,,,,,,,,
R87502,"5,245","75,036",6.99%,,R88151,0,0,0,,,,,,,,,
R87528,"9,913","141,818",6.99%,,R88152,0,0,0,,,,,,,,,
R87566,861,"12,323",6.99%,,R88153,0,0,"24,291",,,,,,,,,
Grand Total,"46,771,452","630,934,245",24049.24%,,R88155,0,0,"33,766",,,,,,,,Y,
,,,,,R88156,0,0,0,,,,,,,,,
,,,,,R88157,100,0,"11,042",,,,,,,,,
,,,,,R88158,0,0,"46,101",,,,,,,,,
,,,,,R88159,0,0,0,,,,,,,,,
,,,,,R88161,0,0,"59,510",,,,,,,,,
,,,,,R88162,35,0,"10,871",,,,,,,,,
,,,,,R88163,0,0,"29,145",,,,,,,,,
,,,,,R88165,0,0,0,,,,,,,,,
,,,,,R88166,0,0,"20,213",,,,,,,,,
,,,,,R88167,0,0,0,,,,,,,,,
,,,,,R88168,0,0,0,,,,,,,,,
,,,,,R88169,0,0,0,,,,,,,,,
,,,,,R88171,0,0,0,,,,,,,,,
,,,,,R88172,0,0,0,,,,,,,,,
,,,,,R88173,0,0,"12,679",,,,,,,,,
,,,,,R88175,15,0,"36,525",,,,,,,,,
,,,,,R88176,0,0,0,,,,,,,,,
,,,,,R88177,0,0,0,,,,,,,,,
,,,,,R88178,0,0,0,,,,,,,,,
,,,,,R88179,10,0,"37,408",,,,,,,,,
,,,,,R88181,0,0,"25,307",,,,,,,,,
,,,,,R88182,0,0,"25,493",,,,,,,,,
,,,,,R88183,0,0,0,,,,,,,,,
,,,,,R88185,0,0,0,,,,,,,,,
,,,,,R88186,10,0,"29,779",,,,,,,,,
,,,,,R88187,0,0,0,,,,,,,,,
,,,,,R88188,0,0,0,,,,,,,,,
,,,,,R88189,0,0,0,,,,,,,,,
,,,,,R88191,10,0,"36,507",,,,,,,,,
,,,,,R88192,0,0,"14,136",,,,,,,,,
,,,,,R88193,10,0,"30,351",,,,,,,,,
,,,,,R88195,0,0,0,,,,,,,,,
,,,,,R88196,0,0,0,,,,,,,,,
,,,,,R88197,0,0,0,,,,,,,,,
,,,,,R88198,0,0,0,,,,,,,,,
,,,,,R88199,0,0,0,,,,,,,,,
,,,,,R88201,0,0,"23,897",,,,,,,,,
,,,,,R88202,0,0,"6,104",,,,,,,,,
,,,,,R88203,0,0,0,,,,,,,,,
,,,,,R88205,10,0,"37,157",,,,,,,,,
,,,,,R88206,54,0,648,,,,,,,,,
,,,,,R88207,0,0,0,,,,,,,,,
,,,,,R88208,10,0,"47,697",,,,,,,,,
,,,,,R88209,0,0,"28,323",,,,,,,,,
,,,,,R88211,0,0,0,,,,,,,,,
,,,,,R88212,0,0,0,,,,,,,,In Month,
,,,,,R88213,10,0,"40,212",,,,,,,,,
,,,,,R88215,0,0,0,,,,,,,,,
,,,,,R88216,0,0,"9,530",,,,,,,,,
,,,,,R88217,0,0,0,,,,,,,,,
,,,,,R88218,0,0,"13,618",,,,,,,,,
,,,,,R88219,0,0,0,,,,,,,,,
,,,,,R88221,0,0,0,,,,,,,,,
,,,,,R88222,0,0,0,,,,,,,,,
,,,,,R88223,0,0,0,,,,,,,,,
,,,,,R88225,0,0,0,,,,,,,,,
,,,,,R88226,0,0,"19,027",,,,,,,,,
,,,,,R88227,0,0,0,,,,,,,,,
,,,,,R88228,0,0,0,,,,,,,,,
,,,,,R88229,0,0,0,,,,,,,,,
,,,,,R88231,10,0,"28,379",,,,,,,,,
,,,,,R88232,0,0,0,,,,,,,,,
,,,,,R88233,0,0,0,,,,,,,,,
,,,,,R88234,0,0,0,,,,,,,,,
,,,,,R88235,0,0,"49,047",,,,,,,,,
,,,,,R88236,0,0,"16,292",,,,,,,,,
,,,,,R88237,0,0,0,,,,,,,,,
,,,,,R88238,0,0,"51,686",,,,,,,,,
,,,,,R88239,0,0,507,,,,,,,,,
,,,,,R88251,0,0,"8,507",,,,,,,,,
,,,,,R88252,15,0,"70,971",,,,,,,,,
,,,,,R88253,10,0,"107,472",,,,,,,,,
,,,,,R88255,0,0,0,,,,,,,,,
,,,,,R88256,0,0,0,,,,,,,,,
,,,,,R88257,0,0,"22,501",,,,,,,,,
,,,,,R88258,0,0,0,,,,,,,,,
,,,,,R88259,0,0,0,,,,,,,,,
,,,,,R88260,0,0,0,,,,,,,,,
,,,,,R88261,0,0,0,,,,,,,,,
,,,,,R88262,0,0,0,,,,,,,,,
,,,,,R88263,0,0,0,,,,,,,,,
,,,,,R88264,0,0,0,,,,,,,,,
,,,,,R88265,0,0,0,,,,,,,,,
,,,,,R88266,0,0,0,,,,,,,,,
,,,,,R88267,10,0,"21,693",,,,,,,,,
,,,,,R88268,0,0,0,,,,,,,,,
,,,,,R88269,10,0,"18,708",,,,,,,,Y,
,,,,,R88271,10,0,"44,764",,,,,,,,Y,
,,,,,R88272,0,0,"73,094",,,,,,,,,
,,,,,R88273,0,0,0,,,,,,,,,
,,,,,R88275,0,0,"20,120",,,,,,,,Y,
,,,,,R88276,0,0,0,,,,,,,,,
,,,,,R88277,0,0,0,,,,,,,,,
,,,,,R88278,0,0,0,,,,,,,,,
,,,,,R88279,10,0,"25,982",,,,,,,,,
,,,,,R88281,0,0,0,,,,,,,,,
,,,,,R88282,10,0,"13,398",,,,,,,,,
,,,,,R88283,0,0,"14,193",,,,,,,,,
,,,,,R88285,0,0,0,,,,,,,,,
,,,,,R88286,0,0,0,,,,,,,,,
,,,,,R88287,0,0,0,,,,,,,,,
,,,,,R88288,0,0,0,,,,,,,,,
,,,,,R88289,0,0,0,,,,,,,,,
,,,,,R88291,0,0,"9,928",,,,,,,,In Month,
,,,,,R88292,0,0,0,,,,,,,,,
,,,,,R88293,10,0,"9,604",,,,,,,,,
,,,,,R88295,0,0,0,,,,,,,,,
,,,,,R88296,0,0,0,,,,,,,,,
,,,,,R88297,0,0,0,,,,,,,,,
,,,,,R88298,0,0,0,,,,,,,,,
,,,,,R88299,0,0,"52,577",,,,,,,,,
,,,,,R88301,0,0,0,,,,,,,,,
,,,,,R88302,10,0,"27,026",,,,,,,,,
,,,,,R88303,0,0,0,,,,,,,,,
,,,,,R88305,0,0,0,,,,,,,,,
,,,,,R88306,0,0,0,,,,,,,,,
,,,,,R88307,0,0,0,,,,,,,,,
,,,,,R88308,0,0,0,,,,,,,,,
,,,,,R88309,0,0,0,,,,,,,,,
,,,,,R88311,0,0,"30,652",,,,,,,,,
,,,,,R88312,10,0,"54,141",,,,,,,,,
,,,,,R88313,42,0,"26,356",,,,,,,,,
,,,,,R88315,0,0,0,,,,,,,,,
,,,,,R88316,0,0,0,,,,,,,,,
,,,,,R88317,0,0,"14,175",,,,,,,,Y,
,,,,,R88318,0,0,"21,693",,,,,,,,Y,
,,,,,R88319,10,0,"32,595",,,,,,,,,
,,,,,R88321,0,0,"38,934",,,,,,,,,
,,,,,R88322,0,0,0,,,,,,,,,
,,,,,R88323,0,0,"9,565",,,,,,,,In Month,
,,,,,R88325,0,0,0,,,,,,,,,
,,,,,R88326,10,0,"28,764",,,,,,,,,
,,,,,R88327,10,0,"47,188",,,,,,,,,
,,,,,R88328,10,0,"11,235",,,,,,,,,
,,,,,R88329,0,0,"32,922",,,,,,,,,
,,,,,R88331,0,0,0,,,,,,,,,
,,,,,R88332,0,0,0,,,,,,,,Y,
,,,,,R88333,10,0,"21,741",,,,,,,,,
,,,,,R88335,0,0,0,,,,,,,,,
,,,,,R88336,0,0,0,,,,,,,,Y,
,,,,,R88337,10,0,"31,846",,,,,,,,In Month,
,,,,,R88338,0,0,"15,830",,,,,,,,,
,,,,,R88339,0,0,"34,117",,,,,,,,,
,,,,,R88351,60,0,"21,487",,,,,,,,,
,,,,,R88352,0,0,0,,,,,,,,,
,,,,,R88353,0,0,"14,515",,,,,,,,,
,,,,,R88355,0,0,"71,534",,,,,,,,,
,,,,,R88356,0,0,0,,,,,,,,,
,,,,,R88357,0,0,0,,,,,,,,,
,,,,,R88358,10,0,"9,077",,,,,,,,,
,,,,,R88359,0,0,0,,,,,,,,,
,,,,,R88361,0,0,0,,,,,,,,In Month,
,,,,,R88362,10,0,"30,509",,,,,,,,,
,,,,,R88363,0,0,0,,,,,,,,,
,,,,,R88365,0,0,0,,,,,,,,,
,,,,,R88366,0,0,"23,557",,,,,,,,,
,,,,,R88367,0,0,0,,,,,,,,,
,,,,,R88368,0,0,"13,778",,,,,,,,,
,,,,,R88369,0,0,0,,,,,,,,,
,,,,,R88371,0,0,0,,,,,,,,,
,,,,,R88372,0,0,0,,,,,,,,,
,,,,,R88373,0,0,0,,,,,,,,Y,
,,,,,R88375,0,0,0,,,,,,,,,
,,,,,R88376,0,0,0,,,,,,,,Y,
,,,,,R88377,0,0,0,,,,,,,,,
,,,,,R88378,0,0,0,,,,,,,,Y,
,,,,,R88379,0,0,"8,744",,,,,,,,,
,,,,,R88381,0,0,0,,,,,,,,,
,,,,,R88382,0,0,0,,,,,,,,,
,,,,,R88383,0,0,0,,,,,,,,,
,,,,,R88385,0,0,"20,377",,,,,,,,Y,
,,,,,R88386,64,0,768,,,,,,,,,
,,,,,R88387,0,0,0,,,,,,,,,
,,,,,R88388,10,0,"18,062",,,,,,,,,
,,,,,R88389,0,0,0,,,,,,,,,
,,,,,R88391,10,0,"50,367",,,,,,,,,
,,,,,R88392,0,0,0,,,,,,,,In Month,
,,,,,R88393,10,0,"40,860",,,,,,,,,
,,,,,R88395,50,0,"35,353",,,,,,,,,
,,,,,R88396,0,0,0,,,,,,,,,
,,,,,R88397,0,0,0,,,,,,,,,
,,,,,R88398,0,0,"22,620",,,,,,,,,
,,,,,R88399,10,0,"22,580",,,,,,,,,
,,,,,R88501,0,0,0,,,,,,,,,
,,,,,R88502,0,0,"10,731",,,,,,,,,
,,,,,R88503,0,0,0,,,,,,,,,
,,,,,R88505,0,0,"26,555",,,,,,,,,
,,,,,R88506,0,0,0,,,,,,,,In Month,
,,,,,R88507,0,0,"16,524",,,,,,,,,
,,,,,R88508,10,0,"55,782",,,,,,,,Y,
,,,,,R88509,0,0,0,,,,,,,,,
,,,,,R88511,0,0,0,,,,,,,,,
,,,,,R88512,10,0,"23,301",,,,,,,,In Month,
,,,,,R88513,10,0,"23,206",,,,,,,,,
,,,,,R88515,0,0,0,,,,,,,,,
,,,,,R88516,0,0,0,,,,,,,,Y,
,,,,,R88517,0,0,0,,,,,,,,,
,,,,,R88518,0,0,"41,042",,,,,,,,,
,,,,,R88519,0,0,0,,,,,,,,,
,,,,,R88521,0,0,0,,,,,,,,,
,,,,,R88522,0,0,0,,,,,,,,,
,,,,,R88523,10,0,"11,466",,,,,,,,,
,,,,,R88525,0,0,0,,,,,,,,,
,,,,,R88526,0,0,0,,,,,,,,In Month,
,,,,,R88527,0,0,"17,426",,,,,,,,,
,,,,,R88528,0,0,"7,143",,,,,,,,In Month,
,,,,,R88529,310,0,"12,911",,,,,,,,Y,
,,,,,R88531,0,0,"31,103",,,,,,,,,
,,,,,R88532,0,0,0,,,,,,,,,
,,,,,R88533,0,0,"93,884",,,,,,,,,
,,,,,R88535,0,0,"35,917",,,,,,,,Y,
,,,,,R88536,0,0,0,,,,,,,,,
,,,,,R88537,0,0,"32,486",,,,,,,,In Month,
,,,,,R88538,10,0,"27,207",,,,,,,,Y,
,,,,,R88539,0,0,0,,,,,,,,,
,,,,,R88551,0,0,"45,583",,,,,,,,,
,,,,,R88552,0,0,0,,,,,,,,,
,,,,,R88553,0,0,0,,,,,,,,,
,,,,,R88555,0,0,0,,,,,,,,Y,
,,,,,R88556,0,0,0,,,,,,,,,
,,,,,R88557,0,0,0,,,,,,,,,
,,,,,R88558,0,0,0,,,,,,,,,
,,,,,R88559,0,0,"37,599",,,,,,,,,
,,,,,R88561,0,0,0,,,,,,,,,
,,,,,R88562,10,0,"20,844",,,,,,,,,
,,,,,R88563,0,0,0,,,,,,,,Y,
,,,,,R88565,0,0,0,,,,,,,,,
,,,,,R88566,0,0,0,,,,,,,,,
,,,,,R88567,0,0,"28,513",,,,,,,,,
,,,,,R88568,0,0,0,,,,,,,,,
,,,,,R88569,0,0,"20,750",,,,,,,,,
,,,,,R88571,210,0,"26,274",,,,,,,,,
,,,,,R88572,0,0,0,,,,,,,,,
,,,,,R88573,0,0,0,,,,,,,,,
,,,,,R88575,0,0,0,,,,,,,,,
,,,,,R88576,0,0,0,,,,,,,,In Month,
,,,,,R88577,200,0,"27,096",,,,,,,,,
,,,,,R88578,0,0,0,,,,,,,,,
,,,,,R88579,0,0,0,,,,,,,,,
,,,,,R88581,0,0,0,,,,,,,,,
,,,,,R88582,0,0,0,,,,,,,,,
,,,,,R88583,0,0,0,,,,,,,,,
,,,,,R88585,0,0,0,,,,,,,,,
,,,,,R88586,0,0,0,,,,,,,,,
,,,,,R88587,0,0,0,,,,,,,,,
,,,,,R88588,0,0,0,,,,,,,,,
,,,,,R88589,10,0,"60,986",,,,,,,,,
,,,,,R88591,0,0,0,,,,,,,,,
,,,,,R88592,0,0,0,,,,,,,,,
,,,,,R88593,0,0,0,,,,,,,,,
