UID,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,,ID,WP ARR,,ID,DE ARR
R88186,"31,359","368,926",8.50%,,R86891,0,0,"15,366",,,,,,
R88191,"38,470","452,586",8.50%,,R86892,10,0,"2,802",,,,,,
R88192,"13,292","190,161",6.99%,,R86893,0,0,0,,,,,,
R88193,"28,331","329,813",8.59%,,R86895,0,0,"2,201",,,,,,
R88201,"26,661","381,414",6.99%,,R86896,36.88,0,"11,163",,,,,,
R88202,"6,214","88,897",6.99%,,R86897,10,0,"5,989",,,,,,
R88205,"32,588","466,214",6.99%,,R86898,0,0,"18,835",,,,,,
R88206,"11,865","169,742",6.99%,,R86899,0,0,0,,,,,,
R88208,"43,149","546,888",7.89%,,R86901,0,0,"36,537",,,,,,
R88209,"28,948","414,128",6.99%,,R86902,0,0,"2,597",,,,,,
R88213,"38,842","486,131",7.99%,,R86903,0,0,"12,495",,,,,,
R88216,"9,199","131,608",6.99%,,R86905,0,0,"3,647",,,,,,
R88218,"12,022","145,021",8.29%,,R86906,0,0,"7,573",,,,,,
R88221,0,0,8.59%,,R86908,0,0,538,,,,,,
R88226,"17,765","225,154",7.89%,,R86909,0,0,0,,,,,,
R88231,"18,351","262,534",6.99%,,R86912,0,0,"9,380",,,,,,
R88235,"50,939","653,903",7.79%,,R86915,0,0,"19,582",,,,,,
R88236,"16,622","237,796",6.99%,,R86916,0,0,"11,408",,,,,,
R88238,"43,203","618,070",6.99%,,R86917,0,0,"22,996",,,,,,
R88251,"9,851","140,929",6.99%,,R86918,0,0,"39,832",,,,,,
R88252,"67,714","816,819",8.29%,,R86919,54.44,0,653,,,,,,
R88253,"109,263","1,367,496",7.99%,,R86921,0,0,"10,977",,,,,,
R88256,"8,992","109,797",8.19%,,R86922,0,0,0,,,,,,
R88257,"20,171","246,294",8.19%,,R86926,0,0,"18,260",,,,,,
R882661,0,0,0.00%,,R86927,0,0,"17,904",,,,,,
R88267,"21,794","276,221",7.89%,,R86928,83.87,0,"12,290",,,,,,
R88269,"16,025","229,251",6.99%,,R86929,10,0,"1,650",,,,,,
R88271,"43,299","509,397",8.50%,,R86931,0,0,"47,895",,,,,,
R88272,"62,112","740,312",8.39%,,R86933,0,7.61,"8,204",,,,,,
R88275,"20,993","276,588",7.59%,,R86935,0,0,"5,761",,,,,,
R88276,0,0,8.39%,,R86937,0,0,"17,247",,,,,,
R88279,"22,490","321,752",6.99%,,R86938,0,0,"38,133",,,,,,
R88282,"16,147","189,966",8.50%,,R86939,0,7.61,"10,790",,,,,,
R88283,"13,746","161,717",8.50%,,R86951,0,0,"10,801",,,,,,
R88291,"9,975","142,698",6.99%,,R86952,0,0,"24,541",,,,,,
R88293,"8,925","114,564",7.79%,,R86953,0,7.61,"34,980",,,,,,
R88299,"54,335","655,427",8.29%,,R86955,0,7.61,"5,195",,,,,,
R88302,"30,272","378,877",7.99%,,R86956,0,0,"19,294",,,,,,
R88311,"29,590","348,113",8.50%,,R86957,0,7.61,"31,362",,,,,,
R88312,"50,124","717,082",6.99%,,R86958,0,0,"3,572",,,,,,
R88313,"21,838","206,217",10.59%,,R86959,77.42,0,"30,275",,,,,,
R88317,"9,094","130,100",6.99%,,R86961,0,0,0,,,,,,
R88318,"22,893","286,517",7.99%,,R86962,6.45,0,77,,,,,,
R88319,"32,876","411,469",7.99%,,R86963,0,0,"9,495",,,,,,
R88321,"38,313","518,438",7.39%,,R86965,0,0,"13,591",,,,,,
R88323,"10,295","147,281",6.99%,,R86966,0,0,"4,349",,,,,,
R88326,"28,319","333,557",8.49%,,R86967,0,0,"3,137",,,,,,
R88327,"49,123","571,864",8.59%,,R86968,0,0,"7,852",,,,,,
R88328,"6,966","87,070",8.00%,,R86969,0,0,"35,842",,,,,,
R88329,"34,167","427,620",7.99%,,R86971,0,0,"1,393",,,,,,
R88333,"18,029","257,923",6.99%,,R86972,0,0,"6,540",,,,,,
R88337,"33,045","393,856",8.39%,,R86973,0,0,0,,,,,,
R88338,"16,638","238,020",6.99%,,R86975,64.52,0,"14,497",,,,,,
R88339,"30,949","364,100",8.50%,,R86976,0,0,"10,627",,,,,,
R88351,"19,131","273,684",6.99%,,R86977,0,0,"8,339",,,,,,
R88353,"12,662","181,148",6.99%,,R86978,0,0,"17,886",,,,,,
R88355,"68,368","814,874",8.39%,,R86979,25.81,0,"11,980",,,,,,
R88358,"8,533","106,656",8.00%,,R86982,6.45,0,"22,236",,,,,,
R88362,"31,644","396,042",7.99%,,R86983,0,0,"9,399",,,,,,
R88366,"23,112","275,474",8.39%,,R86985,0,0,"5,676",,,,,,
R88367,0,0,8.59%,,R86986,0,0,"46,640",,,,,,
R88368,"13,868","173,571",7.99%,,R86987,0,0,"17,611",,,,,,
R88377,0,0,7.99%,,R86988,0,0,615,,,,,,
R88379,"10,267","128,495",7.99%,,R86989,0,0,"10,262",,,,,,
R88385,"12,272","155,544",7.89%,,R86991,0,0,"7,639",,,,,,
R88386,"22,637","283,318",7.99%,,R86992,0,0,"36,584",,,,,,
R88388,"20,746","262,945",7.89%,,R86993,0,0,"13,926",,,,,,
R88391,"55,301","675,225",8.19%,,R86995,0,0,"12,124",,,,,,
R88393,"42,662","501,909",8.50%,,R86996,0,0,"4,968",,,,,,
R88395,"28,805","412,091",6.99%,,R86998,0,0,"13,714",,,,,,
R88398,"25,385","295,519",8.59%,,R86999,0,0,"3,302",,,,,,
R88399,"21,845","312,522",6.99%,,R87001,0,0,"2,434",,,,,,
R88502,"9,379","117,239",8.00%,,R87002,0,0,"13,279",,,,,,
R88505,"27,036","342,666",7.89%,,R87005,0,0,0,,,,,,
R88507,"14,636","185,495",7.89%,,R87006,0,0,"15,489",,,,,,
R88508,"54,834","694,985",7.89%,,R87007,0,0,"15,193",,,,,,
R88512,"21,019","256,641",8.19%,,R87008,0,0,"3,547",,,,,,
R88513,"23,689","338,900",6.99%,,R87009,0,0,"13,305",,,,,,
R88517,0,0,8.19%,,R87011,0,0,"2,183",,,,,,
R88518,"38,047","507,289",7.50%,,R87012,0,0,"16,511",,,,,,
R88523,"11,551","160,654",7.19%,,R87013,0,0,"5,422",,,,,,
R88527,"16,535","220,462",7.50%,,R87015,0,0,"35,940",,,,,,
R88528,"14,018","186,908",7.50%,,R87016,0,0,"19,234",,,,,,
R88529,"8,458","121,004",6.99%,,R87017,0,0,"12,595",,,,,,
R88531,"30,813","405,966",7.59%,,R87018,0,0,"9,749",,,,,,
R88533,"95,261","1,255,083",7.59%,,R87021,0,0,"22,836",,,,,,
R88535,"37,741","590,631",6.39%,,R87022,0,0,"20,249",,,,,,
R88537,"33,881","434,929",7.79%,,R87023,0,0,"8,442",,,,,,
R88538,"25,809","344,119",7.50%,,R87025,0,0,"11,968",,,,,,
R88551,"44,319","576,320",7.69%,,R87026,0,0,354,,,,,,
R88559,"23,763","339,962",6.99%,,R87027,0,0,"23,203",,,,,,
R88562,"20,781","277,076",7.50%,,R87028,0,0,"12,052",,,,,,
R88567,"22,262","318,489",6.99%,,R87029,0,0,0,,,,,,
R88569,"22,715","324,962",6.99%,,R87033,0,0,0,,,,,,
R88571,"17,671","252,803",6.99%,,R87035,0,0,"27,297",,,,,,
R88577,"22,981","280,596",8.19%,,R87036,0,0,"25,058",,,,,,
R88589,"63,765","742,313",8.59%,,R87037,0,0,"14,492",,,,,,
R88595,0,0,7.79%,,R87039,0,15.22,"31,941",,,,,,
R88596,"18,797","268,912",6.99%,,R87051,0,0,"18,502",,,,,,
R88603,"14,745","186,876",7.89%,,R87052,0,0,"33,495",,,,,,
R88605,"11,978","146,251",8.19%,,R87053,0,0,53,,,,,,
R88607,"28,689","333,986",8.59%,,R87055,0,0,"55,942",,,,,,
R88608,"5,327","70,183",7.59%,,R87057,0,0,"41,394",,,,,,
R88613,"35,618","445,783",7.99%,,R87058,0,0,0,,,,,,
R88617,"17,789","254,488",6.99%,,R87059,0,0,"3,268",,,,,,
R88618,"30,127","350,722",8.59%,,R87061,0,0,"13,589",,,,,,
R88623,"11,890","170,093",6.99%,,R87062,0,0,0,,,,,,
R88627,"32,344","376,532",8.59%,,R87063,0,0,"25,199",,,,,,
R88629,"10,394","148,702",6.99%,,R87065,0,0,0,,,,,,
R88631,"23,158","331,300",6.99%,,R87069,0,0,502,,,,,,
R88632,"12,854","169,357",7.59%,,R87071,0,0,"7,205",,,,,,
R88633,"8,019","114,716",6.99%,,R87073,0,0,0,,,,,,
R88635,"16,115","230,549",6.99%,,R87075,0,0,"5,591",,,,,,
R88636,"11,650","166,674",6.99%,,R87076,0,0,"5,011",,,,,,
R88638,"32,795","469,172",6.99%,,R87077,0,0,0,,,,,,
R88652,"37,856","498,758",7.59%,,R87078,0,0,"4,072",,,,,,
R88656,"24,106","317,605",7.59%,,R87083,0,0,0,,,,,,
R88657,"31,314","391,917",7.99%,,R87086,0,0,0,,,,,,
R88658,"5,163","68,020",7.59%,,R87087,0,0,0,,,,,,
R88661,"18,662","266,976",6.99%,,R87091,0,0,0,,,,,,
R88662,"42,295","542,935",7.79%,,R88101,0,0,"18,253",,,,,,
R88667,"61,005","872,749",6.99%,,R88102,0,0,0,,,,,,
R88671,"13,428","167,849",8.00%,,R88103,0,0,0,,,,,,
R88672,"12,348","176,647",6.99%,,R88105,0,0,0,,,,,,
R88679,"35,868","460,434",7.79%,,R88106,0,0,0,,,,,,
R88681,"33,718","427,353",7.89%,,R88107,100,0,"27,338",,,,,,
R88682,"23,065","288,671",7.99%,,R88108,10,0,"96,178",,,,,,
R88683,"16,460","235,479",6.99%,,R88109,0,0,0,,,,,,
R88685,"50,766","590,993",8.59%,,R88111,0,0,0,,,,,,
R88688,"13,645","170,782",7.99%,,R88112,0,0,"41,341",,,,,,
R88689,"12,371","176,977",6.99%,,R88113,0,0,0,,,,,,
R88691,0,0,7.99%,,R88115,0,0,0,,,,,,
R88692,"25,302","294,548",8.59%,,R88116,0,0,"17,215",,,,,,
R88695,"12,832","183,573",6.99%,,R88117,0,0,0,,,,,,
R88696,0,0,6.99%,,R88118,0,0,"9,961",,,,,,
R88698,"78,892","987,385",7.99%,,R88119,0,0,"26,544",,,,,,
R88699,"44,553","557,608",7.99%,,R88121,0,0,0,,,,,,
R88701,"16,407","234,719",6.99%,,R88122,0,0,0,,,,,,
R88702,"50,526","624,550",8.09%,,R88123,110,0,"43,587",,,,,,
R88703,"19,028","250,705",7.59%,,R88125,0,0,0,,,,,,
R88705,"43,721","576,039",7.59%,,R88126,0,0,0,,,,,,
R88708,"36,314","454,487",7.99%,,R88127,0,0,"17,096",,,,,,
R88709,"34,386","430,365",7.99%,,R88128,0,0,0,,,,,,
R88719,0,0,6.99%,,R88129,0,0,0,,,,,,
R88721,"11,168","159,773",6.99%,,R88131,100,0,"47,401",,,,,,
R88723,"13,554","193,904",6.99%,,R88132,15,0,"50,725",,,,,,
R88725,"14,458","180,954",7.99%,,R88133,0,0,0,,,,,,
R88728,"20,154","288,324",6.99%,,R88135,0,0,"31,016",,,,,,
R88729,"24,198","318,819",7.59%,,R88136,0,0,0,,,,,,
R88731,"61,509","769,823",7.99%,,R88137,0,0,0,,,,,,
R88735,0,0,7.99%,,R88138,100,0,"54,649",,,,,,
R88737,"10,116","128,212",7.89%,,R88139,10,0,"49,207",,,,,,
R88751,"15,300","196,405",7.79%,,R88151,0,0,0,,,,,,
R88752,"28,501","407,736",6.99%,,R88152,0,0,0,,,,,,
R88753,"22,675","298,743",7.59%,,R88153,0,0,"23,711",,,,,,
R88757,"32,897","382,972",8.59%,,R88155,0,0,"36,649",,,,,,
R88761,"20,183","234,959",8.59%,,R88156,0,0,0,,,,,,
R88762,"26,991","386,139",6.99%,,R88157,100,0,"10,279",,,,,,
R88765,"31,308","364,470",8.59%,,R88158,0,0,"39,382",,,,,,
R88768,"11,177","159,902",6.99%,,R88159,0,0,0,,,,,,
R88769,"29,928","428,150",6.99%,,R88161,0,0,"75,006",,,,,,
R88772,"10,647","152,318",6.99%,,R88162,0,0,"10,977",,,,,,
R88773,"9,864","141,110",6.99%,,R88163,0,0,"29,002",,,,,,
R88775,"22,009","314,871",6.99%,,R88165,0,0,0,,,,,,
R88776,"35,528","456,066",7.79%,,R88166,116.13,0,"8,053",,,,,,
R88779,"23,152","279,273",8.29%,,R88167,0,0,0,,,,,,
R88782,"23,965","342,851",6.99%,,R88168,0,0,0,,,,,,
R88783,0,0,6.99%,,R88169,0,0,0,,,,,,
R88786,"18,474","231,209",7.99%,,R88171,0,0,0,,,,,,
R88787,"34,867","441,917",7.89%,,R88172,0,0,0,,,,,,
R88789,"46,330","579,851",7.99%,,R88173,0,0,"6,808",,,,,,
R88791,"21,692","271,493",7.99%,,R88175,15,0,"38,402",,,,,,
R88793,0,0,7.59%,,R88176,0,0,0,,,,,,
R88795,"9,669","118,062",8.19%,,R88177,0,0,0,,,,,,
R88796,"16,142","212,673",7.59%,,R88178,0,0,0,,,,,,
R88797,"44,381","555,458",7.99%,,R88179,10,0,"43,906",,,,,,
R88798,"19,073","251,286",7.59%,,R88181,0,0,"26,819",,,,,,
R88799,"18,931","220,383",8.59%,,R88182,0,0,"28,582",,,,,,
R88801,"14,574","208,502",6.99%,,R88183,0,0,0,,,,,,
R88803,"24,567","315,369",7.79%,,R88185,0,0,0,,,,,,
R88805,"52,066","651,641",7.99%,,R88186,10,0,"31,479",,,,,,
R88806,"10,372","136,649",7.59%,,R88187,0,0,0,,,,,,
R88807,"27,574","345,109",7.99%,,R88188,0,0,0,,,,,,
R88808,"13,820","172,963",7.99%,,R88189,0,0,0,,,,,,
R88811,"46,695","584,422",7.99%,,R88191,10,0,"38,590",,,,,,
R88812,"24,289","347,477",6.99%,,R88192,0,0,"13,292",,,,,,
R88813,"37,101","488,820",7.59%,,R88193,10,0,"28,451",,,,,,
R88816,"16,719","204,137",8.19%,,R88195,0,0,0,,,,,,
R88817,"41,842","523,677",7.99%,,R88196,0,0,0,,,,,,
R88818,"13,240","189,416",6.99%,,R88197,0,0,0,,,,,,
R88821,"47,190","590,612",7.99%,,R88198,0,0,0,,,,,,
R88822,"10,689","152,917",6.99%,,R88199,0,0,0,,,,,,
R88823,"8,620","107,744",8.00%,,R88201,0,0,"26,661",,,,,,
R88825,"23,052","292,161",7.89%,,R88202,0,0,"6,214",,,,,,
R88826,"32,735","420,219",7.79%,,R88203,0,0,0,,,,,,
R88831,"15,471","180,108",8.59%,,R88205,10,0,"32,708",,,,,,
R88832,"57,993","764,073",7.59%,,R88206,0,0,"11,865",,,,,,
R88833,"26,211","328,049",7.99%,,R88207,0,0,0,,,,,,
R88839,"52,131","606,877",8.59%,,R88208,10,0,"43,269",,,,,,
R88851,"21,620","277,531",7.79%,,R88209,0,0,"28,948",,,,,,
R88852,"48,462","606,533",7.99%,,R88211,0,0,0,,,,,,
R88856,"6,860","88,060",7.79%,,R88212,0,0,0,,,,,,
R88857,"40,030","572,679",6.99%,,R88213,10,0,"38,962",,,,,,
R88861,"28,465","331,370",8.59%,,R88215,0,0,0,,,,,,
R88863,"16,245","205,891",7.89%,,R88216,0,0,"9,199",,,,,,
R88866,"19,928","285,092",6.99%,,R88217,0,0,0,,,,,,
R88873,"35,458","455,169",7.79%,,R88218,0,0,"12,022",,,,,,
R88877,"26,896","384,778",6.99%,,R88219,0,0,0,,,,,,
R88878,"36,239","453,558",7.99%,,R88221,0,0,0,,,,,,
R88879,"33,763","393,046",8.59%,,R88222,0,0,0,,,,,,
R88882,"12,732","159,144",8.00%,,R88223,0,0,0,,,,,,
R88883,"29,978","428,873",6.99%,,R88225,0,0,0,,,,,,
R88885,"4,578","60,313",7.59%,,R88226,0,0,"17,765",,,,,,
R88887,"41,788","529,638",7.89%,,R88227,0,0,0,,,,,,
R88892,"11,166","159,742",6.99%,,R88228,0,0,0,,,,,,
R88893,"22,208","292,592",7.59%,,R88229,0,0,0,,,,,,
R88895,"19,996","286,067",6.99%,,R88231,10,0,"18,471",,,,,,
R88897,0,0,7.69%,,R88232,0,0,0,,,,,,
R88898,"13,637","195,095",6.99%,,R88233,0,0,0,,,,,,
R88899,"14,840","212,302",6.99%,,R88234,0,0,0,,,,,,
R88901,"36,575","469,508",7.79%,,R88235,0,0,"50,939",,,,,,
R88902,"7,860","92,578",8.49%,,R88236,0,0,"16,622",,,,,,
R88903,"16,211","210,804",7.69%,,R88237,0,0,0,,,,,,
R88906,"36,182","517,622",6.99%,,R88238,0,0,"43,203",,,,,,
R88907,"19,509","279,104",6.99%,,R88239,0,0,0,,,,,,
R88911,"30,197","432,003",6.99%,,R88251,0,0,"9,851",,,,,,
R88912,"40,945","518,949",7.89%,,R88252,15,0,"67,894",,,,,,
R88913,"35,658","435,379",8.19%,,R88253,10,0,"109,383",,,,,,
R88915,"24,605","352,001",6.99%,,R88255,0,0,0,,,,,,
R88916,"26,609","380,679",6.99%,,R88256,210,0,"11,512",,,,,,
R88917,"36,315","422,757",8.59%,,R88257,0,0,"20,171",,,,,,
R88919,"49,372","617,922",7.99%,,R88258,0,0,0,,,,,,
R88921,"27,960","354,377",7.89%,,R88259,0,0,0,,,,,,
R88923,"38,393","486,602",7.89%,,R88260,0,0,0,,,,,,
R88926,"36,191","431,362",8.39%,,R88261,0,0,0,,,,,,
R88927,"27,606","345,511",7.99%,,R88262,0,0,0,,,,,,
R88928,"36,525","425,200",8.59%,,R88263,0,0,0,,,,,,
R88929,"16,776","221,028",7.59%,,R88264,0,0,0,,,,,,
R88931,"7,606","108,814",6.99%,,R88265,0,0,0,,,,,,
R88932,"11,371","162,679",6.99%,,R88266,0,0,0,,,,,,
R88933,"2,967","39,091",7.59%,,R88267,10,0,"21,914",,,,,,
R88935,"27,740","322,932",8.59%,,R88268,0,0,0,,,,,,
R88938,"13,970","174,840",7.99%,,R88269,10,0,"16,145",,,,,,
R88939,"15,102","216,057",6.99%,,R88271,10,0,"43,419",,,,,,
R88951,"15,993","228,800",6.99%,,R88272,0,0,"62,112",,,,,,
R88953,"19,585","280,192",6.99%,,R88273,0,0,0,,,,,,
R88955,"31,889","371,235",8.59%,,R88275,0,0,"20,993",,,,,,
R88956,"37,609","538,045",6.99%,,R88276,0,0,0,,,,,,
R88957,"14,769","184,840",7.99%,,R88277,0,0,0,,,,,,
R88961,"25,812","331,353",7.79%,,R88278,0,0,0,,,,,,
R88962,"14,012","200,451",6.99%,,R88279,10,0,"22,610",,,,,,
R88963,"18,779","268,662",6.99%,,R88281,0,0,0,,,,,,
R88965,"21,738","272,070",7.99%,,R88282,10,0,"16,267",,,,,,
R88966,0,0,8.59%,,R88283,0,0,"13,746",,,,,,
R88967,"15,826","243,479",6.50%,,R88285,0,0,0,,,,,,
R88968,"34,732","434,699",7.99%,,R88286,0,0,0,,,,,,
R88969,"101,655","1,454,295",6.99%,,R88287,0,0,0,,,,,,
R88971,"8,582","122,774",6.99%,,R88288,0,0,0,,,,,,
R88972,"30,665","383,797",7.99%,,R88289,0,0,0,,,,,,
R88976,0,0,7.99%,,R88291,0,0,"9,975",,,,,,
R88977,"11,120","139,003",8.00%,,R88292,0,0,0,,,,,,
R88978,"19,379","277,245",6.99%,,R88293,10,0,"9,045",,,,,,
R88979,"17,504","219,076",7.99%,,R88295,0,0,0,,,,,,
R88982,"5,711","81,698",6.99%,,R88296,0,0,0,,,,,,
R88987,"10,718","153,332",6.99%,,R88297,0,0,0,,,,,,
R88989,"13,692","195,880",6.99%,,R88298,0,0,0,,,,,,
R88995,"13,045","167,454",7.79%,,R88299,0,0,"54,335",,,,,,
R88998,"15,900","227,463",6.99%,,R88301,0,0,0,,,,,,
(blank),0,0,0.00%,,R88302,10,0,"30,392",,,,,,
Grand Total,"47,131,658","634,351,361",22180.42%,,R88303,0,0,0,,,,,,
,,,,,R88305,0,0,0,,,,,,
,,,,,R88306,0,0,0,,,,,,
,,,,,R88307,0,0,0,,,,,,
,,,,,R88308,0,0,0,,,,,,
,,,,,R88309,0,0,0,,,,,,
,,,,,R88311,0,0,"29,590",,,,,,
,,,,,R88312,10,0,"50,244",,,,,,
,,,,,R88313,10,0,"21,958",,,,,,
,,,,,R88315,0,0,0,,,,,,
,,,,,R88316,0,0,0,,,,,,
,,,,,R88317,0,0,"9,094",,,,,,
,,,,,R88318,0,0,"22,893",,,,,,
,,,,,R88319,10,0,"32,996",,,,,,
,,,,,R88321,0,0,"38,313",,,,,,
,,,,,R88322,0,0,0,,,,,,
,,,,,R88323,0,0,"10,295",,,,,,
,,,,,R88325,0,0,0,,,,,,
,,,,,R88326,10,0,"28,439",,,,,,
,,,,,R88327,10,0,"49,243",,,,,,
,,,,,R88328,10,0,"7,086",,,,,,
,,,,,R88329,0,0,"34,167",,,,,,
,,,,,R88331,0,0,0,,,,,,
,,,,,R88332,0,0,0,,,,,,
,,,,,R88333,10,0,"18,149",,,,,,
,,,,,R88335,0,0,0,,,,,,
,,,,,R88336,0,0,0,,,,,,
,,,,,R88337,10,0,"33,165",,,,,,
,,,,,R88338,0,0,"16,638",,,,,,
,,,,,R88339,0,0,"30,949",,,,,,
,,,,,R88351,60,0,"19,851",,,,,,
,,,,,R88352,0,0,0,,,,,,
,,,,,R88353,0,0,"12,662",,,,,,
,,,,,R88355,0,0,"68,368",,,,,,
,,,,,R88356,0,0,0,,,,,,
,,,,,R88357,0,0,0,,,,,,
,,,,,R88358,10,0,"8,653",,,,,,
,,,,,R88359,0,0,0,,,,,,
,,,,,R88361,0,0,0,,,,,,
,,,,,R88362,10,0,"31,764",,,,,,
,,,,,R88363,0,0,0,,,,,,
,,,,,R88365,0,0,0,,,,,,
,,,,,R88366,0,0,"23,112",,,,,,
,,,,,R88367,0,0,0,,,,,,
,,,,,R88368,0,0,"13,868",,,,,,
,,,,,R88369,0,0,0,,,,,,
,,,,,R88371,0,0,0,,,,,,
,,,,,R88372,0,0,0,,,,,,
,,,,,R88373,0,0,0,,,,,,
,,,,,R88375,0,0,0,,,,,,
,,,,,R88376,0,0,0,,,,,,
,,,,,R88377,0,0,0,,,,,,
,,,,,R88378,0,0,0,,,,,,
,,,,,R88379,0,0,"10,267",,,,,,
,,,,,R88381,0,0,0,,,,,,
,,,,,R88382,0,0,0,,,,,,
,,,,,R88383,0,0,0,,,,,,
,,,,,R88385,0,0,"12,272",,,,,,
,,,,,R88386,210,0,"25,157",,,,,,
,,,,,R88387,0,0,0,,,,,,
,,,,,R88388,10,0,"20,866",,,,,,
,,,,,R88389,0,0,0,,,,,,
,,,,,R88391,10,0,"55,421",,,,,,
,,,,,R88392,0,0,0,,,,,,
,,,,,R88393,10,0,"42,782",,,,,,
,,,,,R88395,50,0,"29,405",,,,,,
,,,,,R88396,0,0,0,,,,,,
,,,,,R88397,0,0,0,,,,,,
,,,,,R88398,0,0,"25,385",,,,,,
,,,,,R88399,10,0,"21,965",,,,,,
,,,,,R88501,0,0,0,,,,,,
,,,,,R88502,0,0,"9,379",,,,,,
,,,,,R88503,0,0,0,,,,,,
,,,,,R88505,0,0,"27,036",,,,,,
,,,,,R88506,0,0,0,,,,,,
,,,,,R88507,0,0,"14,636",,,,,,
,,,,,R88508,10,0,"54,954",,,,,,
,,,,,R88509,0,0,0,,,,,,
,,,,,R88511,0,0,0,,,,,,
,,,,,R88512,10,0,"21,139",,,,,,
,,,,,R88513,10,0,"23,809",,,,,,
,,,,,R88515,0,0,0,,,,,,
,,,,,R88516,0,0,0,,,,,,
,,,,,R88517,0,0,0,,,,,,
,,,,,R88518,0,0,"38,047",,,,,,
,,,,,R88519,0,0,0,,,,,,
,,,,,R88521,0,0,0,,,,,,
,,,,,R88522,0,0,0,,,,,,
,,,,,R88523,10,0,"11,671",,,,,,
,,,,,R88525,0,0,0,,,,,,
,,,,,R88526,0,0,0,,,,,,
,,,,,R88527,0,0,"16,535",,,,,,
,,,,,R88528,0,0,"14,018",,,,,,
,,,,,R88529,310,0,"12,178",,,,,,
,,,,,R88531,0,0,"30,813",,,,,,
,,,,,R88532,0,0,0,,,,,,
,,,,,R88533,0,0,"95,261",,,,,,
,,,,,R88535,0,0,"37,741",,,,,,
,,,,,R88536,0,0,0,,,,,,
,,,,,R88537,0,0,"33,881",,,,,,
,,,,,R88538,10,0,"25,929",,,,,,
,,,,,R88539,0,0,0,,,,,,
,,,,,R88551,0,0,"44,319",,,,,,
,,,,,R88552,0,0,0,,,,,,
,,,,,R88553,0,0,0,,,,,,
,,,,,R88555,0,0,0,,,,,,
,,,,,R88556,0,0,0,,,,,,
,,,,,R88557,0,0,0,,,,,,
,,,,,R88558,0,0,0,,,,,,
,,,,,R88559,0,0,"23,763",,,,,,
,,,,,R88561,0,0,0,,,,,,
,,,,,R88562,10,0,"20,901",,,,,,
,,,,,R88563,0,0,0,,,,,,
,,,,,R88565,0,0,0,,,,,,
,,,,,R88566,0,0,0,,,,,,
,,,,,R88567,0,0,"22,262",,,,,,
,,,,,R88568,0,0,0,,,,,,
,,,,,R88569,0,0,"22,715",,,,,,
,,,,,R88571,210,0,"20,191",,,,,,
,,,,,R88572,0,0,0,,,,,,
,,,,,R88573,0,0,0,,,,,,
,,,,,R88575,0,0,0,,,,,,
,,,,,R88576,0,0,0,,,,,,
,,,,,R88577,200,0,"25,381",,,,,,
,,,,,R88578,0,0,0,,,,,,
,,,,,R88579,0,0,0,,,,,,
,,,,,R88581,0,0,0,,,,,,
,,,,,R88582,0,0,0,,,,,,
,,,,,R88583,0,0,0,,,,,,
,,,,,R88585,0,0,0,,,,,,
,,,,,R88586,0,0,0,,,,,,
,,,,,R88587,0,0,0,,,,,,
,,,,,R88588,0,0,0,,,,,,
,,,,,R88589,10,0,"63,885",,,,,,
,,,,,R88591,0,0,0,,,,,,
,,,,,R88592,0,0,0,,,,,,
,,,,,R88593,0,0,0,,,,,,
,,,,,R88595,0,0,0,,,,,,
,,,,,R88596,0,0,"18,797",,,,,,
,,,,,R88597,0,0,0,,,,,,
,,,,,R88598,0,0,0,,,,,,
,,,,,R88599,0,0,0,,,,,,
,,,,,R88601,0,0,0,,,,,,
,,,,,R88602,0,0,0,,,,,,
,,,,,R88603,0,0,"14,745",,,,,,
,,,,,R88605,0,0,"11,978",,,,,,
,,,,,R88606,0,0,0,,,,,,
,,,,,R88607,0,0,"28,689",,,,,,
,,,,,R88608,0,0,"5,327",,,,,,
,,,,,R88609,0,0,0,,,,,,
,,,,,R88611,0,0,0,,,,,,
,,,,,R88612,0,0,0,,,,,,
,,,,,R88613,10,0,"35,738",,,,,,
,,,,,R88615,0,0,0,,,,,,
,,,,,R88616,0,0,0,,,,,,
,,,,,R88617,10,0,"17,909",,,,,,
,,,,,R88618,0,0,"30,127",,,,,,
,,,,,R88619,0,0,0,,,,,,
,,,,,R88621,0,0,0,,,,,,
,,,,,R88622,0,0,0,,,,,,
,,,,,R88623,0,0,"11,890",,,,,,
,,,,,R88625,0,0,0,,,,,,
,,,,,R88626,0,0,0,,,,,,
,,,,,R88627,0,0,"32,344",,,,,,
,,,,,R88628,0,0,0,,,,,,
,,,,,R88629,200,0,"12,794",,,,,,
,,,,,R88631,0,0,"23,158",,,,,,
,,,,,R88632,0,0,"12,854",,,,,,
,,,,,R88633,0,0,"8,019",,,,,,
,,,,,R88635,0,0,"16,115",,,,,,
,,,,,R88636,0,0,"11,650",,,,,,
,,,,,R88637,0,0,0,,,,,,
,,,,,R88638,10,0,"32,915",,,,,,
,,,,,R88639,0,0,0,,,,,,
,,,,,R88651,0,0,0,,,,,,
,,,,,R88652,10,0,"37,976",,,,,,
,,,,,R88653,0,0,0,,,,,,
,,,,,R88655,0,0,0,,,,,,
,,,,,R88656,0,0,"24,106",,,,,,
,,,,,R88657,0,0,"31,314",,,,,,
,,,,,R88658,0,0,"5,163",,,,,,
,,,,,R88659,0,0,0,,,,,,
