UID,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,,ID,WP ARR,,ID,DE ARR
R88695,"5,700","81,541",6.99%,,R86989,0,0,"8,520",,,,,,
R88696,0,0,6.99%,,R86991,0,0,"13,536",,,,,,
R88698,"69,944","875,399",7.99%,,R86992,0,0,"33,330",,,,,,
R88699,"46,844","586,288",7.99%,,R86993,0,0,0,,,,,,
R88701,"16,529","236,464",6.99%,,R86995,54,15,653,,,,,,
R88702,"52,110","644,124",8.09%,,R86996,54,0,653,,,,,,
R88703,"19,431","256,009",7.59%,,R86997,0,0,"7,968",,,,,,
R88705,"46,773","616,240",7.59%,,R86998,0,0,"11,898",,,,,,
R88708,"33,104","414,320",7.99%,,R86999,0,0,0,,,,,,
R88709,"34,400","430,537",7.99%,,R87001,10,0,"7,966",,,,,,
R88719,0,0,6.99%,,R87002,0,0,"14,102",,,,,,
R88721,"11,209","160,357",6.99%,,R87005,0,0,0,,,,,,
R88723,"15,008","214,700",6.99%,,R87006,0,0,"16,835",,,,,,
R88725,"20,304","254,114",7.99%,,R87007,0,0,"16,557",,,,,,
R88728,"20,393","291,745",6.99%,,R87008,54,0,653,,,,,,
R88729,"25,031","329,789",7.59%,,R87009,0,0,"18,515",,,,,,
R88731,"63,697","797,204",7.99%,,R87011,200,0,"9,989",,,,,,
R88735,0,0,7.99%,,R87012,0,0,"17,057",,,,,,
R88737,"10,811","137,024",7.89%,,R87013,0,0,"6,138",,,,,,
R88751,"15,611","200,395",7.79%,,R87015,54,0,653,,,,,,
R88752,"25,428","363,778",6.99%,,R87016,0,0,"15,738",,,,,,
R88753,"17,462","230,071",7.59%,,R87017,0,0,"17,112",,,,,,
R88757,"44,134","513,788",8.59%,,R87018,0,0,"8,092",,,,,,
R88761,"20,917","243,506",8.59%,,R87021,200,0,"17,142",,,,,,
R88762,"23,421","335,059",6.99%,,R87022,10,0,"20,783",,,,,,
R88765,"29,517","343,624",8.59%,,R87023,0,0,"12,028",,,,,,
R88768,"13,191","188,719",6.99%,,R87025,0,0,"11,951",,,,,,
R88769,"25,159","359,932",6.99%,,R87026,0,0,0,,,,,,
R88772,"11,602","165,985",6.99%,,R87027,0,0,"28,977",,,,,,
R88773,"11,547","165,187",6.99%,,R87028,10,0,"13,894",,,,,,
R88775,"24,829","355,204",6.99%,,R87029,0,0,"15,840",,,,,,
R88776,"35,474","455,373",7.79%,,R87032,0,15,"12,981",,,,,,
R88779,"19,372","233,685",8.29%,,R87033,200,0,"6,809",,,,,,
R88782,"22,487","321,708",6.99%,,R87035,0,0,"30,625",,,,,,
R88783,0,0,6.99%,,R87036,0,0,"23,891",,,,,,
R88786,"19,202","240,326",7.99%,,R87037,54,8,653,,,,,,
R88787,"35,243","446,681",7.89%,,R87039,0,15,"34,487",,,,,,
R88789,"40,253","503,792",7.99%,,R87051,200,0,"2,400",,,,,,
R88791,"19,079","238,791",7.99%,,R87052,10,0,"29,795",,,,,,
R88793,0,0,7.59%,,R87053,0,0,0,,,,,,
R88795,"7,698","93,998",8.19%,,R87055,0,0,"63,381",,,,,,
R88796,"21,406","282,025",7.59%,,R87056,0,0,"14,297",,,,,,
R88797,"46,706","584,557",7.99%,,R87057,0,0,"37,649",,,,,,
R88798,"18,815","247,897",7.59%,,R87058,200,0,"5,261",,,,,,
R88799,"15,690","224,460",6.99%,,R87059,0,0,0,,,,,,
R88801,"10,803","154,542",6.99%,,R87061,0,0,"23,421",,,,,,
R88803,"22,516","289,039",7.79%,,R87062,200,0,"20,919",,,,,,
R88805,"48,089","601,863",7.99%,,R87063,0,0,"20,376",,,,,,
R88806,"11,054","145,641",7.59%,,R87065,50,0,"12,336",,,,,,
R88807,"25,957","324,868",7.99%,,R87066,0,0,"12,847",,,,,,
R88808,"16,491","206,391",7.99%,,R87067,0,8,"7,614",,,,,,
R88811,"36,917","462,044",7.99%,,R87068,0,0,"5,795",,,,,,
R88812,"27,446","392,651",6.99%,,R87069,0,8,"7,776",,,,,,
R88813,0,0,7.59%,,R87071,0,8,"20,551",,,,,,
R88816,"6,738","82,271",8.19%,,R87072,0,0,"8,783",,,,,,
R88817,"42,488","531,767",7.99%,,R87073,200,0,"7,764",,,,,,
R88818,"14,336","205,087",6.99%,,R87075,0,0,"15,037",,,,,,
R88821,"48,422","606,028",7.99%,,R87076,10,23,"15,264",,,,,,
R88822,"12,302","175,992",6.99%,,R87077,0,0,"26,409",,,,,,
R88823,0,0,8.00%,,R87078,0,0,"12,458",,,,,,
R88825,"24,011","304,324",7.89%,,R87081,0,0,"18,518",,,,,,
R88826,"35,929","461,215",7.79%,,R87082,0,0,0,,,,,,
R88831,"15,952","185,701",8.59%,,R87083,0,8,"26,109",,,,,,
R88832,"55,906","736,575",7.59%,,R87085,0,0,"21,457",,,,,,
R88833,"28,690","359,070",7.99%,,R87086,0,0,0,,,,,,
R88839,"55,381","644,714",8.59%,,R87087,0,8,"15,540",,,,,,
R88851,"21,338","273,914",7.79%,,R87088,10,0,"27,987",,,,,,
R88852,"56,139","702,617",7.99%,,R87089,54,0,653,,,,,,
R88856,"6,089","78,158",7.79%,,R87091,200,0,"17,923",,,,,,
R88857,"38,696","553,596",6.99%,,R87093,0,0,"42,090",,,,,,
R88861,"30,745","357,915",8.59%,,R87095,0,0,"12,688",,,,,,
R88863,"15,564","197,261",7.89%,,R87096,0,0,"21,214",,,,,,
R88866,"22,025","315,090",6.99%,,R87098,50,0,600,,,,,,
R88873,"39,235","503,658",7.79%,,R87099,0,0,"32,284",,,,,,
R88877,"24,913","356,404",6.99%,,R87101,0,0,"45,811",,,,,,
R88878,"37,362","467,608",7.99%,,R87102,200,0,"5,823",,,,,,
R88879,"34,853","405,742",8.59%,,R87103,0,8,0,,,,,,
R88882,"13,070","163,374",8.00%,,R87105,0,0,"42,812",,,,,,
R88883,"29,604","423,518",6.99%,,R87106,54,8,653,,,,,,
R88885,"5,078","66,905",7.59%,,R87107,0,0,0,,,,,,
R88887,"39,926","506,031",7.89%,,R87108,54,0,653,,,,,,
R88892,"9,819","140,476",6.99%,,R87109,0,0,"26,479",,,,,,
R88893,"25,930","341,632",7.59%,,R87111,0,8,"9,489",,,,,,
R88895,"19,795","283,193",6.99%,,R87112,0,0,"13,638",,,,,,
R88897,0,0,7.69%,,R87115,0,0,"2,464",,,,,,
R88898,"12,916","184,780",6.99%,,R87116,0,0,"2,573",,,,,,
R88899,"20,508","293,395",6.99%,,R87117,0,23,"9,003",,,,,,
R88901,"35,088","450,420",7.79%,,R87118,10,0,"33,932",,,,,,
R88902,"9,684","114,069",8.49%,,R87119,200,0,"10,445",,,,,,
R88903,"16,925","220,096",7.69%,,R87121,0,0,0,,,,,,
R88906,"40,034","572,728",6.99%,,R87122,0,15,"27,083",,,,,,
R88907,"18,074","258,571",6.99%,,R87123,0,0,"11,441",,,,,,
R88911,"27,978","400,251",6.99%,,R87125,0,0,"16,783",,,,,,
R88912,"43,949","557,023",7.89%,,R87127,0,0,"29,714",,,,,,
R88913,"36,922","450,817",8.19%,,R87128,0,0,"14,162",,,,,,
R88915,"22,026","315,114",6.99%,,R87129,10,0,"23,653",,,,,,
R88916,"26,443","378,292",6.99%,,R87131,0,0,"12,831",,,,,,
R88917,"32,436","377,607",8.59%,,R87133,0,0,"19,261",,,,,,
R88919,"44,157","552,657",7.99%,,R87135,0,15,"26,048",,,,,,
R88921,"26,105","330,859",7.89%,,R87136,0,8,"10,898",,,,,,
R88923,"40,154","508,924",7.89%,,R87137,0,0,"14,260",,,,,,
R88926,"37,698","449,323",8.39%,,R87138,0,8,"8,588",,,,,,
R88927,"25,090","314,023",7.99%,,R87139,0,0,"6,130",,,,,,
R88928,"35,842","417,247",8.59%,,R87151,0,0,"34,356",,,,,,
R88929,"17,780","234,262",7.59%,,R87152,0,0,"10,949",,,,,,
R88931,"7,491","107,174",6.99%,,R87153,0,0,"24,519",,,,,,
R88932,"14,856","212,531",6.99%,,R87155,0,0,0,,,,,,
R88933,"2,290","30,177",7.59%,,R87157,0,0,"12,028",,,,,,
R88935,"27,823","323,896",8.59%,,R87158,0,0,"18,293",,,,,,
R88938,"13,029","162,867",8.00%,,R87159,10,0,"19,051",,,,,,
R88939,"15,201","217,468",6.99%,,R87161,0,0,"23,200",,,,,,
R88951,"13,778","197,110",6.99%,,R87162,54,0,653,,,,,,
R88953,"18,407","263,328",6.99%,,R87163,0,0,"27,770",,,,,,
R88955,"30,811","358,681",8.59%,,R87165,10,0,"21,996",,,,,,
R88956,"36,729","525,447",6.99%,,R87167,0,0,"17,521",,,,,,
R88957,"10,533","131,664",8.00%,,R87168,0,8,"22,609",,,,,,
R88961,"20,872","267,928",7.79%,,R87169,10,0,"18,257",,,,,,
R88962,"21,634","309,502",6.99%,,R87171,200,0,"12,587",,,,,,
R88963,"21,305","304,789",6.99%,,R87173,0,0,"17,195",,,,,,
R88965,"17,115","214,201",7.99%,,R87175,0,0,"13,052",,,,,,
R88966,0,0,8.59%,,R87176,0,0,"13,203",,,,,,
R88967,"14,762","227,103",6.50%,,R87178,0,0,"8,391",,,,,,
R88968,"29,292","366,603",7.99%,,R87179,54,0,653,,,,,,
R88969,"105,422","1,508,190",6.99%,,R87181,0,0,0,,,,,,
R88971,"7,897","112,971",6.99%,,R87182,34,0,"10,854",,,,,,
R88972,"31,497","394,205",7.99%,,R87183,25,0,"3,213",,,,,,
R88976,0,0,7.99%,,R87185,0,0,"16,176",,,,,,
R88977,"12,347","154,339",8.00%,,R87186,0,0,"9,282",,,,,,
R88978,"17,733","253,691",6.99%,,R87187,0,0,"8,572",,,,,,
R88979,"17,604","220,330",7.99%,,R87188,200,0,"8,800",,,,,,
R88982,0,0,6.99%,,R87189,0,0,"6,237",,,,,,
R88987,"11,535","165,020",6.99%,,R87191,54,0,653,,,,,,
R88989,"13,537","193,655",6.99%,,R87192,0,0,"13,600",,,,,,
R88995,"18,408","230,103",8.00%,,R87193,0,0,"17,898",,,,,,
R88998,"15,574","222,807",6.99%,,R87195,0,0,"20,795",,,,,,
(blank),0,0,0.00%,,R87197,200,0,"17,347",,,,,,
R87161,"23,200","305,662",7.59%,,R87198,0,0,"10,702",,,,,,
R87135,"26,048","372,640",6.99%,,R87202,193,0,"8,334",,,,,,
R87129,"23,533","307,624",7.65%,,R87203,0,0,"15,431",,,,,,
R87182,"10,440","149,362",6.99%,,R87205,0,0,"15,086",,,,,,
R87215,"8,657","114,063",7.59%,,R87206,0,0,"12,531",,,,,,
R87088,"27,867","506,673",5.50%,,R87207,0,0,"13,105",,,,,,
R87191,0,0,6.99%,,R87208,13,0,"11,861",,,,,,
R87173,"17,195","214,938",8.00%,,R87209,0,15,"15,586",,,,,,
R87179,0,0,7.69%,,R87211,0,0,"15,399",,,,,,
R87209,"15,586","194,825",8.00%,,R87212,0,0,"28,088",,,,,,
R87068,"5,795","82,901",6.99%,,R87213,117,0,"11,568",,,,,,
R87211,"15,399","220,299",6.99%,,R87215,200,0,"11,057",,,,,,
R87207,"13,105","187,484",6.99%,,R87216,0,0,"12,969",,,,,,
R87138,"8,588","122,856",6.99%,,R87217,0,0,0,,,,,,
R87167,"17,521","250,664",6.99%,,R87218,200,0,"18,263",,,,,,
R87202,"6,014","77,202",7.79%,,R87219,0,15,"30,497",,,,,,
R87188,"6,400","91,556",6.99%,,R87221,0,0,"15,942",,,,,,
R87223,"2,005","28,686",6.99%,,R87222,10,0,"6,932",,,,,,
R87225,"13,591","194,442",6.99%,,R87223,200,15,"4,405",,,,,,
R87186,"9,282","132,784",6.99%,,R87225,0,0,"13,591",,,,,,
R87231,"20,024","286,467",6.99%,,R87226,210,0,"13,800",,,,,,
R87212,"28,088","401,833",6.99%,,R87227,0,0,"17,674",,,,,,
R87222,"6,812","97,451",6.99%,,R87228,200,0,"4,886",,,,,,
R87221,"15,942","228,074",6.99%,,R87229,0,0,"17,540",,,,,,
R87218,"15,863","226,942",6.99%,,R87231,0,0,"20,024",,,,,,
R87205,"15,086","215,828",6.99%,,R87232,0,0,"8,515",,,,,,
R87227,"17,674","252,843",6.99%,,R87233,200,0,"8,805",,,,,,
R87193,"17,898","223,728",8.00%,,R87235,0,0,"33,045",,,,,,
R87176,"13,203","165,036",8.00%,,R87236,0,0,"22,153",,,,,,
R87229,"17,540","250,936",6.99%,,R87237,10,0,"8,943",,,,,,
R87219,"30,497","436,289",6.99%,,R87238,0,23,"5,963",,,,,,
R87226,"11,280","161,377",6.99%,,R87239,54,0,653,,,,,,
R87213,"10,168","145,462",6.99%,,R87251,23,0,"16,720",,,,,,
R87235,"33,045","393,857",8.39%,,R87252,0,0,"11,209",,,,,,
R87233,"6,405","91,636",6.99%,,R87255,0,0,"5,064",,,,,,
R87192,"13,600","206,374",6.59%,,R87256,0,0,"23,727",,,,,,
R87232,"8,515","121,816",6.99%,,R87257,0,0,"22,335",,,,,,
R87217,0,0,7.59%,,R87258,187,0,"5,850",,,,,,
R87252,"11,209","140,109",8.00%,,R87259,0,0,"26,900",,,,,,
R85177,0,0,0.00%,,R87261,0,0,0,,,,,,
R87236,"22,153","291,867",7.59%,,R87262,0,0,"36,776",,,,,,
R87237,"8,823","110,424",7.99%,,R87263,0,0,"7,969",,,,,,
R87208,"11,709","167,515",6.99%,,R87265,0,0,"17,333",,,,,,
R87228,"2,486","31,111",7.99%,,R87266,0,0,"6,584",,,,,,
R87251,"16,448","235,312",6.99%,,R87267,0,0,"22,463",,,,,,
R87239,0,0,6.99%,,R87268,180,0,"19,057",,,,,,
R87259,"26,900","313,152",8.59%,,R87269,13,0,"6,467",,,,,,
R87238,"5,963","85,314",6.99%,,R87272,0,0,"12,341",,,,,,
R87265,"17,333","247,965",6.99%,,R87273,0,0,"27,839",,,,,,
R87261,0,0,6.99%,,R87275,0,0,"13,210",,,,,,
R87267,"22,463","321,353",6.99%,,R87276,0,0,"11,959",,,,,,
R87256,"23,727","339,447",6.99%,,R87277,0,0,"19,857",,,,,,
R87273,"27,839","348,423",7.99%,,R87278,0,0,"14,932",,,,,,
R87275,"13,210","188,982",6.99%,,R87279,0,0,"11,377",,,,,,
R87269,"6,307","83,091",7.59%,,R87281,0,0,"24,901",,,,,,
R87276,"11,959","171,083",6.99%,,R87283,0,0,"9,121",,,,,,
R87178,"8,391","120,039",6.99%,,R87285,0,0,"19,271",,,,,,
R87263,"7,969","114,010",6.99%,,R87287,0,0,"26,105",,,,,,
R87255,"5,064","72,445",6.99%,,R87288,0,0,"29,870",,,,,,
R87279,"11,377","162,755",6.99%,,R87289,0,0,"40,792",,,,,,
R87281,"24,901","304,039",8.19%,,R87291,0,0,"28,137",,,,,,
R87206,"12,531","179,273",6.99%,,R87292,0,0,"25,726",,,,,,
R87262,"36,776","526,122",6.99%,,R87293,0,0,"19,610",,,,,,
R87216,"12,969","185,542",6.99%,,R87295,113,0,"4,355",,,,,,
R87175,"13,052","186,725",6.99%,,R87296,0,0,"22,566",,,,,,
R87257,"22,335","319,526",6.99%,,R87297,0,0,"13,580",,,,,,
R87258,"3,610","51,647",6.99%,,R87298,0,0,"13,795",,,,,,
R87268,"16,897","201,396",8.39%,,R87299,0,0,"9,153",,,,,,
R87272,"12,341","176,553",6.99%,,R87301,0,0,"9,251",,,,,,
R87285,"19,271","247,384",7.79%,,R87303,0,0,"11,585",,,,,,
R87189,"6,237","89,227",6.99%,,R87305,0,0,"16,488",,,,,,
R87283,"9,121","130,493",6.99%,,R87306,0,0,"30,229",,,,,,
R87288,"29,870","427,320",6.99%,,R87307,0,0,"3,628",,,,,,
R87291,"28,137","352,159",7.99%,,R87309,0,0,"15,947",,,,,,
R87266,"6,584","94,188",6.99%,,R87312,0,0,"19,392",,,,,,
R81188,"17,150","214,375",8.00%,,R87313,0,0,"24,828",,,,,,
R87301,"9,251","132,349",6.99%,,R87315,0,0,"14,899",,,,,,
R87198,"10,702","153,097",6.99%,,R87316,40,0,"1,447",,,,,,
R87287,"26,105","311,140",8.39%,,R87317,0,0,"13,095",,,,,,
R86501,316,"4,514",6.99%,,R87322,0,0,"5,506",,,,,,
R87277,"19,857","284,082",6.99%,,R87323,0,0,"12,871",,,,,,
R87299,"9,153","130,942",6.99%,,R87325,0,0,"1,520",,,,,,
R87292,"25,726","338,941",7.59%,,R87326,0,0,789,,,,,,
R87293,"19,610","280,545",6.99%,,R87327,0,0,663,,,,,,
R87297,"13,580","194,282",6.99%,,R87329,0,8,"5,420",,,,,,
R87296,"22,566","322,835",6.99%,,R87335,0,0,"4,183",,,,,,
R87303,"11,585","165,739",6.99%,,R87336,0,0,"6,063",,,,,,
R87295,"2,995","42,853",6.99%,,R87337,0,0,"10,746",,,,,,
R87298,"13,795","197,350",6.99%,,R87338,0,0,"6,430",,,,,,
R87203,"15,431","220,752",6.99%,,R87339,0,0,"6,056",,,,,,
R87289,"40,792","583,574",6.99%,,R87351,0,0,"9,237",,,,,,
R87309,"15,947","228,138",6.99%,,R87352,0,0,"2,978",,,,,,
R87317,"13,095","187,335",6.99%,,R87355,0,0,"5,455",,,,,,
R87335,"4,183","59,845",6.99%,,R87356,0,0,499,,,,,,
R87326,789,"11,286",6.99%,,R87357,0,0,"3,971",,,,,,
R87322,"5,506","78,767",6.99%,,R87358,0,0,"1,725",,,,,,
R87312,"19,392","277,430",6.99%,,R87361,0,0,589,,,,,,
R87325,"1,520","21,750",6.99%,,R87362,0,0,"11,177",,,,,,
R88871,"21,853","312,630",6.99%,,R88101,0,0,"10,106",,,,,,
R87278,"14,932","213,617",6.99%,,R88102,0,0,0,,,,,,
R87306,"30,229","360,296",8.39%,,R88103,0,0,0,,,,,,
R86535,"11,422","163,405",6.99%,,R88105,0,0,0,,,,,,
R87128,"14,162","202,605",6.99%,,R88106,0,0,0,,,,,,
R87313,"24,828","355,190",6.99%,,R88107,100,0,"21,309",,,,,,
R87305,"16,488","235,886",6.99%,,R88108,10,0,"86,942",,,,,,
R81879,"28,028","400,977",6.99%,,R88109,0,0,0,,,,,,
R87315,"14,899","213,150",6.99%,,R88111,0,0,0,,,,,,
R87332,"2,505","35,834",6.99%,,R88112,0,0,"42,101",,,,,,
R87323,"12,871","184,141",6.99%,,R88113,0,0,0,,,,,,
R87339,"6,056","86,640",6.99%,,R88115,0,0,0,,,,,,
R87316,967,"13,833",6.99%,,R88116,0,0,"14,324",,,,,,
R87337,"10,746","153,729",6.99%,,R88117,0,0,0,,,,,,
R87336,"6,063","86,740",6.99%,,R88118,0,0,"11,689",,,,,,
R87329,"5,420","67,746",8.00%,,R88119,0,0,"29,441",,,,,,
R87351,"9,237","132,140",6.99%,,R88121,0,0,0,,,,,,
R87352,"2,978","42,606",6.99%,,R88122,0,0,0,,,,,,
R87338,"6,430","91,989",6.99%,,R88123,110,0,"45,866",,,,,,
R87362,"11,177","147,265",7.59%,,R88125,0,0,0,,,,,,
R87355,"5,455","71,871",7.59%,,R88126,0,0,0,,,,,,
R87361,589,"8,423",6.99%,,R88127,0,0,"13,973",,,,,,
R87327,663,"9,490",6.99%,,R88128,0,0,0,,,,,,
R82356,"5,345","66,893",7.99%,,R88129,0,0,0,,,,,,
R87368,0,0,0.00%,,R88131,100,0,"46,719",,,,,,
R87358,"1,725","24,675",6.99%,,R88132,15,0,"47,171",,,,,,
R87356,499,"7,142",6.99%,,R88133,0,0,0,,,,,,
R87357,"3,971","56,808",6.99%,,R88135,0,0,"30,378",,,,,,
R87307,"3,628","47,805",7.59%,,R88136,0,0,0,,,,,,
Grand Total,"48,050,783","648,045,783",23510.51%,,R88137,0,0,0,,,,,,
,,,,,R88138,100,0,"57,034",,,,,,
,,,,,R88139,10,0,"43,190",,,,,,
,,,,,R88151,0,0,0,,,,,,
,,,,,R88152,0,0,0,,,,,,
,,,,,R88153,0,0,"25,359",,,,,,
,,,,,R88155,0,0,"37,680",,,,,,
,,,,,R88156,0,0,0,,,,,,
,,,,,R88157,100,0,"9,946",,,,,,
,,,,,R88158,0,0,"41,580",,,,,,
,,,,,R88159,0,0,0,,,,,,
,,,,,R88161,0,0,"56,512",,,,,,
,,,,,R88162,0,0,"12,670",,,,,,
,,,,,R88163,0,0,"39,254",,,,,,
,,,,,R88165,0,0,0,,,,,,
,,,,,R88166,0,0,"17,120",,,,,,
,,,,,R88167,0,0,0,,,,,,
,,,,,R88168,0,0,0,,,,,,
,,,,,R88169,0,0,0,,,,,,
,,,,,R88171,0,0,0,,,,,,
,,,,,R88172,0,0,0,,,,,,
,,,,,R88173,0,0,"10,980",,,,,,
,,,,,R88175,15,0,"36,009",,,,,,
,,,,,R88176,0,0,0,,,,,,
,,,,,R88177,0,0,0,,,,,,
,,,,,R88178,0,0,0,,,,,,
,,,,,R88179,10,0,"41,581",,,,,,
,,,,,R88181,0,0,"27,678",,,,,,
,,,,,R88182,0,0,"25,867",,,,,,
,,,,,R88183,0,0,0,,,,,,
,,,,,R88185,0,0,0,,,,,,
,,,,,R88186,10,0,"29,040",,,,,,
,,,,,R88187,0,0,0,,,,,,
,,,,,R88188,0,0,0,,,,,,
,,,,,R88189,0,0,0,,,,,,
,,,,,R88191,10,0,"37,109",,,,,,
,,,,,R88192,0,0,"14,372",,,,,,
,,,,,R88193,10,0,"27,934",,,,,,
,,,,,R88195,0,0,0,,,,,,
,,,,,R88196,0,0,0,,,,,,
,,,,,R88197,0,0,0,,,,,,
,,,,,R88198,0,0,0,,,,,,
,,,,,R88199,0,0,0,,,,,,
,,,,,R88201,0,0,"25,819",,,,,,
,,,,,R88202,0,0,"6,823",,,,,,
,,,,,R88203,0,0,0,,,,,,
,,,,,R88205,10,0,"36,511",,,,,,
,,,,,R88206,54,0,653,,,,,,
,,,,,R88207,0,0,0,,,,,,
,,,,,R88208,10,0,"45,230",,,,,,
,,,,,R88209,0,0,"29,074",,,,,,
,,,,,R88211,0,0,0,,,,,,
,,,,,R88212,0,0,0,,,,,,
,,,,,R88213,10,0,"36,129",,,,,,
,,,,,R88215,0,0,0,,,,,,
,,,,,R88216,0,0,"9,005",,,,,,
,,,,,R88217,0,0,0,,,,,,
,,,,,R88218,0,0,"12,714",,,,,,
,,,,,R88219,0,0,0,,,,,,
,,,,,R88221,0,0,0,,,,,,
,,,,,R88222,0,0,0,,,,,,
,,,,,R88223,0,0,0,,,,,,
,,,,,R88225,0,0,0,,,,,,
,,,,,R88226,0,0,"17,915",,,,,,
,,,,,R88227,0,0,0,,,,,,
,,,,,R88228,0,0,0,,,,,,
,,,,,R88229,0,0,0,,,,,,
,,,,,R88231,10,0,"27,030",,,,,,
,,,,,R88232,0,0,0,,,,,,
,,,,,R88233,0,0,0,,,,,,
,,,,,R88234,0,0,0,,,,,,
,,,,,R88235,0,0,"58,796",,,,,,
,,,,,R88236,0,0,"15,836",,,,,,
,,,,,R88237,0,0,0,,,,,,
,,,,,R88238,0,0,"52,093",,,,,,
,,,,,R88239,0,0,0,,,,,,
,,,,,R88251,0,0,"14,570",,,,,,
,,,,,R88252,15,0,"72,277",,,,,,
,,,,,R88253,10,0,"103,955",,,,,,
,,,,,R88255,0,0,0,,,,,,
,,,,,R88256,203,0,"11,403",,,,,,
,,,,,R88257,0,0,"19,926",,,,,,
,,,,,R88258,0,0,0,,,,,,
,,,,,R88259,0,0,0,,,,,,
,,,,,R88260,0,0,0,,,,,,
,,,,,R88261,0,0,0,,,,,,
,,,,,R88262,0,0,0,,,,,,
,,,,,R88263,0,0,0,,,,,,
,,,,,R88264,0,0,0,,,,,,
,,,,,R88265,0,0,0,,,,,,
,,,,,R88266,0,0,0,,,,,,
,,,,,R88267,10,0,"21,908",,,,,,
,,,,,R88268,0,0,0,,,,,,
,,,,,R88269,10,0,120,,,,,,
,,,,,R88271,10,0,"44,726",,,,,,
,,,,,R88272,0,0,"70,956",,,,,,
,,,,,R88273,0,0,0,,,,,,
,,,,,R88275,0,0,"25,371",,,,,,
,,,,,R88276,0,0,0,,,,,,
,,,,,R88277,0,0,0,,,,,,
,,,,,R88278,0,0,0,,,,,,
,,,,,R88279,10,0,"24,207",,,,,,
,,,,,R88281,0,0,0,,,,,,
,,,,,R88282,10,0,"15,367",,,,,,
,,,,,R88283,0,0,"13,309",,,,,,
,,,,,R88285,0,0,0,,,,,,
,,,,,R88286,0,0,0,,,,,,
,,,,,R88287,0,0,0,,,,,,
,,,,,R88288,0,0,0,,,,,,
,,,,,R88289,0,0,0,,,,,,
,,,,,R88291,0,0,"12,821",,,,,,
,,,,,R88292,0,0,0,,,,,,
,,,,,R88293,10,0,"9,876",,,,,,
,,,,,R88295,0,0,0,,,,,,
,,,,,R88296,0,0,0,,,,,,
,,,,,R88297,0,0,0,,,,,,
,,,,,R88298,0,0,0,,,,,,
,,,,,R88299,0,0,"54,126",,,,,,
,,,,,R88301,0,0,0,,,,,,
,,,,,R88302,10,0,"26,489",,,,,,
,,,,,R88303,0,0,0,,,,,,
,,,,,R88305,0,0,0,,,,,,
,,,,,R88306,0,0,0,,,,,,
,,,,,R88307,0,0,0,,,,,,
,,,,,R88308,0,0,0,,,,,,
,,,,,R88309,0,0,0,,,,,,
,,,,,R88311,0,0,"28,182",,,,,,
,,,,,R88312,10,0,"53,275",,,,,,
,,,,,R88313,57,0,"3,809",,,,,,
,,,,,R88315,0,0,0,,,,,,
,,,,,R88316,0,0,0,,,,,,
,,,,,R88317,0,0,"13,546",,,,,,
,,,,,R88318,0,0,"21,983",,,,,,
,,,,,R88319,10,0,"27,543",,,,,,
,,,,,R88321,0,0,"37,448",,,,,,
,,,,,R88322,0,0,0,,,,,,
,,,,,R88323,0,0,"10,298",,,,,,
,,,,,R88325,0,0,0,,,,,,
,,,,,R88326,10,0,"25,880",,,,,,
,,,,,R88327,10,0,"46,654",,,,,,
,,,,,R88328,10,0,"9,454",,,,,,
,,,,,R88329,0,0,"36,913",,,,,,
,,,,,R88331,0,0,0,,,,,,
,,,,,R88332,0,0,0,,,,,,
,,,,,R88333,10,0,"20,575",,,,,,
,,,,,R88335,0,0,0,,,,,,
,,,,,R88336,0,0,0,,,,,,
,,,,,R88337,10,0,"30,219",,,,,,
,,,,,R88338,0,0,"16,617",,,,,,
,,,,,R88339,0,0,"30,829",,,,,,
,,,,,R88351,60,0,"20,707",,,,,,
,,,,,R88352,0,0,0,,,,,,
,,,,,R88353,0,0,"14,573",,,,,,
,,,,,R88355,0,0,"68,504",,,,,,
,,,,,R88356,0,0,0,,,,,,
,,,,,R88357,0,0,0,,,,,,
,,,,,R88358,10,0,"9,997",,,,,,
,,,,,R88359,0,0,0,,,,,,
,,,,,R88361,0,0,0,,,,,,
,,,,,R88362,10,0,"29,015",,,,,,
,,,,,R88363,0,0,0,,,,,,
,,,,,R88365,0,0,0,,,,,,
,,,,,R88366,0,0,"23,236",,,,,,
,,,,,R88367,0,0,0,,,,,,
,,,,,R88368,0,0,"15,033",,,,,,
,,,,,R88369,0,0,0,,,,,,
,,,,,R88371,0,0,0,,,,,,
,,,,,R88372,0,0,0,,,,,,
,,,,,R88373,0,0,0,,,,,,
,,,,,R88375,0,0,0,,,,,,
,,,,,R88376,0,0,0,,,,,,
,,,,,R88377,0,0,0,,,,,,
,,,,,R88378,0,0,0,,,,,,
,,,,,R88379,0,0,"11,319",,,,,,
,,,,,R88381,0,0,0,,,,,,
,,,,,R88382,0,0,0,,,,,,
,,,,,R88383,0,0,0,,,,,,
,,,,,R88385,0,0,"16,641",,,,,,
,,,,,R88386,210,0,"12,283",,,,,,
,,,,,R88387,0,0,0,,,,,,
,,,,,R88388,10,0,"21,509",,,,,,
,,,,,R88389,0,0,0,,,,,,
,,,,,R88391,10,0,"44,601",,,,,,
,,,,,R88392,0,0,0,,,,,,
,,,,,R88393,10,0,"41,932",,,,,,
,,,,,R88395,32,0,"29,478",,,,,,
,,,,,R88396,0,0,0,,,,,,
