Snowball Map,ID,Name,Business Type,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Contact Email,Contact Phone,Established,Phone,Most Common Email,Cuisines (Regional),Price Range
47072,a3cdedcd4b0579ce,Hot Rice Restaurant,Restaurant,331 Elmwood Dr,Moncton,NB,E1A 1X6,Canada,,,,,,,,Chinese,$
47073,a6856c82f87a015c,Paul's Chinese Restaurant,Restaurant,4621 Hastings St,Burnaby,BC,V5C 2K6,Canada,,,,,,,,American; Chinese,
47074,a8fb890304206919,BlackBall Taiwanese Dessert,Restaurant,3377 Kingsway,Vancouver,BC,V5R 5K6,Canada,,,,,,,,Taiwanese,$
47075,d6e2e39b68911721,Lanzhou Beef Noodle,Restaurant,3217 W Broadway,Vancouver,BC,V6K 2H5,Canada,,,,,,,,Mandarin,
47076,dbe289dc6e644c83,Nomiya,Restaurant; Quick Service,11160 Ellerslie Rd SW,Edmonton,AB,T6W 1A2,Canada,Wing,Chan,,,,,info@nomiyarestaurant.com,Japanese,$$
47077,db935837c478205a,Westown Chinese,Restaurant,217 Parliament St,Toronto,ON,M5A 2Z4,Canada,,,,,,,,American; Chinese,$
47078,d5d7fe370b33c503,Samurai Ramen & Sushi,Restaurant,920 36 St NE,Calgary,AB,T2A 6L8,Canada,,,,,,,,Japanese,$$
47079,d5faa21034453975,Tan's Kitchen,Restaurant,332 Island Hwy W,Parksville,BC,V9P 1K8,Canada,,,campbellriver@driftwoodrestaurants.com,,,,,Chinese,$$
47080,d8f9b1a01300a027,Hsieh Family Restaurant,Restaurant,230 Dalhousie Dr,Winnipeg,MB,R3T 2Z1,Canada,,,,,,,,Chinese,$$
47081,d164c669f67b2a34,Chopsticks,Restaurant; Quick Service,1160 Cassells St,North Bay,ON,P1B 4B5,Canada,,,,,,,,Japanese; Chinese,$$
47082,d1d595aac8ec5b02,Ye Skewers Hot Pot,Restaurant,15480 Bayview Ave,Aurora,ON,L4G 7J1,Canada,,,,,,,,Chinese,
47083,dc8e2429254ee0ad,New Bun Key,Restaurant,126 Ottawa St,The Nation,ON,K0A 2M0,Canada,,,,,,,,Chinese,$$
47084,dc71e97636cc20c5,Yummy To Go,Hotel/Resort; Restaurant,1711 Davie St,Vancouver,BC,V6G 1W5,Canada,,,,,,,,Japanese,$
47085,e21d88c39b581030,INDO CHINESE,Restaurant,13750 Bow Bottom Trl SE,Calgary,AB,T2J 6T5,Canada,,,,,,,,Chinese,
47086,e18e3a8d77ffe985,Dream Yunnan (Junction Food),Restaurant,545 Keele St,Toronto,ON,M6N 3E4,Canada,,,,,,,,Chinese,
47087,e63d83c1855a6c55,Yang's BBQ,Restaurant,4186 Finch Ave E,Toronto,ON,M1S 4T5,Canada,,,,,2009,,,Japanese; Chinese,$
47088,e5b5ad958fa22552,Nam Thanh,Restaurant; Ice Cream Shop,80 Dundas St E,Hamilton,ON,L9H 0C2,Canada,,,,,,,,Vietnamese; Chinese,$
47089,e519662dff4ac6db,Oishidesu Ramen Shack - Gasoline Alley Farmers Market,Restaurant,558 Laura Ave,Red Deer County,AB,T4E 0A5,Canada,,,,,,,,Japanese,
47090,e5454d3b2a2262f4,Konoe Sushi,Restaurant,7323 Yonge St,Markham,ON,L3T 2B2,Canada,,,,,,,,Japanese,
47091,ea94ff37e52cca2e,Chuan Box & Noodle,Restaurant,1161 The High St,Coquitlam,BC,V3B 7W3,Canada,,,,,,,,Peruvian; Chinese,
47092,e94a38330f9a0311,The Flavours Classic Indian Cuisine,Restaurant,10088 McLaughlin Rd N,Brampton,ON,L7A 2X6,Canada,,,,,2019,,info@theflavours.ca,Indian; American; Chinese,$
47093,eb7f44f88873cc25,Broadway Station Sushi,Restaurant,1638 E Broadway,Vancouver,BC,V5N 1W1,Canada,,,bs4u2015@gmail.com,,,,bs4u2015@gmail.com,Japanese,$$
47094,ec69d21ef1e259fe,Rainbow Restaurant,Restaurant,51 Whitecourt Ave,Whitecourt,AB,T7S 1H3,Canada,,,,,,,,Chinese,$$
47095,ec1f4f9ab11468bd,Bai Wei Grill Bar,Restaurant,1075 Queen St,Halifax,NS,B3H 2R8,Canada,,,,,,,,Chinese,$$
47096,ebca2998d965b251,Izumo Sushi Japenese Restaurant,Restaurant,13631 100 Ave,Surrey,BC,V3T 1H9,Canada,,,,,,,,Japanese,$$
47097,ddc0543e8b02047d,Super Chef Grill,Hotel/Resort; Restaurant,280 Robson St,Vancouver,BC,V6B 6A1,Canada,,,,,,,,Chinese,$
47098,e079cc77003c082b,BoardWok Restaurant,Hotel/Resort; Restaurant,9110 Cavendish Rd,Stanley Bridge,PE,C0A 1M0,Canada,,,marilynma108@gmail.com,,,,marilynma108@gmail.com,Chinese,$$
47099,df7fd972264c7161,Yan's Kitchen,Restaurant; Quick Service,880 21st St NE,Salmon Arm,BC,V1E 2K9,Canada,,,,,,,info@yans.ca,Chinese,$$
47100,de43603f02dfdc72,Jana Chilli Chicken,Restaurant,375 Howden Blvd,Brampton,ON,L6S 4L6,Canada,,,,,,,,Indian; Chinese,$$
47101,de71826b20b2a432,Teya Grill,Restaurant,555 W 12th Ave,Vancouver,BC,V5Z 3X7,Canada,,,,,,,,Japanese,$
47102,e0a31f0fa6e8c63a,One More Szechuan Chinese Cuisine,Restaurant,1262 Marine Dr,North Vancouver District,BC,V7P 1T2,Canada,,,onemoreszechuan@gmail.com,,2016,,onemoreszechuan@gmail.com,Chinese,$$
47103,d64eb04c5d596688,My Name is Sushi,Restaurant,3194 Jacklin Rd,Langford,BC,V9B 5J9,Canada,,,,,2017,,,Japanese,$
47104,d6374fa94cd73969,Riki Sushi,Restaurant,833 Bloor St W,Toronto,ON,M6G 1M1,Canada,,,,,,,,Japanese,$$
47105,d4c2253d799a84c7,Koko Sushi,Restaurant,191 Sheppard Ave E,Toronto,ON,M2N 3A8,Canada,,,,,,,,Korean; Japanese,$$$
47106,d7d119c11bd883d5,Wok 'N Roll Restaurant,Restaurant,1 Ferry Cswy,Delta,BC,V4M 4G6,Canada,,,,,,,,Chinese,$
47107,d7b410d2983be1ae,Emerald Garden,Restaurant,1006 16 Ave NW,Calgary,AB,T2M 0K5,Canada,,,frankkimhua@gmail.com,,,,frankkimhua@gmail.com,Chinese,$$
47108,d5bc3f63e28cf153,Bubblemania Cafe,Restaurant; Quick Service,455 16 Ave NE,Calgary,AB,T2E 1K3,Canada,,,bubblemaniacafe@gmail.com,,2001,,bubblemaniacafe@gmail.com,Chinese,$$
47109,d96fcb0b1b465ee4,Sushi Fresh,Restaurant,48 Byward Market Sq,Ottawa,ON,K1N 7A2,Canada,,,pickupsushi@gmail.com,,,,pickupsushi@gmail.com,Japanese,$$
47110,d95aa63f68fb8aae,Royal Garden Restaurant,Hotel/Resort; Restaurant,296 Smith St,Hinton,AB,T7V 2A1,Canada,,,,,,,,Chinese,$$
47111,d67f01e727ec2256,The Dragon Restaurant,Restaurant,70 Essa Rd,Barrie,ON,L4N 3K7,Canada,,,thedragonbarrie@gmail.com,,,,thedragonbarrie@gmail.com,Chinese,$$
47112,e257b353fb84d608,Bourbon St. Grill,Restaurant,3625 Shaganappi Trl NW,Calgary,AB,T3A 0E2,Canada,,,,,,,,Chinese,$$
47113,e2697d4eb6b4f4c6,Kung Fu Duck,Restaurant,550 HWY-7 E,Richmond Hill,ON,L4B 3Z4,Canada,,,,,,,,Chinese,$
47114,e1df6516cf23ba34,Mai's Restaurant,Restaurant; Quick Service,951 St Peter Ave,Bathurst,NB,E2A 2Z3,Canada,,,,,,,,Vietnamese; Chinese,$$
47115,e0e83ac65d887c10,Noodle's Invitation,Restaurant,174 Colonnade Rd S,Ottawa,ON,K2E 7J5,Canada,,,,,,,,Chinese,$$
47116,e306a6aec292a666,Omni Noodle Palace(Yonge Sheppard Centre) Dong Fang Gong Lan Zhou Niu Rou La Mian,Restaurant,4841 Yonge St,Toronto,ON,M2N 5X2,Canada,,,,,,,info@omninoodle.ca,Chinese,
47117,e2cfff0d8eec909f,Wok With Dave,Restaurant,735 Ranchlands Blvd NW,Calgary,AB,T3G 3A9,Canada,,,,,,,,Chinese,$$
47118,e3c3c8bdf33e446b,Apple Inn Chinese Restaurant,Restaurant,2409 Edmonton Trl NE,Calgary,AB,T2E 3M7,Canada,,,,,,,,Chinese,$$$
47119,e8633b42a0bd4b99,Toki's Restaurant,Restaurant,4115 208 St,Langley,BC,V3A 2H3,Canada,,,,,,,,Chinese,$$$
47120,e9a6abb4bae9e31e,Click Eatery,Restaurant,1665 Merivale Rd,Ottawa,ON,K2G 3K2,Canada,,,,,,,,Japanese,$
47121,d9b7448177d1ce51,Mill Bay Sushi,Restaurant,2720 Mill Bay Rd,Cowichan Valley,BC,V0R 2P1,Canada,,,,,,,,Japanese,$$
47122,db9150cd786cc6db,Shu Kingdom General | 30%OFF (SC),Restaurant,390 Silver Star Blvd,Toronto,ON,M1V 0G5,Canada,,,,,,,,Chinese,
47123,e012c739fd7e1e06,Faley Restaurant,Restaurant,42 Rexdale Blvd,Toronto,ON,M9W 5Z3,Canada,,,,,,,,Indian; Chinese,$
47124,e03a9a8599533d94,Hua Xi Noodle Specialist (丽晶),Hotel/Resort; Restaurant,4500 Kingsway,Burnaby,BC,V5H 2A9,Canada,,,,,,,,Chinese,$
47125,ede2d13716da4b62,Joon's Kitchen,Restaurant,3093 Oak St,Vancouver,BC,V6H 2K8,Canada,,,,,,,,Korean; Japanese,$
47126,e99624ee3599efb1,Gardenia House Chinese Food,Restaurant,712 Scarlett Rd,Toronto,ON,M9P 2T5,Canada,,,,,,,,Chinese,$
47127,fa66f3dde799869e,Sushi Mori,Restaurant,2565 Barnet Hwy,Coquitlam,BC,V3H 4E2,Canada,,,,,,,,Japanese,$$
47128,f9dfbef25316937d,Bear Sushi,Restaurant,800 Niagara St N,Welland,ON,L3C 1M3,Canada,,,,,,,,Japanese,$
47129,fa52b8fb9782b177,K Street Food,Hotel/Resort; Restaurant,1211 Edmonton Trl NE,Calgary,AB,T2E 6X4,Canada,,,,,,,,Korean; Japanese; Chinese,$
47130,f942a5bb7dfe5522,Eckville Family Restaurant,Restaurant,5012 50 Ave,Eckville,AB,T0M 0X0,Canada,,,,,,,,Chinese,$$
47131,5a298340ad1d96a6,Pink Pearl Chinese Restaurant,Restaurant; Drinking Place,4351 MacLeod Trl SW,Calgary,AB,T2G 0A3,Canada,,,,,,,,Chinese,$$
47132,f7991b1edcd9fa4a,Flourishing Chinese Seafood Restaurant,Hotel/Resort; Restaurant,20472 Fraser Hwy,Langley,BC,V3A 4G2,Canada,,,,,,,,Chinese,$$
47133,f4e53849b47874cc,Shang palace,Restaurant,18 Rambler Dr,Brampton,ON,L6W 1E2,Canada,,,,,,,,Chinese,
47134,f1bc988839f64ee2,The Clouds Vietnamese Cuisine,Restaurant,6940 Victoria Dr,Vancouver,BC,V5P 3Y8,Canada,,,,,,,,Korean; Japanese; Vietnamese; Chinese; Thai,$
47135,f1b5136fbebe2ef3,Hakka No. 1,Hotel/Resort; Restaurant,4549 Kingston Rd,Toronto,ON,M1E 2P1,Canada,,,,,,,,Indian; Chinese,$$
47136,f37a1b6ef737cdd9,J's Wok Restaurant,Restaurant,1052 Austin Ave,Coquitlam,BC,V3K 3P3,Canada,,,,,,,,Chinese,
47137,eed8b2d37bacab52,RD's Southern BBQ,Restaurant,71 Rosedale Ave W,Brampton,ON,L6X 1K4,Canada,,,info@rdsbbq.com,,2011,,info@rdsbbq.com,Creole; Caribbean; Cajun,$$
47138,f215ae24dd5fcd72,Nisku Truck Stop,Convenience Store; Restaurant; Drinking Place; Ice Cream Shop,8020 Sparrow Dr,Leduc,AB,T9E 7G3,Canada,,,,,,,,Chinese,$$
47139,f2bce20cf4899df1,China Liang's Buffet,Restaurant,3217 Eastgate Dr,Regina,SK,S4Z 1A4,Canada,,,,,,,,Chinese,$$
47140,f14ed4a52da32c15,Sushi Sen Japanese Restaurant,Restaurant; Quick Service,40382 Tantalus Rd,Squamish,BC,V0N 1T0,Canada,,,contact.sushisen@gmail.com,,,,contact.sushisen@gmail.com,Japanese,$$
47141,f15e89f31924bc99,Pagolac,Restaurant,7137 Argyll Rd NW,Edmonton,AB,T6C 4A5,Canada,,,,,1988,,,Vietnamese; Chinese,$$
47142,f3340de2c1f3c86c,China King Restaurant,Restaurant,1320 Colborne St E,Brant,ON,N3R 0C3,Canada,,,chinakingbrantford@gmail.com,,,,chinakingbrantford@gmail.com,Chinese,$$
47143,eeaed1ea3e1d4874,Mango Sushi,Restaurant,1272 Danforth Ave,Toronto,ON,M4J 1M6,Canada,,,,,,,,Japanese,
47144,ee203d9f3e5cdbc2,Ginkgo Garden,Restaurant,2225 St Laurent Blvd,Ottawa,ON,K1G 1B1,Canada,Pen,Tan,,,,,,Chinese,$
47145,f466f7d12966ca03,Galaxy Restaurant,Restaurant,732 Park Ave,Esterhazy,SK,S0A 0X0,Canada,,,,,,,,Chinese,$$
47146,f50da6bb8e7b1cba,East Side Village,Restaurant,472 Division St,Kingston,ON,K7K 4B1,Canada,,,,,,,,Chinese; Thai,$
47147,f589fb345b228913,Sushi Kura,Hotel/Resort; Restaurant,428 Fitzwilliam St,Nanaimo,BC,V9R 3B1,Canada,,,,,,,,Japanese,$$$
47148,f6ee8d720e96369c,Yuji's from Japan,Restaurant,2083 Alma St,Vancouver,BC,V6R 4N6,Canada,,,,,,,,Japanese,$$
47149,f4e5ee910aff7bb5,Pot Soup,Hotel/Resort; Restaurant,8580 Alexandra Rd,Richmond,BC,V6X 4B3,Canada,,,,,,,,Japanese,
47150,5a2ab7a9576bbefa,Sashimi & Sushi Express,Restaurant,15277 100 Ave,Surrey,BC,V3R 8X2,Canada,,,,,,,,Japanese,
47151,f7e04f6e85c7d17a,House of Cheng,Restaurant,345 Main St,Middleton,NS,B0S 1M0,Canada,,,,,,,,Chinese,$$
47152,fad4838dab3cab7d,Petit Potato,Restaurant,10 Ravel Rd,Toronto,ON,M2H 1S8,Canada,,,petitpotatotoronto@gmail.com,,2016,,petitpotatotoronto@gmail.com,Japanese,$$
47153,fb868bb81fc995a3,Hiro Sushi,Restaurant,50 Sage Creek Blvd,Winnipeg,MB,R3X 0J6,Canada,,,,,,,,Japanese,$$
47154,fc92d221b2fdab7b,Sabina's Casual Dining & Pub,Restaurant; Drinking Place,1755 Pickering Pkwy,Pickering,ON,L1V 6K5,Canada,Suren,S,,,2011,,suren@sabinasgrill.com,Creole; Cajun; Italian,$$
47155,fd94fb07124395c7,Happy Lam Restaurant,Restaurant,5469 Bank St,Ottawa,ON,K1X 1G9,Canada,,,,,,,,Chinese,$$
47156,ffddff44e7d8345a,Harvest Heights Restaurant,Restaurant,101 Main Ave E,Sundre,AB,T0M 1X0,Canada,,,pan123w@gmail.com,,,,pan123w@gmail.com,Chinese,
47157,ff4aabf9f9b5eb59,Neko Sushi,Hotel/Resort; Restaurant,216 50 St,Edson,AB,T7E 1T5,Canada,,,,,,,,Korean; Japanese,$$
47158,3c9c8416bb782314,China Garden,Restaurant,96 Queen St,Charlottetown,PE,C1A 4B1,Canada,,,,,,,,Chinese,$$
47159,3a9891b28112784c,Fisherman Lobster King,Restaurant,2900 Warden Ave,Toronto,ON,M1W 2S8,Canada,,,,,,,,Cantonese,$$
47160,3cdddc4e3596016a,Sushi&Bowl,Restaurant,120 Atlantic Ave,Toronto,ON,M6K 1X9,Canada,,,,,,,,Japanese,$$
47161,3d4f9da81ecb5cd0,Simply Indian Sweets & Restaurant,Bakery; Restaurant,275 Gardenbrooke Trl,Brampton,ON,L6P 4M6,Canada,,,,,,,info@simplyindian.ca,Indian; Chinese,$$
47162,2b693a3ba58a60a1,Shun Feng Seafood Restaurant,Restaurant,4380 No 3 Rd,Richmond,BC,V6X 2C2,Canada,,,,,,,,Chinese,$$$
47163,2e59a158ad8aacc5,Reds,Restaurant; Event Venue; Drinking Place,100 City Centre Dr,Mississauga,ON,L5B 2C9,Canada,,,20guestresponse@sircorp.com,,,,redssquareone@sircorp.com,Indian; Japanese; Italian,$$
47164,2e44d016310b52e5,Kujira,Hotel/Resort; Restaurant,5006 50 St,Whitecourt,AB,T7S 2A1,Canada,,,,,,,,Japanese,$$
47165,2b72fb72c6563c16,Totem Chinese Restaurant,Hotel/Resort; Restaurant,1289 Main St,Lillooet,BC,V0K 1V0,Canada,,,,,,,,Chinese,$$
47166,4a7e47db69c26290,Sushi Kuni,Restaurant,131 Provencher Blvd,Winnipeg,MB,R2H 0G2,Canada,,,,,,,,Japanese,$$
47167,4839acaad21023b6,Good Life Foods Co.,Restaurant,1857 Grant Ave,Winnipeg,MB,R3N 1Z2,Canada,,,,,,,,Indian; Chinese,
47168,487a32909f2a35f7,Blowfish Sushi & Japanese Food,Hotel/Resort; Restaurant; Quick Service,2828 E Hastings St,Vancouver,BC,V5K 5C5,Canada,Willy,Huang,,,2009,,,Japanese,$$
47169,4b73b9ad1e190be2,Little Saigon,Restaurant; Quick Service,1828 McCallum Rd,Abbotsford,BC,V2S 0H9,Canada,,,,,,,,Vietnamese; Chinese,$$
47170,4bb4786fe1631c6f,Noodle Fans | 30% off combo (Mayfair),Restaurant,3147 Douglas St,Victoria,BC,V8Z 6E3,Canada,,,,,,,,Korean; Chinese,
47171,4ba94d6d294bb0f6,Front Porch Southern Kitchen And Blues Joint,Restaurant,4 Albert St,Norfolk,ON,N0E 1G0,Canada,,,reservations@frontporchsouthernkitchen.com,,,,reservations@frontporchsouthernkitchen.com,American; Creole; Cajun,$$
47172,49c41a1bb8399b04,Flame sushi,Hotel/Resort; Restaurant,204 Queen St W,Toronto,ON,M5V 1Z2,Canada,,,flamesushiqueen@gmail.com,,,,flamesushiqueen@gmail.com,Japanese,$$
47173,495ea577eb663380,Wing's Chinese Food,Restaurant,315 Montreal Rd,Ottawa,ON,K1L 6B6,Canada,,,,,,,,Chinese,$
47174,469621943105d981,Golden Moon,Restaurant,1177 Central Pkwy W,Mississauga,ON,L5C 4P3,Canada,,,,,,,,Chinese,$
47175,463c111e640a4145,Five Spice Restaurant,Restaurant,295 Nairn Ave,Winnipeg,MB,R2L 0W8,Canada,,,,,,,,Chinese,$$
47176,4925df689c30ddaa,Golden Bowl,Restaurant,201 Kaiser William Ave,Langenburg,SK,S0A 2A0,Canada,,,,,,,,Chinese,$$
47177,48a9f4d544b8ea44,Tawara Japanese Restaurant,Restaurant,15153 56 Ave,Surrey,BC,V3S 9A5,Canada,,,sushi.tawara@gmail.com,,,,sushi.tawara@gmail.com,Japanese,$$
47178,482d3bb88d363345,Katana,Restaurant,19957 Willowbrook Dr,Langley,BC,V2Y 1A7,Canada,,,,,,,,Japanese,$$$
47179,4acc147cb91e86b8,SUSHI LOLO,Restaurant,665 Millway Ave,Vaughan,ON,L4K 3T8,Canada,,,sushilolomanage@gmail.com,,,,sushilolomanage@gmail.com,Korean; Japanese,$$
47180,4cfb2c15ae412f91,Sushi Ryu,Restaurant,6595 Applecross Rd,Nanaimo,BC,V9V 1K8,Canada,,,nanaimosushiryu@gmail.com,,,,imchefryu@gmail.com,Japanese,$$
47181,038ecefb30f1d544,Nice Sushi,Restaurant,3388 Rosemary Heights Cres,Surrey,BC,V3Z 0K7,Canada,,,,,,,,Japanese,
47182,15338a9079853205,Chef Tian,Restaurant,4711 McClelland Rd,Richmond,BC,V6X 0M5,Canada,,,,,,,,Chinese,$
47183,150ff121864ba40a,Kami Teriyaki & Sushi,Restaurant,26310 Fraser Hwy,Langley,BC,V4W 2Z7,Canada,,,info@kamiteriyakisushi.com,,1999,,info@kamiteriyakisushi.com,Japanese,$$
47184,042ee11288996355,Szechuan Restaurant,Restaurant,950 Bedford Hwy,Halifax,NS,B4A 4B5,Canada,,,kellyzhao950@hotmail.com,,2004,,kellyzhao950@hotmail.com,Chinese,$$
47185,03f14af615fe5ffa,Dragon Pearl Buffet,Restaurant,865 York Mills Rd,Toronto,ON,M3B 1Y6,Canada,,,info@dragonpearlbuffet.com,,,,info@dragonpearlbuffet.com,Chinese,$$
47186,04ef931e2594c61c,Oryzae,Restaurant,38005 Cleveland Ave,Squamish,BC,V8B,Canada,,,,,,,,Japanese,$$$
47187,04d6da60d954626d,Ikki Sushi,Hotel/Resort; Restaurant,2253 Kingston Rd,Toronto,ON,M1N 1T8,Canada,,,,,,,,Japanese,$$
47188,0fdeee62d668c7a2,House of Mein,Restaurant,10842 Jasper Ave NW,Edmonton,AB,T5J 2B2,Canada,,,,,,,,Chinese,
47189,1054318eda5b4a65,YAMA Kitchen,Restaurant,991 Richter St,Kelowna,BC,V1Y 2K4,Canada,,,,,,,,Korean; Japanese,$
47190,111413590f476354,Ding Tai Fung,Restaurant,3235 HWY-7,Markham,ON,L3R 3P9,Canada,,,guestservices@dintaifungusa.com,,,,guestservices@dintaifungusa.com,Chinese,$$
47191,16a8b3e2ebc19581,Wah Too Seafood Restaurant,Hotel/Resort; Restaurant,58 Centre Ave,Toronto,ON,M5G 1R5,Canada,,,,,1988,,,Chinese,$
47192,174a0c9f8532371e,Kiri Sushi,Restaurant,3080 Dundas St W,Toronto,ON,M6P 1Z8,Canada,,,,,,,,Korean; Japanese,$$
47193,173ad02e4f9773a1,Sushi Minato,Restaurant,299 The Queensway S,Georgina,ON,L4P 2B4,Canada,,,,,,,,Japanese,$$
47194,177f6cca3b1cc0e5,Ming Wah Buffet,Restaurant; Quick Service,6711 Tecumseh Rd E,Windsor,ON,N8T 3K7,Canada,,,mingwahbuffet@gmail.com,,,,mingwahbuffet@gmail.com,Japanese; Chinese,$$
47195,177f80bae5184051,New Choice Restaurant,Restaurant,324 HWY-7 E,Richmond Hill,ON,L4B 1A6,Canada,,,,,,,,Chinese,$$
47196,187f7f8b701e1b3f,Akebono Japanese Food & Sushi,Hotel/Resort; Restaurant,123 Carrie Cates Ct,North Vancouver,BC,V7M 3K7,Canada,,,hello@lonsdalequay.com,,,,hello@lonsdalequay.com,Japanese,
47197,31276c8ecc5de6a8,Sanpoutei Ramen,Restaurant,4328 No 3 Rd,Richmond,BC,V6X 2C2,Canada,,,,,,,,Japanese,$$
47198,3136e2d1357e22ec,TenTon Ramen & Tonkatsu,Restaurant,1731 Marine Dr,West Vancouver,BC,V7V 1J5,Canada,,,,,,,,Japanese,$
47199,34ee97071eb70d41,Jenny K,Hotel/Resort; Restaurant,117 4th St,Estevan,SK,S4A 0T3,Canada,,,,,,,,Chinese,$$
47200,343047a672a01800,Sun Hong BBQ,Restaurant,2037 Wyandotte St W,Windsor,ON,N9B 1J8,Canada,,,,,,,,Chinese,$$
47201,373ba0d64921a2bb,W & L Chinese Restaurant,Restaurant,239 Nelson St W,Virden,MB,R0M 2C0,Canada,,,,,,,,Chinese,$
47202,3719b261b8428e45,Best Garden Restaurant,Restaurant,1284 56 St,Delta,BC,V4L 2A4,Canada,,,,,,,,Chinese,$
47203,3712a036ebc72679,Kyoto,Restaurant,3883 Rutherford Rd,Vaughan,ON,L4L 9R8,Canada,,,,,,,kyotowebmaster@gmail.com,Korean; Japanese,$
47204,3519991e019d4cf8,Nori Japanese Restaurant,Restaurant,6750 Island Hwy N,Nanaimo,BC,V9V 1S3,Canada,John,Lim,,,,,job@nanaimonori.com,Japanese,$$
47205,1e2ea0a4045f0ec0,Bacchus 14th,Hotel/Resort; Restaurant,270 14 Ave SE,Calgary,AB,T2G 0L3,Canada,,,,,,,,Korean; Japanese,
47206,21359ebb0c6fdefa,Ajishou Brentwood Japanese Restaurant (Brentwood),Restaurant,4525 Lougheed Hwy,Burnaby,BC,V5C 0K3,Canada,,,,,,,,Japanese,
47207,1fe3c4e0a39f69a5,Shen Sushi,Restaurant,4219 Hastings St,Burnaby,BC,V5C 2J5,Canada,,,,,,,,Korean; Japanese; Vietnamese; Chinese; Thai,$$
47208,1fe7a08b6545569d,Royal Garden,Restaurant,550 Ontario St S,Milton,ON,L9T 5E4,Canada,,,,,2012,,,Chinese,$$
47209,2091c4ffa085b72d,Wok Inn Restaurant,Restaurant,183 HWY-33 E,Kelowna,BC,V1X 2A1,Canada,Ni,Z,,,2007,,zhangqiaomei2@gmail.com,Chinese,$$
47210,2183941e1d1a5311,Harbin Red Sausage,Restaurant,1647 140 St,Surrey,BC,V4A 4H1,Canada,,,,,,,,Chinese,
47211,272391421aed0a5f,Charlie Chan,Restaurant,3615 Innes Rd,Ottawa,ON,K1C 1T1,Canada,,,,,,,,Chinese; Thai,$
47212,282f1e382648e7c5,Sushi Real Fruit,Restaurant,1500 O'Connor Dr,Toronto,ON,M4B 2T8,Canada,,,,,,,,Japanese,$$
47213,280705018005b545,Sushi7,Restaurant,1072 Oliver Rd,Thunder Bay,ON,P7B 7A4,Canada,,,,,,,,Japanese,
47214,25359e014182dbf2,PHO XL,Restaurant,6990 Financial Dr,Mississauga,ON,L5N 8J4,Canada,,,,,,,,Chinese,$
47215,28bfb371a18dab7f,Mei Nung Beef Noodle House,Restaurant,3255 HWY-7,Markham,ON,L3R 3P3,Canada,,,,,,,,Chinese; Taiwanese,$$
47216,3342413898132bf8,Sushi Maki,Hotel/Resort; Restaurant,989 Hornby St,Vancouver,BC,V6Z 1V3,Canada,Amy,Z,,,,,,Japanese,$
47217,2cb55a6f0a945dae,Kikaku Sushi Bar,Restaurant,Jozo Weider Blvd,Blue Mountains,ON,L9Y 0V2,Canada,,,,,,,,Japanese,
47218,2d4f713094c11135,Poop Cafe,Cafe; Restaurant,678 Bloor St W,Toronto,ON,M6G 1L2,Canada,,,,,,,,Korean; Japanese; Vietnamese,$
47219,2dc8002658d9f8ba,Kita North,Restaurant,9809 100 St,Peace River,AB,T8S 1S2,Canada,,,,,,,,Japanese; Chinese,$$
47220,2e65b1e25e39bd2f,Kitstaya Sushi,Restaurant; Drinking Place,3105 W Broadway,Vancouver,BC,V6K 2H2,Canada,,,info@kitstayasushi.com,,,,info@kitstayasushi.com,Japanese,$
47221,2f29245e17d53495,Super Hakka Restaurant,Restaurant,1801 Lawrence Ave E,Toronto,ON,M1R 2X7,Canada,,,jinjin1022@gmail.com,,,,jinjin1022@gmail.com,Indian; Caribbean; Chinese; Thai,$$
47222,2f17f67e3f1af511,Hayasee Hajime: Ri Ben Shi,Restaurant,5096 Dundas St W,Toronto,ON,M9A 1C2,Canada,,,,,,,,Japanese,
47223,2f8f5caebc8885e8,Sushi Wow,Hotel/Resort; Restaurant,8273 Granville St,Vancouver,BC,V6P 4Z6,Canada,,,,,2013,,,Japanese,$$
47224,347034cafc3525ab,House of Chan,Restaurant; Quick Service,10 Millennium Dr,Quispamsis,NB,E2E 4B1,Canada,,,,,,,,Chinese,$$
47225,3476a31e0f4ed235,Misato's Kitchen,Hotel/Resort; Restaurant,1607 Ellis St,Kelowna,BC,V1Y 2A8,Canada,Misato,Chishiro,,,,,,Japanese,$$
47226,32d6d45fab95f864,Asia Delight,Restaurant,85 Ellesmere Rd,Toronto,ON,M1R 4B9,Canada,,,,,,,,Chinese,
47227,3ca019022e1001b8,Tang Chinese Cuisine,Restaurant,216 Glenridge Ave,St Catharines,ON,L2T 3J8,Canada,Ziwen,L,,,2010,,,Chinese,$
47228,3c3ca3473ae1c695,The One Restaurant,Restaurant; Quick Service,5908 Kingsway,Burnaby,BC,V5J 1H2,Canada,,,,,,,,Taiwanese,$$
47229,3b4a9d1115b4e3b0,Donlands Garden Chinese Restaurant,Restaurant,348 Donlands Ave,Toronto,ON,M4J 3S1,Canada,,,,,,,,Chinese; Thai,$$
47230,39ee334cf8f0d4fd,Yume Sushi,Restaurant,97 Elizabeth St,Okotoks,AB,T1S 1A5,Canada,,,yumesushi003@gmail.com,,2015,,yumesushi003@gmail.com,Japanese,$$
47231,39e4c9cd4bc6b533,Double Ming Chinese Dessert,Restaurant,4186 Finch Ave E,Toronto,ON,M1S 4T5,Canada,,,,,,,,Chinese,$
