,Snowball Map,Restaurant Name,Address,City,Zipcode,State,Country,Phone Number(s),Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
28423,82431,Poke N' Ramen,1274 Bay Dale Dr Suite 215,Arnold,21012,MD,US,4437755837.0,,,,,,,,
28424,82432,Hunan China,9234 Springhill Ln #1203,Greenbelt,20770,MD,US,3013368883.0,3018733832.0,3013368884.0,2404612961.0,6462669498,6467071513.0,,,
28425,82433,Taishan Cuisine,781 Broadway,San Francisco,94133,CA,US,4157882288.0,4152440253.0,,,,,,,
28426,82434,Royal Buffet,272 Garfield Ave,Cranston,2920,RI,US,7152469886.0,,,,,,,,
28427,82435,Yum's asian bistro Yum's Asian Bistro,2501 N Charles St,Baltimore,21218,MD,US,4108892828.0,4103536338.0,4108893238.0,3477493621.0,,,,,
28428,82436,Beijing Hunan,82 Glocker Way #9659,Pottstown,19465,PA,US,6103239498.0,9179293338.0,6103239478.0,2672411705.0,6106280080,9178264599.0,,,
28429,82437,Yeung Fong Carryout,1701 North Capitol St NE,Washington,20002,DC,US,2028323869.0,2022309932.0,2024769898.0,9173929326.0,2024135387,6462555619.0,2028323808.0,,
28430,82438,Tin Tin Buffet,420 Alfred St,Biddeford,4005,ME,US,7074512378.0,,,,,,,,
28431,82439,Dessert Republic,138 Main St,San Mateo,94401,CA,US,6504013570.0,,,,,,,,
28432,82440,China Wok-Across to Walmart - old China Wok,6301 Grayson Rd #7,Harrisburg,17111,PA,US,7175611323.0,9179725621.0,7179616455.0,6462407650.0,6462868100,7175611208.0,,,
28433,82441,Noodle Palace - South East Asian Cuisine,1310 Petaluma Hill Rd,Santa Rosa,95404,CA,US,7075281548.0,,,,,,,,
28434,82442,Tokyo Buffet,8810 S Emerson Ave,Indianapolis,46237,IN,US,3178895888.0,,,,,,,,
28435,82443,Tony Chen's Chinese Restaurant,4700 Washington Ave,Racine,53406,WI,US,2626320868.0,,,,,,,,
28436,82444,Koki Buffet,1350 Galloping Hill Rd,Union,7083,NJ,US,9088108899.0,3475023331.0,,,,,,,
28437,82445,New Orleans Seafood #3,5823 Winchester Rd,Memphis,38115,TN,US,9015675556.0,,,,,,,,
28438,82446,China Buffet,17119 N Litchfield Rd,Surprise,85374,AZ,US,3178678568.0,3179858684.0,3179859881.0,,,,,,
28439,82447,WooChi Super Buffet,1901 S Signal Butte Rd,Mesa,85209,AZ,US,4803543400.0,,,,,,,,
28440,82448,A1 Sushi,438 E Belvedere Ave,Baltimore,21212,MD,US,4105320022.0,9176550872.0,4105320088.0,4077301024.0,9176082698,6672129106.0,,,
28441,82449,JJ China Diner,25639 US-59 #101,Kingwood,77339,TX,US,2813544111.0,6265522991.0,2813540107.0,8326445752.0,9795953998,8323879968.0,8326449550.0,,
28442,82450,China Wok,860 River Rd,New Milford,7646,NJ,US,2056256668.0,2058078868.0,,,,,,,
28443,82451,Quic Pic BBQ,79 Harrison Ave,Boston,2111,MA,US,6174230838.0,6176151265.0,,,,,,,
28444,82452,Best BBQ Chinese Food,180 Greenhouse Marketplace,San Leandro,94577,CA,US,5104838822.0,5102290212.0,,,,,,,
28445,82453,Grand China buffet Sushi & Grill,301 Oak Spring Rd,Washington,15301,PA,US,7242229688.0,6469434596.0,9173027151.0,,,,,,
28446,82454,Shilla Restaurant - old,16944 S Western Ave,Gardena,90247,CA,US,3105388848.0,,,,,,,,
28447,82455,New Lazeeza,10 Hegenberger Rd,Oakland,94621,CA,US,5105701717.0,,,,,,,,
28448,82456,Tony's Italian Restaurant and Pizzeria,78 Main St,Farmingdale,7727,NJ,US,7329387707.0,,,,,,,,
28449,82457,Spring Garden,1919 Seminary Rd,Silver Spring,20910,MD,US,6036649083.0,9179729990.0,6036648037.0,6039489639.0,6462380709,,,,
28450,82458,"JJ Cafe (Fuji Express, No Sushi) JJ Cafe",2143 Ten-Ten Rd,Apex,27539,NC,US,9193678686.0,9199228889.0,,,,,,,
28451,82459,KS Tian Yuen Asian Cuisine,610 McClelland Dr,Windsor,95492,CA,US,7078922968.0,9499226319.0,,,,,,,
28452,82460,Sushi Hana Sushi Hana(Towson),6 E Pennsylvania Ave,Towson,21286,MD,US,4108230372.0,4434254356.0,4434254664.0,9293455464.0,4437999903,,,,
28453,82461,Imperial Asian Cuisine & Sushi,2058 W 1700 S,Syracuse,84075,UT,US,8018258848.0,3852389348.0,6264257170.0,,,,,,
28454,82462,China Max,4600 S Medford Dr,Lufkin,75901,TX,US,3214523971.0,8323820819.0,,,,,,,
28455,82463,Red Pepper,11 Allegheny Ave,Towson,21204,MD,US,5123368888.0,2818394543.0,5183015675.0,,,,,,
28456,82464,Hunan Express Chinese Restaurant,1010 Wesley Dr,Mechanicsburg,17055,PA,US,4809665006.0,6026281822.0,4809214237.0,,,,,,
28457,82465,China Buffet,4411 Aidan Ln,North Port,34287,FL,US,3178678568.0,3179858684.0,3179859881.0,,,,,,
28458,82466,Good Harvest,1104 Ledsome Ln,Cary,27511,NC,US,2159288826.0,2155005808.0,,,,,,,
28459,82467,China King,7811 US-31,Indianapolis,46227,IN,US,2318323888.0,2318323838.0,,,,,,,
28460,82468,Rice2Go Rice 2 Go,16560 Ranch Rd 620 #112,Round Rock,78681,TX,US,5125848181.0,5125656445.0,5127880198.0,5125848150.0,5129699618,5126582804.0,,,
28461,82469,New Mosa Asian Bistro .Yong Fa LLC - old,9211 West Rd #117,Houston,77064,TX,US,2814697888.0,7138573610.0,8322949145.0,3464030108.0,,,,,
28462,82470,Sze Chuan Cuisine,2414 S Wentworth Ave,Chicago,60616,IL,US,3127911882.0,7739314444.0,3128239887.0,3129819705.0,3127911907,,,,
28463,82471,CHIYOSHI Chiyoshi,14087 Jefferson Davis Hwy #121,Woodbridge,22191,VA,US,5713986093.0,3012474175.0,7035595616.0,,,,,,
28464,82472,China wok express Asian House,6201 Whittier Blvd,East Los Angeles,90022,CA,US,3234907322.0,9495312096.0,,,,,,,
28465,82473,First Szechuan Wok,10855 Lindbrook Dr,Los Angeles,90024,CA,US,3102087785.0,3102087786.0,6267150893.0,3108063897.0,6268619527,6267153515.0,6267150891.0,,
28466,82474,Asahi sushi Asahi Sushi,8236 Kirby Dr,Houston,77054,TX,US,7136647686.0,8326936534.0,2819674049.0,2817689367.0,5109181803,,,,
28467,82475,Bana Ethiopian and Eritrean Restaurant,4423 Rainier Ave S,Seattle,98118,WA,US,2067233587.0,,,,,,,,
28468,82476,Bombay Garden Restaurant,5995 Mowry Ave,Newark,94560,CA,US,5107446945.0,5107714215.0,4084999551.0,5106765641.0,5107554970,,,,
28469,82477,Pho Morgan Hill,16965 Monterey Rd,Morgan Hill,95037,CA,US,4087791728.0,,,,,,,,
28470,82478,Wai Kang,39 Bedford Park Blvd,The Bronx,10468,NY,US,7189332797.0,7189332727.0,,,,,,,
28471,82479,Yoon Kee Chinese Kitchen,31952 Del Obispo St #120,San Juan Capistrano,92675,CA,US,9492481281.0,6263760614.0,6268635121.0,,,,,,
28472,82480,New Kwai Lam kitchen - old,1094 Broad St,Newark,7114,NJ,US,9736219449.0,,,,,,,,
28473,82481,Kenny's Sub Shop - old,288 N Frederick Ave,Gaithersburg,20877,MD,US,3019632038.0,,,,,,,,
28474,82482,Chef Tao Express,1169 W A St,Hayward,94541,CA,US,5102660828.0,5105088873.0,5105026947.0,,,,,,
28475,82483,65 Kuho Sushi & Hot Pot 65 Kuho Sushi,1701 65th St,Brooklyn,11204,NY,US,7182325688.0,6462887587.0,7182325699.0,,,,,,
28476,82484,Sushi Goemon Sake & Wine Japanese Restaurant,1524 Irving St,San Francisco,94122,CA,US,4157425137.0,4153700209.0,4158163202.0,4156062237.0,,,,,
28477,82485,Datang Kitchen,35041 Fremont Blvd,Fremont,94536,CA,US,5105651717.0,7075928558.0,2093121233.0,,,,,,
28478,82486,Three Harmony Chinese Restaurant,4546 N Magnolia Ave,Chicago,60640,IL,US,7737286376.0,7736631258.0,,,,,,,
28479,82487,1 Seafood & Chicken,4014 MacArthur Blvd,Oakland,94619,CA,US,5104821255.0,,,,,,,,
28480,82488,Zhong Shan Hakka Restaurant,2237 Taraval St,San Francisco,94116,CA,US,4155928938.0,4152978840.0,2484201889.0,,,,,,
28481,82489,Yu Zhou Cafe,576 N Frederick Ave,Gaithersburg,20877,MD,US,3013309808.0,,,,,,,,
28482,82490,LaoMa Spicy,110 Odendhal Ave Ave 108,Gaithersburg,20877,MD,US,2404165885.0,,,,,,,,
28483,82491,Happy China Chinese Restaurant(8402 Parkville),8402 Harford Rd,Parkville,21234,MD,US,4106638300.0,4106632888.0,4109349718.0,4106637878.0,4109726881,,,,
28484,82492,Phoenix Wok,685 Berlin - Cross Keys Rd #9564,Sicklerville,8081,NJ,US,8568751888.0,9173992755.0,8568751887.0,6093697000.0,8567681510,2675197600.0,8567681090.0,,
28485,82493,798 house 798 House,10632 Lower Azusa Rd,El Monte,91731,CA,US,6265220021.0,6265220021.0,6267986666.0,6266960444.0,,,,,
28486,82494,Hunan Garden(12437) Hunan Garden,12437 Hedges Run Dr #1715,Woodbridge,22192,VA,US,7034945005.0,9178655128.0,7036294740.0,3478275157.0,7034945055,9295006864.0,7033895225.0,5713265186.0,
28487,82495,Ever Spring,1786 Merritt Blvd,Dundalk,21222,MD,US,4102845167.0,4102842020.0,3045417564.0,9173538876.0,4103536338,3045417714.0,4103008959.0,9176012666.0,
28488,82496,No. 1 Chinese Restaurant,159 S Main St,Rutland,5701,VT,US,2527469919.0,2127294731.0,,,,,,,
28489,82497,Buddha Belly Chinese Restaurant,66 S Main St,Kaysville,84037,UT,US,8017196543.0,8017196543.0,,,,,,,
28490,82498,Fortune Garden Chinese Restaurant,631 N Central Ave,Tracy,95376,CA,US,9169330998.0,9168132068.0,,,,,,,
28491,82499,Crab Heaven Restaurant,3940 Cherokee St NW #601,Kennesaw,30144,GA,US,6785408185.0,,,,,,,,
28492,82500,Nigerian Cuisine by MJ Chiamaka Food Nigerian Cuisine,5006 S Maryland Pkwy Ste 11,Las Vegas,89119,NV,US,7027980303.0,,,,,,,,
28493,82501,Pho 78 Pho Mai,6765 W 120th Ave,Broomfield,80020,CO,US,3034666346.0,7207552786.0,7207552780.0,7207552786.0,,,,,
28494,82502,Royal Bamboo,5345 Jimmy Carter Blvd,Norcross,30093,GA,US,7702428886.0,,,,,,,,
28495,82503,King Wok,1500 E 11th Ave # 65,Hutchinson,67501,KS,US,7187395888.0,9175155209.0,7185700995.0,9176092001.0,7182978557,,,,
28496,82504,New China Super Buffet,4858 S Broadway St,Wichita,67216,KS,US,8066693565.0,6319337897.0,8064867911.0,,,,,,
28497,82505,Primo's Italian Cuisine and Catering,100 Rocky Bottom Dr,Unicoi,37692,TN,US,4237351100.0,,,,,,,,
28498,82506,Tasty Buffet Restaurant,540 10th St #102,Floresville,78114,TX,US,8303939888.0,8303936888.0,8303917508.0,8383912378.0,9172933168,9172931578.0,,,
28499,82507,Yoji Sushi House Yoji Sushi,406 Dewey Blvd,San Francisco,94116,CA,US,4156810128.0,4152974001.0,4159994364.0,4153105528.0,4152729457,,,,
28500,82508,Egg Roll King,635 Booth St,Reno,89509,NV,US,2252731361.0,2252812304.0,,,,,,,
28501,82509,Shanghai Bistro,2303 S Virginia St,Reno,89502,NV,US,2812989998.0,8323667630.0,8326286277.0,,,,,,
28502,82510,King Buffet of Salt Lake,3620 State St,Salt Lake City,84115,UT,US,8019051186.0,,,,,,,,
28503,82511,King Garden,729 Philadelphia Pike,Wilmington,19809,DE,US,3342721189.0,5802159034.0,,,,,,,
28504,82512,"China Wok China Wok (beside ""The Giant"" Shopping Center)",6372 York Rd,Baltimore,21212,MD,US,4103775933.0,9178682868.0,4103775871.0,3479895574.0,4432407336,9175182020.0,9178608486.0,,
28505,82513,Top's China,5660 Brook Rd,Richmond,23227,VA,US,7037990705.0,7037990706.0,7033602888.0,,,,,,
28506,82514,New Best Chinese Restaurant,162 N Main St,Freeport,11520,NY,US,5165462891.0,,,,,,,,
28507,82515,8899 Chinese Restaurant,2605 Kutztown Rd,Reading,19605,PA,US,6107505593.0,7185326350.0,6109985225.0,,,,,,
28508,82516,The Wok Express,4835 E Greenway Rd #1685,Scottsdale,85254,AZ,US,6024851818.0,6262621686.0,6263829871.0,6264098267.0,6263299881,,,,
28509,82517,Miyabi Sushi Restaurant,16008 S Western Ave #3785,Gardena,90247,CA,US,3103275245.0,,,,,,,,
28510,82518,Lotus Garden - old Lotus Garden,1639 N Mountain Ave,Upland,91784,CA,US,9099820833.0,9099820386.0,3105288454.0,6264387359.0,3107523928,6266152622.0,5208694919.0,3109213878.0,
28511,82519,Quality Taste Pot,9225 Mira Mesa Blvd #110,San Diego,92126,CA,US,8585361886.0,8583807230.0,,,,,,,
28512,82520,Chinese American Cafe Chinese & American Restaurant,1228 Jefferson Hwy,Jefferson,70121,LA,US,5048333707.0,9179516652.0,,,,,,,
28513,82521,Asian Yummy,4075 S Durango Dr #106,Las Vegas,89147,NV,US,8568693388.0,9173249795.0,6462496912.0,9175585536.0,,,,,
28514,82522,Sushi Chiyo inc Sushi Chiyo (Vancouver),13307 NE Hwy 99,Vancouver,98686,WA,US,3605718282.0,3609918992.0,,,,,,,
28515,82523,Sushi Chiyo Corp Sushi Chiyo (Sandy Blvd),4029 NE Sandy Blvd,Portland,97212,OR,US,5032884858.0,3609918992.0,,,,,,,
28516,82524,Sushi Chiyo ko Sushi Chiyo (Beaverton),2905 SW Cedar Hills Blvd,Beaverton,97005,OR,US,5037464752.0,3609918992.0,,,,,,,
28517,82525,Sushi Ohana Sushi Ohana(Broadway St),1422 NE Broadway St,Portland,97232,OR,US,5032841023.0,3609918992.0,,,,,,,
28518,82526,California Noodle & Grill,3808 Grand Ave Suite D,Chino,91710,CA,US,9095480790.0,,,,,,,,
28519,82527,Ivy Tavern,3108 S Broad St,Trenton,8610,NJ,US,6098881435.0,9293965884.0,6096350760.0,,,,,,
28520,82528,Casdeluna,800 Chestnut Ave,Trenton,8611,NJ,US,6093941456.0,6096350760.0,,,,,,,
28521,82529,Lim's Chinese Restaurant,2412 E Greenway Rd,Phoenix,85032,AZ,US,6029717830.0,6027519998.0,,,,,,,
28522,82530,Oriental Restaurant,465 E Passaic St,Hackensack,7601,NJ,US,3056428989.0,3059793390.0,,,,,,,
28523,82531,China Express,1235 E Grove Ave,Rantoul,61866,IL,US,4789880130.0,9122823049.0,,,,,,,
28524,82532,Bamboo Garden,2286 Lebanon Pike,Nashville,37214,TN,US,7324777576.0,6462662566.0,7326047298.0,8482611116.0,,,,,
28525,82533,Chick &Tea,1723 N Milpitas Blvd,Milpitas,95035,CA,US,4087702268.0,,,,,,,,
28526,82534,Pearl China Buffet,21 E Lincoln Rd,Spokane,99208,WA,US,5094689988.0,5092515913.0,,,,,,,
28527,82535,New Asian Pearl Peninsula Asian Pearl Peninsula,1671 El Camino Real,Millbrae,94030,CA,US,6506168288.0,6508885067.0,6504833917.0,6502086256.0,,,,,
28528,82536,Hunan Villa,632 San Pablo Ave,Pinole,94564,CA,US,5107241368.0,5103253199.0,5103039884.0,5103052501.0,5104232418,5107246837.0,5109122156.0,5107242778.0,
28529,82537,Jade Garden III,3778 Virginia Beach Blvd #3414,Virginia Beach,23452,VA,US,7574984998.0,,,,,,,,
28530,82538,Asian Cottage,761 W Market St,Troy,45373,OH,US,9378752190.0,9378536727.0,9893057310.0,,,,,,
28531,82539,Grand Fortune Chinese Cuisine,17330 W Center Rd Ste 106,Omaha,68130,NE,US,4026979888.0,4025412216.0,4028136825.0,6167459025.0,4022158690,4023050383.0,4023216446.0,,
28532,82540,China Wok,2302 Muscatine Ave,Iowa City,52240,IA,US,2056256668.0,2058078868.0,,,,,,,
28533,82541,Happy Kitchen,39055 Cedar Blvd,Newark,94560,CA,US,9099499888.0,9172155371.0,9092475187.0,,,,,,
28534,82542,China King,7458 US-1 N,St. Augustine,32095,FL,US,2318323888.0,2318323838.0,,,,,,,
28535,82543,King House(2509 Memorial Ave),2509 Memorial Ave,Lynchburg,24501,VA,US,4348478828.0,3474757438.0,,,,,,,
28536,82544,King House(13955 Wards ) King House (Wards Rd),13955 Wards Rd ste e,Lynchburg,24501,VA,US,4342373848.0,3474757438.0,,,,,,,
28537,82545,Dragon Express,4201 Crossings Blvd,Prince George,23875,VA,US,7184285500.0,6462433945.0,6462433955.0,,,,,,
28538,82546,Kampo Garden Chinese Food,117 Greenbank Rd,Wilmington,19808,DE,US,3026334565.0,7189165376.0,,,,,,,
28539,82547,Sushi X Lounge,710 New Loudon Rd,Latham,12110,NY,US,5187134102.0,5186984198.0,,,,,,,
28540,82548,House of Chen,1200 Northampton St,Easton,18042,PA,US,6103306990.0,6103306991.0,9178588395.0,9178588279.0,,,,,
28541,82549,New China Buffet,12190 St Charles Rock Rd,Bridgeton,63044,MO,US,2708309438.0,9176917261.0,,,,,,,
28542,82550,Imperial China Chinese Restaurant,220 Maine Mall Rd,South Portland,4106,ME,US,2077744292.0,,,,,,,,
28543,82551,China Buffet,3160 W Ridge Rd #6,Greece,14626,NY,US,3178678568.0,3179858684.0,3179859881.0,,,,,,
28544,82552,China Buffet,3333 W Henrietta Rd,Rochester,14623,NY,US,3178678568.0,3179858684.0,3179859881.0,,,,,,
28545,82553,Wan Wang Restaurant,401 Park Ave,Worcester,1610,MA,US,5083650068.0,,,,,,,,
28546,82554,Double 10 Mini Hot Pot,1272 S Park St #2102,Madison,53715,WI,US,6086309882.0,6082039341.0,6084437061.0,6082179165.0,,,,,
28547,82555,China King,3743 Elm St,St Charles,63301,MO,US,2318323888.0,2318323838.0,,,,,,,
28548,82556,Spicy City,14310 Culver Dr,Irvine,92604,CA,US,7028898700.0,5106768516.0,,,,,,,
28549,82557,Asian Grille Buffet Asian Grill Buffet,1650 Mall Dr,Benton Harbor,49022,MI,US,2699261688.0,5742148208.0,,,,,,,
28550,82558,Little Kitchen,80 Main St #1347,Carver,2330,MA,US,4159225526.0,4158603347.0,9256288877.0,4159222398.0,4159390838,5102821034.0,,,
28551,82559,Ming's Garden,3317 Milan Rd,Sandusky,44870,OH,US,5612763333.0,9173753501.0,9542336557.0,6468965227.0,,,,,
28552,82560,Tai Chi Bubble Tea,1158 W Taylor St,Chicago,60607,IL,US,5852708130.0,,,,,,,,
28553,82561,Hong kong garden,2320 Hanover Pike,Hampstead,21074,MD,US,6098121188.0,5188943888.0,,,,,,,
28554,82562,Sweet Heart Desserts,1327 NW 9th St,Corvallis,97330,OR,US,5412864094.0,,,,,,,,
28555,82563,Eeny Meeny Sushi Roll,3650 S Wadsworth Blvd,Lakewood,80235,CO,US,3039880870.0,9175189800.0,,,,,,,
28556,82564,Kungfu Chef,227 W Valley Blvd ste 108-b,San Gabriel,91776,CA,US,6267661766.0,6264185014.0,,,,,,,
28557,82565,Milano's Italian Cuisine,1060 W Main St,Abingdon,24210,VA,US,2766983331.0,,,,,,,,
28558,82566,GURU'S KITCHEN,356 Main St,Grand Junction,81501,CO,US,9705494870.0,9705494870.0,,,,,,,
28559,82567,Sun's New Kitchen,316 N Azusa Ave,Covina,91722,CA,US,6263318881.0,,,,,,,,
28560,82568,Chopstick House,721 Ridge Rd,Buffalo,14218,NY,US,5135743999.0,9172878272.0,,,,,,,
28561,82569,Famous Buffet,5080 Twin City Hwy,Groves,77619,TX,US,4099621888.0,9857728888.0,,,,,,,
28562,82570,Okinawa Sushi,9231 Lincoln Ave,Lone Tree,80124,CO,US,7209819088.0,,,,,,,,
28563,82571,Happy Panda,808 N Ventura Rd,Oxnard,93030,CA,US,9729055369.0,9729055369.0,2143344287.0,,,,,,
28564,82572,Famous Dumpling House Heritage Noodles,4996 Stevens Creek Blvd,San Jose,95129,CA,US,4089825548.0,5743151043.0,4085054589.0,,,,,,
28565,82573,"China Town(1280 Brown St, Oconomowoc,Tell 2625691688)",1280 Brown St,Oconomowoc,53066,WI,US,2625691688.0,,,,,,,,
28566,82574,Oasis Asian Kitchen 808 Cafe,4011 South Buffalo Drive B106 Ste #B106,Las Vegas,89147,NV,US,7024739988.0,8082279027.0,,,,,,,
28567,82575,Hunan Wok III,25 E Broad St,Westfield,7090,NJ,US,9082320011.0,,,,,,,,
28568,82576,Happy Harbor Seafood Restaurant,1015 Nogales St,Rowland Heights,91748,CA,US,6269652020.0,,,,,,,,
28569,82577,Liquid Ginger,101 SE 2 Pl,Gainesville,32601,FL,US,3523712323.0,,,,,,,,
28570,82578,Great Wall Restaurant,315 Main St,Little Ferry,7643,NJ,US,3217223113.0,7277107938.0,,,,,,,
28571,82579,Serika Restaurant,2 Orinda Theatre Square #118,Orinda,94563,CA,US,9252547088.0,,,,,,,,
28572,82580,Szechuan House - old Szechuan House,320 E Burlington St,Iowa City,52240,IA,US,2025465303.0,2403742271.0,2025463874.0,2403501008.0,2404321798,2029047235.0,,,
28573,82581,China Garden,2550 32nd Ave S,Grand Forks,58201,ND,US,2157942222.0,9783407305.0,,,,,,,
28574,82582,Ichigo,6633 Spring Stuebner Rd Suite 325,Spring,77389,TX,US,7188338818.0,9173536096.0,7188332048.0,6466510277.0,6463187996,,,,
28575,82583,Sakura Buffet,315 Genesee St,Auburn,13021,NY,US,9283584329.0,,,,,,,,
28576,82584,Lucky Panda,2321 W 27th St #512A,Greeley,80634,CO,US,8432734312.0,9179916819.0,6462337782.0,,,,,,
28577,82585,Main Moon - old,1573 GA-20,Conyers,30012,GA,US,7709228200.0,,,,,,,,
28578,82586,Lucky 1 Restaurant 鴻運美食,7637 Garvey Ave,Rosemead,91770,CA,US,6262803718.0,6264009288.0,6265908576.0,2134222865.0,6263183169,,,,
28579,82587,Georgia's Greek Restaurant & Deli,323 NW 85th St,Seattle,98117,WA,US,2067831228.0,,,,,,,,
28580,82588,Sakura Express,9 Washington St NE,Brainerd,56401,MN,US,5638885578.0,2017900368.0,5638885579.0,6462097561.0,9179570108,6468216339.0,,,
28581,82589,Hula Wok BBQ,2441 San Ramon Valley Blvd Suite 1,San Ramon,94583,CA,US,9258372258.0,5105798989.0,,,,,,,
28582,82590,Happy China,4403 17th Ave #6,Columbus,31904,GA,US,8504578888.0,8503417700.0,8504569622.0,,,,,,
28583,82591,Jenny's express chinese restaurant and sub,2571 Ennalls Ave,Silver Spring,20902,MD,US,3019338111.0,9173628848.0,9174788856.0,,,,,,
28584,82592,Rickshaw Restaurant,322 N 105th St,Seattle,98133,WA,US,2067890120.0,4257770807.0,2067890130.0,4253300809.0,4259492276,2065423888.0,4252196977.0,,
28585,82593,Yeung Shing,14107 S Winchester Blvd,Los Gatos,95032,CA,US,4083702032.0,,,,,,,,
28586,82594,Jade Cathay Chinese Restaurant,1339 N 1st St,San Jose,95110,CA,US,4083929388.0,4087188589.0,,,,,,,
28587,82595,Asian Cafe,2827 Norwood Ave #1150,Sacramento,95815,CA,US,6106155197.0,6463276389.0,,,,,,,
28588,82596,NewBigWong,610 H St NW,Washington,20001,DC,US,2026280491.0,,,,,,,,
28589,82597,China Max Restaurant,296 White Horse Pike # A6,Atco,8004,NJ,US,8567688866.0,8567686988.0,,,,,,,
28590,82598,Astoria DC,1521 17th St NW,Washington,20036,DC,US,2027540065.0,,,,,,,,
28591,82599,Happy Kitchen Liu Zong Yuan,301 Valley Blvd,San Gabriel,91776,CA,US,6262842619.0,6264666626.0,,,,,,,
28592,82600,China Moon Buffet,72 Commons Dr,Derby,5829,VT,US,8023341888.0,8022805158.0,,,,,,,
28593,82601,Grand Star Buffet,1167 N Cherry St,Tulare,93274,CA,US,5596859800.0,9176889651.0,,,,,,,
28594,82602,Saalan Restaurant,7256 W Oakland Park Blvd,Lauderhill,33313,FL,US,9544513134.0,9548504576.0,,,,,,,
28595,82603,"Eastern Chinese Restaurant(306 N East St, Roseboro)",306 N East St,Roseboro,28382,NC,US,9105250118.0,,,,,,,,
28596,82604,Hunan Cafe - old Hunan Cafe,3645 Cypress Creek Pkwy,Houston,77068,TX,US,2818913383.0,8324415389.0,7132613900.0,,,,,,
28597,82605,Teppanyaki Grill & Sushi Buffet,1258 US-22,Phillipsburg,8865,NJ,US,9084548819.0,6095818839.0,9084548789.0,9179723308.0,,,,,
28598,82606,China Grill Buffet,101 Marketplace Blvd,Trenton,8691,NJ,US,9375922838.0,,,,,,,,
28599,82607,Mei Wei Jin Hai,910 E Garvey Ave,Monterey Park,91755,CA,US,6267034468.0,6262679675.0,,,,,,,
28600,82608,D Station,1737 E Evans Ave,Denver,80210,CO,US,7205357872.0,,,,,,,,
28601,82609,Oriental Palace,12539 Shelbyville Rd,Louisville,40243,KY,US,8565468888.0,6462295028.0,8563839968.0,6462293057.0,8565473488,6463309149.0,8565469580.0,,
28602,82610,Mizuumi Mizuumi Ramen & Sake,4225 W Colfax Ave,Denver,80204,CO,US,3033538158.0,7209995988.0,,,,,,,
28603,82611,King Noodle House (Everett) King Noodle House,7815 Evergreen Way,Everett,98203,WA,US,4255138888.0,4254492337.0,,,,,,,
28604,82612,New China Kitchen,250 Federal Blvd,Denver,80219,CO,US,7326812525.0,7326143627.0,7326143574.0,9172516511.0,,,,,
28605,82613,love ramen(Palmdale),38029 47th St E suite b,Palmdale,93552,CA,US,6613821118.0,6153979142.0,9082059910.0,9082051012.0,,,,,
28606,82614,Tokyo Express,5050 I-55,Jackson,39211,MS,US,3474750510.0,7184080466.0,6466340018.0,,,,,,
28607,82615,Mama's Dumpling House - old,608 E Valley Blvd ste a,San Gabriel,91776,CA,US,6265732888.0,6268184338.0,,,,,,,
28608,82616,China Wok China Wok Buffet,1620 Main St,Winfield,67156,KS,US,6202213933.0,3472772566.0,6207058386.0,6465252131.0,,,,,
