List Source,Mapping,UNIQUE_CODE,ENGLISH_NAME,BUSINESS_PHONE,MOBILE_PRIMARY__C,ADDRESS,ZIP_CODE,STATE_CODE,COUNTRY
Unqualified,,,Unknown,7186647663,7186647663,,,,
Unqualified,,,Unknown,9172930096,9172930096,,,,
Unqualified,,,Unknown,6465224547,6465224547,,,,
Unqualified,,,Unknown,6467196814,6467196814,,,,
Unqualified,,,Unknown,3476310430,3476310430,,,,
Unqualified,,,Unknown,6468582898,6468582898,,,,
Unqualified,,,Unknown,7188085189,7188085189,,,,
Unqualified,,,Unknown,6462503388,6462503388,,,,
Unqualified,,,Unknown,6462040755,6462040755,,,,
Unqualified,,,Unknown,9173284890,9173284890,,,,
Unqualified,,,Unknown,,3475068935,,,,
Unqualified,,,Unknown,,6047234253,,,BC,
Unqualified,,,Eric,,4054301131,,,OK,
Unqualified,,,林老板,,9293405935,,,NY,
Unqualified,,,Unknown,,3478919783,,,,
Unqualified,,,Unknown,,9179691839,,,,
Unqualified,,,Unknown,,6464418884,,,,
Unqualified,,,Unknown,,9179692588,,,,
Unqualified,,,Unknown,,9176605962,,,,
Unqualified,,,Unknown,,6463011775,,,,
Unqualified,,,Unknown,,6463222340,,,,
Unqualified,,,Unknown,,9295041611,,,,
Unqualified,,,Unknown,,6466249071,,,,
Unqualified,,,Unknown,,3474356308,,,,
Unqualified,,,NA,,16182252768,,,,
Unqualified,,,Chinese Restaurant,,9178558881,,,DE,
Unqualified,,,NA,,18622202863,,,,
Unqualified,,,Unknown,,9179575406,,,,
Unqualified,4738 E Was53704,,Nori Sushi and Grill - E Wash,6082859160,3124806839,4738 E Washington Ave,53704,WI,
Unqualified,1202 S Jam38401,,Fujiyama,,9312154941,1202 S James M Campbell Blvd,38401,TN,
Unqualified,,,Unknown,,7788950320,,,BC,
Unqualified,25 Henry S10002,,Jin Mei Dumpling,,9174368542,25 Henry Street,10002,NY,
Unqualified,3215 North31601,,Peking Restaurant,,6462861836,3215 North Oak Street Extension,31601,GA,
Unqualified,110 Airpor19320,,Huang's Mister Wok,,9175170582,110 Airport Road,19320,PA,
Unqualified,1146 West 48616,,China King,,9898454888,1146 West Broad Street,48616,MI,
Unqualified,1009 Wayne17201,,Panda Buffet,,7172639893,1009 Wayne Avenue,17201,PA,
Unqualified,,,Hong Kong,,2029857936,,,GA,
Unqualified,526 S Unio44601,,Panda Garden,,3305969036,526 S Union Ave,44601,OH,
Unqualified,8512 5th A11209,,Hibachi Master,,3476626118,8512 5th Ave,11209,NY,
Unqualified,603 South 33756,,China City （Duplicate),,17189023323,603 South Fort Harrison Avenue,33756,FL,
Unqualified,3923 Kecou23669,,Stir Fry- R88236,,9104638886,3923 Kecoughtan Road,23669,VA,
Unqualified,1120 ELMWO14222,,Hong Kong Kitchen,7168863572,,1120 ELMWOOD AVE,14222,NY,
Unqualified,838 South 91007,,Fivefive Noodles,6263488995,4152985875,838 South Baldwin Avenue,91007,CA,
Unqualified,8526 Valle91770,,Mr Dragon Noodle House,6268998886,6269220236,8526 Valley Boulevard,91770,CA,
Unqualified,125 North 24060,,Blacksburg No. 1,5407393015,5405772118,125 North Main Street,24060,VA,
Unqualified,14515 Nort98007,,Taste Of Xi'an,4255858585,4088881080,14515 Northeast 20th Street,98007,WA,
Unqualified,3825 South27713,,China Wok,9195440003,9193087027,3825 South Roxboro Street,27713,NC,
Unqualified,3398 Balbo94121,,Dimdoduc,4154635126,4153610508,3398 Balboa Street,94121,CA,
Unqualified,1030 Irvin94122,,General Wow's Chinese by Chang's Kitchen,4158233983,4157318110,1030 Irving Street,94122,CA,
Unqualified,1555 South80012,,U&I BBQ,3037500059,6266203647,1555 South Havana Street,80012,CO,
Unqualified,508 Valenc94110,,Indochine Vegan,4157010700,4152995050,508 Valencia Street,94110,CA,
Unqualified,,,Unknown,,6467635066,,,ND,
Unqualified,1311 J Str95354,,Noah's Hof Brau,2095271090,2093083552,1311 J Street,95354,CA,
Unqualified,1801 Alema94112,,Beijing Chinese Restaurant,4158068962,6282330094,1801 Alemany Boulevard,94112,CA,
Unqualified,1708 East 94928,,Fresh Fuji,7077504610,7076390909,1708 East Cotati Avenue,94928,CA,
Unqualified,730 SomersK1R 6P8,,Dumpling Bowl,6136808867,3439987178,730 Somerset Street West,K1R 6P8,ON,
Unqualified,,,Unknown,,9178913776,,,NY,
Unqualified,280 West BL4B 3Z1,,Unknown,2895971263,4372620889,280 West Beaver Creek Road,L4B 3Z1,ON,
Unqualified,9709 3rd A8247,,Water Lily Japanese Cuisine-Temporarily closed,6098303237,,9709 3rd Ave,8247,NJ,
Unqualified,75 Montgom7302,,Taste of North China,12015211800,,75 Montgomery St,7302,NJ,
Unqualified,878 Bethel43214,,Spicy Hop-Permanently closed,6148869154,,878 Bethel Rd,43214,OH,
Unqualified,1842 W Was90007,,Sushi Run-Temporarily closed,2135841734,,1842 W Washington Blvd,90007,CA,
Unqualified,10300 E Co80010,,New China City,9702236211,3033410888,10300 E Colfax Ave,80010,CO,
Unqualified,7923 S Bro80122,,Ninja Sushi,3033478816,,7923 S Broadway,80122,CO,
Unqualified,5113 W 98t55437,,Cuisine Thai & Sushi,9525137288,6513489172,5113 W 98th St,55437,MN,
Unqualified,104 Moyton27883,,Jin Jin Chinese Restaurant,3369455911,,104 Moyton Ave,27883,NC,
Unqualified,1924 Idaho89801,,Teppanyaki,7025227711,,1924 Idaho St,89801,NV,
Unqualified,19 S 13th 23219,,Kobe Japanese Steak & Sushi-Permanently closed,8046438080,,19 S 13th St,23219,VA,
Unqualified,755 BurrarV6Z 1X6,,Shabusen,6046693883,7788855186,755 Burrard St,V6Z 1X6,BC,
Unqualified,1689 Arden95815,,Ruby Thai at Arden Fair Mall,9169270726,6468948926,1689 Arden Way,95815,CA,
Unqualified,22 Clifton12065,,Unknown,5183868802,9175886168,22 Clifton Country Road,12065,NY,
Unqualified,,,Unknown,,4128886867,,,PA,
Unqualified,280 AlgomaP7B 3C2,,Unknown,,1647501895,280 Algoma Street South,P7B 3C2,ON,
Unqualified,280 AlgomaP7B 3C2,,Sushi Station,8077678220,1645018958,280 Algoma Street South,P7B 3C2,ON,
Unqualified,,,Unknown,,4134591971,,,MA,
Unqualified,,,Unknown,,7183129766,,,NY,
Unqualified,,,咨询,,9713369326,,,,
Unqualified,,,Unknown,,9174705979,,,NY,
Unqualified,,,Unknown,,6465787788,,,NY,
Unqualified,2450 Kuser8690,,Chen's Brother,6098908288,,2450 Kuser Road,8690,NJ,
Unqualified,3100 East 45403,,Rice Chinese Restaurant,9372522999,,3100 East 3rd Street,45403,OH,
Unqualified,11933 West60467,,China House-China House R86891,7084032033,,11933 West 143rd Street,60467,IL,
Unqualified,1033 Tarav94116,,Tang Collection,4156616888,,1033 Taraval St,94116,CA,
Unqualified,9737 118 AT5G 0P4,,Swagat India Bar & Bistro,7804798838,7802421138,9737 118 Ave NW,T5G 0P4,AB,
Unqualified,,,张老板,9293407932,9293407932,,,PA,
Unqualified,132 Tuckah10710,,Kim Wei Kitchens,9149696202,6463019043,132 Tuckahoe Road,10710,NY,
Unqualified,1 Water StK6H 6M2,,AsianWagon,6479965733,,1 Water Street East,K6H 6M2,ON,
Unqualified,2021 South32119,,China Garden-Permanently closed,3868989008,,2021 South Ridgewood Avenue,32119,FL,
Unqualified,2352 YongeM4P 2E6,,Sen-Ryo Sushi/千两寿司,6475810183,6475810183,2352 Yonge Street,M4P 2E6,ON,
Unqualified,111 South 78061,,China Buffet,8303344888,,111 South Oak Street,78061,TX,
Unqualified,444 County19525,,Golden Dragon Chinese,,6103695550,444 County Line Road,19525,PA,
Unqualified,3525 Mall 30096,,Wang Ser Bang,,7705584555,3525 Mall Boulevard Northwest,30096,GA,
Unqualified,7551 West 33014,,Temaki Miami,,7868181397,7551 West 4th Avenue,33014,FL,
Unqualified,1200 9th S33701,,Wild Blue Seafood,,7276426365,1200 9th Street South,33701,FL,
Unqualified,2731 East 45403,,Rice Chinese Restaurant (RICE R88887),,9372522999,2731 East 3rd Street,45403,OH,
Unqualified,South Meri98373,,House of Kee,,2538484899,South Meridian,98373,WA,
Unqualified,,,越南粉可以接,,客戶不願意給,,,ON,
Unqualified,1130 Zereg10462,,El Buen Sazon Deli Restaurant,3478248517,6465912418,1130 Zerega Ave,10462,NY,
Unqualified,,,Unknown,,5309064812,,,CA,
Unqualified,,,6788605888 -Mr. 趙,4044179990,6788605888,,,GA,
Unqualified,,,Unknown,,9293549864,,,KS,
Unqualified,,,WeCom Integration,,,,,NC,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,,,WeCom Integration,,9177751087,,,,
Unqualified,,,Unknown,,,,,SC,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,,,D&D FireArt - R86217,,6265033729,,,CA,
Unqualified,,,DRAGON PHOENIX R88311,,9178628328,,,NJ,
Unqualified,,,6465064406,,6465064406,,,NY,
Unqualified,,,Unknown,,2062714545,,,WA,
Unqualified,,,9253480390,,9253480390,,,CA,
Unqualified,,,9542744738,,9542744738,,,FL,
Unqualified,,,Unknown,,6788639983,,,,
Unqualified,919 N Harr27513,,Koi Ramen,9193778088,3472955010,919 N Harrison Ave,27513,NC,
Unqualified,,,Unknown,,6263497003,,,CA,
Unqualified,,,翁老板娘,,9174031335,,,,
Unqualified,210 Southw33301,,Unknown,7068695587,2015236952,210 Southwest 2nd Street,33301,FL,
Unqualified,3107 Blalo77080,,D Wok Xpress,7133708840,7133708840,3107 Blalock Road,77080,TX,
Unqualified,,,Unknown,,6265489025,,,WA,
Unqualified,,,Unknown （Duplicate),,5107089255,,,CA,
Unqualified,,,Unknown,,6467633452,,,NY,
Unqualified,,,Unknown,,5716608827,,,MI,
Unqualified,2185 South12601,,Tamarind,8456322230,,2185 South Road,12601,NY,
Unqualified,,,Unknown,,4703834885,,,AL,
Unqualified,,,Unknown,,9292044028,,,NY,
Unqualified,,,EZ POS sales,,,,,NC,
Unqualified,,,Obento R86293,,6462491509,,,FL,
Unqualified,,,not a restaurant,,4245432967,,,LA,
Unqualified,,,Unknown,,6268617782,,,LA,
Unqualified,,,Unknown,,9173928578,,,NY,
Unqualified,15852 Garr78717,,Nika Test ABC,9175839259,9175839259,15852 Garrison Circle,78717,TX,
Unqualified,4797 West 34746,,Yesake,4075600393,,4797 West Irlo Bronson Memorial Highway,34746,FL,
Unqualified,12355 Nort33161,,Nikkei Miami,7866087976,,12355 Northeast 13th Avenue,33161,FL,
Unqualified,215 Beaver28694,,High Country Seafood Co-Permanently closed,3369771827,,215 Beaver Creek School Road,28694,NC,
Unqualified,47 Kenmore14226,,May Jen Restaurant,7168325162,,47 Kenmore Avenue,14226,NY,
Unqualified,15105 John28277,,Chef Kwo-Permanently closed,7043419900,,15105 John J Delaney Drive,28277,NC,
Unqualified,117 Orchar10002,,Okiboru House of Tsukemen,,,117 Orchard Street,10002,NY,
Unqualified,,,Flora🌻🍁,4159885012,,,,CA,
Unqualified,,,7148767165,,7148767165,,,NY,
Unqualified,1728 N 9TH74012,,Sushi and Hibachi,6086589855,6086589855,1728 N 9TH ST,74012,OK,
Unqualified,,,CHINA WONG,,9173995091,,,,
Unqualified,201 Travis94533,,CJ Fusion,7078032868,7078032868,"201 Travis Blvd,",94533,CA,
Unqualified,1111 S She77019,,The Rice Box,7132944549,7132944549,1111 S Shepherd Dr,77019,TX,
Unqualified,,,WeCom Integration,,2064828888,,,CA,
Unqualified,,,Unknown,,8056128111,,,CA,
Unqualified,,,PHO PLUS,3176692286,9179294261,,,KY,
Unqualified,,,Unknown,,6464274059,,,VA,
Unqualified,2331 Cobb 30080,,Wings & BBQ,7709888283,6786871826,2331 Cobb Parkway Southeast,30080,GA,
Unqualified,,,Unknown,,6466392140,,,VA,
Unqualified,,,Unknown,,9176556661,,,OH,
Unqualified,,,Unknown,,2395659422,,,FL,
Unqualified,,,Unknown,,2766818818,,,TX,
Unqualified,,,Unknown,,6465209352,,,,
Unqualified,,,Unknown,,3475628029,,,OH,
Unqualified,,,Unknown,,7183090767,,,NY,
Unqualified,9252 Albem28227,,Tomson One,9293171717,9173538133,9252 Albemarle Road,28227,NC,
Unqualified,1461 New J7405,,Gostoso's Cafe & Smoothies-Permanently closed,9737501877,,1461 New Jersey 23,7405,NJ,
Unqualified,,,4802050764,,,,,NY,
Unqualified,,,Unknown,,7203018888,,,CO,
Unqualified,,,Hibachi King,9299929932,6153973035,,,TX,
Unqualified,,,WeCom Integration,,8244917292,,,TX,
Unqualified,,,中餐外卖,2145538551,4694225786,,,TX,
Unqualified,,,Unknown,,6463990250,,,NY,
Unqualified,,,不是餐馆,,7322973217,,,NJ,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,856 Castle10310,,Sushi Wen,,7863664031,856 Castleton Avenue,10310,NY,
Unqualified,972 Myrtle11206,,International Fish Fry -Caribbean food,3475339191,2129458380,972 Myrtle Ave,11206,NY,
Unqualified,212 East G61820,,Shiquan Wonton,2176072635,2178984757,212 East Green Street,61820,IL,
Unqualified,3333 Telep77023,,Great Wall Buffet,7139286588,,3333 Telephone Road,77023,TX,
Unqualified,267 Grover14226,,Crystal Asian Cuisine,7168360826,6466478586,267 Grover Cleveland Highway,14226,NY,
Unqualified,2770 Brice43068,,Asian Star,8178649088,,2770 Brice Road,43068,OH,
Unqualified,520 Lockwo75080,,Punjabi Dhaba-Permanently closed,2028639299,,520 Lockwood Drive,75080,TX,
Unqualified,345 Meigs 14607,,Fast Chinese Restaurant,5854614920,,345 Meigs Street,14607,NY,
Unqualified,,,Unknown_Mr.梁,,9172241104,,,NH,
Unqualified,,,Unknown,,6268857333,,,CA,
Unqualified,,,Tropical Smoothie Cafe,,7188646876,,,NY,
Unqualified,,,Buffet 店堂吃,,2534485443,,,WA,
Unqualified,,,Sushi Machi Japanese,,5615771085,,,NY,
Unqualified,6465 Unive92115,,Wei Wei Asian Express,,6198081709,6465 University Avenue,92115,CA,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,,,Unknown,,5187278652,,,NY,
Unqualified,,,Unknown,,2295106768,,,NY,
Unqualified,,,Unknown,,4159882718,,,CO,
Unqualified,,,WeCom Integration,,9172447608,,,NY,
Unqualified,801 E Broa85204,,Hidalgo Mexican Food,9178326783,,801 E Broadway Ave,85204,AZ,
Unqualified,9494 Black92126,,Grill House Cafe,8582715599,,9494 Black Mountain Road,92126,CA,
Unqualified,,,Unknown,,6262153393,,,CA,
Unqualified,,,Unknown,,3192411613,,,IA,
Unqualified,6340 North77041,,Green Garden,7193363264,,6340 North Eldridge Parkway,77041,TX,
Unqualified,,,Unknown,,2407797951,,,MD,
Unqualified,,,Unknown,,6469180190,,,FL,
Unqualified,,,福建男 - not a restaurant owner,,9298551038,,,NY,
Unqualified,North Coun62047,,Log Cabin Smokehouse,2172534842,2176719587,North County Road,62047,IL,
Unqualified,,,Unknown,,9162887237,,,,
Unqualified,,,Unknown,,6368756660,,,MO,
Unqualified,,,WeCom Integration,,,,,CA,
Unqualified,15301,,WeCom Integration,,2067753103,,15301,WA,
Unqualified,551876 U.S32046,,Unknown,,9179719913,551876 U.S. 1,32046,FL,
Unqualified,180 New Je7724,,Unknown,,2018511021,180 New Jersey 35,7724,NJ,
Unqualified,2209 Wickh23607,,New York Pizza / Day & Night Market,7572440700,7573320870,2209 Wickham Avenue,23607,VA,
Unqualified,,,Unknown,,6319339589,,,,
Unqualified,,,Unknown,,,,,NY,
Unqualified,81801 Over33036,,Nikai Sushi,3056644447,,81801 Overseas Highway,33036,FL,
Unqualified,89 New Bri7621,,Grand and Essex,2012449955,,89 New Bridge Road,7621,NJ,
Unqualified,2050 86th 11214,,Joy Luck,7189963838,,2050 86th Street,11214,NY,
Unqualified,131 26th S33140,,Got Wine?-Temporarily closed,7863033769,,131 26th Street,33140,FL,
Unqualified,1672 East 33306,,Cabo Blanco - Oakland Park-Permanently closed,9545335147,,1672 East Oakland Park Boulevard,33306,FL,
Unqualified,1785 Centr10710,,Lion King Chinese Restaurant-R86577,2395745833,,1785 Central Park Avenue,10710,NY,
Unqualified,,,Unknown,,5103777618,,,NY,
Unqualified,535 9th Av10018,,City Gourmet,2152320990,,535 9th Avenue,10018,NY,
Unqualified,East Eastd36117,,CHINESE CAFE OF EASTDALE-Permanently closed,3342708866,,East Eastdale Mall,36117,AL,
Unqualified,,,GRILL MASTER,6046207879,7782296580,,,NY,
Unqualified,,,Unknown,,9297203034,,,NY,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,14600 Sout98058,,LYDIA ENOCH BIBLE HEALTHY PRIVATE KITCHEN,,4254287546,14600 Southeast 176th Street,98058,WA,
Unqualified,,,WeCom Integration,,,,,CA,
Unqualified,8137 Honey21236,,Poke Bowl -no phone order,4104970726,9176917178,8137 Honeygo Blvd. #2,21236,MD,
Unqualified,,,刘老板,,6463389761,,,NY,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,43 Legion 2301,,Express Panda,,3476254205,43 Legion Parkway,2301,MA,
Unqualified,14025 Manc63011,,NIPPON TEI,6363868999,,14025 Manchester Road,63011,MO,
Unqualified,5100 North32503,,SARKU JAPAN,8504741904,,5100 North 9th Avenue,32503,FL,
Unqualified,11000 20 SV1G 4B7,,Sushi Aki-Permanently closed,2507820243,,11000 20 Street,V1G 4B7,BC,
Unqualified,235 Dekalb11205,,Rasoi Pavalion-Permanently closed,7183991300,,235 Dekalb Avenue,11205,NY,
Unqualified,,,Unknown,,5162808998,,,NY,
Unqualified,,,Unknown,,9172393052,,,NY,
Unqualified,4074 Lanca19104,,Pete's Pizza,2153827777,2152361984,4074 Lancaster Avenue,19104,PA,
Unqualified,,,德州川菜館 - over 50% CH customer,,4696556843,,,TX,
Unqualified,6871 West 44130,,Great Wall New Great Wall,4408889999,7472359587,6871 West 130th Street,44130,OH,
Unqualified,1210 West 90631,,Miyako,5626940033,,1210 West Imperial Highway,90631,CA,
Unqualified,715 East M29728,,Jin Jin,8436723867,,715 East McGregor Street,29728,SC,
Unqualified,6633 San D78041,,LIN'S GRAND BUFFET,8442066710,,6633 San Dario Avenue,78041,TX,
Unqualified,1019 Main 18641,,Springs Garden,5704573204,,1019 Main Street,18641,PA,
Unqualified,730 Port R10302,,Mandarin House,2058221761,,730 Port Richmond Avenue,10302,NY,
Unqualified,103 Genese13021,,New China Royal Restaurant New China Royal,3152589888,,103 Genesee Street,13021,NY,
Unqualified,3005 Astor11102,,Jimbo's Greek Restaurant,7182042672,,3005 Astoria Boulevard,11102,NY,
Unqualified,20-12 Fair7410,,Land & Sea Restaurant,2017947240,,20-12 Fair Lawn Avenue,7410,NJ,
Unqualified,,,Unknown,,9295980188,,,NY,
Unqualified,,,Unknown,,3239520216,,,CA,
Unqualified,49 Southwe34994,,Stuart Boathouse,7722664586,,49 Southwest Seminole Street,34994,FL,
Unqualified,,,男老板,,8137897992,,,,
Unqualified,121 East 110003,,Martiny's,,,121 East 17th Street,10003,NY,
Unqualified,746 Route 8053,,Papa Noodles,,8566001121,746 Route 70 West,8053,NJ,
Unqualified,3279 Richm10312,,Chow Down,,7184483000,3279 Richmond Avenue,10312,NY,
Unqualified,1540 West 19145,,D'jakarta Cafe,,2154638888,1540 West Ritner Street,19145,PA,
Unqualified,58 Oswego 13027,,Mohegan Manor,,3159356866,58 Oswego Street,13027,NY,
Unqualified,1275 Delaw14209,,Tacos Community & Beer,,7164580380,1275 Delaware Avenue,14209,NY,
Unqualified,1937 High 27519,,So Hot,,9842999529,1937 High House Road,27519,NC,
Unqualified,112 1st Av10009,,Hunan Slurp,6465859585,,112 1st Avenue,10009,NY,
Unqualified,251-20 Nor11362,,Teinei Ya-Permanently closed,7188192158,,251-20 Northern Boulevard,11362,NY,
Unqualified,130 BroadwT8H 1S5,,Clark's Restaurant,7804169228,5873370283,130 Broadway Boulevard,T8H 1S5,AB,
Unqualified,610 50th S11220,,6th Ave Cafe Inc,9293376522,6467261056,610 50th Street,11220,NY,
Unqualified,364 Westfi1089,,Unknown,4137465977,6466172683,364 Westfield Street,1089,MA,
Unqualified,63 Little A0J 1T0,,Marie's Restaurant & Motel,7096733831,7807081517,63 Little Bay Road,A0J 1T0,NL,
Unqualified,1368 West V6E 4S9,,Kiku Sushi,6044232818,7783222408,1368 West Pender Street,V6E 4S9,BC,
Unqualified,611 Mast R3102,,Unknown,6036681088,6462702196,611 Mast Road,3102,NH,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,1201 North44256,,Unknown,3307256155,3302425966,1201 North Court Street,44256,OH,
Unqualified,1013 Sutte11208,,Golden China-GOLDEN CHINA R88811,7183489331,,1013 Sutter Avenue,11208,NY,
Unqualified,1955 North77449,,Kong's Crab Shack,2816468000,,1955 North Fry Road,77449,TX,
Unqualified,112 Villag28451,,Yummi Yummi,8284881240,,112 Village Road Northeast,28451,NC,
Unqualified,64-28 Metr11379,,WeCom Integration,7184170808,6466457188,64-28 Metropolitan Avenue,11379,NY,
Unqualified,631 BritisV3K 3S5,,Sun Star Restaurant,,7788638200,631 British Columbia 7,V3K 3S5,BC,
Unqualified,18043 Gale91748,,Love & Sweet,,6269278037,18043 Gale Avenue,91748,CA,
Unqualified,,,Unknown,,9173347098,,,CA,
Unqualified,,,"Meet Fresh -desert restaurant, we can't take it",,6473310208,,,ON,
Unqualified,2833 Cottm19149,,Voix Kitchen Hua Du,2159417299,1267938118,2833 Cottman Avenue,19149,PA,
Unqualified,,,Unknown,,9296268597,,,NY,
Unqualified,1023 Cherr19107,,baba kitchen,,8317180973,1023 Cherry Street,19107,PA,
Unqualified,14843 Burb91411,,My Fish Stop,8884699980,,14843 Burbank Boulevard,91411,CA,
Unqualified,2000 TalboN9G 3C3,,Eatery101 at St. Clair College,5199722726,,2000 Talbot Road,N9G 3C3,ON,
Unqualified,11515 U.S.39503,,Mizu,5169189535,,11515 U.S. 49,39503,MS,
Unqualified,2367 San D92110,,Bhojan Griha,6192945770,6193156897,2367 San Diego Avenue,92110,CA,
Unqualified,580 Wester36420,,juicy seafood,3342305902,,580 Western Bypass,36420,AL,
Unqualified,9459 South33156,,Dr. Limon Ceviche Bar,7865241080,,9459 South Dixie Highway,33156,FL,
Unqualified,220 Washin2445,,Cubist Circle,6172328500,8573661557,220 Washington Street,2445,MA,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,8406 Washi20794,,Wings Sports Bar & Cafe,,2026779810,8406 Washington Boulevard,20794,MD,
Unqualified,,,WeCom Integration,,,,,HI,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,810 West J61701,,TAMASHII RAMEN,,3125934650,810 West Jackson Street,61701,IL,
Unqualified,41-07 Cres11101,,Sansan Ramen,2123811381,6179091935,41-07 Crescent Street,11101,NY,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,3351 South36460,,Unknown,2515759888,9172152020,3351 South Alabama Avenue,36460,AL,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,52 W 28th10001,,Canteen,9175280686,2125187468,52 W 28th,10001,NY,
Unqualified,,,Unknown,,6264363013,,,CA,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,3900 Erie 53402,,MAIN MOON,2626819888,4145344916,3900 Erie Street,53402,WI,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,,,WeCom Integration,,2074506595,,,MA,
Unqualified,,,Unknown,,5163168409,,,NY,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,,,傳統中餐 -大部分客人都是中國人.,,7789915215,,,BC,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,,,WeCom Integration,,,,,,
Unqualified,800 Saint 62201,,Chop Suey King,6182744430,,800 Saint Louis Avenue,62201,IL,
Unqualified,,,WeCom Integration,,,,,,
