Snowball Map,State Group,datediff_queue_entered_date,datediff_rejected_date,datediff_created_date,Queue Enter Date,Rejected Time,Dead Date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Created By,Unqualified Reason,Lead Stage
69472,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,Chinese To Go,Chinese To Go,45689 US-27,33897,FL,,(863) 424-8885,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69473,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,King Buffet,King Buffet,8902 1319 NE Oak St,34266,FL,,(863) 993-3599,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69474,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,Chen's Gourmet Chinese Restaurant,Chen's Gourmet Chinese Restaurant,6086 14th St W,34207,FL,,(941) 567-4905,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69475,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,LIN CHI CHINESE FOOD,LIN CHI CHINESE FOOD,2137 N COURTENAY PKWY,32953,FL,,(321) 453-6400,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69476,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,SUSHI STOP LLC,SUSHI STOP LLC,2909 STIRLING RD,33312,FL,,(954) 404-7552,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69477,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,BANKKOK GROUP LLC,BANKKOK GROUP LLC,16541 POINTE VILLAGE DR,33558,FL,,(813) 920-9777,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69478,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,SIAM THAI & SUSHI RESTAURANT,SIAM THAI & SUSHI RESTAURANT,13161 N CLEVELAND AVE,33903,FL,,(239) 995-5002,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69479,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,NOODLE HSE THAILAND FD & SUSHI,NOODLE HSE THAILAND FD & SUSHI,4166 ATLANTIC BLVD,32960,FL,,(772) 257-5256,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69480,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,TASAI SUSHI AND THAI,TASAI SUSHI AND THAI,4648 PARK BLVD N,33781,FL,,(727) 954-8872,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69481,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,HIBACHI EXPRESS TAMPA INC,HIBACHI EXPRESS TAMPA INC,9309 N 56TH ST,33617,FL,,(917) 929-2233,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69482,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,CHOKCHAI LLC,SiamRice Thai & Tapas,5071 SHERIDAN ST,33021,FL,,(954) 981-2002,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69483,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,SONO FOOD,SONO FOOD,10712 NW 74TH ST,33178,FL,,(786) 870-5743,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69484,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,ASIAN FUSION CAFE,ASIAN FUSION CAFE,17043 S DIXIE HWY,33157,FL,,(305) 278-6888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69485,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,SEN THAI BISTRO,SEN THAI BISTRO,11395 W PALMETTO PARK RD,33428,FL,,(919) 561-1603,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69486,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,OISHI ORLANDO INC,OISHI ORLANDO INC,11025 INTERNATIONAL DR,32821,FL,,(321) 947-3628,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69487,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,NATA INC,NATA INC,13248 N DALE MABRY HWY,33618,FL,,(813) 968-1501,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69488,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,I AI SUSHI,I AI SUSHI,3691 W WATERS AVE,33614,FL,,(813) 932-1111,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69489,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,Heart Rock Sushi and thai,Heart Rock Sushi and thai,1970 E SUNRISE BLVD,33304,FL,,(954) 779-2735,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69490,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,MEE THAI RESTAURANT  INC,MEE THAI RESTAURANT  INC,1200 LEE RD,32810,FL,,(407) 802-2323,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69491,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,FUJI HANA JAPANESE RESTAURANT,FUJI HANA JAPANESE RESTAURANT,2775 NE 187TH ST APT 1,33180,FL,,(305) 932-8080,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69492,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,SANTOS BUFFET AND SUSHI,SANTOS BUFFET AND SUSHI,3400 N FEDERAL HWY,33431,FL,,(561) 923-9378,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69493,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,FOEY  INC,FOEY  INC,5414 MAIN ST,34652,FL,,(727) 815-8600,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69494,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,SALA THAI RESTAURANT,SALA THAI RESTAURANT,10769 BEACH BLVD STE 10,32246,FL,,(904) 641-8384,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69495,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,TAIPEI 101,Gourmet 2 GO,3050 ALAFAYA TRL STE 1008,32765,FL,,(407) 542-1528,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69496,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,KAWA SUSHI HOUSE,KAWA SUSHI HOUSE,109 COURTHOUSE SQ,34450,FL,,(352) 765-3337,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69497,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,KOREAN RESTAURANT,KOREAN RESTAURANT,7917 NW 2ND ST,33126,FL,,(305) 267-0011,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69498,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,SIAM HUT THAI RESTAURANT,SIAM HUT THAI RESTAURANT,4521 DEL PRADO BLVD S,33904,FL,,(239) 945-4247,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69499,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,DRUNKEN WOK LLC,DRUNKEN WOK LLC,1112 NW 62ND ST,33150,FL,,(786) 534-8062,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69500,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,Teriyaki Town,Teriyaki Town,9925 State Ave Ste B,98270,WA,,(360) 653-5124,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69501,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,Tokyo Stop Teriyaki,Tokyo Stop Teriyaki,910 NE Midway Blvd,98277,WA,,(360) 240-9999,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69502,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,Origami Sushi,Origami Sushi,9523 Silverdale Way NW,98383,WA,,(360) 337-7628,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69503,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,Fujiyama Japanese Steakhouse,Fujiyama Japanese Steakhouse,9989 Silverdale Way NW,98383,WA,,(360) 692-5888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69504,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,Teriyaki Wok,Teriyaki Wok,9925 214th Ave E Ste L,98391,WA,,(253) 891-1980,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69505,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,Joy Teriyaki,Joy Teriyaki,9915 NE Hazel Dell Ave,98685,WA,,(360) 984-3634,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69506,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,Nudo Ramen House,Nudo Ramen House,9602 N Newport Hwy,99218,WA,,(509) 467-0292,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69507,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,CHINA DELIGHT,CHINA DELIGHT,9912 37TH AVE,11368,NY,,(718) 898-8855,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69508,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,HUA ZHUO,HUA ZHUO,112 W 168TH ST,10452,NY,,(718) 992-1110,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69509,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,ASIAN BISTRO LLC,ASIAN BISTRO LLC,95 STORRS RD STE 7,6226,CT,,(860) 456-8316,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69510,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,Koywan Buffet,Koywan Buffet,945 W State Road 436 Ste 1179,32714,FL,,(407) 628-8866,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69511,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,Oishi Japanese Restaurant,Oishi Japanese Restaurant,7364 Stonerock Cir,32819,FL,,(407) 465-0088,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69512,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,LOTUS GARDEN RESTAURANT,LOTUS GARDEN RESTAURANT,95 FORESTVILLE AVE,6062,CT,,(860) 793-8725,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69513,Group B,128,,584,2024-01-30,,1/30/2024,2022-10-31T04:00:00Z,PEKING HOUSE,PEKING HOUSE,96-17 LIBERTY AVE,11417,NY,,(718) 835-0511,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69514,Group B,128,,143,2024-01-30,,1/30/2024,2024-01-15T05:00:00Z,Shay's Creole Smokehouse,Shay's Creole Smokehouse,912 South Main Street,63301,MO,,(314) 852-2803,Marketing Nurture Queue,,SDR Complete,,Carl Academia,,Dead
69515,Group B,128,,143,2024-01-30,,1/30/2024,2024-01-15T05:00:00Z,Hamono Sushi,Hamono Sushi,620 Southwest 9th Avenue,97205,OR,,(503) 782-6072,Marketing Nurture Queue,,SDR Complete,,Carl Academia,,Dead
69516,Group B,127,,429,2024-01-31,,1/31/2024,2023-04-04T04:00:00Z,Unknown,Bonsai 3,738 Route 9,12524,NY,,(845) 896-8808,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69517,Group B,127,,584,2024-01-31,,1/31/2024,2022-10-31T04:00:00Z,CHINA HOUSE,CHINA HOUSE,1212 S 3RD ST,65721,MO,,(417) 581-8363,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69518,Group B,127,,584,2024-01-31,,1/31/2024,2022-10-31T04:00:00Z,Apple Teriyaki,Apple Teriyaki,11401 Steele St S Ste 107,98444,WA,,(253) 537-1835,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69519,Group B,127,,584,2024-01-31,,1/31/2024,2022-10-31T04:00:00Z,A Top Teriyaki,A Top Teriyaki,11457 Pacific Ave S Ste 4,98444,WA,,(253) 536-3916,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69520,Group B,127,,429,2024-01-31,,1/31/2024,2023-04-04T04:00:00Z,Unknown,Aomori Japanese Cuisine,705 Arkansas 463,72472,AR,,(870) 483-0669,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69521,Group B,127,,584,2024-01-31,,1/31/2024,2022-10-31T04:00:00Z,HUNAN CHINESE RESTAURANT,HUNAN CHINESE RESTAURANT,1216 N HORNER BLVD,27330,NC,,(919) 775-1211,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69522,Group B,127,,429,2024-01-31,,1/31/2024,2023-04-04T04:00:00Z,Unknown,Tora Sushi Lounge,1197 Commercial St,97103,OR,,(503) 325-2585,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69523,Group B,127,,584,2024-01-31,,1/31/2024,2022-10-31T04:00:00Z,LUCKY CORNER,LUCKY CORNER,1155 MAIN ST,1830,MA,,(978) 373-9905,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69524,Group B,127,,429,2024-01-31,,1/31/2024,2023-04-04T04:00:00Z,Unknown,VJK Japan,"12314 University Mall Ct, FL 2nd",33612,FL,,(727) 657-7271,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69525,Group B,127,,429,2024-01-31,,1/31/2024,2023-04-04T04:00:00Z,Unknown,Wa Kitchen Kuu,125 NE Martin Luther King Jr Blvd,97232,OR,,(503) 477-9383,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69526,Group B,127,,584,2024-01-31,,1/31/2024,2022-10-31T04:00:00Z,SZECHUAN INN,SZECHUAN INN,114 2ND ST NE,51041,IA,,(712) 737-8887,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69527,Group B,127,,584,2024-01-31,,1/31/2024,2022-10-31T04:00:00Z,Lucky Wok,Lucky Wok,7878 N Milwaukee Ave,60714,IL,,(847) 966-9798,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69528,Group B,127,,429,2024-01-31,,1/31/2024,2023-04-04T04:00:00Z,Unknown,CO,7416 Waverly Walk Ave,28277,NC,,(980) 245-2584,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69529,Group B,127,,454,2024-01-31,,1/31/2024,2023-03-10T05:00:00Z,Unknown,Bella Noir Caribbean Restaurant & Lounge,749 Saybrook Rd,6457,CT,,(860) 740-5104,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69530,Group B,127,,429,2024-01-31,,1/31/2024,2023-04-04T04:00:00Z,Unknown,Zushi Sushi & Ramen,1263 S Laclede Station Rd,63119,MO,,(314) 455-4141,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69531,Group B,127,,454,2024-01-31,,1/31/2024,2023-03-10T05:00:00Z,Unknown,Capt Benny's,12135 Murphy Rd,77477,TX,,(281) 498-3909,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69532,Group B,127,,429,2024-01-31,,1/31/2024,2023-04-04T04:00:00Z,Unknown,Zuru Zuru Ramen And Donburi,74 Pleasant St,2148,MA,,(781) 605-3773,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69533,Group B,127,,429,2024-01-31,,1/31/2024,2023-04-04T04:00:00Z,Unknown,Tup Tim Thai Restaurant,1232 W University Ave,32601,FL,,(352) 554-5541,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69534,Group B,127,,454,2024-01-31,,1/31/2024,2023-03-10T05:00:00Z,Unknown,Crab Boss,1001 H St NE,20002,DC,,(202) 813-3463,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69535,Group B,127,,454,2024-01-31,,1/31/2024,2023-03-10T05:00:00Z,Unknown,Fast Crab Shack,1211 S. Main St,75137,TX,,(469) 463-5654,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69536,Group B,127,,429,2024-01-31,,1/31/2024,2023-04-04T04:00:00Z,Unknown,DobiÃ¢â¬â¢s Teriyaki,123 W Front St,59802,MT,,(406) 926-1661,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69537,Group B,127,,429,2024-01-31,,1/31/2024,2023-04-04T04:00:00Z,Unknown,Miya Sushi,123 York Rd,21204,MD,,(410) 828-6888,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69538,Group B,127,,442,2024-01-31,,1/31/2024,2023-03-22T04:00:00Z,Unknown,Wei Wei - A Taste of Taiwan,"7835 SE 13th Ave, Ste 102",97202,OR,,(503) 946-1732,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69539,Group B,127,,442,2024-01-31,,1/31/2024,2023-03-22T04:00:00Z,Unknown,BK Yami,782 47th St,11220,NY,,(718) 851-9688,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69540,Group B,127,,442,2024-01-31,,1/31/2024,2023-03-22T04:00:00Z,Unknown,Hot Space,774 51st St,11220,NY,,(718) 980-8801,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69541,Group B,127,,442,2024-01-31,,1/31/2024,2023-03-22T04:00:00Z,Unknown,Super Bowl Noodle House,785-G Pike,20852,MD,,(301) 738-0086,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69542,Group B,127,,442,2024-01-31,,1/31/2024,2023-03-22T04:00:00Z,Unknown,818 Heat Hot Pot & BBQ,"7860 Glades Rd, Ste 130",33434,FL,,(561) 419-8187,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69543,Group B,127,,442,2024-01-31,,1/31/2024,2023-03-22T04:00:00Z,Unknown,Hong Kong Restaurant,7821 Gall Blvd,33540,FL,,(813) 779-8088,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69544,Group B,127,,442,2024-01-31,,1/31/2024,2023-03-22T04:00:00Z,Unknown,East Meets West,7867 Farmington Blvd,38138,TN,,(901) 509-8188,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69545,Group B,127,,584,2024-01-31,,1/31/2024,2022-10-31T04:00:00Z,Chop Stick House,Chop Stick House - Permanently closed,1119 Brighton Beach Ave,11235,NY,,(718) 934-9102,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69546,Group B,127,,584,2024-01-31,,1/31/2024,2022-10-31T04:00:00Z,ESTIHANA BROOKLYN,ESTIHANA BROOKLYN,1217 AVENUE J,11230,NY,,(718) 677-1515,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69547,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,China House,China House,118 2nd St,52241,IA,,(319) 338-8885,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69548,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,WIN LOUNG,WIN LOUNG,117 S COUNTRY RD,11713,NY,,(631) 286-0323,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69549,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,Panda,Panda,123 E Grace Ave Ste 3,50049,IA,,(641) 774-8117,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69550,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,DRAGON CHINESE CUISINE,DRAGON CHINESE CUISINE,12123 SABO RD,77089,TX,,(832) 736-9993,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69551,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,HOUSE OF JOY CHINESE RESTAURANT,HOUSE OF JOY CHINESE RESTAURANT,8407 BANDERA RD # 129,78250,TX,,(210) 521-4551,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69552,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,GOLDEN STAR,GOLDEN STAR,1229 SUNRISE HWY,11706,NY,,(631) 665-5503,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69553,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,HUNAN LION,HUNAN LION,1208 N INTERSTATE HWY 35,78681,TX,,(512) 244-0117,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69554,Group B,126,,429,2024-02-01,,2/1/2024,2023-04-04T04:00:00Z,Unknown,Sushiholic,"11619 Bandera Rd, Ste 102",78250,TX,,(210) 523-8888,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69555,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,MING'S BUFFET,MING'S BUFFET,840 N MAIN ST,77662,TX,,(409) 769-8887,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69556,Group B,126,,429,2024-02-01,,2/1/2024,2023-04-04T04:00:00Z,Unknown,Kobe Teppan & Sushi,7824 Pat Booker Rd,78233,TX,,(210) 634-9333,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69557,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,ORIENTAL GOURMET MONROE CENTER,ORIENTAL GOURMET MONROE CENTER,8456 GULF FWY,77017,TX,,(713) 643-1201,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69558,Group B,126,,454,2024-02-01,,2/1/2024,2023-03-10T05:00:00Z,Unknown,Cajun Craven,12141 Beamer Rd,77089,TX,,(281) 922-7588,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69559,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,Red House Chinese Restaurant,Red House Chinese Restaurant,1229 Franklin Ave Frnt A,10456,NY,,(718) 681-9742,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69560,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,PEARL CHINESE RESTAURANT PLUS CARRIER CHICKEN & SEAFOOD,PEARL CHINESE RESTAURANT PLUS CARRIER CHICKEN & SEAFOOD,844 S CARRIER PKWY #101,75051,TX,,(972) 262-2200,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69561,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,Mama Food Restaurant Inc,Mama Food Restaurant Inc,1212 Hempstead Tpke,11010,NY,,(516) 326-2598,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69562,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,Shonos Japanese Grill,Shonos Japanese Grill,122 S Peters Rd,37923,TN,,(865) 769-9699,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69563,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,WANG'S WOK,WANG'S WOK,1222-1268 TX-132,78059,TX,,(830) 663-3077,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69564,Group B,126,,454,2024-02-01,,2/1/2024,2023-03-10T05:00:00Z,Unknown,Crab N Go,702 Old  Rd,13088,NY,,(315) 991-8035,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69565,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,SILVER PALACE RESTAURANT INC,SILVER PALACE RESTAURANT INC,1216 WILLISTON RD,5403,VT,,(802) 864-0125,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69566,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,Lung Fung Restaurant,Lung Fung Restaurant,118 N State St,61008,IL,,(815) 544-6866,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69567,Group B,126,,454,2024-02-01,,2/1/2024,2023-03-10T05:00:00Z,Unknown,Crabâs Landing,701 N Tucker Blvd,63101,MO,,(314) 833-3280,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69568,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,South China Kitchen,South China Kitchen,11631 S Halsted St,60628,IL,,(773) 568-8822,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69569,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,House Of Emperor,House Of Emperor,1212 S Naper Blvd Ste 123,60540,IL,,(630) 983-8284,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69570,Group B,126,,454,2024-02-01,,2/1/2024,2023-03-10T05:00:00Z,Unknown,Krazy Cajun Kitchen & Market,8374 Paluxy Dr,75703,TX,,(903) 787-7520,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69571,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,Kawaii Sushi Inc,Kawaii Sushi Inc,8219 153rd Ave,11414,NY,,(718) 848-6888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69572,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,Wings Chinese Food,Wings Chinese Food,12213 S Pulaski Rd,60803,IL,,(708) 371-0455,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69573,Group B,126,,429,2024-02-01,,2/1/2024,2023-04-04T04:00:00Z,Unknown,Sushi El Guero,9330 Almeda Genoa Rd,77075,TX,,(713) 922-2780,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69574,Group B,126,,454,2024-02-01,,2/1/2024,2023-03-10T05:00:00Z,Unknown,Lagniappe Bayou Kitchen,845 Springfield Hwy,37072,TN,,(615) 766-8025,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69575,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,Minami Japanese Restaurant,Minami Japanese Restaurant,12 Central Ave,11758,NY,,(516) 799-4799,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69576,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,YUMMY YUMMY,YUMMY YUMMY,74 MAIN ST,5089,VT,,(802) 674-6888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
69577,Group B,126,,429,2024-02-01,,2/1/2024,2023-04-04T04:00:00Z,Unknown,Isahana,126 Tarboro St,27893,NC,,(252) 281-1639,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69578,Group B,126,,454,2024-02-01,,2/1/2024,2023-03-10T05:00:00Z,Unknown,Pat O'Brien's San Antonio,121 Alamo Plz,78205,TX,,(210) 541-5940,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69579,Group B,126,,429,2024-02-01,,2/1/2024,2023-04-04T04:00:00Z,Unknown,Okinawa Sushi & Grill,"788 Sunset Blvd, Unit b",27927,NC,,(252) 453-3311,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
69580,Group B,126,,584,2024-02-01,,2/1/2024,2022-10-31T04:00:00Z,CANTON CITY GRANTSVILLE,CANTON CITY GRANTSVILLE,822 E MAIN ST,84029,UT,,(435) 884-3888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
