Snowball Map,State Group,datediff_queue_entered_date,datediff_rejected_date,datediff_created_date,Queue Enter Date,Rejected Time,Dead Date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Created By,Unqualified Reason,Lead Stage
60834,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Wow Bento N Roll,"6600 Topanga Canyon Blvd, Unit FC11",91303,CA,,(818) 963-8118,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60835,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Maypop Restaurant,611 OKeefe St,70113,LA,,(504) 518-6345,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60836,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Myungin Dumplings & Mexican Authentic Grill,6085 S Rainbow Blvd,89118,NV,,(702) 227-0601,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60837,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Miyabi Jr Express,Miyabi Jr Express,5570 Sunset Blvd Ste I,29072,SC,,(803) 399-8758,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60838,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Panda Wok,5652 Whittier Blvd Commerce,90022,CA,,(323) 724-5761,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60839,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Bangkok West Thai,606 Blvd,90401,CA,,(310) 395-9658,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60840,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Yi Kebab & Bar,610 E Garvey Ave,91755,CA,,(626) 656-6162,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60841,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Golden Phoenix,Golden Phoenix,5561 W Manchester Ave,90045,CA,,,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60842,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Szechuan Place,Szechuan Place,5639 Kanan Rd,91301,CA,,,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60843,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,China Buffet Of Pearl,China Buffet Of Pearl,5530 Highway 80 E,39208,MS,,(601) 664-9936,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60844,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Ma's House,Ma's House,5537 Clairemont Mesa Blvd,92117,CA,,,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60845,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,P.F. Chang's,P.F. Chang's,5621 Paseo Del Norte,92008,CA,,,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60846,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Happy Buffet,Happy Buffet,5600 Van Buren Boulevard,92503,CA,,,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60847,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Papachen,Papachen,5601 Lone Tree Wy #145,94513,CA,,,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60848,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Asia Express,Asia Express,5672 Thornton Ave,94560,CA,,,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60849,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Hong Kong Islander,Hong Kong Islander,5675 Freeport Blvd,95822,CA,,,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60850,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,rose garden roseville ca,rose garden roseville ca,568 N Sunrise Ave,95661,CA,,,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60851,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,HO HO KITCHEN,HO HO KITCHEN,5677 W PICO BLVD # 7,90019,CA,,(323) 936-6969,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60852,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,CHINA CUISINE,CHINA CUISINE,563 JAMES ST,93263,CA,,(661) 746-3266,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60853,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,CHINATOWN EXPRESS,CHINATOWN EXPRESS,5554 WOODRUFF AVE,90713,CA,,(562) 866-5564,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60854,Group A,97,,454,2024-03-01,,3/1/2024,2023-03-10T05:00:00Z,Unknown,A Taste of New Orleans,6023 Maple St,68104,NE,,(402) 709-1012,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60855,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,HOSHI'S,126 S 11th St,19107,PA,,(215) 560-8144,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60856,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,Sarku Japan,"6401 Bluebonnet Blvd, Ste FC002, Mall of Louisiana",70836,LA,,(225) 766-8839,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60857,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,Kume Hibachi Steak house,"5420 Beckley Rd, Ste F",49015,MI,,(269) 719-2790,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60858,Group A,97,,454,2024-03-01,,3/1/2024,2023-03-10T05:00:00Z,Closed,Chasin' Tails - Centreville,5815 Trinity Pkwy,20120,VA,,(571) 351-1270,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60859,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,CHINA KING,CHINA KING,624 S HARBOR BLVD,92704,CA,,(714) 531-9816,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60860,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,CHINA ONE EXPRESS,CHINA ONE EXPRESS,560 CANAL ST # E,93930,CA,,(831) 385-2888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60861,Group A,97,,454,2024-03-01,,3/1/2024,2023-03-10T05:00:00Z,Unknown,JT Bourbon Street Grille,5933 Plank Rd,22407,VA,,(540) 412-2036,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60862,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,Teriyaki To Go,614 E Bidwell St,95630,CA,,(916) 983-5560,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60863,Group A,97,,454,2024-03-01,,3/1/2024,2023-03-10T05:00:00Z,Unknown,Nola Grub Stop,6129 Old National Hwy,30349,GA,,(504) 617-5576,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60864,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,HAPPY WOK CHINESE RESTAURANT,HAPPY WOK CHINESE RESTAURANT,552 INDIAN BOUNDARY RD #2,46304,IN,,(219) 983-9755,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60865,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,OTTO SUSHI,7205 Van Nuys Blvd San Fernando Valley,91405,CA,,(818) 208-9390,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60866,Group A,97,,454,2024-03-01,,3/1/2024,2023-03-10T05:00:00Z,Unknown,Quality Fresh Seafood,6120 Old Dixie Rd,30297,GA,,(404) 361-8969,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60867,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,FIRST WOK,FIRST WOK,5565 W MANCHESTER AVE,90045,CA,,(310) 568-9192,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60868,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,Ichiddo Ramen,"60 E Broadway Space C322, Mall of America",55425,MN,,(952) 681-2358,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60869,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,Old Jerusalem Restaurant,7147  Ave,91306,CA,,(818) 347-9954,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60870,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,Moon Sun,7140 De Soto Ave,91303,CA,,(818) 437-2497,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60871,Group A,97,,454,2024-03-01,,3/1/2024,2023-03-10T05:00:00Z,Unknown,The Little Easy,634 Julia St,70130,LA,,(504) 581-8452,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60872,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,China Wok,China Wok,730 Center St,4210,ME,,(207) 783-2323,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60873,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,EMC Seafood & Raw Bar - Woodland Hills,"6252 Topanga Canyon Blvd, Ste 1695",91367,CA,,(818) 704-1899,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60874,Group A,97,,454,2024-03-01,,3/1/2024,2023-03-10T05:00:00Z,Unknown,Wings n More,6404 Groom Rd,70714,LA,,(225) 456-5474,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60875,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,East China,East China,5556 Hedge Ln Terrace,66226,KS,,(913) 745-6588,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60876,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,House of Japan,6153 Parkcenter Cir,43017,OH,,(614) 792-2445,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60877,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,Catch Me Sushi,7234 Canoga Ave,91303,CA,,(818) 722-1443,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60878,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,Little Tokyo Restaurant Northshore,590 Asbury Dr,70471,LA,,(985) 727-1532,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60879,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,Asanebo,11941 Ventura Blvd,91604,CA,,(818) 760-3348,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60880,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,Gyu-Kaku Japanese BBQ,"6600 Topanga Canyon Blvd, Ste 1010B",91303,CA,,(818) 888-4030,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60881,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,Sweetfin,"6256 Topanga Canyon Blvd, Ste 1310",91367,CA,,(818) 888-8970,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60882,Group A,97,,442,2024-03-01,,3/1/2024,2023-03-22T04:00:00Z,Unknown,Asian Dynasty,5729 Plank Rd,22401,VA,,(540) 785-5788,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60883,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,ORIENTAL WOK,ORIENTAL WOK,6 N BOLTON AVE,71301,LA,,(318) 448-8247,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60884,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,KOTSU Ramen & Gyoza,712 Foothill Blvd,91011,CA,,(818) 928-1090,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60885,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,TERIYAKI MADNESS,TERIYAKI MADNESS,6171 N DECATUR BLVD,89130,NV,,(702) 816-4000,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60886,Group A,97,,429,2024-03-01,,3/1/2024,2023-04-04T04:00:00Z,Unknown,Haruka Sake and Sushi,"711 Foothill Blvd, Ste G",91011,CA,,(818) 952-7655,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60887,Group A,97,,442,2024-03-01,,3/1/2024,2023-03-22T04:00:00Z,Unknown,Tikka n Kabab,5429 Roberts Rd,43026,OH,,(614) 771-0763,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60888,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Crabby Joe's Dockside,Crabby Joe's Dockside,5927 Saylor St,43440,OH,,(419) 967-9055,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60889,Group A,97,,442,2024-03-01,,3/1/2024,2023-03-22T04:00:00Z,Unknown,Wing Wah - Permanently closed,5853 Broadway Ave,44127,OH,,(216) 641-6332,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60890,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,URBAN THAI RESTAURANT,URBAN THAI RESTAURANT,561 23RD ST S,22202,VA,,(703) 979-0777,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60891,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Fareast Fuzion Sushi Bar & Lounge,Fareast Fuzion Sushi Bar & Lounge,5901 Central Ave NE #1703,87108,NM,,(505) 255-2910,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60892,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,WINDCHIMES,WINDCHIMES,5742 FRANTZ RD,43016,OH,,(614) 792-0990,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60893,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,MAGIC WOK,MAGIC WOK,720 CONANT ST,43537,OH,,(419) 893-3707,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60894,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,YEE'S,YEE'S,633 SUDDERTH DR,88345,NM,,(575) 630-1120,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60895,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,ORIENTAL GOURMET,ORIENTAL GOURMET,558 N GRANDSTAFF DR,46706,IN,,(260) 927-1788,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60896,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,J & J WOK,J & J WOK,6118 LANKERSHIM BLVD,91606,CA,,(818) 763-9789,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60897,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Orchid Cafe,Orchid Cafe,56 W Square Lake Rd,48098,MI,,(248) 828-4149,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60898,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,HAPPY SUSHI,HAPPY SUSHI,5550 COOLEY LAKE RD,48327,MI,,(248) 309-3407,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60899,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,WONG'S GOLDEN PALACE,WONG'S GOLDEN PALACE,7126 UNIVERSITY AVE,91941,CA,,(619) 465-9222,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60900,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,China In The Box,China In The Box,5528 York Blvd,90042,CA,,(323) 675-1100,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60901,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,ORIENT EXPRESS,ORIENT EXPRESS,55101 SHELBY RD,48316,MI,,(248) 650-3100,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60902,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Genkiyaki,Genkiyaki,5526 Del Amo Blvd,90713,CA,,(562) 496-3274,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60903,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Sushi Kinoya,Sushi Kinoya,5521 E Stearns St,90815,CA,,(562) 598-8169,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60904,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Sushi Katsu Ya,Sushi Katsu Ya,6220 Topanga Canyon Blvd,91367,CA,,(818) 704-1213,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60905,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Motto Carlsbad,Motto Carlsbad,5600 Paseo Del Norte,92008,CA,,(760) 431-8010,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60906,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Hai Authentic Chinese,Hai Authentic Chinese,5530 Windward Pkwy ste. 440,30004,GA,,(678) 580-2877,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60907,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Honda Ya Japanese Restaurant,Honda Ya Japanese Restaurant,556 El Camino Real,92780,CA,,(714) 832-0081,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60908,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Yanagi Sushi & Grill,Yanagi Sushi & Grill,555 James Way,93449,CA,,(805) 773-3535,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60909,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,EASTERN CHINA TASTE,EASTERN CHINA TASTE,5586 CHAMBLEE DUNWOODY RD,30338,GA,,(770) 551-6666,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60910,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,CITY GARDEN,CITY GARDEN,557 N CENTRAL AVE,30354,GA,,(404) 766-1676,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60911,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Kaigan Sushi,Kaigan Sushi,560 1st St Ste A103,94510,CA,,(707) 747-1084,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60912,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Sushi Yokohama,Sushi Yokohama,558 San Ramon Valley Blvd,94526,CA,,(925) 820-3823,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60913,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,King Of The Roll,King Of The Roll,552 Magnolia Ave,94939,CA,,(415) 924-1900,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60914,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Genki Restaurant & Bar,Genki Restaurant & Bar,5600 Roswell Rd Ste H100,30342,GA,,(404) 843-8319,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60915,Group A,97,,584,2024-03-01,,3/1/2024,2022-10-31T04:00:00Z,Sushi Nami Too,Sushi Nami Too,5610 Glenridge Dr,30342,GA,,(404) 844-2891,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60916,Group A,96,,429,2024-03-02,,3/2/2024,2023-04-04T04:00:00Z,Unknown,Wa-Na-Be'e-De'a Snack Bar,69300 E Nee Rd,74363,OK,,(888) 396-7876,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60917,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,Koi Japanese Cuisine,Koi Japanese Cuisine,552 W Layton Ave,53207,WI,,(414) 481-2288,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60918,Group A,96,,429,2024-03-02,,3/2/2024,2023-04-04T04:00:00Z,Unknown,Mobiyaki  ABQ,"6901 San Antonio Dr NE, B",87109,NM,,(505) 401-8282,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60919,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,MIGA SUSHI,MIGA SUSHI,559 E MAIN ST STE 3,7834,NJ,,(973) 625-3828,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60920,Group A,96,,429,2024-03-02,,3/2/2024,2023-04-04T04:00:00Z,Unknown,Kumo Asian Bistro,69 W Main St,8876,NJ,,(908) 252-1777,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60921,Group A,96,,454,2024-03-02,,3/2/2024,2023-03-10T05:00:00Z,Unknown,Blue Bayou Inn,5547 US Highway 51,54545,WI,,(715) 543-2537,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60922,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,LINS GARDEN,LINS GARDEN,5560 WILLIAM FLINN HWY,15044,PA,,(724) 443-3688,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60923,Group A,96,,429,2024-03-02,,3/2/2024,2023-04-04T04:00:00Z,Unknown,Saru Tea Bar,6891 A St ste 120,68510,NE,,(402) 904-3990,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60924,Group A,96,,442,2024-03-02,,3/2/2024,2023-03-22T04:00:00Z,Unknown,Kirin Court,"5624 Peach St, Ste B-17",16509,PA,,(814) 636-5038,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60925,Group A,96,,429,2024-03-02,,3/2/2024,2023-04-04T04:00:00Z,Unknown,I'a poke,684 King St,94107,CA,,(415) 757-0550,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60926,Group A,96,,442,2024-03-02,,3/2/2024,2023-03-22T04:00:00Z,Unknown,China Max - Permanently closed,5625 Richmond Rd,23188,VA,,(757) 229-2988,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60927,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,LUCKY CHINESE RESTAURANT,LUCKY CHINESE RESTAURANT,5547 CHESTER AVE,19143,PA,,(215) 729-9250,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60928,Group A,96,,442,2024-03-02,,3/2/2024,2023-03-22T04:00:00Z,Unknown,Chinese Gourmet Hibachi Express,5660 Blvd,23701,VA,,(757) 405-1200,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60929,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,LUCKY GARDEN,LUCKY GARDEN,5528 LANSDOWNE AVE,19131,PA,,(215) 878-9925,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60930,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,PEKING,PEKING,5526 PEACH ST,16509,PA,,(814) 866-8000,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60931,Group A,96,,442,2024-03-02,,3/2/2024,2023-03-22T04:00:00Z,Unknown,Ty Ginger Asian Bistro,5689 Woerner Temple Rd,43016,OH,,(614) 889-8885,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60932,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,CHINA WOK,CHINA WOK,56 BROADWAY,18013,PA,,(610) 599-8888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60933,Group A,96,,429,2024-03-02,,3/2/2024,2023-04-04T04:00:00Z,Unknown,OBA Noodle Bar,69 Water St,3833,NH,,(603) 693-6264,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60934,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,Red Chilli's Hibachi,Red Chilli's Hibachi,5560 Crawford Dr,18017,PA,,(610) 868-0288,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60935,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,Good Taste Chinese & American Food,Good Taste Chinese & American Food,5608 Chew Ave,19138,PA,,(215) 843-6493,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60936,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,Kyoto Two,Kyoto Two,5608 Citrus Blvd,70123,LA,,(504) 818-0228,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60937,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,China Tango,China Tango,560 N Nellis Blvd,89110,NV,,(702) 527-7877,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60938,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,JASMINE EXPRESS,JASMINE EXPRESS,5546 CAMINO AL NORTE,89031,NV,,(702) 399-8525,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60939,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,CHINA CHIEF,CHINA CHIEF,558 W MAIN ST STE B,22851,VA,,(540) 778-2900,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60940,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,HAPPY GARDEN,HAPPY GARDEN,558 E AULTMAN ST,89301,NV,,(775) 289-3313,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60941,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,NEW CHINA CUISINE,NEW CHINA CUISINE,5515 CAMINO AL NORTE,89031,NV,,(702) 438-3888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60942,Group A,96,,584,2024-03-02,,3/2/2024,2022-10-31T04:00:00Z,SONG SUSHI,SONG SUSHI,5516 AIRWAY RD,45431,OH,,(937) 254-8989,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60943,Group A,95,,429,2024-03-03,,3/3/2024,2023-04-04T04:00:00Z,Unknown,Amazing Poke,"6939 Schaefer Ave, Ste K",91710,CA,,(909) 548-4159,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60944,Group A,95,,454,2024-03-03,,3/3/2024,2023-03-10T05:00:00Z,Unknown,Val's of the Caribbean,6820 Refugee Rd,43110,OH,,(614) 834-4403,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60945,Group A,95,,584,2024-03-03,,3/3/2024,2022-10-31T04:00:00Z,CJ Teriyaki,CJ Teriyaki,5635 Freeport Blvd Ste 4,95822,CA,,(916) 427-6599,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
